# This .csv file was created 12.10.2024 14:34
# extracted out of file prod_mindist_pos1_mol7_55.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CAB/6fxb_cab_1
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"Protein_pos1-MOL7"
"0.0";"5.760966"
"10.0";"5.669333"
"20.0";"5.671875"
"30.0";"5.794447"
"40.0";"5.71804"
"50.0";"5.754641"
"60.0";"5.728122"
"70.0";"5.760806"
"80.0";"5.528588"
"90.0";"5.781579"
"100.0";"5.43598"
"110.0";"5.570794"
"120.0";"5.60817"
"130.0";"5.66309"
"140.0";"5.590338"
"150.0";"5.95823"
"160.0";"5.910478"
"170.0";"6.039437"
"180.0";"6.191619"
"190.0";"6.024753"
"200.0";"5.980269"
"210.0";"6.072881"
"220.0";"5.932999"
"230.0";"6.01978"
"240.0";"5.804893"
"250.0";"5.988898"
"260.0";"5.92815"
"270.0";"6.084627"
"280.0";"6.004638"
"290.0";"5.972591"
"300.0";"5.799034"
"310.0";"5.898704"
"320.0";"5.682148"
"330.0";"5.927407"
"340.0";"6.149382"
"350.0";"6.048308"
"360.0";"6.289418"
"370.0";"6.323106"
"380.0";"6.118511"
"390.0";"6.082168"
"400.0";"5.842688"
"410.0";"5.665745"
"420.0";"5.434542"
"430.0";"5.635227"
"440.0";"5.792563"
"450.0";"5.780871"
"460.0";"5.520478"
"470.0";"5.649589"
"480.0";"5.502385"
"490.0";"5.200359"
"500.0";"5.021715"
"510.0";"5.181796"
"520.0";"5.027914"
"530.0";"5.278968"
"540.0";"5.103717"
"550.0";"5.078512"
"560.0";"4.930602"
"570.0";"5.222787"
"580.0";"5.229634"
"590.0";"5.393891"
"600.0";"5.362103"
"610.0";"5.087323"
"620.0";"5.095407"
"630.0";"4.991455"
"640.0";"5.236896"
"650.0";"5.174186"
"660.0";"5.135307"
"670.0";"4.950016"
"680.0";"5.255033"
"690.0";"5.10212"
"700.0";"5.140857"
"710.0";"5.249937"
"720.0";"5.128"
"730.0";"5.215507"
"740.0";"5.082908"
"750.0";"4.88414"
"760.0";"4.962002"
"770.0";"4.893238"
"780.0";"4.927219"
"790.0";"5.037288"
"800.0";"5.12168"
"810.0";"4.7745"
"820.0";"4.729629"
"830.0";"4.738547"
"840.0";"4.702213"
"850.0";"4.573563"
"860.0";"4.574787"
"870.0";"4.960297"
"880.0";"5.014493"
"890.0";"5.19676"
"900.0";"5.170518"
"910.0";"5.185127"
"920.0";"5.186301"
"930.0";"5.020119"
"940.0";"4.990427"
"950.0";"4.737809"
"960.0";"4.718208"
"970.0";"4.811333"
"980.0";"4.870414"
"990.0";"5.11448"
"1000.0";"5.212945"
"1010.0";"5.185384"
"1020.0";"5.092279"
"1030.0";"4.661143"
"1040.0";"4.567264"
"1050.0";"4.498217"
"1060.0";"4.471651"
"1070.0";"4.512741"
"1080.0";"4.440952"
"1090.0";"4.551554"
"1100.0";"4.670507"
"1110.0";"4.540981"
"1120.0";"4.496317"
"1130.0";"4.257028"
"1140.0";"4.363092"
"1150.0";"4.461063"
"1160.0";"4.306656"
"1170.0";"4.488906"
"1180.0";"4.226584"
"1190.0";"4.433978"
"1200.0";"4.598776"
"1210.0";"4.578065"
"1220.0";"4.48458"
"1230.0";"4.15442"
"1240.0";"4.358286"
"1250.0";"4.345865"
"1260.0";"4.09749"
"1270.0";"4.062243"
"1280.0";"4.158204"
"1290.0";"4.161709"
"1300.0";"4.129822"
"1310.0";"3.984089"
"1320.0";"3.878881"
"1330.0";"3.859954"
"1340.0";"3.744257"
"1350.0";"3.794179"
"1360.0";"3.804926"
"1370.0";"3.489536"
"1380.0";"3.455856"
"1390.0";"3.673054"
"1400.0";"3.690338"
"1410.0";"3.673178"
"1420.0";"3.634776"
"1430.0";"3.289263"
"1440.0";"3.352238"
"1450.0";"3.38658"
"1460.0";"3.350127"
"1470.0";"3.314377"
"1480.0";"3.43185"
"1490.0";"3.387344"
"1500.0";"3.03929"
"1510.0";"3.011038"
"1520.0";"3.057047"
"1530.0";"3.227543"
"1540.0";"2.815413"
"1550.0";"2.882256"
"1560.0";"3.143303"
"1570.0";"2.818671"
"1580.0";"2.736984"
"1590.0";"2.496047"
"1600.0";"2.522449"
"1610.0";"2.27075"
"1620.0";"2.535544"
"1630.0";"2.787884"
"1640.0";"2.90656"
"1650.0";"2.881367"
"1660.0";"2.618012"
"1670.0";"2.743404"
"1680.0";"2.528007"
"1690.0";"2.49022"
"1700.0";"2.604144"
"1710.0";"2.817243"
"1720.0";"2.904651"
"1730.0";"2.868442"
"1740.0";"2.931657"
"1750.0";"3.305073"
"1760.0";"2.881935"
"1770.0";"2.976304"
"1780.0";"2.77402"
"1790.0";"2.667452"
"1800.0";"2.650754"
"1810.0";"2.524051"
"1820.0";"2.740012"
"1830.0";"2.604345"
"1840.0";"2.645723"
"1850.0";"2.748108"
"1860.0";"3.007756"
"1870.0";"3.231872"
"1880.0";"3.390055"
"1890.0";"3.592351"
"1900.0";"3.482326"
"1910.0";"3.380416"
"1920.0";"3.246272"
"1930.0";"3.351103"
"1940.0";"3.373685"
"1950.0";"3.361678"
"1960.0";"3.190626"
"1970.0";"3.009938"
"1980.0";"3.126683"
"1990.0";"3.178368"
"2000.0";"3.360439"
"2010.0";"3.293673"
"2020.0";"3.192662"
"2030.0";"3.328858"
"2040.0";"3.300193"
"2050.0";"3.47853"
"2060.0";"3.40988"
"2070.0";"3.39977"
"2080.0";"3.158694"
"2090.0";"3.418404"
"2100.0";"3.447988"
"2110.0";"3.483065"
"2120.0";"3.476593"
"2130.0";"3.556969"
"2140.0";"3.453804"
"2150.0";"3.176092"
"2160.0";"3.134608"
"2170.0";"3.206436"
"2180.0";"3.143718"
"2190.0";"3.024683"
"2200.0";"2.898978"
"2210.0";"2.92909"
"2220.0";"2.818624"
"2230.0";"2.695993"
"2240.0";"2.895757"
"2250.0";"2.677678"
"2260.0";"2.674199"
"2270.0";"2.393643"
"2280.0";"2.310576"
"2290.0";"2.205627"
"2300.0";"2.250069"
"2310.0";"2.615698"
"2320.0";"2.739212"
"2330.0";"2.819717"
"2340.0";"2.676585"
"2350.0";"2.888741"
"2360.0";"3.054459"
"2370.0";"2.728079"
"2380.0";"2.452181"
"2390.0";"2.510212"
"2400.0";"2.976658"
"2410.0";"3.020028"
"2420.0";"3.031294"
"2430.0";"2.738142"
"2440.0";"2.579071"
"2450.0";"2.716691"
"2460.0";"2.68357"
"2470.0";"2.663361"
"2480.0";"2.610755"
"2490.0";"2.499887"
"2500.0";"2.591239"
"2510.0";"2.44913"
"2520.0";"2.506993"
"2530.0";"2.328373"
"2540.0";"2.488576"
"2550.0";"2.788775"
"2560.0";"3.143322"
"2570.0";"2.968012"
"2580.0";"3.248864"
"2590.0";"3.256014"
"2600.0";"3.098967"
"2610.0";"2.892923"
"2620.0";"3.234507"
"2630.0";"3.28788"
"2640.0";"3.169425"
"2650.0";"2.967238"
"2660.0";"2.716813"
"2670.0";"2.824304"
"2680.0";"3.275974"
"2690.0";"3.187767"
"2700.0";"3.871425"
"2710.0";"3.742398"
"2720.0";"3.541037"
"2730.0";"3.609715"
"2740.0";"3.837094"
"2750.0";"4.03082"
"2760.0";"4.2031"
"2770.0";"3.955321"
"2780.0";"3.714885"
"2790.0";"3.688497"
"2800.0";"3.704237"
"2810.0";"3.872141"
"2820.0";"3.943254"
"2830.0";"4.193644"
"2840.0";"4.339459"
"2850.0";"4.135754"
"2860.0";"4.472208"
"2870.0";"4.451404"
"2880.0";"4.414955"
"2890.0";"4.319354"
"2900.0";"4.416945"
"2910.0";"4.599174"
"2920.0";"4.679189"
"2930.0";"4.523966"
"2940.0";"4.451798"
"2950.0";"4.189234"
"2960.0";"4.120861"
"2970.0";"4.318628"
"2980.0";"3.874452"
"2990.0";"3.752788"
"3000.0";"4.015132"
"3010.0";"3.998606"
"3020.0";"3.812666"
"3030.0";"3.562388"
"3040.0";"3.303359"
"3050.0";"3.406847"
"3060.0";"3.211912"
"3070.0";"3.024067"
"3080.0";"3.071108"
"3090.0";"3.029407"
"3100.0";"3.069409"
"3110.0";"2.814236"
"3120.0";"2.682961"
"3130.0";"2.780973"
"3140.0";"2.871489"
"3150.0";"2.825527"
"3160.0";"3.303473"
"3170.0";"3.40555"
"3180.0";"3.44762"
"3190.0";"3.019706"
"3200.0";"2.967655"
"3210.0";"3.040029"
"3220.0";"3.20899"
"3230.0";"3.144382"
"3240.0";"3.236247"
"3250.0";"3.273666"
"3260.0";"3.19033"
"3270.0";"3.103596"
"3280.0";"3.131628"
"3290.0";"3.263077"
"3300.0";"2.789431"
"3310.0";"2.973993"
"3320.0";"3.039606"
"3330.0";"3.230031"
"3340.0";"3.185537"
"3350.0";"2.910622"
"3360.0";"2.683589"
"3370.0";"2.713321"
"3380.0";"2.740673"
"3390.0";"2.547219"
"3400.0";"2.343963"
"3410.0";"2.197596"
"3420.0";"2.23442"
"3430.0";"2.526935"
"3440.0";"2.592009"
"3450.0";"2.449654"
"3460.0";"2.140607"
"3470.0";"2.332582"
"3480.0";"2.230521"
"3490.0";"2.155145"
"3500.0";"2.253259"
"3510.0";"2.191923"
"3520.0";"2.42033"
"3530.0";"2.260412"
"3540.0";"1.755018"
"3550.0";"1.708729"
"3560.0";"1.745559"
"3570.0";"1.506629"
"3580.0";"1.612956"
"3590.0";"1.687452"
"3600.0";"1.60888"
"3610.0";"1.637727"
"3620.0";"1.572979"
"3630.0";"1.655737"
"3640.0";"1.462442"
"3650.0";"1.402969"
"3660.0";"1.481407"
"3670.0";"1.207532"
"3680.0";"1.065194"
"3690.0";"1.102438"
"3700.0";"0.9417986"
"3710.0";"1.046591"
"3720.0";"1.046266"
"3730.0";"1.274133"
"3740.0";"1.473384"
"3750.0";"1.532703"
"3760.0";"1.623233"
"3770.0";"1.608413"
"3780.0";"1.699297"
"3790.0";"1.542134"
"3800.0";"1.789995"
"3810.0";"1.703125"
"3820.0";"1.758389"
"3830.0";"1.701064"
"3840.0";"1.331831"
"3850.0";"1.399836"
"3860.0";"1.448968"
"3870.0";"1.507869"
"3880.0";"1.526011"
"3890.0";"1.196772"
"3900.0";"1.291125"
"3910.0";"1.119525"
"3920.0";"1.363213"
"3930.0";"1.092267"
"3940.0";"1.132839"
"3950.0";"1.101625"
"3960.0";"1.109015"
"3970.0";"0.8792894"
"3980.0";"1.07175"
"3990.0";"1.147381"
"4000.0";"1.1873"
"4010.0";"1.006495"
"4020.0";"0.9554946"
"4030.0";"0.7413967"
