# This .csv file was created 12.10.2024 14:32
# extracted out of file prod_mindist_pos2_mol10_55.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CLA/6fxb_cla_3
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"Protein_pos1-MOL10"
"0.0";"4.83357"
"10.0";"4.861292"
"20.0";"4.795596"
"30.0";"4.704925"
"40.0";"4.615078"
"50.0";"4.637094"
"60.0";"4.716703"
"70.0";"4.551619"
"80.0";"4.722144"
"90.0";"4.820377"
"100.0";"4.934558"
"110.0";"5.037903"
"120.0";"5.134556"
"130.0";"4.974275"
"140.0";"5.161363"
"150.0";"4.915612"
"160.0";"4.931718"
"170.0";"4.688544"
"180.0";"4.815747"
"190.0";"4.711354"
"200.0";"4.517994"
"210.0";"4.392889"
"220.0";"4.231526"
"230.0";"4.336655"
"240.0";"4.591632"
"250.0";"4.478893"
"260.0";"4.639611"
"270.0";"4.727253"
"280.0";"4.945071"
"290.0";"4.979373"
"300.0";"5.037445"
"310.0";"5.082711"
"320.0";"5.081798"
"330.0";"5.094148"
"340.0";"5.153225"
"350.0";"5.056128"
"360.0";"5.241865"
"370.0";"5.522422"
"380.0";"5.269933"
"390.0";"5.325776"
"400.0";"5.322831"
"410.0";"5.632343"
"420.0";"5.646947"
"430.0";"5.641983"
"440.0";"5.698195"
"450.0";"5.852539"
"460.0";"5.833132"
"470.0";"5.944489"
"480.0";"5.890026"
"490.0";"5.7028"
"500.0";"5.758205"
"510.0";"6.139243"
"520.0";"6.011091"
"530.0";"6.044262"
"540.0";"5.931605"
"550.0";"5.746154"
"560.0";"5.712129"
"570.0";"5.90066"
"580.0";"5.676665"
"590.0";"5.787951"
"600.0";"5.846838"
"610.0";"5.783712"
"620.0";"5.942137"
"630.0";"5.808336"
"640.0";"6.215014"
"650.0";"6.36971"
"660.0";"6.356743"
"670.0";"6.468629"
"680.0";"6.56455"
"690.0";"6.683546"
"700.0";"6.862967"
"710.0";"6.498497"
"720.0";"6.542485"
"730.0";"6.35808"
"740.0";"6.821024"
"750.0";"6.79177"
"760.0";"6.894805"
"770.0";"6.76562"
"780.0";"6.60303"
"790.0";"6.462826"
"800.0";"6.644799"
"810.0";"6.572806"
"820.0";"6.730862"
"830.0";"6.542506"
"840.0";"6.648292"
"850.0";"6.753059"
"860.0";"6.76934"
"870.0";"6.567862"
"880.0";"6.270246"
"890.0";"6.293074"
"900.0";"5.884462"
"910.0";"5.856005"
"920.0";"5.984589"
"930.0";"5.743275"
"940.0";"5.648983"
"950.0";"5.484882"
"960.0";"5.400934"
"970.0";"5.200846"
"980.0";"5.261998"
"990.0";"5.338824"
"1000.0";"5.059835"
"1010.0";"4.808312"
"1020.0";"4.994748"
"1030.0";"5.249244"
"1040.0";"5.548074"
"1050.0";"5.225978"
"1060.0";"5.134607"
"1070.0";"4.933661"
"1080.0";"4.645944"
"1090.0";"4.954322"
"1100.0";"5.165754"
"1110.0";"5.02178"
"1120.0";"4.872865"
"1130.0";"4.680234"
"1140.0";"4.587537"
"1150.0";"4.853933"
"1160.0";"4.788821"
"1170.0";"4.967092"
"1180.0";"5.069815"
"1190.0";"4.949672"
"1200.0";"4.795344"
"1210.0";"4.545069"
"1220.0";"4.52015"
"1230.0";"4.431597"
"1240.0";"4.376136"
"1250.0";"4.356769"
"1260.0";"4.486"
"1270.0";"4.316673"
"1280.0";"3.881797"
"1290.0";"3.945754"
"1300.0";"3.927807"
"1310.0";"3.81162"
"1320.0";"3.819873"
"1330.0";"3.548227"
"1340.0";"3.488053"
"1350.0";"3.640455"
"1360.0";"3.681206"
"1370.0";"3.817865"
"1380.0";"3.884316"
"1390.0";"3.957818"
"1400.0";"4.215393"
"1410.0";"4.369872"
"1420.0";"4.318617"
"1430.0";"4.52109"
"1440.0";"4.250348"
"1450.0";"4.225004"
"1460.0";"4.285698"
"1470.0";"4.569509"
"1480.0";"4.724177"
"1490.0";"4.705846"
"1500.0";"4.792109"
"1510.0";"4.767618"
"1520.0";"4.974711"
"1530.0";"4.981678"
"1540.0";"5.082552"
"1550.0";"5.195562"
"1560.0";"5.001621"
"1570.0";"4.68503"
"1580.0";"4.487699"
"1590.0";"4.491524"
"1600.0";"4.295677"
"1610.0";"4.354017"
"1620.0";"4.131881"
"1630.0";"4.095654"
"1640.0";"3.988079"
"1650.0";"4.170986"
"1660.0";"4.071902"
"1670.0";"4.290016"
"1680.0";"4.209508"
"1690.0";"4.074845"
"1700.0";"4.196668"
"1710.0";"4.259418"
"1720.0";"4.226793"
"1730.0";"4.102443"
"1740.0";"3.94235"
"1750.0";"4.113728"
"1760.0";"4.240744"
"1770.0";"4.241111"
"1780.0";"4.321353"
"1790.0";"4.325345"
"1800.0";"4.599115"
"1810.0";"4.427794"
"1820.0";"4.897141"
"1830.0";"5.254442"
"1840.0";"5.39022"
"1850.0";"5.266095"
"1860.0";"5.229278"
"1870.0";"5.219566"
"1880.0";"5.181341"
"1890.0";"5.073565"
"1900.0";"4.939785"
"1910.0";"4.735705"
"1920.0";"4.441153"
"1930.0";"4.473557"
"1940.0";"4.28136"
"1950.0";"4.264358"
"1960.0";"4.337712"
"1970.0";"4.464843"
"1980.0";"4.256711"
"1990.0";"4.409338"
"2000.0";"4.351954"
"2010.0";"4.387229"
"2020.0";"4.211203"
"2030.0";"4.123578"
"2040.0";"4.01548"
"2050.0";"4.212948"
"2060.0";"4.241972"
"2070.0";"4.222764"
"2080.0";"4.336941"
"2090.0";"4.246467"
"2100.0";"4.229229"
"2110.0";"4.385603"
"2120.0";"4.506038"
"2130.0";"4.419656"
"2140.0";"4.206102"
"2150.0";"4.244177"
"2160.0";"4.394379"
"2170.0";"4.369656"
"2180.0";"4.393978"
"2190.0";"4.347304"
"2200.0";"4.538625"
"2210.0";"4.576555"
"2220.0";"4.209636"
"2230.0";"4.54551"
"2240.0";"4.670032"
"2250.0";"4.815915"
"2260.0";"4.748145"
"2270.0";"4.719154"
"2280.0";"4.668144"
"2290.0";"4.889656"
"2300.0";"4.777786"
"2310.0";"4.628283"
"2320.0";"4.581267"
"2330.0";"4.602843"
"2340.0";"4.736478"
"2350.0";"4.747688"
"2360.0";"4.923199"
"2370.0";"5.045696"
"2380.0";"5.027309"
"2390.0";"5.043746"
"2400.0";"5.187708"
"2410.0";"5.159969"
"2420.0";"5.087888"
"2430.0";"5.029808"
"2440.0";"4.927197"
"2450.0";"4.767797"
"2460.0";"4.731374"
"2470.0";"4.833603"
"2480.0";"4.729621"
"2490.0";"4.567023"
"2500.0";"4.560566"
"2510.0";"4.733108"
"2520.0";"4.510145"
"2530.0";"4.226558"
"2540.0";"4.547262"
"2550.0";"4.478991"
"2560.0";"4.711752"
"2570.0";"4.505284"
"2580.0";"4.531877"
"2590.0";"4.626303"
"2600.0";"4.87644"
"2610.0";"4.787055"
"2620.0";"4.866668"
"2630.0";"4.934869"
"2640.0";"4.834864"
"2650.0";"4.675656"
"2660.0";"4.66729"
"2670.0";"4.60873"
"2680.0";"4.314124"
"2690.0";"4.278089"
"2700.0";"4.243471"
"2710.0";"4.185672"
"2720.0";"4.181289"
"2730.0";"4.402879"
"2740.0";"4.674546"
"2750.0";"4.591202"
"2760.0";"4.442833"
"2770.0";"4.670426"
"2780.0";"4.470269"
"2790.0";"4.488204"
"2800.0";"4.552333"
"2810.0";"4.648905"
"2820.0";"4.569595"
"2830.0";"4.874582"
"2840.0";"4.678973"
"2850.0";"4.444332"
"2860.0";"4.138589"
"2870.0";"4.141095"
"2880.0";"4.001157"
"2890.0";"3.835843"
"2900.0";"3.84669"
"2910.0";"3.932512"
"2920.0";"3.553751"
"2930.0";"3.662141"
"2940.0";"3.847314"
"2950.0";"3.809624"
"2960.0";"3.826151"
"2970.0";"3.901998"
"2980.0";"3.784996"
"2990.0";"3.543158"
"3000.0";"3.687369"
"3010.0";"3.465163"
"3020.0";"3.184912"
"3030.0";"3.338059"
"3040.0";"3.4112"
"3050.0";"3.155455"
"3060.0";"3.186869"
"3070.0";"3.317024"
"3080.0";"3.592615"
"3090.0";"3.658"
"3100.0";"4.085741"
"3110.0";"3.742056"
"3120.0";"3.853211"
"3130.0";"3.706623"
"3140.0";"3.655933"
"3150.0";"3.61227"
"3160.0";"3.439006"
"3170.0";"3.451363"
"3180.0";"3.695617"
"3190.0";"3.616208"
"3200.0";"3.485467"
"3210.0";"3.704959"
"3220.0";"3.760065"
"3230.0";"3.668332"
"3240.0";"3.91937"
"3250.0";"3.93144"
"3260.0";"3.740479"
"3270.0";"3.610227"
"3280.0";"3.837885"
"3290.0";"3.617546"
"3300.0";"3.514673"
"3310.0";"3.512768"
"3320.0";"3.276131"
"3330.0";"3.05342"
"3340.0";"3.256131"
"3350.0";"3.414258"
"3360.0";"3.450283"
"3370.0";"3.549057"
"3380.0";"3.466982"
"3390.0";"3.521576"
"3400.0";"3.326279"
"3410.0";"3.185824"
"3420.0";"3.00289"
"3430.0";"3.138519"
"3440.0";"3.04141"
"3450.0";"2.856363"
"3460.0";"2.894292"
"3470.0";"2.924218"
"3480.0";"3.097291"
"3490.0";"3.142046"
"3500.0";"3.209376"
"3510.0";"3.298007"
"3520.0";"3.119953"
"3530.0";"2.855305"
"3540.0";"3.17365"
"3550.0";"2.901534"
"3560.0";"2.973734"
"3570.0";"3.109269"
"3580.0";"2.920722"
"3590.0";"2.633899"
"3600.0";"2.848071"
"3610.0";"2.821358"
"3620.0";"2.883605"
"3630.0";"2.836791"
"3640.0";"2.788324"
"3650.0";"2.738308"
"3660.0";"3.010381"
"3670.0";"2.571221"
"3680.0";"2.580693"
"3690.0";"2.470028"
"3700.0";"2.47715"
"3710.0";"2.807904"
"3720.0";"2.665684"
"3730.0";"3.02669"
"3740.0";"2.768629"
"3750.0";"2.877483"
"3760.0";"2.995044"
"3770.0";"3.069508"
"3780.0";"3.105032"
"3790.0";"3.03008"
"3800.0";"3.385902"
"3810.0";"3.463209"
"3820.0";"3.590579"
"3830.0";"3.547148"
"3840.0";"3.121793"
"3850.0";"3.407006"
"3860.0";"3.498153"
"3870.0";"3.249855"
"3880.0";"3.392278"
"3890.0";"3.180809"
"3900.0";"2.985152"
"3910.0";"3.362278"
"3920.0";"3.248575"
"3930.0";"3.36104"
"3940.0";"3.518074"
"3950.0";"3.488777"
"3960.0";"3.478461"
"3970.0";"3.458005"
"3980.0";"3.38972"
"3990.0";"3.204185"
"4000.0";"3.261834"
"4010.0";"3.239455"
"4020.0";"3.482808"
"4030.0";"3.18137"
"4040.0";"3.466949"
"4050.0";"3.415067"
"4060.0";"3.542027"
"4070.0";"3.525441"
"4080.0";"3.418629"
"4090.0";"3.403362"
"4100.0";"3.464299"
"4110.0";"3.138073"
"4120.0";"2.986785"
"4130.0";"3.126881"
"4140.0";"3.251623"
"4150.0";"3.213097"
"4160.0";"3.299536"
"4170.0";"3.384002"
"4180.0";"3.193116"
"4190.0";"3.29471"
"4200.0";"3.311219"
"4210.0";"3.416547"
"4220.0";"3.544569"
"4230.0";"3.359749"
"4240.0";"3.471989"
"4250.0";"3.191101"
"4260.0";"2.858417"
"4270.0";"2.806365"
"4280.0";"2.70414"
"4290.0";"2.499087"
"4300.0";"2.673271"
"4310.0";"2.730455"
"4320.0";"2.781042"
"4330.0";"3.074938"
"4340.0";"3.28821"
"4350.0";"3.491516"
"4360.0";"3.784547"
"4370.0";"3.282877"
"4380.0";"3.305767"
"4390.0";"3.333034"
"4400.0";"3.581918"
"4410.0";"3.410175"
"4420.0";"3.247515"
"4430.0";"3.532816"
"4440.0";"3.462002"
