# This .csv file was created 12.10.2024 14:34
# extracted out of file prod_mindist_neg1_mol1_55.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CAB/6fxb_cab_1
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"Protein_neg1-MOL1"
"0.0";"4.735494"
"10.0";"4.823808"
"20.0";"4.7387"
"30.0";"4.906907"
"40.0";"4.891043"
"50.0";"4.61001"
"60.0";"4.550653"
"70.0";"4.679564"
"80.0";"4.580867"
"90.0";"4.69928"
"100.0";"4.474173"
"110.0";"4.367963"
"120.0";"4.373713"
"130.0";"4.686814"
"140.0";"4.637552"
"150.0";"4.662395"
"160.0";"4.563515"
"170.0";"4.486769"
"180.0";"4.456665"
"190.0";"4.587197"
"200.0";"4.798196"
"210.0";"4.493237"
"220.0";"4.493165"
"230.0";"4.594877"
"240.0";"4.458745"
"250.0";"4.320171"
"260.0";"4.545165"
"270.0";"4.423565"
"280.0";"4.451834"
"290.0";"4.128724"
"300.0";"4.170252"
"310.0";"4.145171"
"320.0";"4.171963"
"330.0";"3.969355"
"340.0";"3.969748"
"350.0";"4.083985"
"360.0";"4.07003"
"370.0";"4.186699"
"380.0";"4.024578"
"390.0";"4.027065"
"400.0";"4.221854"
"410.0";"4.183472"
"420.0";"4.227397"
"430.0";"4.020682"
"440.0";"4.303943"
"450.0";"4.225955"
"460.0";"4.265443"
"470.0";"4.31529"
"480.0";"3.949001"
"490.0";"3.884439"
"500.0";"3.952191"
"510.0";"4.020996"
"520.0";"4.085048"
"530.0";"4.074453"
"540.0";"4.02864"
"550.0";"4.146434"
"560.0";"4.28824"
"570.0";"4.32294"
"580.0";"4.45764"
"590.0";"4.43527"
"600.0";"4.357438"
"610.0";"4.394159"
"620.0";"4.4436"
"630.0";"4.468781"
"640.0";"4.386539"
"650.0";"4.447574"
"660.0";"4.416012"
"670.0";"4.268189"
"680.0";"4.207365"
"690.0";"3.974923"
"700.0";"3.977858"
"710.0";"3.640864"
"720.0";"3.946021"
"730.0";"3.756518"
"740.0";"3.983308"
"750.0";"3.54506"
"760.0";"3.74057"
"770.0";"3.84761"
"780.0";"3.825111"
"790.0";"4.024649"
"800.0";"3.940497"
"810.0";"3.835592"
"820.0";"4.102793"
"830.0";"3.99912"
"840.0";"4.031981"
"850.0";"3.828924"
"860.0";"3.719707"
"870.0";"3.902427"
"880.0";"3.839656"
"890.0";"3.797479"
"900.0";"3.557131"
"910.0";"3.550211"
"920.0";"3.575095"
"930.0";"3.719521"
"940.0";"3.813338"
"950.0";"3.912361"
"960.0";"4.134887"
"970.0";"4.244797"
"980.0";"4.129155"
"990.0";"4.382223"
"1000.0";"4.249148"
"1010.0";"4.226255"
"1020.0";"4.268056"
"1030.0";"3.988321"
"1040.0";"3.819289"
"1050.0";"3.830152"
"1060.0";"4.019813"
"1070.0";"4.00554"
"1080.0";"3.945691"
"1090.0";"3.82671"
"1100.0";"3.681667"
"1110.0";"3.7093"
"1120.0";"3.366622"
"1130.0";"3.447652"
"1140.0";"3.366812"
"1150.0";"3.358343"
"1160.0";"3.065228"
"1170.0";"3.362462"
"1180.0";"3.36342"
"1190.0";"3.563143"
"1200.0";"3.68995"
"1210.0";"3.619165"
"1220.0";"3.487358"
"1230.0";"3.658725"
"1240.0";"3.50558"
"1250.0";"3.552609"
"1260.0";"3.642579"
"1270.0";"3.654543"
"1280.0";"3.618979"
"1290.0";"3.743721"
"1300.0";"4.139211"
"1310.0";"4.330621"
"1320.0";"4.401634"
"1330.0";"4.383532"
"1340.0";"4.211752"
"1350.0";"4.381382"
"1360.0";"4.378373"
"1370.0";"4.323925"
"1380.0";"4.159638"
"1390.0";"4.162027"
"1400.0";"4.188712"
"1410.0";"4.30873"
"1420.0";"4.58534"
