# This .csv file was created 12.10.2024 14:31
# extracted out of file mindist_major_allergenic_epitope_r_203-222_MOL18_2.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CLA/6fxb_cla_1
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"r_203-222-MOL18"
"0.0";"4.552881"
"10.0";"4.577519"
"20.0";"4.415284"
"30.0";"4.300646"
"40.0";"4.525094"
"50.0";"4.676905"
"60.0";"4.511518"
"70.0";"4.36536"
"80.0";"4.046357"
"90.0";"4.042335"
"100.0";"3.912249"
"110.0";"3.845642"
"120.0";"3.899184"
"130.0";"3.901396"
"140.0";"3.566808"
"150.0";"3.565978"
"160.0";"3.39358"
"170.0";"3.365297"
"180.0";"3.671153"
"190.0";"3.438704"
"200.0";"3.648008"
"210.0";"3.405607"
"220.0";"3.165338"
"230.0";"3.409294"
"240.0";"3.194155"
"250.0";"3.060253"
"260.0";"3.325208"
"270.0";"3.27683"
"280.0";"3.51443"
"290.0";"3.359487"
"300.0";"3.384995"
"310.0";"3.447569"
"320.0";"3.523991"
"330.0";"3.380624"
"340.0";"3.252743"
"350.0";"3.174148"
"360.0";"3.41669"
"370.0";"3.250144"
"380.0";"3.001493"
"390.0";"2.882541"
"400.0";"2.998947"
"410.0";"3.085368"
"420.0";"3.28841"
"430.0";"3.256735"
"440.0";"3.01897"
"450.0";"3.007293"
"460.0";"2.808174"
"470.0";"2.76217"
"480.0";"2.745016"
"490.0";"2.700024"
"500.0";"2.716593"
"510.0";"2.857701"
"520.0";"2.852849"
"530.0";"2.788832"
"540.0";"3.086116"
"550.0";"2.921475"
"560.0";"2.900959"
"570.0";"2.881399"
"580.0";"2.760566"
"590.0";"2.810916"
"600.0";"2.621702"
"610.0";"2.701146"
"620.0";"2.583135"
"630.0";"2.64078"
"640.0";"2.483786"
"650.0";"2.676579"
"660.0";"2.727601"
"670.0";"2.59947"
"680.0";"2.579606"
"690.0";"2.58138"
"700.0";"2.478021"
"710.0";"2.419765"
"720.0";"2.304619"
"730.0";"2.398002"
"740.0";"2.714553"
"750.0";"2.95569"
"760.0";"3.203155"
"770.0";"3.190919"
"780.0";"2.915855"
"790.0";"2.890465"
"800.0";"2.81337"
"810.0";"2.605984"
"820.0";"2.496739"
"830.0";"2.325596"
"840.0";"2.028203"
"850.0";"1.805666"
"860.0";"1.889799"
"870.0";"2.071503"
"880.0";"2.25705"
"890.0";"2.136517"
"900.0";"2.238922"
"910.0";"2.601865"
"920.0";"2.660705"
"930.0";"2.749739"
"940.0";"3.167904"
"950.0";"3.31879"
"960.0";"3.108669"
"970.0";"3.538913"
"980.0";"3.289277"
"990.0";"3.315472"
"1000.0";"3.377307"
"1010.0";"3.324167"
"1020.0";"3.36387"
"1030.0";"3.351726"
"1040.0";"3.409263"
"1050.0";"3.174947"
"1060.0";"3.164627"
"1070.0";"3.036772"
"1080.0";"3.15523"
"1090.0";"3.276775"
"1100.0";"3.485013"
"1110.0";"3.205725"
"1120.0";"3.311146"
"1130.0";"3.249717"
"1140.0";"2.701622"
"1150.0";"2.571748"
"1160.0";"2.485025"
"1170.0";"2.622727"
"1180.0";"2.412291"
"1190.0";"2.553399"
"1200.0";"2.428146"
"1210.0";"2.347734"
"1220.0";"2.448548"
"1230.0";"2.405702"
"1240.0";"2.253021"
"1250.0";"2.294202"
"1260.0";"2.61809"
"1270.0";"3.001051"
"1280.0";"2.959217"
"1290.0";"2.954254"
"1300.0";"2.99371"
"1310.0";"2.85125"
"1320.0";"2.826056"
"1330.0";"2.986406"
"1340.0";"3.341119"
"1350.0";"3.153542"
"1360.0";"3.511214"
"1370.0";"3.62057"
"1380.0";"3.743467"
"1390.0";"3.688745"
"1400.0";"3.636323"
"1410.0";"3.610248"
"1420.0";"3.756173"
"1430.0";"3.798316"
"1440.0";"4.022271"
"1450.0";"3.903142"
"1460.0";"3.647167"
