# This .csv file was created 12.10.2024 14:35
# extracted out of file mindist_major_allergenic_epitope_r_264-288_MOL6_2.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CA/6fxb_ca_1
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"r_264-288-MOL6"
"0.0";"1.124429"
"10.0";"0.9905021"
"20.0";"0.9789659"
"30.0";"0.9819465"
"40.0";"1.23005"
"50.0";"1.427891"
"60.0";"1.645088"
"70.0";"1.431676"
"80.0";"1.323039"
"90.0";"1.377739"
"100.0";"1.414347"
"110.0";"1.561182"
"120.0";"1.712989"
"130.0";"1.628313"
"140.0";"1.477855"
"150.0";"1.605243"
"160.0";"1.513802"
"170.0";"1.542994"
"180.0";"1.575185"
"190.0";"1.395837"
"200.0";"1.384016"
"210.0";"1.269615"
"220.0";"1.495832"
"230.0";"1.33894"
"240.0";"1.420216"
"250.0";"1.38805"
"260.0";"1.484428"
"270.0";"1.299199"
"280.0";"1.212096"
"290.0";"1.074462"
"300.0";"1.376381"
"310.0";"1.500145"
"320.0";"1.443967"
"330.0";"1.66693"
"340.0";"1.745261"
"350.0";"1.7087"
"360.0";"1.770926"
"370.0";"1.541035"
"380.0";"1.424068"
"390.0";"1.583167"
"400.0";"1.745188"
"410.0";"1.783183"
"420.0";"1.690143"
"430.0";"1.726523"
"440.0";"1.666854"
"450.0";"1.769983"
"460.0";"2.000239"
"470.0";"2.073303"
"480.0";"1.952097"
"490.0";"1.597978"
"500.0";"1.604322"
"510.0";"1.670181"
"520.0";"1.831661"
"530.0";"1.81097"
"540.0";"1.939472"
"550.0";"1.95169"
"560.0";"1.927837"
"570.0";"1.833249"
"580.0";"2.129763"
"590.0";"2.246597"
"600.0";"2.241236"
"610.0";"2.380641"
"620.0";"2.057583"
"630.0";"2.053721"
"640.0";"1.91807"
"650.0";"2.113168"
"660.0";"2.294763"
"670.0";"2.151"
"680.0";"1.977849"
"690.0";"1.729921"
"700.0";"1.76756"
"710.0";"1.853966"
"720.0";"2.272726"
"730.0";"2.29863"
"740.0";"2.402678"
"750.0";"2.602097"
"760.0";"2.442563"
"770.0";"2.248565"
"780.0";"2.369386"
"790.0";"2.495582"
"800.0";"2.261805"
"810.0";"2.460962"
"820.0";"2.462244"
"830.0";"2.677234"
"840.0";"2.812263"
"850.0";"2.494127"
"860.0";"2.499509"
"870.0";"2.582269"
"880.0";"2.600381"
"890.0";"2.739753"
"900.0";"3.236677"
"910.0";"3.010583"
"920.0";"3.079518"
"930.0";"3.348988"
"940.0";"3.532537"
"950.0";"3.618515"
"960.0";"3.599548"
"970.0";"3.679881"
"980.0";"3.99948"
"990.0";"3.843886"
"1000.0";"3.902862"
"1010.0";"3.927451"
"1020.0";"3.895165"
"1030.0";"3.845708"
"1040.0";"3.561873"
"1050.0";"3.501487"
"1060.0";"3.149119"
"1070.0";"2.773159"
"1080.0";"2.622952"
"1090.0";"2.477267"
"1100.0";"2.50579"
"1110.0";"2.274412"
"1120.0";"2.357862"
"1130.0";"2.569857"
"1140.0";"2.315993"
"1150.0";"2.600276"
"1160.0";"2.816478"
"1170.0";"2.652352"
"1180.0";"2.417107"
"1190.0";"2.299349"
"1200.0";"2.227838"
"1210.0";"2.033564"
"1220.0";"2.160354"
"1230.0";"2.105568"
"1240.0";"2.478652"
"1250.0";"2.522076"
"1260.0";"2.578112"
"1270.0";"2.642364"
"1280.0";"2.69614"
"1290.0";"2.309248"
"1300.0";"2.440593"
"1310.0";"2.509625"
"1320.0";"2.522297"
"1330.0";"2.634314"
"1340.0";"2.675412"
"1350.0";"2.406481"
"1360.0";"2.394411"
"1370.0";"2.528673"
"1380.0";"2.386584"
"1390.0";"2.4386"
"1400.0";"2.423549"
"1410.0";"2.346157"
"1420.0";"2.572821"
"1430.0";"2.625731"
"1440.0";"2.104304"
"1450.0";"2.129685"
"1460.0";"2.245584"
"1470.0";"2.219977"
"1480.0";"2.076644"
"1490.0";"1.949407"
"1500.0";"2.212705"
"1510.0";"2.155153"
"1520.0";"2.180533"
"1530.0";"2.337982"
"1540.0";"2.253788"
"1550.0";"2.24318"
"1560.0";"2.195408"
"1570.0";"2.00156"
"1580.0";"2.343628"
"1590.0";"2.348652"
"1600.0";"1.977132"
"1610.0";"2.003117"
"1620.0";"2.011407"
"1630.0";"2.078941"
"1640.0";"2.264556"
"1650.0";"2.246022"
"1660.0";"2.075257"
"1670.0";"2.107634"
"1680.0";"2.058869"
"1690.0";"2.143029"
"1700.0";"2.003684"
"1710.0";"2.170731"
