# This .csv file was created 12.10.2024 14:33
# extracted out of file prod_center_rottrans_p2_gyration.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CAD/6fxb_cad_3
# Original file was created by command :
"Radius of gyration (total and around axes)"
"Time (ps)";"Rg";"Rg\sX\N";"Rg\sY\N";"Rg\sZ\N"
"0.0";"1.4915";"1.20545";"1.23347";"1.21431"
"10.0";"1.48364";"1.19192";"1.23336";"1.20851"
"20.0";"1.48551";"1.20406";"1.22596";"1.20862"
"30.0";"1.48627";"1.20004";"1.22896";"1.21142"
"40.0";"1.49092";"1.20237";"1.23385";"1.21555"
"50.0";"1.49365";"1.20818";"1.23402";"1.21634"
"60.0";"1.48978";"1.20905";"1.2323";"1.20768"
"70.0";"1.49963";"1.2096";"1.23632";"1.22726"
"80.0";"1.4884";"1.20676";"1.22889";"1.21005"
"90.0";"1.4853";"1.19745";"1.23085";"1.20969"
"100.0";"1.48875";"1.20388";"1.23116";"1.21148"
"110.0";"1.48424";"1.19705";"1.22921";"1.20915"
"120.0";"1.49688";"1.20588";"1.2403";"1.22016"
"130.0";"1.4867";"1.20633";"1.23335";"1.20174"
"140.0";"1.48662";"1.20551";"1.23188";"1.20388"
"150.0";"1.48879";"1.2071";"1.23535";"1.20408"
"160.0";"1.48913";"1.20654";"1.23527";"1.20557"
"170.0";"1.48379";"1.20418";"1.22752";"1.20266"
"180.0";"1.48112";"1.20783";"1.22342";"1.1966"
"190.0";"1.48136";"1.19938";"1.22936";"1.1996"
"200.0";"1.48261";"1.20702";"1.22602";"1.19843"
"210.0";"1.48356";"1.2065";"1.23028";"1.19693"
"220.0";"1.48421";"1.20256";"1.23138";"1.20138"
"230.0";"1.48752";"1.20998";"1.235";"1.19841"
"240.0";"1.48567";"1.20563";"1.2302";"1.20313"
"250.0";"1.48188";"1.19812";"1.22745";"1.20408"
"260.0";"1.48385";"1.20019";"1.23219";"1.20204"
"270.0";"1.48203";"1.2013";"1.22661";"1.20213"
"280.0";"1.48189";"1.19937";"1.23047";"1.19977"
"290.0";"1.48663";"1.21111";"1.2335";"1.19658"
"300.0";"1.48619";"1.20094";"1.22914";"1.21016"
"310.0";"1.49156";"1.20421";"1.23785";"1.21124"
"320.0";"1.48968";"1.21396";"1.23837";"1.19626"
"330.0";"1.49307";"1.20299";"1.24206";"1.21186"
"340.0";"1.48471";"1.20189";"1.2293";"1.2054"
"350.0";"1.48728";"1.20412";"1.23259";"1.20615"
"360.0";"1.49071";"1.2059";"1.23138";"1.21405"
"370.0";"1.49332";"1.2103";"1.23454";"1.21287"
"380.0";"1.48803";"1.21187";"1.23173";"1.20113"
"390.0";"1.48864";"1.20059";"1.24412";"1.2012"
"400.0";"1.48932";"1.19785";"1.23967";"1.21017"
"410.0";"1.49164";"1.2143";"1.23763";"1.20155"
"420.0";"1.4936";"1.20819";"1.24266";"1.20738"
"430.0";"1.4988";"1.22194";"1.24435";"1.20468"
"440.0";"1.49202";"1.20978";"1.23878";"1.20585"
"450.0";"1.49286";"1.21087";"1.23833";"1.2073"
"460.0";"1.48642";"1.20227";"1.23425";"1.20418"
"470.0";"1.49504";"1.21094";"1.2418";"1.20907"
"480.0";"1.49038";"1.20614";"1.24007";"1.20412"
"490.0";"1.49313";"1.21233";"1.23613";"1.20876"
"500.0";"1.49425";"1.20814";"1.24116";"1.21057"
"510.0";"1.49661";"1.20436";"1.24186";"1.21943"
"520.0";"1.49437";"1.2182";"1.23831";"1.20369"
"530.0";"1.48724";"1.20756";"1.23456";"1.20059"
"540.0";"1.48635";"1.20367";"1.23687";"1.19992"
"550.0";"1.48971";"1.20875";"1.2355";"1.20454"
