# This .csv file was created 12.10.2024 14:32
# extracted out of file mindist_major_allergenic_epitope_r_41-60_MOL.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CAD/6fxb_cad_1
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"r_41-60-MOL"
"0.0";"0.8937373"
"10.0";"0.767496"
"20.0";"0.6474023"
"30.0";"0.715053"
"40.0";"0.5766063"
"50.0";"0.551845"
"60.0";"0.4083885"
"70.0";"0.4656791"
"80.0";"0.54293"
"90.0";"0.5716966"
"100.0";"0.5533625"
"110.0";"0.780188"
"120.0";"0.7650315"
"130.0";"0.8772929"
"140.0";"0.8329861"
"150.0";"0.7948538"
"160.0";"0.9354646"
"170.0";"0.7053041"
"180.0";"0.6982189"
"190.0";"0.7228981"
"200.0";"0.8464025"
"210.0";"0.5539151"
"220.0";"0.456526"
"230.0";"0.4216706"
"240.0";"0.3474681"
"250.0";"0.6380534"
"260.0";"0.54562"
"270.0";"0.6602986"
"280.0";"0.6736268"
"290.0";"0.5455658"
"300.0";"0.7009408"
"310.0";"0.6896533"
"320.0";"0.5149241"
"330.0";"0.3110275"
"340.0";"0.4062708"
"350.0";"0.5471874"
"360.0";"0.6326501"
"370.0";"0.8296841"
"380.0";"0.7265433"
"390.0";"0.642927"
"400.0";"0.9383253"
"410.0";"0.9568405"
"420.0";"0.9797018"
"430.0";"0.8593463"
"440.0";"0.8307923"
"450.0";"0.7712805"
"460.0";"0.6309188"
"470.0";"0.6880712"
"480.0";"0.7713427"
"490.0";"0.6594635"
"500.0";"0.6407699"
"510.0";"0.5308194"
"520.0";"0.5859781"
"530.0";"0.5536659"
"540.0";"0.6290706"
"550.0";"0.6000441"
"560.0";"0.6849279"
"570.0";"0.662585"
"580.0";"0.721103"
"590.0";"0.8070775"
"600.0";"0.7961978"
"610.0";"0.9771479"
"620.0";"0.8880563"
"630.0";"0.8057196"
"640.0";"0.6629049"
"650.0";"0.6754633"
"660.0";"0.746789"
"670.0";"0.7811695"
"680.0";"0.7006921"
"690.0";"0.6283861"
"700.0";"0.7228526"
"710.0";"0.64913"
"720.0";"0.7906838"
"730.0";"0.7403765"
"740.0";"0.7655385"
"750.0";"0.7099993"
"760.0";"0.7312031"
"770.0";"0.6527182"
"780.0";"0.696807"
"790.0";"0.7105299"
"800.0";"0.631301"
"810.0";"0.598227"
"820.0";"0.6101263"
"830.0";"0.6358898"
"840.0";"0.5318685"
"850.0";"0.5719913"
"860.0";"0.5418764"
"870.0";"0.4628273"
"880.0";"0.4934156"
"890.0";"0.648927"
"900.0";"0.4680236"
"910.0";"0.5296366"
"920.0";"0.4584148"
"930.0";"0.5736034"
"940.0";"0.481664"
"950.0";"0.5038542"
"960.0";"0.4619458"
"970.0";"0.4819763"
"980.0";"0.499048"
"990.0";"0.4661941"
"1000.0";"0.5210567"
"1010.0";"0.4473582"
"1020.0";"0.5377936"
"1030.0";"0.4727146"
"1040.0";"0.4691547"
"1050.0";"0.4909807"
"1060.0";"0.4877838"
"1070.0";"0.4173559"
"1080.0";"0.4487026"
"1090.0";"0.4377807"
"1100.0";"0.4650776"
"1110.0";"0.4912321"
"1120.0";"0.4658388"
"1130.0";"0.5103303"
"1140.0";"0.5151322"
"1150.0";"0.5088468"
"1160.0";"0.4933853"
"1170.0";"0.4985481"
"1180.0";"0.4530629"
"1190.0";"0.4458397"
"1200.0";"0.4100049"
"1210.0";"0.4417601"
"1220.0";"0.4313304"
"1230.0";"0.4268781"
"1240.0";"0.3874596"
"1250.0";"0.3955148"
"1260.0";"0.4671242"
"1270.0";"0.4583065"
"1280.0";"0.4994277"
"1290.0";"0.4878411"
"1300.0";"0.4681089"
"1310.0";"0.5247581"
"1320.0";"0.4259047"
"1330.0";"0.4358945"
"1340.0";"0.4840134"
"1350.0";"0.480744"
"1360.0";"0.4352391"
"1370.0";"0.474268"
"1380.0";"0.4889799"
"1390.0";"0.474153"
"1400.0";"0.411772"
"1410.0";"0.5064154"
"1420.0";"0.4677478"
"1430.0";"0.5179788"
