# This .csv file was created 12.10.2024 14:30
# extracted out of file prod_center_rottrans_p1_gyration.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CLAB/6fxb_clab_3
# Original file was created by command :
"Radius of gyration (total and around axes)"
"Time (ps)";"Rg";"Rg\sX\N";"Rg\sY\N";"Rg\sZ\N"
"0.0";"1.49557";"1.22918";"1.20768";"1.22641"
"10.0";"1.4904";"1.22492";"1.20627";"1.21945"
"20.0";"1.49011";"1.226";"1.20517";"1.21874"
"30.0";"1.49283";"1.22887";"1.2054";"1.22229"
"40.0";"1.49084";"1.22737";"1.20381";"1.2205"
"50.0";"1.49005";"1.22476";"1.20503";"1.21998"
"60.0";"1.49703";"1.22865";"1.20999";"1.22822"
"70.0";"1.48792";"1.2246";"1.20151";"1.21841"
"80.0";"1.49473";"1.23854";"1.20144";"1.22107"
"90.0";"1.49251";"1.22968";"1.2114";"1.21473"
"100.0";"1.48838";"1.22755";"1.20973";"1.20839"
"110.0";"1.49167";"1.22658";"1.20771";"1.21946"
"120.0";"1.48731";"1.22428";"1.20102";"1.21773"
"130.0";"1.48838";"1.22598";"1.19691";"1.22267"
"140.0";"1.48976";"1.22561";"1.2029";"1.22052"
"150.0";"1.49172";"1.23318";"1.20649";"1.21413"
"160.0";"1.49271";"1.22975";"1.21046";"1.2161"
"170.0";"1.49009";"1.22686";"1.20151";"1.22145"
"180.0";"1.49005";"1.22832";"1.20256";"1.21883"
"190.0";"1.4898";"1.22602";"1.20455";"1.21859"
"200.0";"1.49375";"1.22921";"1.21297";"1.21669"
"210.0";"1.48805";"1.23071";"1.20006";"1.214"
"220.0";"1.49756";"1.2355";"1.20485";"1.2277"
"230.0";"1.49261";"1.2316";"1.20526";"1.21912"
"240.0";"1.49345";"1.23203";"1.20943";"1.21661"
"250.0";"1.49528";"1.23546";"1.20572";"1.22133"
"260.0";"1.48894";"1.22481";"1.20355";"1.21869"
"270.0";"1.49444";"1.23111";"1.20456";"1.22479"
"280.0";"1.49101";"1.227";"1.20073";"1.22432"
"290.0";"1.48635";"1.23139";"1.2019";"1.20731"
"300.0";"1.48499";"1.22129";"1.20104";"1.21506"
"310.0";"1.48267";"1.22017";"1.20042";"1.2111"
"320.0";"1.49168";"1.23292";"1.20782";"1.21296"
"330.0";"1.49335";"1.22602";"1.21193";"1.21996"
"340.0";"1.48949";"1.22852";"1.20924";"1.21063"
"350.0";"1.48813";"1.21921";"1.20661";"1.21929"
"360.0";"1.49102";"1.22482";"1.20321";"1.22408"
"370.0";"1.49483";"1.22815";"1.21306";"1.22032"
"380.0";"1.48637";"1.22243";"1.20508";"1.21327"
"390.0";"1.49212";"1.2339";"1.20139";"1.21943"
"400.0";"1.49286";"1.23399";"1.20182";"1.22072"
"410.0";"1.48935";"1.22651";"1.2031";"1.21842"
"420.0";"1.48985";"1.2266";"1.19985";"1.22274"
"430.0";"1.48908";"1.2261";"1.20184";"1.21942"
"440.0";"1.49242";"1.23549";"1.20621";"1.21378"
"450.0";"1.48593";"1.2205";"1.20434";"1.21488"
"460.0";"1.49723";"1.23268";"1.20984";"1.22482"
"470.0";"1.48934";"1.22275";"1.20705";"1.21827"
"480.0";"1.48676";"1.22499";"1.20017";"1.21653"
"490.0";"1.48845";"1.22674";"1.20318";"1.21591"
"500.0";"1.49147";"1.22796";"1.20425";"1.22101"
"510.0";"1.49201";"1.22807";"1.19906";"1.22731"
"520.0";"1.48955";"1.23009";"1.19783";"1.22049"
"530.0";"1.49102";"1.23003";"1.20155";"1.22049"
"540.0";"1.48898";"1.22954";"1.20133";"1.21622"
"550.0";"1.48987";"1.22585";"1.20352";"1.21992"
"560.0";"1.48979";"1.23019";"1.20019";"1.21865"
"570.0";"1.49414";"1.23959";"1.20021";"1.21976"
"580.0";"1.49434";"1.23377";"1.20359";"1.22283"
"590.0";"1.49351";"1.23302";"1.20654";"1.21862"
"600.0";"1.49228";"1.2299";"1.20864";"1.21669"
"610.0";"1.49319";"1.22609";"1.20351";"1.22781"
"620.0";"1.49386";"1.22856";"1.20446";"1.22602"
"630.0";"1.48944";"1.22961";"1.20247";"1.21613"
"640.0";"1.48612";"1.22179";"1.2028";"1.21556"
"650.0";"1.48859";"1.22113";"1.20368";"1.22138"
"660.0";"1.49129";"1.22951";"1.20786";"1.21542"
"670.0";"1.49392";"1.22903";"1.20524";"1.22494"
"680.0";"1.49213";"1.22937";"1.20576";"1.21972"
"690.0";"1.48777";"1.22351";"1.20659";"1.21412"
"700.0";"1.4925";"1.23392";"1.20304";"1.21871"
"710.0";"1.49213";"1.22901";"1.20381";"1.222"
"720.0";"1.49019";"1.2285";"1.20502";"1.21659"
"730.0";"1.49236";"1.23019";"1.20926";"1.21599"
"740.0";"1.49294";"1.23093";"1.20473";"1.22114"
"750.0";"1.49365";"1.23274";"1.20982";"1.216"
"760.0";"1.49322";"1.23324";"1.2064";"1.21783"
"770.0";"1.49429";"1.22999";"1.20786";"1.22228"
"780.0";"1.48895";"1.22752";"1.20367";"1.21587"
"790.0";"1.49";"1.22976";"1.20715";"1.21272"
"800.0";"1.48332";"1.22089";"1.20081";"1.2116"
"810.0";"1.49349";"1.23133";"1.20687";"1.21997"
"820.0";"1.49116";"1.22777";"1.20621";"1.21849"
"830.0";"1.48498";"1.2187";"1.20184";"1.21684"
"840.0";"1.49057";"1.23173";"1.20439";"1.21485"
"850.0";"1.49027";"1.22226";"1.2106";"1.2175"
"860.0";"1.48626";"1.22241";"1.20756";"1.21056"
"870.0";"1.48891";"1.22224";"1.2059";"1.21887"
"880.0";"1.48952";"1.22585";"1.2074";"1.21525"
"890.0";"1.49006";"1.22845";"1.19747";"1.22372"
"900.0";"1.48676";"1.22029";"1.20116";"1.22026"
"910.0";"1.4871";"1.22274";"1.20106";"1.21873"
"920.0";"1.48845";"1.23269";"1.20206";"1.21099"
"930.0";"1.49127";"1.22664";"1.20997";"1.21618"
"940.0";"1.49273";"1.22867";"1.20062";"1.22693"
"950.0";"1.48869";"1.22653";"1.20176";"1.2181"
"960.0";"1.4886";"1.22979";"1.19576";"1.22052"
"970.0";"1.48886";"1.22701";"1.1974";"1.22232"
"980.0";"1.48918";"1.23048";"1.20101";"1.21607"
"990.0";"1.49076";"1.22889";"1.20424";"1.21836"
"1000.0";"1.48822";"1.22517";"1.20018";"1.21989"
"1010.0";"1.49286";"1.23008";"1.20794";"1.21862"
"1020.0";"1.49152";"1.22652";"1.19992";"1.22683"
"1030.0";"1.49527";"1.23169";"1.20737";"1.22347"
"1040.0";"1.49189";"1.22713";"1.20233";"1.22476"
"1050.0";"1.49201";"1.2243";"1.21058";"1.21974"
"1060.0";"1.49376";"1.22841";"1.20279";"1.22757"
"1070.0";"1.4959";"1.22942";"1.21333";"1.22139"
"1080.0";"1.49273";"1.22645";"1.20403";"1.22582"
"1090.0";"1.49204";"1.22393";"1.20903";"1.22171"
"1100.0";"1.49295";"1.22298";"1.21091";"1.22303"
"1110.0";"1.49035";"1.22973";"1.2002";"1.22049"
"1120.0";"1.49079";"1.22758";"1.20331";"1.22066"
