# This .csv file was created 12.10.2024 14:29
# extracted out of file mindist_major_allergenic_epitope_r_149-162_MOL11.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CLAB/6fxb_clab_1
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"r_149-162-MOL11"
"0.0";"4.255381"
"10.0";"4.375463"
"20.0";"4.354248"
"30.0";"4.366872"
"40.0";"4.416429"
"50.0";"4.507805"
"60.0";"4.353393"
"70.0";"4.215909"
"80.0";"4.21054"
"90.0";"4.373892"
"100.0";"4.396736"
"110.0";"4.560497"
"120.0";"4.53828"
"130.0";"4.549551"
"140.0";"4.642158"
"150.0";"4.408109"
"160.0";"4.487043"
"170.0";"4.833636"
"180.0";"4.791659"
"190.0";"4.884571"
"200.0";"4.932996"
"210.0";"4.909126"
"220.0";"4.836005"
"230.0";"4.910646"
"240.0";"4.748797"
"250.0";"4.769074"
"260.0";"4.746101"
"270.0";"4.418589"
"280.0";"4.604228"
"290.0";"4.995651"
"300.0";"5.00354"
"310.0";"4.944826"
"320.0";"4.994216"
"330.0";"4.994148"
"340.0";"5.15075"
"350.0";"5.119889"
"360.0";"5.173805"
"370.0";"4.99267"
"380.0";"4.87736"
"390.0";"4.801972"
"400.0";"4.97648"
"410.0";"4.941276"
"420.0";"4.887302"
"430.0";"4.850372"
"440.0";"4.795262"
"450.0";"4.71038"
"460.0";"4.827791"
"470.0";"4.8018"
"480.0";"4.812151"
"490.0";"4.686788"
"500.0";"4.719131"
"510.0";"4.849125"
"520.0";"4.847403"
"530.0";"4.669186"
"540.0";"4.874507"
"550.0";"4.986415"
"560.0";"4.881445"
"570.0";"4.901103"
"580.0";"4.844007"
"590.0";"4.747345"
"600.0";"4.810922"
"610.0";"4.966446"
"620.0";"4.971269"
"630.0";"5.002335"
"640.0";"4.956232"
"650.0";"4.828237"
"660.0";"4.804554"
"670.0";"4.810417"
"680.0";"4.611134"
"690.0";"4.666269"
"700.0";"4.789703"
