# This .csv file was created 12.10.2024 14:32
# extracted out of file prod_mindist_neg2_mol12_55.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CAD/6fxb_cad_1
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"Protein_neg2-MOL12"
"0.0";"5.662103"
"10.0";"5.876628"
"20.0";"5.776507"
"30.0";"5.805973"
"40.0";"5.591619"
"50.0";"5.575263"
"60.0";"5.839348"
"70.0";"5.972177"
"80.0";"6.180147"
"90.0";"6.258047"
"100.0";"6.112036"
"110.0";"6.213901"
"120.0";"6.210524"
"130.0";"6.056484"
"140.0";"6.255534"
"150.0";"6.107829"
"160.0";"6.104367"
"170.0";"6.21911"
"180.0";"5.999838"
"190.0";"6.020197"
"200.0";"5.866724"
"210.0";"6.233711"
"220.0";"5.975595"
"230.0";"6.347188"
"240.0";"6.349943"
"250.0";"6.185909"
"260.0";"6.079204"
"270.0";"5.755367"
"280.0";"5.99347"
"290.0";"5.912387"
"300.0";"5.964263"
"310.0";"6.099865"
"320.0";"5.687155"
"330.0";"5.797728"
"340.0";"5.699822"
"350.0";"5.86686"
"360.0";"5.725533"
"370.0";"5.87471"
"380.0";"5.654274"
"390.0";"5.673407"
"400.0";"5.496468"
"410.0";"5.434107"
"420.0";"5.653996"
"430.0";"5.566423"
"440.0";"5.576548"
"450.0";"5.384974"
"460.0";"5.662945"
"470.0";"5.658669"
"480.0";"5.569895"
"490.0";"5.788725"
"500.0";"5.775936"
"510.0";"5.750762"
"520.0";"5.948698"
"530.0";"5.791542"
"540.0";"6.134816"
"550.0";"6.145776"
"560.0";"6.043586"
"570.0";"5.86482"
"580.0";"5.846741"
"590.0";"6.086981"
"600.0";"6.000059"
"610.0";"5.916949"
"620.0";"6.204606"
"630.0";"5.930041"
"640.0";"5.89621"
"650.0";"6.196568"
"660.0";"5.944869"
"670.0";"6.00079"
"680.0";"6.073472"
"690.0";"6.14729"
"700.0";"6.089826"
"710.0";"6.143512"
"720.0";"6.142045"
"730.0";"6.052236"
"740.0";"6.338631"
"750.0";"6.166229"
"760.0";"6.208984"
"770.0";"6.347616"
"780.0";"6.317701"
"790.0";"6.079253"
"800.0";"5.993958"
"810.0";"5.915548"
"820.0";"6.070942"
"830.0";"5.943638"
"840.0";"5.663499"
"850.0";"5.567309"
"860.0";"5.530029"
"870.0";"5.417047"
"880.0";"5.410413"
"890.0";"5.541682"
"900.0";"5.520285"
"910.0";"5.578488"
"920.0";"5.421183"
"930.0";"5.241325"
"940.0";"5.427779"
"950.0";"5.688028"
"960.0";"5.500733"
"970.0";"5.478772"
"980.0";"5.53015"
"990.0";"5.668478"
"1000.0";"5.589347"
"1010.0";"5.345632"
"1020.0";"5.487404"
"1030.0";"5.416007"
"1040.0";"5.318824"
"1050.0";"5.542758"
"1060.0";"5.687098"
"1070.0";"5.926193"
"1080.0";"5.743838"
"1090.0";"5.955782"
"1100.0";"6.234864"
"1110.0";"6.256872"
"1120.0";"6.13418"
"1130.0";"6.07185"
"1140.0";"6.149557"
"1150.0";"5.851947"
"1160.0";"5.6202"
"1170.0";"5.795725"
"1180.0";"5.699696"
