# This .csv file was created 12.10.2024 14:34
# extracted out of file mindist_major_allergenic_epitope_r_311-324_MOL_2.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CAB/6fxb_cab_2
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"r_311-324-MOL"
"0.0";"1.170187"
"10.0";"1.097953"
"20.0";"1.350367"
"30.0";"1.249894"
"40.0";"1.167367"
"50.0";"1.136334"
"60.0";"1.082082"
"70.0";"0.959798"
"80.0";"1.069614"
"90.0";"0.9832236"
"100.0";"0.9343522"
"110.0";"0.9789485"
"120.0";"1.099108"
"130.0";"1.002866"
"140.0";"0.7727519"
"150.0";"1.100721"
"160.0";"1.196184"
"170.0";"1.021407"
"180.0";"1.310142"
"190.0";"1.145029"
"200.0";"1.143029"
"210.0";"1.086467"
"220.0";"1.083646"
"230.0";"1.30274"
"240.0";"1.375065"
"250.0";"1.595865"
"260.0";"1.60456"
"270.0";"1.365701"
"280.0";"1.329408"
"290.0";"1.23088"
"300.0";"1.556095"
"310.0";"1.539608"
"320.0";"1.704157"
"330.0";"1.749499"
"340.0";"1.748166"
"350.0";"1.675736"
"360.0";"1.82095"
"370.0";"1.946037"
"380.0";"1.982703"
"390.0";"1.911661"
"400.0";"2.215311"
"410.0";"2.058374"
"420.0";"2.150078"
"430.0";"2.141092"
"440.0";"1.996057"
"450.0";"2.122931"
"460.0";"1.931684"
"470.0";"1.622079"
"480.0";"1.656651"
"490.0";"1.596175"
"500.0";"2.081026"
"510.0";"2.024101"
"520.0";"1.851541"
"530.0";"1.81847"
"540.0";"1.91873"
"550.0";"1.904721"
"560.0";"1.786511"
"570.0";"1.662094"
"580.0";"1.528244"
"590.0";"1.57118"
"600.0";"1.575989"
"610.0";"1.63039"
"620.0";"1.962018"
"630.0";"1.664781"
"640.0";"1.260908"
"650.0";"1.553992"
"660.0";"1.527575"
"670.0";"1.410879"
"680.0";"1.417937"
"690.0";"1.362444"
"700.0";"1.35712"
"710.0";"1.305631"
"720.0";"1.484703"
"730.0";"1.493603"
"740.0";"1.50029"
"750.0";"1.415464"
"760.0";"1.605622"
"770.0";"1.824431"
"780.0";"1.862518"
"790.0";"1.908303"
"800.0";"1.993997"
"810.0";"2.030202"
"820.0";"2.067905"
"830.0";"2.184155"
"840.0";"2.213796"
"850.0";"2.2376"
"860.0";"2.190508"
"870.0";"2.247538"
"880.0";"2.161279"
"890.0";"2.232154"
"900.0";"2.049625"
"910.0";"2.072692"
"920.0";"2.146702"
"930.0";"2.077134"
"940.0";"2.066665"
"950.0";"2.057376"
"960.0";"2.113099"
"970.0";"2.075923"
"980.0";"2.155402"
"990.0";"2.138348"
"1000.0";"2.137053"
"1010.0";"2.185552"
"1020.0";"2.109994"
"1030.0";"2.207515"
"1040.0";"2.195343"
"1050.0";"2.1221"
"1060.0";"2.185875"
"1070.0";"2.117062"
"1080.0";"2.175679"
"1090.0";"2.14137"
"1100.0";"2.056446"
"1110.0";"2.173243"
"1120.0";"2.138444"
"1130.0";"2.192815"
"1140.0";"2.205117"
"1150.0";"2.17746"
"1160.0";"2.118994"
"1170.0";"2.226423"
"1180.0";"2.165512"
"1190.0";"2.179981"
"1200.0";"2.182539"
"1210.0";"2.127373"
"1220.0";"2.161561"
"1230.0";"2.182524"
"1240.0";"2.206888"
"1250.0";"2.237214"
"1260.0";"2.137826"
"1270.0";"2.085356"
"1280.0";"2.027772"
"1290.0";"2.055254"
"1300.0";"2.124586"
"1310.0";"2.139086"
"1320.0";"2.204241"
"1330.0";"2.197651"
"1340.0";"2.117177"
"1350.0";"1.973961"
"1360.0";"2.09043"
"1370.0";"2.162858"
"1380.0";"1.895839"
"1390.0";"1.825967"
"1400.0";"1.737661"
"1410.0";"2.087431"
"1420.0";"2.036639"
"1430.0";"2.167226"
"1440.0";"2.196873"
"1450.0";"2.269189"
"1460.0";"2.192882"
"1470.0";"2.228181"
"1480.0";"2.264586"
"1490.0";"2.058719"
"1500.0";"1.743523"
"1510.0";"1.736491"
