# This .csv file was created 12.10.2024 14:29
# extracted out of file prod_center_rottrans_p1_gyration.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CLAB/6fxb_clab_1
# Original file was created by command :
"Radius of gyration (total and around axes)"
"Time (ps)";"Rg";"Rg\sX\N";"Rg\sY\N";"Rg\sZ\N"
"0.0";"1.49557";"1.22918";"1.20768";"1.22641"
"10.0";"1.49388";"1.22818";"1.20628";"1.22466"
"20.0";"1.48647";"1.21706";"1.20289";"1.22106"
"30.0";"1.49072";"1.22226";"1.20588";"1.22329"
"40.0";"1.49091";"1.2269";"1.20664";"1.21834"
"50.0";"1.49776";"1.23851";"1.20844";"1.22161"
"60.0";"1.49384";"1.22798";"1.2112";"1.21991"
"70.0";"1.48794";"1.225";"1.19884";"1.22069"
"80.0";"1.49096";"1.2288";"1.20052";"1.2226"
"90.0";"1.48716";"1.22792";"1.19162";"1.22293"
"100.0";"1.48916";"1.23072";"1.20165";"1.21514"
"110.0";"1.49153";"1.2278";"1.20634";"1.21926"
"120.0";"1.4894";"1.22155";"1.20335";"1.22328"
"130.0";"1.49348";"1.2297";"1.20205";"1.22634"
"140.0";"1.49366";"1.2301";"1.20594";"1.22254"
"150.0";"1.49801";"1.22763";"1.21122";"1.23041"
"160.0";"1.49523";"1.23082";"1.20884";"1.2228"
"170.0";"1.49733";"1.2312";"1.20897";"1.22741"
"180.0";"1.49675";"1.23468";"1.20779";"1.22366"
"190.0";"1.49788";"1.23927";"1.21145";"1.21816"
"200.0";"1.49806";"1.23565";"1.21006";"1.22363"
"210.0";"1.49379";"1.23072";"1.20763";"1.22057"
"220.0";"1.494";"1.23014";"1.21013";"1.21918"
"230.0";"1.49224";"1.22986";"1.20493";"1.2203"
"240.0";"1.49453";"1.23211";"1.20058";"1.22791"
"250.0";"1.49262";"1.23303";"1.20696";"1.21603"
"260.0";"1.49431";"1.23095";"1.20823";"1.22101"
"270.0";"1.49256";"1.22856";"1.2093";"1.21806"
"280.0";"1.49275";"1.22944";"1.20197";"1.2249"
"290.0";"1.49232";"1.22371";"1.21052";"1.22114"
"300.0";"1.49034";"1.22228";"1.20767";"1.22058"
"310.0";"1.49162";"1.22432";"1.208";"1.22133"
"320.0";"1.49346";"1.22862";"1.2016";"1.22779"
"330.0";"1.49627";"1.23037";"1.20706";"1.22753"
"340.0";"1.49312";"1.22673";"1.20792";"1.22265"
"350.0";"1.48939";"1.22271";"1.20454";"1.22092"
"360.0";"1.48807";"1.22229";"1.2073";"1.21539"
"370.0";"1.49324";"1.23026";"1.20604";"1.22126"
"380.0";"1.49431";"1.23201";"1.20792";"1.22025"
"390.0";"1.49431";"1.23135";"1.20769";"1.22114"
"400.0";"1.48978";"1.22733";"1.20769";"1.21412"
"410.0";"1.49483";"1.23112";"1.2111";"1.21928"
"420.0";"1.49197";"1.22841";"1.20915";"1.21692"
"430.0";"1.49703";"1.23627";"1.20379";"1.22667"
"440.0";"1.49868";"1.23204";"1.21015";"1.2287"
"450.0";"1.49361";"1.23028";"1.20414";"1.22399"
"460.0";"1.49121";"1.23392";"1.20073";"1.21783"
"470.0";"1.49616";"1.23552";"1.20717";"1.22196"
"480.0";"1.49174";"1.22666";"1.2086";"1.21866"
"490.0";"1.49364";"1.2273";"1.20941";"1.22187"
"500.0";"1.49733";"1.23664";"1.20475";"1.22609"
"510.0";"1.49505";"1.23282";"1.20561";"1.22352"
"520.0";"1.49451";"1.23163";"1.20966";"1.2194"
"530.0";"1.49057";"1.22144";"1.20666";"1.22297"
"540.0";"1.49712";"1.23704";"1.20803";"1.22195"
"550.0";"1.4949";"1.23265";"1.20432";"1.22459"
"560.0";"1.50229";"1.24576";"1.21187";"1.22198"
"570.0";"1.49663";"1.2355";"1.20476";"1.22552"
"580.0";"1.49514";"1.23657";"1.20389";"1.22164"
"590.0";"1.49509";"1.23579";"1.20685";"1.21939"
"600.0";"1.49399";"1.23354";"1.20264";"1.22312"
"610.0";"1.49408";"1.23236";"1.20396";"1.22325"
"620.0";"1.49182";"1.23186";"1.20618";"1.21601"
"630.0";"1.49945";"1.23788";"1.21469";"1.2202"
"640.0";"1.49338";"1.23315";"1.20401";"1.22069"
"650.0";"1.49284";"1.23324";"1.19992";"1.2233"
"660.0";"1.49536";"1.23875";"1.20461";"1.21927"
"670.0";"1.48804";"1.22398";"1.20012";"1.22069"
"680.0";"1.49518";"1.23377";"1.20757";"1.22094"
"690.0";"1.49353";"1.23173";"1.20254";"1.22392"
"700.0";"1.49314";"1.23399";"1.20707";"1.21622"
"710.0";"1.48963";"1.22708";"1.20308";"1.21857"
"720.0";"1.50068";"1.23981";"1.2053";"1.23054"
"730.0";"1.4905";"1.22931";"1.20411";"1.21742"
"740.0";"1.4969";"1.23486";"1.20332";"1.22823"
"750.0";"1.49726";"1.23024";"1.20596";"1.23115"
"760.0";"1.49481";"1.23035";"1.20422";"1.2268"
"770.0";"1.49597";"1.23605";"1.20651";"1.22164"
"780.0";"1.48816";"1.22624";"1.20227";"1.2166"
"790.0";"1.48878";"1.23318";"1.20151";"1.21186"
"800.0";"1.49126";"1.2313";"1.20324";"1.21812"
"810.0";"1.49011";"1.22677";"1.19783";"1.2252"
"820.0";"1.49412";"1.23272";"1.20044";"1.22642"
"830.0";"1.49247";"1.23302";"1.20125";"1.22131"
"840.0";"1.49314";"1.23195";"1.20122";"1.22407"
"850.0";"1.49113";"1.23208";"1.19445";"1.22565"
"860.0";"1.49424";"1.23155";"1.20272";"1.22568"
"870.0";"1.49488";"1.23643";"1.20102";"1.22397"
"880.0";"1.49315";"1.23299";"1.20402";"1.22026"
"890.0";"1.49236";"1.22912";"1.20302";"1.22321"
"900.0";"1.4926";"1.23085";"1.1998";"1.22522"
"910.0";"1.49119";"1.23181";"1.20094";"1.21969"
"920.0";"1.49285";"1.23117";"1.20452";"1.22088"
"930.0";"1.49329";"1.23189";"1.20282";"1.22291"
"940.0";"1.4906";"1.22696";"1.20201";"1.2221"
"950.0";"1.48796";"1.2257";"1.19978";"1.21912"
"960.0";"1.49258";"1.22903";"1.2087";"1.21823"
"970.0";"1.49089";"1.22916";"1.20729";"1.21537"
"980.0";"1.49602";"1.23703";"1.20959";"1.21771"
"990.0";"1.49877";"1.23986";"1.20474";"1.22637"
"1000.0";"1.49222";"1.23024";"1.20367";"1.22111"
"1010.0";"1.49437";"1.23537";"1.20455";"1.22034"
"1020.0";"1.49505";"1.23675";"1.20746";"1.21772"
"1030.0";"1.49641";"1.23294";"1.21176";"1.22065"
