# This .csv file was created 12.10.2024 14:36
# extracted out of file mindist_major_allergenic_epitope_r_41-60_MOL1.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CA/6fxb_ca_2
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"r_41-60-MOL1"
"0.0";"3.165524"
"10.0";"3.178391"
"20.0";"2.912783"
"30.0";"2.900666"
"40.0";"2.705234"
"50.0";"2.953418"
"60.0";"2.701991"
"70.0";"2.905416"
"80.0";"2.795578"
"90.0";"2.927735"
"100.0";"2.546198"
"110.0";"2.510998"
"120.0";"2.465013"
"130.0";"2.461126"
"140.0";"2.471099"
"150.0";"2.742489"
"160.0";"2.852189"
"170.0";"3.0465"
"180.0";"3.094406"
"190.0";"3.071997"
"200.0";"2.86192"
"210.0";"3.024912"
"220.0";"3.164568"
"230.0";"3.243671"
"240.0";"3.348621"
"250.0";"3.3988"
"260.0";"3.312377"
"270.0";"3.341536"
"280.0";"3.52625"
"290.0";"3.485957"
"300.0";"3.335092"
"310.0";"3.185338"
"320.0";"3.199621"
"330.0";"3.156752"
"340.0";"3.268759"
"350.0";"3.162241"
"360.0";"3.437457"
"370.0";"3.324192"
"380.0";"3.31224"
"390.0";"3.50147"
"400.0";"3.61143"
"410.0";"3.663519"
"420.0";"3.330775"
"430.0";"3.402766"
"440.0";"3.61809"
"450.0";"3.630913"
"460.0";"3.785895"
"470.0";"3.45245"
"480.0";"3.545058"
"490.0";"3.501686"
"500.0";"3.559619"
"510.0";"3.643358"
"520.0";"3.868355"
"530.0";"3.905366"
"540.0";"3.77095"
"550.0";"4.071561"
"560.0";"4.341004"
"570.0";"4.356035"
"580.0";"4.18609"
"590.0";"4.411442"
"600.0";"4.553476"
"610.0";"4.512124"
"620.0";"4.259837"
"630.0";"4.154655"
"640.0";"4.352771"
"650.0";"4.394101"
"660.0";"4.32167"
"670.0";"4.380499"
"680.0";"4.322752"
"690.0";"4.443209"
"700.0";"4.363869"
"710.0";"4.262664"
"720.0";"4.266182"
"730.0";"4.316246"
"740.0";"4.010494"
"750.0";"3.694683"
"760.0";"3.790425"
"770.0";"3.590155"
"780.0";"3.902196"
"790.0";"3.546633"
"800.0";"3.42189"
"810.0";"3.633921"
"820.0";"3.733786"
"830.0";"3.952015"
"840.0";"3.864566"
"850.0";"3.582576"
"860.0";"3.915378"
"870.0";"3.604391"
"880.0";"3.631396"
"890.0";"3.557405"
"900.0";"3.234612"
"910.0";"2.72169"
"920.0";"2.959931"
"930.0";"3.168124"
"940.0";"3.002091"
"950.0";"2.961769"
"960.0";"2.853069"
"970.0";"3.013976"
"980.0";"2.978282"
"990.0";"2.936008"
"1000.0";"2.759238"
"1010.0";"2.835909"
"1020.0";"2.942249"
"1030.0";"3.334246"
"1040.0";"3.46718"
"1050.0";"3.610283"
"1060.0";"3.816271"
"1070.0";"3.808593"
"1080.0";"3.363527"
"1090.0";"3.49578"
"1100.0";"3.454515"
"1110.0";"3.443233"
"1120.0";"3.237253"
"1130.0";"3.104915"
"1140.0";"3.277611"
"1150.0";"2.801754"
"1160.0";"2.873517"
"1170.0";"2.667288"
"1180.0";"2.816922"
"1190.0";"3.096644"
"1200.0";"3.207426"
"1210.0";"2.993493"
"1220.0";"3.400002"
"1230.0";"3.405924"
"1240.0";"3.053813"
"1250.0";"2.911585"
"1260.0";"2.94841"
"1270.0";"2.815951"
"1280.0";"2.711414"
"1290.0";"2.999976"
"1300.0";"3.349147"
"1310.0";"3.117942"
"1320.0";"3.149492"
"1330.0";"3.439157"
"1340.0";"3.959677"
"1350.0";"4.034507"
"1360.0";"3.868273"
"1370.0";"4.016318"
"1380.0";"4.248942"
"1390.0";"4.437402"
"1400.0";"4.534002"
"1410.0";"4.619042"
"1420.0";"4.814746"
"1430.0";"4.637753"
"1440.0";"4.317463"
"1450.0";"4.275153"
"1460.0";"4.331128"
"1470.0";"4.336462"
"1480.0";"4.414372"
"1490.0";"4.537484"
"1500.0";"4.458317"
"1510.0";"4.553383"
"1520.0";"4.388855"
"1530.0";"4.051043"
"1540.0";"3.904874"
"1550.0";"3.86083"
"1560.0";"3.166605"
"1570.0";"3.180653"
"1580.0";"3.417366"
"1590.0";"3.159974"
"1600.0";"3.33737"
"1610.0";"3.865679"
"1620.0";"3.669628"
"1630.0";"3.425399"
"1640.0";"3.447324"
"1650.0";"3.531961"
"1660.0";"3.433057"
"1670.0";"3.684698"
"1680.0";"3.480329"
"1690.0";"3.489524"
"1700.0";"3.449299"
"1710.0";"3.66362"
"1720.0";"3.570902"
"1730.0";"3.510914"
"1740.0";"3.401536"
"1750.0";"3.65157"
"1760.0";"3.854061"
"1770.0";"3.908917"
"1780.0";"3.807941"
"1790.0";"3.934161"
"1800.0";"4.155634"
"1810.0";"4.047029"
"1820.0";"4.115045"
"1830.0";"4.172641"
"1840.0";"4.048971"
"1850.0";"4.215585"
"1860.0";"4.737378"
"1870.0";"4.865581"
"1880.0";"4.899269"
"1890.0";"4.54362"
"1900.0";"4.510208"
"1910.0";"4.826378"
"1920.0";"4.731295"
"1930.0";"4.65752"
"1940.0";"4.667267"
"1950.0";"4.836631"
"1960.0";"4.964891"
"1970.0";"5.126739"
"1980.0";"5.3155"
"1990.0";"5.118355"
"2000.0";"5.019176"
"2010.0";"5.15081"
"2020.0";"5.222894"
"2030.0";"4.880507"
"2040.0";"4.997615"
