# This .csv file was created 12.10.2024 14:29
# extracted out of file prod_mindist_neg1_mol12_55.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CLAB/6fxb_clab_2
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"Protein_neg1-MOL12"
"0.0";"2.51628"
"10.0";"2.390836"
"20.0";"2.392179"
"30.0";"2.573607"
"40.0";"2.847532"
"50.0";"2.796188"
"60.0";"2.768214"
"70.0";"2.926397"
"80.0";"2.815252"
"90.0";"2.827602"
"100.0";"2.602046"
"110.0";"2.48235"
"120.0";"2.285395"
"130.0";"2.627302"
"140.0";"2.459371"
"150.0";"2.671209"
"160.0";"2.778999"
"170.0";"2.526906"
"180.0";"2.481817"
"190.0";"2.377745"
"200.0";"2.474333"
"210.0";"2.709454"
"220.0";"2.770698"
"230.0";"2.742749"
"240.0";"2.734506"
"250.0";"2.882843"
"260.0";"2.985418"
"270.0";"3.449615"
"280.0";"3.120399"
"290.0";"3.079498"
"300.0";"3.233605"
"310.0";"3.135064"
"320.0";"3.097373"
"330.0";"2.907892"
"340.0";"3.105787"
"350.0";"3.021551"
"360.0";"2.888433"
"370.0";"2.917006"
"380.0";"3.152195"
"390.0";"3.161781"
"400.0";"3.288554"
"410.0";"3.42714"
"420.0";"3.466642"
"430.0";"3.443145"
"440.0";"3.1015"
"450.0";"3.232073"
"460.0";"3.130089"
"470.0";"3.155628"
"480.0";"3.010536"
"490.0";"3.257087"
"500.0";"3.394405"
"510.0";"2.95588"
"520.0";"2.767163"
"530.0";"2.633767"
"540.0";"2.703731"
"550.0";"2.910785"
"560.0";"2.77803"
"570.0";"2.86572"
"580.0";"2.912535"
"590.0";"3.322302"
"600.0";"3.337888"
"610.0";"3.179149"
"620.0";"3.255731"
"630.0";"3.230524"
"640.0";"3.234035"
"650.0";"3.099476"
"660.0";"2.755918"
"670.0";"2.785938"
"680.0";"2.905463"
"690.0";"2.784686"
"700.0";"2.952809"
"710.0";"3.038234"
"720.0";"2.734009"
"730.0";"2.811512"
"740.0";"2.847963"
"750.0";"2.815958"
"760.0";"2.759403"
"770.0";"2.378912"
"780.0";"2.477461"
"790.0";"2.446594"
"800.0";"2.594499"
"810.0";"2.48502"
"820.0";"2.498625"
"830.0";"2.312753"
"840.0";"2.628991"
"850.0";"2.757716"
"860.0";"2.725255"
"870.0";"2.600972"
"880.0";"2.869656"
"890.0";"2.810154"
"900.0";"2.918398"
"910.0";"3.071345"
"920.0";"3.145992"
"930.0";"3.149537"
"940.0";"3.477148"
"950.0";"3.451661"
"960.0";"3.55199"
"970.0";"3.32391"
"980.0";"3.293647"
"990.0";"3.227047"
"1000.0";"2.993313"
"1010.0";"3.117704"
"1020.0";"3.259149"
"1030.0";"3.203587"
"1040.0";"3.22159"
"1050.0";"3.302291"
"1060.0";"3.464691"
"1070.0";"3.264773"
"1080.0";"3.53753"
"1090.0";"3.503372"
"1100.0";"3.406557"
"1110.0";"3.46508"
"1120.0";"3.198069"
"1130.0";"3.10975"
"1140.0";"3.275883"
"1150.0";"3.293158"
"1160.0";"3.458163"
"1170.0";"3.188126"
"1180.0";"2.97558"
"1190.0";"3.080578"
"1200.0";"2.899813"
"1210.0";"3.058053"
"1220.0";"3.124751"
"1230.0";"3.010385"
"1240.0";"3.068022"
"1250.0";"2.923883"
"1260.0";"3.109487"
"1270.0";"3.07613"
"1280.0";"2.857163"
"1290.0";"2.70026"
"1300.0";"2.742807"
"1310.0";"2.646416"
"1320.0";"2.588583"
"1330.0";"2.662805"
"1340.0";"2.739282"
"1350.0";"2.785312"
"1360.0";"2.873891"
"1370.0";"2.940651"
"1380.0";"2.910567"
"1390.0";"3.036595"
"1400.0";"3.133101"
"1410.0";"3.279198"
"1420.0";"3.406734"
"1430.0";"3.452175"
"1440.0";"3.306078"
"1450.0";"3.673944"
"1460.0";"3.722717"
"1470.0";"3.707966"
"1480.0";"4.038521"
"1490.0";"4.23257"
"1500.0";"4.347987"
"1510.0";"4.424425"
"1520.0";"4.506374"
"1530.0";"4.637451"
"1540.0";"4.444672"
"1550.0";"4.667968"
"1560.0";"4.778216"
"1570.0";"4.601285"
"1580.0";"4.448198"
"1590.0";"4.359814"
"1600.0";"4.24361"
"1610.0";"4.251164"
"1620.0";"4.087909"
"1630.0";"3.945464"
"1640.0";"3.949344"
"1650.0";"3.870071"
"1660.0";"3.921436"
"1670.0";"4.090063"
"1680.0";"3.966312"
"1690.0";"4.250817"
"1700.0";"4.083374"
"1710.0";"4.170521"
"1720.0";"4.02992"
"1730.0";"3.938295"
"1740.0";"3.961366"
"1750.0";"3.715761"
"1760.0";"3.769207"
"1770.0";"3.80332"
"1780.0";"3.790336"
"1790.0";"3.806889"
"1800.0";"3.972678"
"1810.0";"3.895397"
"1820.0";"3.724891"
"1830.0";"3.916911"
"1840.0";"3.827828"
"1850.0";"3.863108"
"1860.0";"3.991579"
"1870.0";"4.026426"
"1880.0";"3.835268"
"1890.0";"3.369163"
"1900.0";"3.327218"
"1910.0";"3.158188"
"1920.0";"3.398168"
"1930.0";"3.124146"
"1940.0";"3.255294"
"1950.0";"3.221388"
"1960.0";"2.744283"
"1970.0";"2.636162"
"1980.0";"2.745389"
"1990.0";"2.80102"
"2000.0";"2.568501"
"2010.0";"2.646369"
"2020.0";"2.680605"
"2030.0";"2.676241"
"2040.0";"2.663457"
"2050.0";"2.607342"
"2060.0";"2.785856"
"2070.0";"2.71568"
"2080.0";"2.558906"
"2090.0";"2.517003"
"2100.0";"2.71039"
"2110.0";"2.871343"
"2120.0";"3.117153"
"2130.0";"3.132964"
"2140.0";"3.120698"
"2150.0";"3.34759"
"2160.0";"3.38229"
"2170.0";"3.63658"
"2180.0";"3.443946"
"2190.0";"3.477559"
"2200.0";"3.331032"
"2210.0";"3.107692"
"2220.0";"2.903826"
"2230.0";"2.723123"
"2240.0";"2.540978"
"2250.0";"2.476642"
"2260.0";"2.364893"
"2270.0";"2.398417"
"2280.0";"2.288703"
"2290.0";"1.924299"
"2300.0";"1.807118"
"2310.0";"1.726989"
"2320.0";"1.728865"
"2330.0";"1.569762"
"2340.0";"1.4026"
"2350.0";"1.436215"
"2360.0";"1.538092"
"2370.0";"1.599711"
"2380.0";"1.936536"
"2390.0";"1.904239"
"2400.0";"1.906295"
"2410.0";"1.867185"
"2420.0";"1.601671"
"2430.0";"1.795898"
"2440.0";"1.735941"
"2450.0";"1.868245"
"2460.0";"2.278118"
"2470.0";"2.329354"
"2480.0";"2.517152"
"2490.0";"2.531548"
"2500.0";"3.087994"
"2510.0";"3.007657"
"2520.0";"3.164109"
"2530.0";"3.435468"
"2540.0";"3.426409"
"2550.0";"3.269162"
