# This .csv file was created 12.10.2024 14:28
# extracted out of file prod_mindist_mol3_inner_dimer_area.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CLAD/6fxb_clad_2
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"MOL3-inner_dimer_area"
"0.0";"3.419784"
"10.0";"3.510143"
"20.0";"3.531854"
"30.0";"3.820865"
"40.0";"3.751816"
"50.0";"3.553973"
"60.0";"3.62382"
"70.0";"3.752767"
"80.0";"3.647275"
"90.0";"3.547094"
"100.0";"3.640693"
"110.0";"3.532955"
"120.0";"3.803186"
"130.0";"3.995404"
"140.0";"4.043621"
"150.0";"3.765332"
"160.0";"4.123356"
"170.0";"4.286269"
"180.0";"4.31677"
"190.0";"4.160568"
"200.0";"3.989338"
"210.0";"3.780136"
"220.0";"3.689916"
"230.0";"3.489336"
"240.0";"3.351102"
"250.0";"3.441861"
"260.0";"3.281442"
"270.0";"3.346141"
"280.0";"3.342769"
"290.0";"3.383115"
"300.0";"3.220793"
"310.0";"3.214402"
"320.0";"3.325087"
"330.0";"3.412603"
"340.0";"3.730544"
"350.0";"3.844818"
"360.0";"3.865054"
"370.0";"3.796589"
"380.0";"3.897443"
"390.0";"3.728329"
"400.0";"3.802104"
"410.0";"3.797785"
"420.0";"3.924784"
"430.0";"4.053604"
"440.0";"4.026596"
"450.0";"3.759082"
"460.0";"3.651689"
"470.0";"3.620387"
"480.0";"3.567"
"490.0";"3.580607"
"500.0";"3.403581"
"510.0";"3.560774"
"520.0";"3.711944"
"530.0";"3.588929"
"540.0";"3.66604"
"550.0";"3.772664"
"560.0";"3.563549"
"570.0";"3.576548"
"580.0";"3.367946"
"590.0";"3.484041"
"600.0";"3.440024"
"610.0";"3.442809"
"620.0";"3.512918"
"630.0";"3.499609"
"640.0";"3.502565"
"650.0";"3.53228"
"660.0";"3.449105"
"670.0";"3.403031"
"680.0";"3.233021"
"690.0";"3.502917"
"700.0";"3.376042"
"710.0";"3.130729"
"720.0";"3.165413"
"730.0";"2.943199"
"740.0";"2.977742"
"750.0";"3.008002"
"760.0";"3.052419"
"770.0";"3.057691"
"780.0";"3.060508"
"790.0";"3.152934"
"800.0";"3.065726"
"810.0";"3.363049"
"820.0";"3.522849"
"830.0";"3.296587"
"840.0";"3.545466"
"850.0";"3.648689"
"860.0";"3.589764"
"870.0";"3.439853"
"880.0";"3.492982"
"890.0";"3.360845"
"900.0";"3.261107"
"910.0";"3.156247"
"920.0";"3.073151"
"930.0";"3.095867"
"940.0";"3.163652"
"950.0";"3.171395"
"960.0";"3.127179"
"970.0";"3.06852"
"980.0";"3.137815"
"990.0";"3.191383"
"1000.0";"3.472243"
"1010.0";"3.523505"
"1020.0";"3.487668"
"1030.0";"3.326921"
"1040.0";"3.307081"
"1050.0";"3.261993"
"1060.0";"3.153995"
"1070.0";"2.998217"
"1080.0";"3.195303"
"1090.0";"3.333286"
"1100.0";"3.284528"
"1110.0";"3.531785"
"1120.0";"3.407157"
"1130.0";"3.189261"
"1140.0";"2.977588"
"1150.0";"2.92173"
"1160.0";"2.933012"
"1170.0";"2.774252"
"1180.0";"2.721874"
"1190.0";"3.093388"
"1200.0";"3.163325"
"1210.0";"3.10823"
"1220.0";"3.107795"
"1230.0";"3.123673"
"1240.0";"2.97518"
"1250.0";"2.966361"
"1260.0";"2.976321"
"1270.0";"2.777251"
"1280.0";"2.945489"
"1290.0";"3.010188"
"1300.0";"2.897877"
"1310.0";"2.742382"
"1320.0";"2.560718"
"1330.0";"2.478831"
"1340.0";"2.772825"
"1350.0";"2.700447"
"1360.0";"2.771098"
"1370.0";"2.733299"
"1380.0";"2.597154"
"1390.0";"2.665308"
"1400.0";"2.667641"
"1410.0";"2.714447"
"1420.0";"2.563717"
"1430.0";"2.725256"
"1440.0";"2.634035"
"1450.0";"2.855303"
"1460.0";"2.867078"
"1470.0";"2.771076"
"1480.0";"2.845268"
"1490.0";"2.746669"
"1500.0";"2.860285"
"1510.0";"3.014858"
"1520.0";"3.15047"
"1530.0";"3.164286"
"1540.0";"3.097582"
"1550.0";"3.156549"
"1560.0";"3.191987"
"1570.0";"3.036205"
"1580.0";"3.25551"
"1590.0";"3.048575"
"1600.0";"3.079947"
"1610.0";"2.998393"
"1620.0";"2.972475"
"1630.0";"2.582674"
"1640.0";"2.517924"
"1650.0";"2.526683"
"1660.0";"2.372873"
"1670.0";"2.610625"
"1680.0";"2.7423"
"1690.0";"2.809797"
"1700.0";"3.021194"
"1710.0";"2.995803"
"1720.0";"2.974606"
"1730.0";"3.025385"
"1740.0";"3.318589"
"1750.0";"3.391959"
"1760.0";"3.322224"
"1770.0";"3.063414"
"1780.0";"3.146117"
"1790.0";"3.198818"
"1800.0";"3.339948"
"1810.0";"3.414287"
"1820.0";"3.310275"
"1830.0";"3.158789"
"1840.0";"3.109211"
"1850.0";"3.086283"
"1860.0";"3.167995"
"1870.0";"3.285746"
"1880.0";"3.097754"
"1890.0";"3.274447"
"1900.0";"3.324406"
"1910.0";"3.383662"
"1920.0";"3.172969"
"1930.0";"3.25285"
"1940.0";"2.978857"
"1950.0";"3.120366"
"1960.0";"3.064635"
"1970.0";"3.033798"
"1980.0";"3.168331"
"1990.0";"3.162568"
"2000.0";"3.105481"
"2010.0";"3.285966"
"2020.0";"3.246496"
"2030.0";"3.160437"
"2040.0";"2.972883"
"2050.0";"3.032726"
"2060.0";"2.963591"
"2070.0";"2.93825"
"2080.0";"2.852226"
"2090.0";"3.039502"
"2100.0";"3.0753"
"2110.0";"2.934426"
"2120.0";"3.264047"
"2130.0";"3.05732"
"2140.0";"3.118537"
"2150.0";"3.149248"
"2160.0";"3.322345"
"2170.0";"3.43097"
"2180.0";"3.737105"
"2190.0";"3.79915"
"2200.0";"3.648218"
"2210.0";"3.515235"
"2220.0";"3.708968"
"2230.0";"3.587692"
"2240.0";"3.265322"
"2250.0";"3.229106"
"2260.0";"3.206162"
"2270.0";"3.023213"
"2280.0";"2.987755"
"2290.0";"3.081849"
"2300.0";"3.026628"
"2310.0";"3.174721"
"2320.0";"3.235053"
"2330.0";"3.095698"
"2340.0";"3.174738"
"2350.0";"3.18812"
"2360.0";"3.449985"
"2370.0";"3.469524"
"2380.0";"3.683692"
"2390.0";"3.747739"
"2400.0";"3.766817"
"2410.0";"3.616944"
"2420.0";"3.559311"
"2430.0";"3.437913"
"2440.0";"3.393322"
"2450.0";"3.44302"
"2460.0";"3.289364"
"2470.0";"3.455274"
"2480.0";"3.766419"
"2490.0";"3.736842"
"2500.0";"3.659586"
"2510.0";"3.692665"
"2520.0";"3.993927"
"2530.0";"4.13225"
"2540.0";"4.267702"
"2550.0";"4.228643"
"2560.0";"3.913952"
"2570.0";"3.777798"
"2580.0";"3.632749"
"2590.0";"3.510477"
"2600.0";"3.556362"
"2610.0";"3.466656"
"2620.0";"3.697721"
"2630.0";"3.766071"
"2640.0";"3.890105"
"2650.0";"3.821542"
"2660.0";"3.727761"
"2670.0";"3.857534"
"2680.0";"3.792169"
"2690.0";"3.670523"
"2700.0";"3.709473"
"2710.0";"3.855064"
"2720.0";"3.719915"
"2730.0";"3.7003"
"2740.0";"3.637174"
"2750.0";"3.357369"
"2760.0";"3.379663"
"2770.0";"3.403615"
"2780.0";"3.415079"
"2790.0";"3.6789"
"2800.0";"3.825183"
"2810.0";"3.944193"
"2820.0";"3.987031"
"2830.0";"4.033465"
"2840.0";"3.901256"
"2850.0";"4.024331"
"2860.0";"4.177493"
"2870.0";"4.015095"
"2880.0";"4.061705"
"2890.0";"4.100786"
"2900.0";"3.941914"
