# This .csv file was created 12.10.2024 14:36
# extracted out of file prod_center_rottrans_p2_gyration.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CA/6fxb_ca_2
# Original file was created by command :
"Radius of gyration (total and around axes)"
"Time (ps)";"Rg";"Rg\sX\N";"Rg\sY\N";"Rg\sZ\N"
"0.0";"1.48584";"1.19831";"1.22875";"1.2123"
"10.0";"1.48515";"1.20076";"1.23092";"1.20596"
"20.0";"1.48135";"1.19683";"1.22175";"1.20984"
"30.0";"1.48182";"1.19631";"1.22732";"1.20587"
"40.0";"1.48319";"1.19912";"1.23353";"1.2001"
"50.0";"1.49043";"1.20177";"1.24312";"1.20548"
"60.0";"1.49356";"1.205";"1.24177";"1.21136"
"70.0";"1.48948";"1.20094";"1.23353";"1.21377"
"80.0";"1.48575";"1.20146";"1.23032";"1.20736"
"90.0";"1.4881";"1.20043";"1.23864";"1.20567"
"100.0";"1.48766";"1.20722";"1.23409";"1.20246"
"110.0";"1.48777";"1.20433";"1.23189";"1.20786"
"120.0";"1.48044";"1.19833";"1.22967";"1.19804"
"130.0";"1.48837";"1.19908";"1.23661";"1.20976"
"140.0";"1.48884";"1.20069";"1.23583";"1.2101"
"150.0";"1.48535";"1.20024";"1.23611";"1.20166"
"160.0";"1.48949";"1.20376";"1.23746";"1.20699"
"170.0";"1.48772";"1.20414";"1.22907";"1.21081"
"180.0";"1.48989";"1.20564";"1.23608";"1.2075"
"190.0";"1.4861";"1.2078";"1.22382";"1.20851"
"200.0";"1.4892";"1.21226";"1.23376";"1.20154"
"210.0";"1.48892";"1.2122";"1.2356";"1.19901"
"220.0";"1.48896";"1.20454";"1.23526";"1.20717"
"230.0";"1.48714";"1.20028";"1.23636";"1.20577"
"240.0";"1.4897";"1.2074";"1.23285";"1.20858"
"250.0";"1.48899";"1.20021";"1.23759";"1.20916"
"260.0";"1.49359";"1.21029";"1.24061";"1.20736"
"270.0";"1.49097";"1.2058";"1.24037";"1.20561"
"280.0";"1.49038";"1.20766";"1.23563";"1.20718"
"290.0";"1.49241";"1.21295";"1.23681";"1.20566"
"300.0";"1.48832";"1.19968";"1.23845";"1.20714"
"310.0";"1.49229";"1.20462";"1.23813";"1.21235"
"320.0";"1.4884";"1.19801";"1.23924";"1.2082"
"330.0";"1.48815";"1.205";"1.2354";"1.20455"
"340.0";"1.48682";"1.20306";"1.23676";"1.20181"
"350.0";"1.48844";"1.20454";"1.23776";"1.2033"
"360.0";"1.48953";"1.20052";"1.24026";"1.20744"
"370.0";"1.48836";"1.20886";"1.23883";"1.19765"
"380.0";"1.49103";"1.21302";"1.23923";"1.19967"
"390.0";"1.48896";"1.19995";"1.24194";"1.20488"
"400.0";"1.49517";"1.21713";"1.24107";"1.20392"
"410.0";"1.49252";"1.20546";"1.24174";"1.20837"
"420.0";"1.49289";"1.20952";"1.23817";"1.20889"
"430.0";"1.49463";"1.20695";"1.24176";"1.21208"
"440.0";"1.49996";"1.21518";"1.24567";"1.213"
"450.0";"1.50445";"1.21559";"1.25587";"1.21321"
"460.0";"1.49103";"1.20615";"1.24243";"1.20328"
"470.0";"1.49086";"1.19988";"1.24497";"1.2065"
