# This .csv file was created 12.10.2024 14:31
# extracted out of file mindist_major_allergenic_epitope_r_149-162_MOL16.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CLA/6fxb_cla_1
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"r_149-162-MOL16"
"0.0";"1.883824"
"10.0";"1.912803"
"20.0";"2.138849"
"30.0";"2.336369"
"40.0";"2.212329"
"50.0";"2.085668"
"60.0";"1.962941"
"70.0";"2.165626"
"80.0";"2.232227"
"90.0";"2.196491"
"100.0";"2.327623"
"110.0";"2.133842"
"120.0";"2.556613"
"130.0";"2.640581"
"140.0";"2.746801"
"150.0";"2.715591"
"160.0";"2.844459"
"170.0";"3.054232"
"180.0";"3.292141"
"190.0";"3.633009"
"200.0";"3.511479"
"210.0";"3.337294"
"220.0";"3.374641"
"230.0";"3.254605"
"240.0";"3.421366"
"250.0";"3.576129"
"260.0";"3.725628"
"270.0";"3.81602"
"280.0";"3.937761"
"290.0";"3.498401"
"300.0";"3.784413"
"310.0";"3.56089"
"320.0";"3.844622"
"330.0";"4.160496"
"340.0";"4.494388"
"350.0";"4.834767"
"360.0";"4.955771"
"370.0";"5.12434"
"380.0";"4.853911"
"390.0";"4.903277"
"400.0";"5.029932"
"410.0";"4.793881"
"420.0";"4.765469"
"430.0";"4.338394"
"440.0";"4.386521"
"450.0";"4.328253"
"460.0";"4.447212"
"470.0";"4.575355"
"480.0";"4.661061"
"490.0";"4.618054"
"500.0";"4.755563"
"510.0";"4.366182"
"520.0";"4.388287"
"530.0";"4.310284"
"540.0";"3.95271"
"550.0";"3.98462"
"560.0";"4.024218"
"570.0";"4.057121"
"580.0";"4.25739"
"590.0";"4.297125"
"600.0";"4.285999"
"610.0";"4.580671"
"620.0";"4.781574"
"630.0";"4.887952"
"640.0";"5.315975"
"650.0";"5.153402"
"660.0";"5.076669"
"670.0";"4.953393"
"680.0";"5.006917"
"690.0";"5.20809"
"700.0";"5.087367"
"710.0";"4.998988"
"720.0";"4.999835"
"730.0";"5.01178"
"740.0";"5.169204"
"750.0";"5.240272"
"760.0";"5.124259"
"770.0";"5.020764"
"780.0";"4.808986"
"790.0";"4.891336"
"800.0";"4.897521"
"810.0";"5.249633"
"820.0";"4.907215"
"830.0";"5.154742"
"840.0";"4.797165"
"850.0";"5.012767"
"860.0";"5.049579"
"870.0";"5.265278"
"880.0";"5.048622"
"890.0";"5.174747"
"900.0";"5.213214"
"910.0";"5.025413"
"920.0";"5.246755"
"930.0";"5.281194"
"940.0";"5.379341"
"950.0";"5.615244"
"960.0";"5.71192"
"970.0";"5.971563"
"980.0";"5.953432"
"990.0";"6.264164"
"1000.0";"6.186336"
"1010.0";"6.030584"
"1020.0";"5.882829"
"1030.0";"5.952638"
"1040.0";"6.129586"
"1050.0";"6.239715"
"1060.0";"6.547388"
"1070.0";"6.752141"
"1080.0";"6.773749"
"1090.0";"6.633944"
"1100.0";"6.704696"
"1110.0";"6.901882"
"1120.0";"6.711912"
"1130.0";"6.530412"
"1140.0";"6.471367"
"1150.0";"6.686879"
"1160.0";"6.663997"
"1170.0";"6.685254"
"1180.0";"6.777738"
"1190.0";"6.822631"
"1200.0";"6.785892"
"1210.0";"6.50716"
"1220.0";"6.254148"
"1230.0";"6.186437"
"1240.0";"6.237803"
"1250.0";"6.0471"
"1260.0";"6.346993"
"1270.0";"6.544384"
"1280.0";"6.469138"
