# This .csv file was created 12.10.2024 14:29
# extracted out of file prod_sasa.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CLAB/6fxb_clab_2
# Original file was created by command :
"Solvent Accessible Surface"
"Time (ps)";"Total"
"0.0";"161.616"
"10.0";"162.956"
"20.0";"164.323"
"30.0";"162.308"
"40.0";"160.217"
"50.0";"160.64"
"60.0";"164.335"
"70.0";"162.148"
"80.0";"160.327"
"90.0";"160.008"
"100.0";"162.935"
"110.0";"162.742"
"120.0";"160.793"
"130.0";"159.712"
"140.0";"158.471"
"150.0";"160.422"
"160.0";"161.626"
"170.0";"161.17"
"180.0";"158.308"
"190.0";"160.268"
"200.0";"157.415"
"210.0";"161.691"
"220.0";"159.391"
"230.0";"159.168"
"240.0";"160.302"
"250.0";"159.905"
"260.0";"161.121"
"270.0";"159.363"
"280.0";"159.329"
"290.0";"158.415"
"300.0";"157.372"
"310.0";"161.941"
"320.0";"160.026"
"330.0";"155.235"
"340.0";"157.097"
"350.0";"158.273"
"360.0";"156.623"
"370.0";"158.47"
"380.0";"158.146"
"390.0";"160.425"
"400.0";"159.392"
"410.0";"159.979"
"420.0";"158.733"
"430.0";"161.743"
"440.0";"161.816"
"450.0";"158.298"
"460.0";"158.299"
"470.0";"158.417"
"480.0";"159.139"
"490.0";"160.905"
"500.0";"160.377"
"510.0";"160.354"
"520.0";"161.011"
"530.0";"160.348"
"540.0";"161.067"
"550.0";"161.658"
"560.0";"161.352"
"570.0";"162.226"
"580.0";"160.459"
"590.0";"159.895"
"600.0";"159.221"
"610.0";"156.858"
"620.0";"159.443"
"630.0";"159.291"
"640.0";"157.88"
"650.0";"155.341"
"660.0";"158.798"
"670.0";"159.929"
"680.0";"160.916"
"690.0";"160.57"
"700.0";"157.225"
"710.0";"159.721"
"720.0";"160.382"
"730.0";"158.421"
"740.0";"158.931"
"750.0";"158.559"
"760.0";"159.345"
"770.0";"160.841"
"780.0";"159.515"
"790.0";"160.356"
"800.0";"161.469"
"810.0";"161.741"
"820.0";"160.894"
"830.0";"161.704"
"840.0";"161.042"
"850.0";"161.828"
"860.0";"159.011"
"870.0";"160.199"
"880.0";"159.247"
"890.0";"160.943"
"900.0";"161.123"
"910.0";"160.172"
"920.0";"161.167"
"930.0";"161.534"
"940.0";"161.64"
"950.0";"157.989"
"960.0";"161.585"
"970.0";"160.859"
"980.0";"159.191"
"990.0";"159.26"
"1000.0";"159.914"
"1010.0";"160.239"
"1020.0";"160.741"
"1030.0";"157.51"
"1040.0";"160.76"
"1050.0";"159.425"
"1060.0";"159.237"
"1070.0";"160.52"
"1080.0";"160.921"
"1090.0";"157.143"
"1100.0";"158.113"
"1110.0";"159.15"
"1120.0";"155.321"
"1130.0";"162.931"
"1140.0";"158.629"
"1150.0";"159.439"
"1160.0";"158.254"
"1170.0";"158.42"
"1180.0";"158.92"
"1190.0";"158.889"
"1200.0";"157.655"
"1210.0";"159.303"
"1220.0";"158.846"
"1230.0";"157.902"
"1240.0";"159.108"
"1250.0";"158.478"
"1260.0";"159.242"
"1270.0";"157.103"
"1280.0";"158.445"
"1290.0";"156.831"
"1300.0";"158.859"
"1310.0";"158.508"
"1320.0";"161.344"
"1330.0";"157.004"
"1340.0";"161.395"
"1350.0";"156.945"
"1360.0";"161.055"
"1370.0";"161.274"
"1380.0";"157.001"
"1390.0";"159.241"
"1400.0";"158.732"
"1410.0";"156.614"
"1420.0";"158.245"
"1430.0";"159.239"
"1440.0";"161.279"
"1450.0";"159.31"
"1460.0";"158.634"
"1470.0";"157.06"
"1480.0";"159.839"
"1490.0";"161.641"
"1500.0";"159.063"
"1510.0";"158.028"
"1520.0";"157.066"
"1530.0";"156.617"
"1540.0";"156.974"
"1550.0";"157.092"
"1560.0";"157.419"
"1570.0";"160.569"
"1580.0";"159.026"
"1590.0";"158.005"
"1600.0";"159.24"
"1610.0";"156.044"
"1620.0";"160.236"
"1630.0";"160.909"
"1640.0";"160.769"
"1650.0";"160.328"
"1660.0";"161.846"
"1670.0";"158.567"
"1680.0";"160.147"
"1690.0";"160.658"
"1700.0";"161.985"
"1710.0";"161.353"
"1720.0";"160.811"
"1730.0";"158.253"
"1740.0";"160.84"
"1750.0";"161.676"
"1760.0";"161.521"
"1770.0";"160.644"
"1780.0";"160.299"
"1790.0";"160.334"
"1800.0";"158.407"
"1810.0";"159.123"
"1820.0";"159.68"
"1830.0";"160.07"
"1840.0";"161.012"
"1850.0";"162.035"
"1860.0";"159.75"
"1870.0";"159.883"
"1880.0";"159.693"
"1890.0";"163.869"
"1900.0";"161.21"
"1910.0";"162.717"
"1920.0";"161.665"
"1930.0";"159.104"
"1940.0";"161.731"
"1950.0";"160.773"
"1960.0";"159.301"
"1970.0";"159.182"
"1980.0";"161.667"
"1990.0";"160.12"
"2000.0";"159.772"
"2010.0";"160.527"
"2020.0";"160.209"
"2030.0";"158.613"
"2040.0";"160.152"
"2050.0";"159.881"
"2060.0";"161.591"
"2070.0";"160.96"
"2080.0";"160.443"
"2090.0";"158.633"
"2100.0";"161.504"
"2110.0";"159.288"
"2120.0";"158.942"
"2130.0";"156.796"
"2140.0";"157.098"
"2150.0";"158.923"
"2160.0";"158.472"
"2170.0";"157.878"
"2180.0";"157.908"
"2190.0";"157.701"
"2200.0";"158.449"
"2210.0";"158.202"
"2220.0";"156.345"
"2230.0";"155.877"
"2240.0";"156.368"
"2250.0";"157.644"
"2260.0";"156.833"
"2270.0";"157.329"
"2280.0";"155.527"
"2290.0";"157.826"
"2300.0";"156.728"
"2310.0";"157.34"
"2320.0";"156.416"
"2330.0";"157.398"
"2340.0";"157.031"
"2350.0";"158.283"
"2360.0";"156.244"
"2370.0";"158.61"
"2380.0";"157.529"
"2390.0";"155.892"
"2400.0";"158.508"
"2410.0";"160.03"
"2420.0";"159.055"
"2430.0";"159.913"
"2440.0";"157.242"
"2450.0";"158.867"
"2460.0";"158.333"
"2470.0";"157.406"
"2480.0";"161.499"
"2490.0";"159.22"
"2500.0";"159.914"
"2510.0";"162.067"
"2520.0";"159.336"
"2530.0";"161.001"
"2540.0";"159.479"
"2550.0";"157.8"
"2560.0";"157.62"
"2570.0";"157.77"
"2580.0";"159.771"
"2590.0";"158.727"
"2600.0";"159.722"
"2610.0";"159.807"
"2620.0";"160.21"
"2630.0";"158.811"
"2640.0";"159.607"
"2650.0";"158.804"
"2660.0";"156.449"
"2670.0";"160.218"
"2680.0";"157.053"
"2690.0";"156.467"
"2700.0";"158.792"
"2710.0";"156.058"
"2720.0";"157.996"
"2730.0";"157.608"
"2740.0";"157.912"
"2750.0";"161.724"
"2760.0";"158.865"
"2770.0";"158.713"
"2780.0";"157.667"
"2790.0";"158.318"
"2800.0";"157.067"
"2810.0";"156.995"
"2820.0";"158.01"
"2830.0";"156.599"
"2840.0";"156.519"
"2850.0";"157.521"
"2860.0";"156.622"
"2870.0";"159.467"
"2880.0";"156.932"
"2890.0";"159.177"
"2900.0";"157.404"
"2910.0";"153.945"
"2920.0";"154.605"
"2930.0";"159.77"
"2940.0";"157.696"
"2950.0";"155.699"
"2960.0";"157.937"
"2970.0";"157.957"
"2980.0";"157.236"
"2990.0";"156.162"
"3000.0";"154.858"
"3010.0";"156.258"
"3020.0";"156.986"
"3030.0";"159.859"
"3040.0";"155.467"
"3050.0";"156.431"
"3060.0";"155.378"
"3070.0";"157.799"
"3080.0";"158.986"
"3090.0";"157.702"
"3100.0";"159.995"
"3110.0";"160.15"
"3120.0";"159.041"
"3130.0";"159.06"
"3140.0";"157.98"
"3150.0";"157.465"
"3160.0";"156.971"
"3170.0";"157.94"
"3180.0";"156.346"
"3190.0";"157.918"
"3200.0";"155.519"
"3210.0";"158.093"
"3220.0";"156.132"
"3230.0";"156.277"
"3240.0";"156.396"
"3250.0";"153.945"
"3260.0";"155.649"
"3270.0";"155.665"
"3280.0";"153.271"
"3290.0";"153.371"
"3300.0";"154.952"
"3310.0";"155.958"
"3320.0";"155.096"
"3330.0";"158.3"
"3340.0";"155.045"
"3350.0";"156.576"
"3360.0";"157.59"
"3370.0";"157.473"
"3380.0";"154.651"
"3390.0";"155.517"
"3400.0";"153.968"
"3410.0";"156.661"
"3420.0";"156.134"
"3430.0";"155.89"
"3440.0";"155.616"
"3450.0";"155.397"
"3460.0";"155.914"
"3470.0";"155.268"
"3480.0";"156.69"
"3490.0";"156.525"
"3500.0";"157.553"
"3510.0";"155.509"
"3520.0";"157.17"
"3530.0";"157.102"
"3540.0";"155.463"
"3550.0";"155.249"
"3560.0";"156.022"
"3570.0";"154.945"
"3580.0";"156.57"
"3590.0";"156.473"
"3600.0";"154.299"
"3610.0";"154.385"
"3620.0";"157.949"
"3630.0";"155.038"
"3640.0";"154.619"
"3650.0";"154.89"
"3660.0";"153.549"
"3670.0";"157.713"
"3680.0";"155.809"
"3690.0";"157.868"
"3700.0";"157.678"
"3710.0";"156.271"
"3720.0";"157.283"
"3730.0";"158.825"
"3740.0";"154.944"
"3750.0";"159.683"
"3760.0";"157.104"
"3770.0";"158.073"
"3780.0";"156.91"
"3790.0";"158.605"
"3800.0";"159.371"
"3810.0";"157.646"
"3820.0";"158.06"
"3830.0";"156.5"
"3840.0";"157.093"
"3850.0";"158.399"
"3860.0";"155.023"
"3870.0";"156.64"
"3880.0";"158.497"
"3890.0";"156.891"
"3900.0";"158.487"
"3910.0";"157.37"
"3920.0";"158.848"
"3930.0";"158.286"
"3940.0";"156.807"
"3950.0";"157.468"
"3960.0";"158.417"
"3970.0";"159.52"
"3980.0";"160.856"
"3990.0";"157.639"
"4000.0";"154.401"
"4010.0";"158.482"
"4020.0";"156.462"
"4030.0";"158.341"
"4040.0";"158.067"
"4050.0";"159.299"
"4060.0";"158.024"
"4070.0";"156.223"
"4080.0";"159.199"
"4090.0";"157.25"
"4100.0";"155.056"
"4110.0";"158.592"
"4120.0";"159.528"
"4130.0";"159.484"
"4140.0";"157.81"
"4150.0";"155.891"
"4160.0";"155.51"
"4170.0";"156.113"
"4180.0";"156.337"
"4190.0";"158.973"
"4200.0";"154.635"
"4210.0";"160.734"
"4220.0";"158.228"
"4230.0";"157.732"
"4240.0";"156.159"
"4250.0";"158.512"
"4260.0";"157.719"
"4270.0";"157.096"
"4280.0";"157.542"
"4290.0";"157.386"
"4300.0";"154.627"
"4310.0";"157.041"
"4320.0";"153.803"
"4330.0";"156.243"
"4340.0";"154.881"
"4350.0";"155.484"
"4360.0";"155.568"
"4370.0";"156.231"
"4380.0";"155.889"
"4390.0";"155.3"
"4400.0";"156.693"
"4410.0";"155.113"
"4420.0";"157.043"
"4430.0";"155.678"
"4440.0";"159.664"
"4450.0";"156.592"
"4460.0";"155.403"
"4470.0";"157.468"
"4480.0";"155.44"
"4490.0";"157.944"
"4500.0";"156.952"
"4510.0";"155.503"
"4520.0";"156.989"
"4530.0";"155.543"
"4540.0";"156.971"
"4550.0";"156.971"
"4560.0";"157.269"
"4570.0";"157.748"
"4580.0";"155.839"
"4590.0";"156.503"
"4600.0";"155.761"
"4610.0";"155.554"
"4620.0";"155.024"
"4630.0";"154.049"
"4640.0";"155.966"
"4650.0";"157.128"
"4660.0";"155.464"
"4670.0";"158.229"
"4680.0";"155.45"
"4690.0";"155.37"
"4700.0";"155.537"
"4710.0";"157.443"
"4720.0";"156.837"
"4730.0";"157.597"
"4740.0";"157.215"
"4750.0";"158.435"
"4760.0";"153.848"
"4770.0";"156.301"
"4780.0";"156.191"
"4790.0";"157.127"
"4800.0";"157.261"
"4810.0";"158.784"
"4820.0";"158.251"
"4830.0";"156.911"
"4840.0";"159.213"
"4850.0";"159.339"
"4860.0";"156.535"
"4870.0";"157.416"
"4880.0";"155.637"
"4890.0";"158.166"
"4900.0";"159.66"
"4910.0";"159.032"
"4920.0";"161.67"
"4930.0";"159.961"
"4940.0";"158.344"
"4950.0";"159.673"
"4960.0";"156.374"
"4970.0";"155.999"
"4980.0";"156.364"
"4990.0";"158.298"
"5000.0";"156.534"
"5010.0";"156.699"
"5020.0";"157.259"
"5030.0";"155.586"
"5040.0";"158.439"
"5050.0";"160.555"
"5060.0";"157.53"
"5070.0";"156.797"
"5080.0";"157.62"
"5090.0";"158.284"
"5100.0";"157.639"
"5110.0";"156.2"
"5120.0";"156.596"
"5130.0";"158.005"
"5140.0";"159.457"
"5150.0";"159.004"
"5160.0";"155.429"
"5170.0";"156.061"
"5180.0";"156.697"
"5190.0";"159.361"
"5200.0";"156.776"
"5210.0";"157.373"
"5220.0";"159.352"
"5230.0";"159.088"
"5240.0";"156.309"
"5250.0";"157.045"
"5260.0";"156.93"
"5270.0";"157.667"
"5280.0";"155.557"
"5290.0";"157.818"
"5300.0";"157.027"
"5310.0";"159.872"
"5320.0";"156.126"
"5330.0";"158.819"
"5340.0";"155.854"
"5350.0";"157.541"
"5360.0";"156.954"
"5370.0";"159.183"
"5380.0";"159.431"
"5390.0";"159.426"
"5400.0";"158.117"
"5410.0";"160.427"
"5420.0";"160.641"
"5430.0";"159.733"
"5440.0";"159.235"
"5450.0";"160.702"
"5460.0";"160.918"
"5470.0";"161.085"
"5480.0";"160.363"
"5490.0";"161.727"
"5500.0";"158.311"
"5510.0";"159.031"
"5520.0";"159.381"
"5530.0";"160.436"
"5540.0";"159.821"
"5550.0";"161.542"
"5560.0";"159.094"
"5570.0";"158.72"
"5580.0";"158.996"
"5590.0";"159.363"
"5600.0";"159.201"
"5610.0";"159.963"
"5620.0";"158.537"
"5630.0";"156.942"
"5640.0";"158.365"
"5650.0";"157.278"
"5660.0";"157.127"
"5670.0";"157.018"
"5680.0";"158.233"
"5690.0";"158.457"
"5700.0";"157.01"
"5710.0";"158.001"
"5720.0";"159.926"
"5730.0";"159.952"
"5740.0";"159.465"
"5750.0";"158.805"
"5760.0";"156.745"
"5770.0";"153.693"
"5780.0";"156.632"
"5790.0";"154.325"
"5800.0";"152.671"
"5810.0";"155.681"
"5820.0";"154.877"
"5830.0";"154.92"
"5840.0";"154.69"
"5850.0";"153.547"
"5860.0";"155.356"
"5870.0";"157.468"
"5880.0";"155.595"
"5890.0";"156.271"
"5900.0";"153.612"
"5910.0";"154.693"
"5920.0";"155.113"
"5930.0";"154.938"
"5940.0";"153.892"
"5950.0";"156.422"
"5960.0";"155.246"
"5970.0";"155.561"
"5980.0";"156.959"
"5990.0";"156.816"
"6000.0";"155.171"
"6010.0";"156.11"
"6020.0";"154.221"
"6030.0";"157.838"
"6040.0";"158.733"
"6050.0";"156.556"
"6060.0";"156.059"
"6070.0";"155.742"
"6080.0";"154.521"
"6090.0";"156.743"
"6100.0";"156.329"
"6110.0";"155.418"
"6120.0";"154.933"
"6130.0";"156.08"
"6140.0";"156.208"
"6150.0";"158.455"
"6160.0";"158.555"
"6170.0";"159.259"
"6180.0";"157.818"
"6190.0";"156.961"
"6200.0";"159.012"
"6210.0";"157.31"
"6220.0";"160.504"
"6230.0";"156.65"
"6240.0";"156.787"
"6250.0";"157.728"
"6260.0";"157.546"
"6270.0";"160.031"
"6280.0";"160.223"
"6290.0";"158.844"
"6300.0";"159.806"
"6310.0";"158.176"
"6320.0";"160.179"
"6330.0";"160.677"
"6340.0";"158.528"
"6350.0";"159.625"
"6360.0";"159.18"
"6370.0";"156.324"
"6380.0";"158.038"
"6390.0";"158.644"
"6400.0";"160.268"
"6410.0";"158.873"
"6420.0";"159.947"
"6430.0";"158.74"
"6440.0";"158.283"
"6450.0";"158.949"
"6460.0";"158.355"
"6470.0";"157.292"
"6480.0";"159.411"
"6490.0";"157.197"
"6500.0";"160.04"
"6510.0";"160.368"
"6520.0";"156.235"
"6530.0";"158.625"
"6540.0";"158.652"
"6550.0";"156.759"
"6560.0";"158.16"
"6570.0";"159.501"
"6580.0";"160.913"
"6590.0";"159.917"
"6600.0";"158.781"
"6610.0";"157.261"
"6620.0";"156.437"
"6630.0";"157.045"
"6640.0";"156.937"
"6650.0";"157.505"
"6660.0";"156.209"
"6670.0";"157.587"
"6680.0";"157.448"
"6690.0";"160.625"
"6700.0";"154.753"
"6710.0";"157.245"
"6720.0";"159.361"
"6730.0";"156.804"
"6740.0";"160.174"
"6750.0";"160.132"
"6760.0";"158.174"
"6770.0";"155.924"
"6780.0";"159.816"
"6790.0";"157.668"
"6800.0";"158.898"
"6810.0";"159.096"
"6820.0";"159.706"
"6830.0";"158.76"
"6840.0";"161.702"
"6850.0";"160.461"
"6860.0";"159.04"
"6870.0";"158.573"
"6880.0";"157.909"
"6890.0";"160.523"
"6900.0";"160.098"
"6910.0";"156.715"
"6920.0";"161.066"
"6930.0";"157.438"
"6940.0";"156.853"
"6950.0";"155.721"
"6960.0";"160.029"
"6970.0";"158.628"
"6980.0";"156.756"
"6990.0";"159.082"
"7000.0";"157.494"
"7010.0";"160.708"
"7020.0";"158.517"
"7030.0";"159.247"
"7040.0";"158.656"
"7050.0";"159.564"
"7060.0";"158.328"
"7070.0";"159.78"
"7080.0";"159.516"
"7090.0";"160.946"
"7100.0";"161.005"
"7110.0";"159.273"
"7120.0";"161.815"
"7130.0";"161.181"
"7140.0";"162.161"
"7150.0";"160.561"
"7160.0";"158.604"
"7170.0";"159.226"
"7180.0";"160.546"
"7190.0";"159.279"
"7200.0";"162.164"
"7210.0";"160.447"
"7220.0";"161.907"
"7230.0";"162.844"
"7240.0";"160.795"
"7250.0";"160.334"
