# This .csv file was created 12.10.2024 14:28
# extracted out of file prod_center_rottrans_p1_gyration.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CLAD/6fxb_clad_3
# Original file was created by command :
"Radius of gyration (total and around axes)"
"Time (ps)";"Rg";"Rg\sX\N";"Rg\sY\N";"Rg\sZ\N"
"0.0";"1.48478";"1.22049";"1.19352";"1.22273"
"10.0";"1.48639";"1.22337";"1.19867";"1.21871"
"20.0";"1.49581";"1.23348";"1.2018";"1.22846"
"30.0";"1.49176";"1.22969";"1.20164";"1.22255"
"40.0";"1.48968";"1.22805";"1.19926";"1.22145"
"50.0";"1.48997";"1.22917";"1.20083";"1.21951"
"60.0";"1.48768";"1.22676";"1.19357";"1.22345"
"70.0";"1.49102";"1.22783";"1.20369";"1.22058"
"80.0";"1.48746";"1.22545";"1.1985";"1.2194"
"90.0";"1.49706";"1.23356";"1.20622";"1.22709"
"100.0";"1.49461";"1.23314";"1.20494";"1.22279"
"110.0";"1.49547";"1.23096";"1.20659";"1.22546"
"120.0";"1.49039";"1.22789";"1.1992";"1.22341"
"130.0";"1.48785";"1.22422";"1.19639";"1.22366"
"140.0";"1.49782";"1.23039";"1.20663";"1.23171"
"150.0";"1.49151";"1.2294";"1.20073";"1.22312"
"160.0";"1.4874";"1.22728";"1.19227";"1.22353"
"170.0";"1.48965";"1.22647";"1.20066";"1.22159"
"180.0";"1.49376";"1.23114";"1.20244";"1.22519"
"190.0";"1.49687";"1.23642";"1.20508";"1.22486"
"200.0";"1.48708";"1.22707";"1.19927";"1.21607"
"210.0";"1.48654";"1.22843";"1.19256";"1.21998"
"220.0";"1.48985";"1.22625";"1.19608";"1.22678"
"230.0";"1.49381";"1.23519";"1.19804";"1.22553"
"240.0";"1.48941";"1.22585";"1.19723";"1.225"
"250.0";"1.49113";"1.2268";"1.19726";"1.22819"
"260.0";"1.49429";"1.2333";"1.19681";"1.2298"
"270.0";"1.48752";"1.22411";"1.19266";"1.22659"
"280.0";"1.49222";"1.23142";"1.19733";"1.22615"
"290.0";"1.49031";"1.22588";"1.19933";"1.22509"
"300.0";"1.49012";"1.22614";"1.20031";"1.22343"
"310.0";"1.48838";"1.22444";"1.19613";"1.22496"
"320.0";"1.48327";"1.22162";"1.18462";"1.22659"
"330.0";"1.49171";"1.2273";"1.19415";"1.23211"
"340.0";"1.49168";"1.22607";"1.18825";"1.23895"
"350.0";"1.49167";"1.23227";"1.19041";"1.23069"
"360.0";"1.49563";"1.23624";"1.19353";"1.23331"
"370.0";"1.48935";"1.22797";"1.19524";"1.22467"
"380.0";"1.48764";"1.22398";"1.19003";"1.22958"
"390.0";"1.48758";"1.22237";"1.19079";"1.23029"
"400.0";"1.48701";"1.2278";"1.18655";"1.22759"
"410.0";"1.49159";"1.2281";"1.19671";"1.22857"
"420.0";"1.48968";"1.2309";"1.19434";"1.22342"
"430.0";"1.48978";"1.22974";"1.19349";"1.22565"
"440.0";"1.48582";"1.22347";"1.1952";"1.22064"
"450.0";"1.49027";"1.23501";"1.19531";"1.21974"
"460.0";"1.48702";"1.23193";"1.1882";"1.22187"
"470.0";"1.48867";"1.22584";"1.19514";"1.22525"
"480.0";"1.48955";"1.23089";"1.19283";"1.22456"
"490.0";"1.48575";"1.22697";"1.18447";"1.22737"
"500.0";"1.49367";"1.2371";"1.18926";"1.23179"
"510.0";"1.48881";"1.23487";"1.18452";"1.22682"
"520.0";"1.48807";"1.23517";"1.18918";"1.22022"
"530.0";"1.48764";"1.22956";"1.18703";"1.2269"
"540.0";"1.48824";"1.23214";"1.18121";"1.23138"
