# This .csv file was created 12.10.2024 14:32
# extracted out of file mindist_major_allergenic_epitope_r_311-324_MOL5_2.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CAD/6fxb_cad_1
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"r_311-324-MOL5"
"0.0";"4.042883"
"10.0";"4.329828"
"20.0";"4.253307"
"30.0";"4.461027"
"40.0";"4.386775"
"50.0";"4.435761"
"60.0";"4.292265"
"70.0";"4.412009"
"80.0";"4.316206"
"90.0";"4.7718"
"100.0";"4.566187"
"110.0";"4.950478"
"120.0";"4.926326"
"130.0";"5.009418"
"140.0";"4.91002"
"150.0";"4.805952"
"160.0";"4.964341"
"170.0";"4.663599"
"180.0";"4.699465"
"190.0";"4.897938"
"200.0";"4.696512"
"210.0";"4.628807"
"220.0";"4.545506"
"230.0";"4.54967"
"240.0";"4.732831"
"250.0";"4.710552"
"260.0";"4.762074"
"270.0";"4.828552"
"280.0";"4.832677"
"290.0";"4.547023"
"300.0";"4.724342"
"310.0";"4.849606"
"320.0";"4.906752"
"330.0";"4.997767"
"340.0";"5.062509"
"350.0";"5.046678"
"360.0";"4.997495"
"370.0";"5.280312"
"380.0";"5.072301"
"390.0";"5.114901"
"400.0";"5.063846"
"410.0";"5.094172"
"420.0";"4.860872"
"430.0";"4.915981"
"440.0";"5.028178"
"450.0";"4.918823"
"460.0";"4.917439"
"470.0";"5.325651"
"480.0";"5.33228"
"490.0";"5.430303"
"500.0";"5.565986"
"510.0";"5.231792"
"520.0";"5.055652"
"530.0";"4.978663"
"540.0";"5.012836"
"550.0";"4.983296"
"560.0";"5.227059"
"570.0";"5.036219"
"580.0";"4.811695"
"590.0";"4.699018"
"600.0";"4.595664"
"610.0";"4.691446"
"620.0";"4.806634"
"630.0";"4.82393"
"640.0";"5.025517"
"650.0";"5.040922"
"660.0";"5.1361"
"670.0";"4.933147"
"680.0";"5.204943"
"690.0";"4.989132"
"700.0";"4.978237"
"710.0";"5.025926"
"720.0";"5.162267"
"730.0";"5.015036"
"740.0";"4.997312"
"750.0";"5.175364"
"760.0";"5.033246"
"770.0";"4.795847"
"780.0";"4.935308"
"790.0";"4.772111"
"800.0";"4.764429"
"810.0";"4.541612"
"820.0";"4.81864"
"830.0";"4.788893"
"840.0";"4.71739"
"850.0";"4.676747"
"860.0";"4.985865"
"870.0";"5.018209"
"880.0";"4.909124"
"890.0";"4.80078"
"900.0";"5.081748"
"910.0";"5.155452"
"920.0";"4.813635"
"930.0";"5.114616"
"940.0";"4.978214"
"950.0";"5.065016"
"960.0";"5.513791"
"970.0";"5.461695"
"980.0";"5.586891"
"990.0";"5.603756"
"1000.0";"5.716707"
"1010.0";"5.674961"
"1020.0";"5.737708"
"1030.0";"5.673412"
"1040.0";"5.732114"
"1050.0";"5.757328"
"1060.0";"5.714258"
"1070.0";"5.625031"
"1080.0";"5.693833"
"1090.0";"6.104638"
"1100.0";"6.096097"
"1110.0";"5.925071"
"1120.0";"5.759183"
"1130.0";"5.745713"
"1140.0";"6.008619"
"1150.0";"5.971061"
"1160.0";"5.794086"
"1170.0";"5.637922"
"1180.0";"5.549232"
