# This .csv file was created 12.10.2024 14:27
# extracted out of file mindist_major_allergenic_epitope_r_102-124_MOL7.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CLAD/6fxb_clad_1
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"r_102-124-MOL7"
"0.0";"3.856595"
"10.0";"3.697991"
"20.0";"3.723408"
"30.0";"3.910817"
"40.0";"4.254473"
"50.0";"4.147547"
"60.0";"3.779288"
"70.0";"3.85564"
"80.0";"3.949551"
"90.0";"3.998358"
"100.0";"3.891959"
"110.0";"4.007393"
"120.0";"3.918989"
"130.0";"3.976171"
"140.0";"4.110193"
"150.0";"3.882781"
"160.0";"3.843505"
"170.0";"3.885289"
"180.0";"4.069631"
"190.0";"3.896682"
"200.0";"3.709272"
"210.0";"3.982923"
"220.0";"3.837587"
"230.0";"3.974535"
"240.0";"4.067865"
"250.0";"4.019521"
"260.0";"3.96026"
"270.0";"3.850059"
"280.0";"3.949013"
"290.0";"4.073081"
"300.0";"4.034957"
"310.0";"3.699451"
"320.0";"3.473334"
"330.0";"3.334952"
"340.0";"3.5976"
"350.0";"3.615586"
"360.0";"3.608899"
"370.0";"3.705888"
"380.0";"3.899619"
"390.0";"3.722245"
"400.0";"3.683252"
"410.0";"3.592884"
"420.0";"3.661915"
"430.0";"3.760769"
"440.0";"3.867341"
"450.0";"3.701098"
"460.0";"3.498325"
"470.0";"3.799884"
"480.0";"3.627144"
"490.0";"3.800872"
"500.0";"3.710519"
"510.0";"3.632011"
"520.0";"3.550069"
"530.0";"3.745373"
"540.0";"3.456558"
"550.0";"3.581913"
"560.0";"3.780375"
"570.0";"3.639247"
"580.0";"3.909104"
"590.0";"3.877584"
"600.0";"3.662397"
"610.0";"3.676122"
"620.0";"3.670121"
"630.0";"3.943025"
"640.0";"4.058849"
"650.0";"3.801252"
"660.0";"3.909244"
"670.0";"3.855461"
"680.0";"4.054384"
"690.0";"4.108374"
"700.0";"4.120388"
"710.0";"4.333523"
"720.0";"4.265019"
"730.0";"4.210124"
"740.0";"4.044371"
"750.0";"3.863686"
"760.0";"4.081154"
"770.0";"3.954363"
"780.0";"3.694377"
"790.0";"3.579593"
"800.0";"3.522461"
"810.0";"3.385544"
"820.0";"3.582432"
"830.0";"3.569288"
"840.0";"3.720485"
"850.0";"3.927873"
"860.0";"3.725406"
"870.0";"3.595642"
"880.0";"3.400656"
"890.0";"3.471373"
"900.0";"3.282784"
"910.0";"3.185563"
"920.0";"3.114619"
"930.0";"3.147476"
"940.0";"3.010793"
"950.0";"3.32464"
"960.0";"3.480381"
"970.0";"3.613088"
"980.0";"3.510608"
"990.0";"3.435241"
"1000.0";"3.856794"
"1010.0";"3.901562"
"1020.0";"3.596837"
"1030.0";"3.626727"
"1040.0";"3.629505"
"1050.0";"3.455992"
"1060.0";"3.298434"
"1070.0";"3.249819"
"1080.0";"3.319479"
"1090.0";"3.319784"
"1100.0";"3.408772"
"1110.0";"3.553428"
"1120.0";"3.270578"
"1130.0";"3.02474"
"1140.0";"3.108816"
"1150.0";"3.042148"
"1160.0";"3.078196"
"1170.0";"3.105901"
"1180.0";"3.026464"
"1190.0";"2.98379"
"1200.0";"2.834196"
"1210.0";"2.914313"
"1220.0";"2.932626"
"1230.0";"2.784642"
"1240.0";"2.889743"
"1250.0";"3.053409"
"1260.0";"3.142433"
"1270.0";"2.919028"
"1280.0";"2.844565"
"1290.0";"2.684776"
"1300.0";"2.941648"
"1310.0";"2.900516"
"1320.0";"2.960685"
"1330.0";"3.013658"
"1340.0";"3.143637"
"1350.0";"3.035253"
"1360.0";"3.06717"
"1370.0";"2.853092"
"1380.0";"2.876536"
"1390.0";"2.559677"
"1400.0";"2.600523"
"1410.0";"2.643893"
"1420.0";"2.73991"
"1430.0";"2.873744"
"1440.0";"3.067095"
"1450.0";"2.961959"
"1460.0";"3.047849"
"1470.0";"3.087694"
"1480.0";"3.110664"
"1490.0";"3.146287"
"1500.0";"3.212521"
"1510.0";"3.440298"
"1520.0";"3.426527"
"1530.0";"3.546406"
"1540.0";"3.427831"
"1550.0";"3.573215"
"1560.0";"3.670536"
"1570.0";"3.606647"
"1580.0";"3.705008"
"1590.0";"3.851122"
"1600.0";"3.852406"
"1610.0";"4.032963"
"1620.0";"3.880259"
"1630.0";"3.58441"
"1640.0";"3.484274"
"1650.0";"3.647885"
"1660.0";"3.597625"
"1670.0";"3.741157"
"1680.0";"3.908724"
"1690.0";"3.597503"
"1700.0";"3.896782"
"1710.0";"3.87231"
"1720.0";"3.611473"
"1730.0";"3.702228"
"1740.0";"3.693505"
"1750.0";"3.650938"
"1760.0";"3.673334"
"1770.0";"3.849559"
"1780.0";"3.739937"
"1790.0";"4.028343"
"1800.0";"4.061404"
"1810.0";"3.803204"
"1820.0";"3.804528"
"1830.0";"3.933427"
"1840.0";"4.091995"
"1850.0";"4.172959"
"1860.0";"3.999074"
"1870.0";"4.037214"
"1880.0";"4.113279"
"1890.0";"3.934549"
"1900.0";"3.972671"
"1910.0";"3.911624"
"1920.0";"3.798549"
"1930.0";"3.759322"
"1940.0";"3.686211"
"1950.0";"3.692173"
"1960.0";"3.994271"
"1970.0";"4.082673"
"1980.0";"4.214083"
"1990.0";"4.271145"
"2000.0";"4.134027"
"2010.0";"4.200112"
"2020.0";"4.327184"
"2030.0";"4.452487"
"2040.0";"4.40469"
"2050.0";"4.486866"
"2060.0";"4.588567"
"2070.0";"4.541661"
"2080.0";"4.55022"
"2090.0";"4.565491"
"2100.0";"4.635792"
"2110.0";"4.446582"
"2120.0";"4.550071"
"2130.0";"4.706229"
"2140.0";"4.712583"
"2150.0";"4.795009"
"2160.0";"4.738815"
"2170.0";"4.578282"
"2180.0";"4.546483"
"2190.0";"4.481565"
"2200.0";"4.581407"
"2210.0";"4.905513"
"2220.0";"4.890726"
"2230.0";"5.065393"
"2240.0";"4.962426"
"2250.0";"4.928694"
"2260.0";"4.737937"
"2270.0";"4.593014"
"2280.0";"4.363823"
"2290.0";"4.419752"
"2300.0";"4.46016"
"2310.0";"4.470068"
"2320.0";"4.532565"
"2330.0";"4.666205"
"2340.0";"4.448905"
"2350.0";"4.709406"
"2360.0";"4.611397"
"2370.0";"4.69145"
"2380.0";"4.450369"
"2390.0";"4.389428"
"2400.0";"4.322756"
"2410.0";"4.764703"
"2420.0";"4.803541"
"2430.0";"4.92893"
"2440.0";"5.061861"
"2450.0";"5.058287"
"2460.0";"4.871234"
"2470.0";"4.939374"
"2480.0";"4.855575"
"2490.0";"4.730203"
"2500.0";"4.618193"
"2510.0";"4.320324"
"2520.0";"4.195503"
"2530.0";"3.885196"
"2540.0";"3.960583"
"2550.0";"4.007808"
"2560.0";"3.819341"
"2570.0";"4.047118"
"2580.0";"4.065745"
"2590.0";"4.367743"
"2600.0";"4.58154"
"2610.0";"4.704096"
"2620.0";"4.91199"
"2630.0";"5.055943"
"2640.0";"5.163376"
"2650.0";"5.061818"
"2660.0";"5.028961"
"2670.0";"5.117191"
"2680.0";"4.948081"
"2690.0";"5.062494"
"2700.0";"4.876014"
"2710.0";"4.873128"
"2720.0";"4.915264"
"2730.0";"4.933362"
"2740.0";"4.877937"
"2750.0";"4.925066"
"2760.0";"4.763421"
"2770.0";"4.85798"
