# This .csv file was created 12.10.2024 14:35
# extracted out of file ie_prod_mol.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CA/6fxb_ca_1
# Original file was created by command :
"GROMACS Energies"
"Time (ps)";"Coul-SR:Protein-MOL";"LJ-SR:Protein-MOL"
"0.0";"-12.382265";"-41.11499"
"10.0";"-18.663092";"-41.595448"
"20.0";"-11.149014";"-30.180437"
"30.0";"-10.730897";"-37.420166"
"40.0";"-17.881214";"-39.815525"
"50.0";"-22.565403";"-39.335693"
"60.0";"1.022186";"-34.805328"
"70.0";"-11.558075";"-25.637539"
"80.0";"-6.277725";"-30.14566"
"90.0";"-1.312962";"-28.600847"
"100.0";"-15.72196";"-36.369377"
"110.0";"-14.659725";"-40.432838"
"120.0";"-18.495258";"-45.366329"
"130.0";"-17.406799";"-47.349617"
"140.0";"-6.622535";"-47.224594"
"150.0";"-32.872234";"-58.866428"
"160.0";"-27.870016";"-53.694344"
"170.0";"-38.000347";"-62.795532"
"180.0";"-10.315058";"-55.760094"
"190.0";"-29.692362";"-61.151798"
"200.0";"-72.960396";"-49.387188"
"210.0";"-99.683815";"-49.992165"
"220.0";"-113.456841";"-43.41164"
"230.0";"-110.898781";"-69.084755"
"240.0";"-130.30481";"-53.627617"
"250.0";"-97.231316";"-78.024673"
"260.0";"-109.643852";"-66.22834"
"270.0";"-98.300591";"-64.161484"
"280.0";"-103.572594";"-74.220268"
"290.0";"-77.911087";"-51.313217"
"300.0";"-58.792313";"-45.464806"
"310.0";"-93.025009";"-52.548489"
"320.0";"-86.492836";"-60.787178"
"330.0";"-81.550011";"-55.599827"
"340.0";"-94.972305";"-58.022625"
"350.0";"-142.056488";"-62.491646"
"360.0";"-139.474686";"-57.561852"
"370.0";"-187.229797";"-50.639034"
"380.0";"-186.676971";"-54.775928"
"390.0";"-184.707321";"-60.561855"
"400.0";"-188.824356";"-61.703945"
"410.0";"-215.212784";"-47.317421"
"420.0";"-216.209976";"-50.366192"
"430.0";"-220.439163";"-39.556988"
"440.0";"-152.938431";"-62.574532"
"450.0";"-88.052032";"-55.496414"
"460.0";"-79.331322";"-48.782055"
"470.0";"-84.96727";"-56.621693"
"480.0";"-82.180183";"-43.14061"
"490.0";"-74.795876";"-43.290138"
"500.0";"-68.332092";"-44.273899"
"510.0";"-85.307014";"-38.352089"
"520.0";"-78.642509";"-54.566822"
"530.0";"-87.714745";"-52.517422"
"540.0";"-86.906303";"-47.606213"
"550.0";"-85.224075";"-49.837879"
"560.0";"-84.68486";"-52.147232"
"570.0";"-74.147873";"-42.857719"
"580.0";"-80.126396";"-49.153252"
"590.0";"-90.370163";"-51.764275"
"600.0";"-93.995941";"-43.570152"
"610.0";"-79.92128";"-48.112152"
"620.0";"-86.281738";"-54.655155"
"630.0";"-60.230347";"-62.759762"
"640.0";"-91.378113";"-54.763374"
"650.0";"-83.664505";"-66.564804"
"660.0";"-80.610985";"-58.524696"
"670.0";"-73.732567";"-67.838394"
"680.0";"-79.492798";"-47.916626"
"690.0";"-97.886986";"-48.576382"
"700.0";"-76.748596";"-54.197155"
"710.0";"-39.673866";"-49.098068"
"720.0";"-86.378723";"-45.112923"
"730.0";"-115.493149";"-47.204872"
"740.0";"-87.673859";"-67.206818"
"750.0";"-88.481804";"-53.036045"
"760.0";"-95.21801";"-56.117043"
"770.0";"-103.893341";"-52.832088"
"780.0";"-129.869766";"-45.795235"
"790.0";"-100.292641";"-55.438812"
"800.0";"-119.652573";"-49.69558"
"810.0";"-77.46151";"-57.45565"
"820.0";"-75.093407";"-61.798019"
"830.0";"-112.538284";"-54.28418"
"840.0";"-92.664513";"-51.48278"
"850.0";"-85.336838";"-57.854752"
"860.0";"-85.861031";"-55.029167"
"870.0";"-93.7481";"-42.165428"
"880.0";"-89.333374";"-60.169487"
"890.0";"-102.720482";"-50.213066"
"900.0";"-73.574974";"-52.441929"
"910.0";"-108.867638";"-58.850784"
"920.0";"-94.149162";"-59.75415"
"930.0";"-115.383438";"-72.614975"
"940.0";"-86.597862";"-61.402988"
"950.0";"-116.759781";"-70.243378"
"960.0";"-89.20121";"-53.936832"
"970.0";"-111.566742";"-58.414383"
"980.0";"-88.291565";"-58.554737"
"990.0";"-83.402664";"-66.946449"
"1000.0";"-75.851112";"-52.611649"
"1010.0";"-95.08049";"-61.459152"
"1020.0";"-84.28965";"-53.417202"
"1030.0";"-63.528381";"-62.255108"
"1040.0";"-66.325722";"-52.276836"
"1050.0";"-83.473289";"-51.087284"
"1060.0";"-90.505058";"-51.429882"
"1070.0";"-97.677048";"-53.486416"
"1080.0";"-99.107773";"-62.066227"
"1090.0";"-115.300858";"-18.072582"
"1100.0";"-80.839668";"-58.506981"
"1110.0";"-84.307083";"-36.260445"
"1120.0";"-98.624336";"-57.41864"
"1130.0";"-96.769218";"-48.816128"
"1140.0";"-64.868034";"-62.863506"
"1150.0";"-100.69175";"-47.706066"
"1160.0";"-78.012642";"-50.054146"
"1170.0";"-83.334305";"-57.323883"
"1180.0";"-82.12281";"-50.988327"
"1190.0";"-104.15229";"-42.711342"
"1200.0";"-92.591324";"-46.153366"
"1210.0";"-100.131813";"-55.940575"
"1220.0";"-68.371902";"-56.53191"
"1230.0";"-72.234253";"-63.92791"
"1240.0";"-96.342766";"-58.130898"
"1250.0";"-178.363663";"-50.745365"
"1260.0";"-284.585541";"-4.059126"
"1270.0";"-240.034943";"-40.467819"
"1280.0";"-243.077042";"-29.051243"
"1290.0";"-243.184479";"-32.34613"
"1300.0";"-219.843933";"-37.574825"
"1310.0";"-264.939667";"-34.875381"
"1320.0";"-231.917862";"-41.31213"
"1330.0";"-205.929657";"-71.111145"
"1340.0";"-248.347839";"-34.156933"
"1350.0";"-234.647888";"-31.688721"
"1360.0";"-257.260315";"-32.7528"
"1370.0";"-268.432892";"-39.955917"
"1380.0";"-259.579163";"-45.312832"
"1390.0";"-201.357605";"-66.217796"
"1400.0";"-303.954742";"-17.359781"
"1410.0";"-239.57106";"-50.609005"
"1420.0";"-279.39798";"-46.972149"
"1430.0";"-264.914001";"-32.079166"
"1440.0";"-250.648224";"-39.648701"
"1450.0";"-211.647842";"-55.530434"
"1460.0";"-213.078308";"-71.042137"
"1470.0";"-186.144302";"-52.894173"
"1480.0";"-242.464447";"-37.582588"
"1490.0";"-230.256241";"-39.33651"
"1500.0";"-232.05603";"-40.82502"
"1510.0";"-237.44046";"-51.05497"
"1520.0";"-206.741394";"-68.902115"
"1530.0";"-213.325211";"-38.448685"
"1540.0";"-239.671906";"-39.476532"
"1550.0";"-259.941895";"-24.491161"
"1560.0";"-247.952362";"-52.144257"
"1570.0";"-237.959381";"-39.147522"
"1580.0";"-255.037613";"-16.301517"
"1590.0";"-221.35936";"-52.810757"
"1600.0";"-207.272232";"-47.885525"
"1610.0";"-243.928421";"-46.148026"
"1620.0";"-244.238708";"-36.879723"
"1630.0";"-230.448303";"-22.519768"
"1640.0";"-219.181549";"-61.760021"
"1650.0";"-304.246124";"-14.211921"
"1660.0";"-212.268204";"-56.753666"
"1670.0";"-252.509674";"-29.026714"
"1680.0";"-228.75148";"-46.144226"
"1690.0";"-212.242096";"-64.117729"
"1700.0";"-221.217712";"-57.95768"
"1710.0";"-223.481766";"-50.768887"
"1720.0";"-256.400238";"-30.42201"
"1730.0";"-229.82962";"-49.966118"
"1740.0";"-229.608322";"-46.934471"
"1750.0";"-234.475708";"-35.966694"
"1760.0";"-274.979797";"-39.964401"
"1770.0";"-267.077759";"-39.504704"
"1780.0";"-275.152069";"-28.571922"
"1790.0";"-201.590103";"-62.133396"
"1800.0";"-251.043915";"-22.057318"
"1810.0";"-244.931686";"-46.340195"
"1820.0";"-223.182419";"-52.304623"
"1830.0";"-244.384201";"-30.828041"
"1840.0";"-226.786926";"-39.862514"
"1850.0";"-254.420624";"-20.975939"
"1860.0";"-271.33371";"-41.839291"
"1870.0";"-246.774261";"-56.938583"
"1880.0";"-240.543045";"-54.466343"
"1890.0";"-247.925964";"-59.128323"
"1900.0";"-249.28125";"-26.065424"
"1910.0";"-248.247879";"-41.787842"
"1920.0";"-339.972382";"-30.294849"
"1930.0";"-260.228912";"-50.608978"
"1940.0";"-238.375137";"-44.267567"
"1950.0";"-239.419235";"-34.282204"
"1960.0";"-264.465332";"-30.386204"
"1970.0";"-225.366852";"-69.52317"
"1980.0";"-270.303711";"-37.452171"
"1990.0";"-208.723953";"-39.322674"
"2000.0";"-219.695923";"-43.700722"
"2010.0";"-264.812775";"-32.132195"
"2020.0";"-239.948929";"-36.673134"
"2030.0";"-223.451035";"-48.094212"
