# This .csv file was created 12.10.2024 14:34
# extracted out of file mindist_major_allergenic_epitope_r_149-162_MOL.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CAB/6fxb_cab_2
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"r_149-162-MOL"
"0.0";"2.095994"
"10.0";"2.052299"
"20.0";"2.11352"
"30.0";"2.024412"
"40.0";"2.016641"
"50.0";"1.880012"
"60.0";"1.940266"
"70.0";"2.131752"
"80.0";"2.071212"
"90.0";"2.038274"
"100.0";"2.032905"
"110.0";"2.0783"
"120.0";"2.092666"
"130.0";"1.966219"
"140.0";"2.16046"
"150.0";"2.124696"
"160.0";"2.134384"
"170.0";"2.0815"
"180.0";"2.092834"
"190.0";"2.153322"
"200.0";"2.036567"
"210.0";"2.132032"
"220.0";"2.148283"
"230.0";"2.222563"
"240.0";"2.140727"
"250.0";"2.103843"
"260.0";"2.128775"
"270.0";"2.11878"
"280.0";"2.132"
"290.0";"2.067593"
"300.0";"2.171694"
"310.0";"2.098262"
"320.0";"2.076983"
"330.0";"2.114491"
"340.0";"2.064707"
"350.0";"2.094098"
"360.0";"2.080986"
"370.0";"2.044989"
"380.0";"2.129966"
"390.0";"2.074441"
"400.0";"2.160762"
"410.0";"2.149332"
"420.0";"2.116114"
"430.0";"2.112412"
"440.0";"2.127381"
"450.0";"2.034445"
"460.0";"2.103959"
"470.0";"2.116639"
"480.0";"2.14543"
"490.0";"2.115601"
"500.0";"2.090992"
"510.0";"2.109282"
"520.0";"2.099045"
"530.0";"2.138208"
"540.0";"2.100742"
"550.0";"2.130732"
"560.0";"2.145255"
"570.0";"2.111313"
"580.0";"2.06618"
"590.0";"2.101518"
"600.0";"2.073206"
"610.0";"2.087096"
"620.0";"2.13972"
"630.0";"2.100062"
"640.0";"2.153283"
"650.0";"2.178541"
"660.0";"2.104256"
"670.0";"2.118502"
"680.0";"2.160218"
"690.0";"2.16135"
"700.0";"2.22888"
"710.0";"2.122195"
"720.0";"2.093647"
"730.0";"2.121967"
"740.0";"2.085171"
"750.0";"2.062822"
"760.0";"2.059777"
"770.0";"2.050832"
"780.0";"2.082439"
"790.0";"2.09"
"800.0";"2.056754"
"810.0";"2.157243"
"820.0";"2.07905"
"830.0";"2.138333"
"840.0";"2.084974"
"850.0";"2.1194"
"860.0";"2.056345"
"870.0";"2.130251"
"880.0";"2.099033"
"890.0";"2.091096"
"900.0";"2.088223"
"910.0";"2.045145"
"920.0";"2.018348"
"930.0";"2.092167"
"940.0";"2.068192"
"950.0";"1.987143"
"960.0";"2.051271"
"970.0";"2.05291"
"980.0";"2.106786"
"990.0";"2.063697"
"1000.0";"2.094499"
"1010.0";"2.075539"
"1020.0";"2.00414"
"1030.0";"2.034314"
"1040.0";"2.075176"
"1050.0";"2.020872"
"1060.0";"1.986164"
"1070.0";"1.935949"
"1080.0";"2.012679"
"1090.0";"1.856229"
"1100.0";"1.790261"
"1110.0";"1.847822"
"1120.0";"1.756082"
"1130.0";"1.780927"
"1140.0";"1.867239"
"1150.0";"1.724764"
"1160.0";"1.895959"
"1170.0";"1.955396"
"1180.0";"1.93833"
"1190.0";"2.088074"
"1200.0";"1.901807"
"1210.0";"1.918953"
"1220.0";"1.985777"
"1230.0";"2.000934"
"1240.0";"2.102413"
"1250.0";"2.028748"
"1260.0";"2.021743"
"1270.0";"1.989398"
"1280.0";"1.997351"
"1290.0";"2.057225"
"1300.0";"2.018779"
"1310.0";"1.967913"
"1320.0";"1.969953"
"1330.0";"2.055906"
"1340.0";"2.058739"
"1350.0";"2.067577"
"1360.0";"2.01336"
"1370.0";"2.03739"
"1380.0";"2.088748"
"1390.0";"2.020205"
"1400.0";"2.045739"
"1410.0";"2.027996"
"1420.0";"2.035893"
"1430.0";"2.051186"
"1440.0";"2.014274"
"1450.0";"1.990616"
"1460.0";"2.062703"
"1470.0";"2.041645"
"1480.0";"2.063702"
"1490.0";"2.050964"
"1500.0";"2.080774"
"1510.0";"2.081161"
"1520.0";"2.083901"
"1530.0";"2.084697"
"1540.0";"1.877653"
"1550.0";"1.860733"
"1560.0";"1.903775"
"1570.0";"1.865287"
"1580.0";"1.927065"
"1590.0";"1.913706"
"1600.0";"1.852676"
"1610.0";"1.943989"
"1620.0";"1.899073"
"1630.0";"2.038128"
"1640.0";"2.03693"
"1650.0";"1.970389"
"1660.0";"2.085501"
"1670.0";"2.110014"
"1680.0";"2.131471"
"1690.0";"2.133159"
"1700.0";"1.772084"
"1710.0";"1.892588"
"1720.0";"1.906986"
"1730.0";"1.922924"
"1740.0";"2.017402"
"1750.0";"1.891711"
"1760.0";"1.979396"
"1770.0";"1.882285"
"1780.0";"1.850474"
"1790.0";"1.779441"
"1800.0";"1.913068"
"1810.0";"2.113081"
"1820.0";"2.092354"
"1830.0";"2.057542"
"1840.0";"2.060816"
"1850.0";"2.119179"
"1860.0";"2.055334"
"1870.0";"2.108677"
"1880.0";"2.12301"
"1890.0";"2.146875"
"1900.0";"2.107643"
"1910.0";"2.07436"
"1920.0";"2.069301"
"1930.0";"2.119711"
"1940.0";"2.159545"
"1950.0";"2.105442"
"1960.0";"2.073201"
"1970.0";"2.095696"
"1980.0";"2.086817"
"1990.0";"2.07207"
"2000.0";"2.084683"
"2010.0";"2.082868"
"2020.0";"2.072033"
"2030.0";"2.119325"
"2040.0";"2.0853"
"2050.0";"2.114102"
"2060.0";"2.055298"
"2070.0";"2.087447"
