Time (ps);Coul-SR:Protein-MOL;LJ-SR:Protein-MOL
0.0;-0.10821340291952744;-0.027362771386156986
10.0;-0.11633723927954118;-0.021957079991937897
20.0;-0.10340033676385092;-0.03246863797731405
30.0;-0.10620179180887372;-0.03521367305473028
40.0;-0.11434796117406651;-0.03437957582512849
50.0;-0.10863978955788697;-0.044565893609820634
60.0;-0.1269776172841025;-0.0411544336036025
70.0;-0.1297356516019979;-0.03809912846485263
80.0;-0.1038256626823199;-0.04088452310064498
90.0;-0.12791023423457634;-0.04833417761575657
100.0;-0.16192318292473637;-0.03712711041334291
110.0;-0.14260816264753115;-0.043883848046088345
120.0;-0.1432418087884709;-0.04233117731868798
130.0;-0.1381068041697217;-0.03958025726035257
140.0;-0.14008270754262775;-0.038288370609825484
150.0;-0.167127537947536;-0.03139355975206144
160.0;-0.15044436902778038;-0.038412073635790564
170.0;-0.15259663133331677;-0.0422298624730035
180.0;-0.1351172183695869;-0.04569342259529036
190.0;-0.16900041218785392;-0.03268321797556609
200.0;-0.16390056132966316;-0.04087296051251034
210.0;-0.15980340501904575;-0.04053997194906905
220.0;-0.16679215117012952;-0.038432706508293155
230.0;-0.1648321830452922;-0.05277013379369875
240.0;-0.13217328147241095;-0.05227013283275008
250.0;-0.15181122190975813;-0.03809598539685742
260.0;-0.16463418176853814;-0.044018592128824155
270.0;-0.14470796629500599;-0.038769921035082366
280.0;-0.1609063684727192;-0.04130095981506698
290.0;-0.16428008883321357;-0.04498320816985776
300.0;-0.17850537055934693;-0.03660978283053766
310.0;-0.13705145850386757;-0.04137738034049736
320.0;-0.16925013997320063;-0.040245604526953485
330.0;-0.1514463273868683;-0.046806796708895794
340.0;-0.12667269305349604;-0.025020501438475083
350.0;-0.13649302109039765;-0.03635647395117759
360.0;-0.13648739858776446;-0.04007405001186483
370.0;-0.12327663413824155;-0.04509494446963552
380.0;-0.13668901525605398;-0.042740856636736484
390.0;-0.1038381176997664;-0.05197704886556369
400.0;-0.1136747015613552;-0.04049972745761855
410.0;-0.1227083458656281;-0.04072900422884613
420.0;-0.1255464211228831;-0.04354408237128685
430.0;-0.1292223189183663;-0.04712303551346931
440.0;-0.12158264263600176;-0.044387641056422567
450.0;-0.10372809248809733;-0.04039807825528377
460.0;-0.09279850131241896;-0.044780861452831985
470.0;-0.11502023328052682;-0.03931829434970335
480.0;-0.10641458141440578;-0.038856104571758886
490.0;-0.10491809070855698;-0.04289120169074426
500.0;-0.10420751611829922;-0.037984356303871536
510.0;-0.10977594924668999;-0.04127803162887434
520.0;-0.1088716342516356;-0.04743469065315388
530.0;-0.09491345500929105;-0.04295573304777802
540.0;-0.09306485467748195;-0.04090367725405418
550.0;-0.10051068635255171;-0.041349880911767306
560.0;-0.10843579419611396;-0.039903812418201956
570.0;-0.14296749398993314;-0.022839455149876044
580.0;-0.1173186188094854;-0.042127515405710594
590.0;-0.15951442466380938;-0.022686673171894902
600.0;-0.13128881736175824;-0.0295599439616099
