# This .csv file was created 12.10.2024 14:31
# extracted out of file prod_sasa.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CLA/6fxb_cla_1
# Original file was created by command :
"Solvent Accessible Surface"
"Time (ps)";"Total"
"0.0";"158.856"
"10.0";"160.547"
"20.0";"160.222"
"30.0";"160.985"
"40.0";"160.22"
"50.0";"158.957"
"60.0";"155.634"
"70.0";"159.238"
"80.0";"156.692"
"90.0";"159.352"
"100.0";"162.209"
"110.0";"159.238"
"120.0";"160.678"
"130.0";"156.887"
"140.0";"156.281"
"150.0";"156.139"
"160.0";"157.463"
"170.0";"159.038"
"180.0";"158.451"
"190.0";"158.485"
"200.0";"158.436"
"210.0";"159.93"
"220.0";"158.172"
"230.0";"157.817"
"240.0";"159.436"
"250.0";"158.973"
"260.0";"159.105"
"270.0";"162.713"
"280.0";"160.656"
"290.0";"161.92"
"300.0";"159.049"
"310.0";"160.695"
"320.0";"161.662"
"330.0";"159.659"
"340.0";"160.46"
"350.0";"160.98"
"360.0";"159.434"
"370.0";"162.635"
"380.0";"162.162"
"390.0";"159.615"
"400.0";"159.242"
"410.0";"159.877"
"420.0";"157.477"
"430.0";"158.363"
"440.0";"157.38"
"450.0";"161.148"
"460.0";"157.87"
"470.0";"159.07"
"480.0";"158.215"
"490.0";"158.906"
"500.0";"158.819"
"510.0";"158.426"
"520.0";"158.871"
"530.0";"158.474"
"540.0";"161.017"
"550.0";"159.958"
"560.0";"163.544"
"570.0";"159.287"
"580.0";"159.052"
"590.0";"161.131"
"600.0";"162.005"
"610.0";"161.858"
"620.0";"161.643"
"630.0";"162.121"
"640.0";"162.478"
"650.0";"163.718"
"660.0";"161.495"
"670.0";"160.945"
"680.0";"160.143"
"690.0";"162.272"
"700.0";"161.926"
"710.0";"163.17"
"720.0";"166.395"
"730.0";"164.318"
"740.0";"161.241"
"750.0";"162.821"
"760.0";"161.635"
"770.0";"159.019"
"780.0";"161.135"
"790.0";"161.445"
"800.0";"163.094"
"810.0";"161.53"
"820.0";"159.605"
"830.0";"160.489"
"840.0";"161.632"
"850.0";"160.41"
"860.0";"158.832"
"870.0";"158.593"
"880.0";"159.501"
"890.0";"160.027"
"900.0";"160.326"
"910.0";"159.906"
"920.0";"158.498"
