# This .csv file was created 12.10.2024 22:36
# extracted out of file prod_sasa.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/NOLIGAND/6fxb_noligand_2
# Original file was created by command :
"Solvent Accessible Surface"
"Time (ps)";"Total"
"0.0";"159.56"
"10.0";"161.299"
"20.0";"159.639"
"30.0";"162.586"
"40.0";"159.477"
"50.0";"160.039"
"60.0";"162.2"
"70.0";"162.56"
"80.0";"160.822"
"90.0";"161.832"
"100.0";"159.54"
"110.0";"158.169"
"120.0";"162.498"
"130.0";"163.043"
"140.0";"163.634"
"150.0";"160.912"
"160.0";"161.657"
"170.0";"158.674"
"180.0";"156.588"
"190.0";"160.443"
"200.0";"156.845"
"210.0";"159.724"
"220.0";"156.711"
"230.0";"156.213"
"240.0";"158.406"
"250.0";"160.025"
"260.0";"160.761"
"270.0";"157.644"
"280.0";"158.889"
"290.0";"161.573"
"300.0";"158.685"
"310.0";"158.446"
"320.0";"160.306"
"330.0";"160.44"
"340.0";"160.871"
"350.0";"162.712"
"360.0";"160.442"
"370.0";"159.042"
"380.0";"161.956"
"390.0";"164.071"
"400.0";"160.522"
"410.0";"160.722"
"420.0";"160.08"
"430.0";"160.92"
"440.0";"161.798"
"450.0";"160.058"
"460.0";"159.801"
"470.0";"162.974"
"480.0";"162.227"
"490.0";"160.559"
"500.0";"158.711"
"510.0";"160.699"
"520.0";"160.27"
"530.0";"165.428"
"540.0";"160.722"
"550.0";"165.399"
"560.0";"164.9"
"570.0";"163.772"
"580.0";"162.866"
"590.0";"162.804"
"600.0";"161.355"
"610.0";"162.145"
"620.0";"158.891"
"630.0";"159.19"
"640.0";"159.82"
"650.0";"161.118"
"660.0";"162.389"
"670.0";"160.747"
"680.0";"159.833"
"690.0";"159.736"
"700.0";"159.374"
"710.0";"163.098"
"720.0";"164.055"
"730.0";"162.033"
"740.0";"161.626"
"750.0";"161.514"
"760.0";"160.548"
"770.0";"161.567"
"780.0";"159.178"
"790.0";"160.846"
"800.0";"159.349"
"810.0";"161.837"
"820.0";"159.978"
"830.0";"160.463"
"840.0";"161.161"
"850.0";"156.162"
"860.0";"160.831"
"870.0";"157.139"
"880.0";"157.597"
"890.0";"156.948"
"900.0";"158.765"
"910.0";"155.052"
"920.0";"157.474"
"930.0";"159.272"
"940.0";"162.87"
"950.0";"160.443"
"960.0";"161.501"
"970.0";"159.988"
"980.0";"158.394"
"990.0";"161.223"
"1000.0";"159.413"
"1010.0";"159.494"
"1020.0";"157.06"
"1030.0";"157.737"
"1040.0";"157.835"
"1050.0";"160.232"
"1060.0";"160.627"
"1070.0";"160.723"
"1080.0";"162.448"
"1090.0";"161.624"
"1100.0";"159.549"
"1110.0";"159.663"
"1120.0";"159.984"
"1130.0";"160.155"
"1140.0";"159.736"
"1150.0";"159.488"
"1160.0";"159.438"
"1170.0";"158.57"
"1180.0";"160.222"
"1190.0";"160.511"
"1200.0";"161.523"
"1210.0";"160.168"
"1220.0";"160.748"
"1230.0";"156.573"
"1240.0";"157.458"
"1250.0";"158.476"
"1260.0";"157.85"
"1270.0";"159.177"
"1280.0";"159.805"
"1290.0";"160.334"
"1300.0";"161.677"
"1310.0";"158.922"
"1320.0";"156.306"
"1330.0";"156.668"
"1340.0";"158.153"
"1350.0";"160.054"
"1360.0";"155.973"
"1370.0";"157.071"
"1380.0";"158.363"
"1390.0";"156.103"
"1400.0";"156.945"
"1410.0";"156.96"
"1420.0";"158.032"
"1430.0";"157.518"
"1440.0";"157.976"
"1450.0";"158.442"
"1460.0";"158.718"
"1470.0";"159.148"
"1480.0";"158.077"
"1490.0";"160.017"
"1500.0";"158.389"
"1510.0";"157.212"
"1520.0";"156.691"
"1530.0";"157.085"
"1540.0";"157.806"
"1550.0";"158.003"
"1560.0";"156.438"
"1570.0";"156.336"
"1580.0";"157.816"
"1590.0";"155.504"
"1600.0";"156.908"
"1610.0";"158.467"
"1620.0";"159.668"
"1630.0";"160.794"
"1640.0";"158.571"
"1650.0";"158.06"
"1660.0";"156.877"
"1670.0";"156.66"
"1680.0";"160.02"
"1690.0";"158.963"
"1700.0";"157.706"
"1710.0";"159.154"
"1720.0";"159.962"
"1730.0";"156.251"
"1740.0";"155.089"
"1750.0";"158.327"
"1760.0";"158.191"
"1770.0";"159.788"
"1780.0";"157.793"
"1790.0";"157.917"
"1800.0";"159.902"
"1810.0";"159.6"
"1820.0";"158.642"
"1830.0";"157.252"
"1840.0";"158.386"
"1850.0";"159.656"
"1860.0";"160.14"
"1870.0";"156.825"
"1880.0";"159.093"
"1890.0";"159.654"
"1900.0";"159.823"
"1910.0";"158.332"
"1920.0";"155.939"
"1930.0";"159.023"
"1940.0";"157.804"
"1950.0";"157.869"
"1960.0";"159.02"
"1970.0";"159.896"
"1980.0";"159.184"
"1990.0";"158.514"
"2000.0";"156.941"
"2010.0";"158.9"
"2020.0";"156.091"
"2030.0";"156.772"
"2040.0";"158.904"
"2050.0";"156.075"
"2060.0";"157.005"
"2070.0";"153.997"
"2080.0";"156.426"
"2090.0";"155.266"
"2100.0";"157.072"
"2110.0";"158.854"
"2120.0";"156.424"
"2130.0";"156.362"
"2140.0";"156.206"
"2150.0";"155.94"
"2160.0";"155.578"
"2170.0";"156.505"
"2180.0";"158.907"
"2190.0";"160.12"
"2200.0";"161.956"
"2210.0";"157.817"
"2220.0";"159.696"
"2230.0";"158.61"
"2240.0";"160.455"
"2250.0";"157.642"
"2260.0";"159.194"
"2270.0";"157.815"
"2280.0";"160.797"
"2290.0";"156.084"
"2300.0";"157.017"
"2310.0";"158.994"
"2320.0";"158.773"
"2330.0";"159.99"
"2340.0";"161.425"
"2350.0";"159.036"
"2360.0";"159.721"
"2370.0";"158.684"
"2380.0";"158.182"
"2390.0";"159.345"
"2400.0";"159.368"
"2410.0";"157.445"
"2420.0";"158.397"
"2430.0";"158.079"
"2440.0";"160.278"
"2450.0";"160.272"
"2460.0";"160.466"
"2470.0";"160.546"
"2480.0";"160.057"
"2490.0";"160.885"
"2500.0";"159.052"
"2510.0";"160.659"
"2520.0";"160.067"
"2530.0";"160.223"
"2540.0";"159.5"
"2550.0";"158.529"
"2560.0";"158.208"
"2570.0";"158.432"
"2580.0";"159.187"
"2590.0";"158.631"
"2600.0";"157.784"
"2610.0";"160.429"
"2620.0";"158.0"
"2630.0";"158.558"
"2640.0";"156.971"
"2650.0";"158.5"
"2660.0";"157.18"
"2670.0";"159.796"
"2680.0";"158.172"
