# This .csv file was created 12.10.2024 14:29
# extracted out of file prod_sasa.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CLAB/6fxb_clab_1
# Original file was created by command :
"Solvent Accessible Surface"
"Time (ps)";"Total"
"0.0";"161.67"
"10.0";"163.729"
"20.0";"161.686"
"30.0";"162.908"
"40.0";"161.49"
"50.0";"162.515"
"60.0";"162.554"
"70.0";"157.366"
"80.0";"159.541"
"90.0";"158.004"
"100.0";"157.327"
"110.0";"156.916"
"120.0";"158.139"
"130.0";"156.845"
"140.0";"159.931"
"150.0";"159.233"
"160.0";"160.221"
"170.0";"161.132"
"180.0";"160.352"
"190.0";"158.059"
"200.0";"162.026"
"210.0";"159.353"
"220.0";"158.444"
"230.0";"159.873"
"240.0";"160.879"
"250.0";"158.596"
"260.0";"157.486"
"270.0";"160.451"
"280.0";"157.895"
"290.0";"157.261"
"300.0";"156.79"
"310.0";"157.593"
"320.0";"158.959"
"330.0";"158.974"
"340.0";"157.806"
"350.0";"153.577"
"360.0";"155.923"
"370.0";"156.581"
"380.0";"155.807"
"390.0";"156.245"
"400.0";"158.324"
"410.0";"155.598"
"420.0";"155.831"
"430.0";"156.504"
"440.0";"158.27"
"450.0";"158.788"
"460.0";"158.105"
"470.0";"160.965"
"480.0";"157.423"
"490.0";"156.854"
"500.0";"159.291"
"510.0";"157.704"
"520.0";"157.283"
"530.0";"158.755"
"540.0";"162.363"
"550.0";"158.286"
"560.0";"158.928"
"570.0";"159.732"
"580.0";"154.975"
"590.0";"159.359"
"600.0";"157.749"
"610.0";"158.297"
"620.0";"157.959"
"630.0";"161.273"
"640.0";"160.371"
"650.0";"160.459"
"660.0";"158.007"
"670.0";"159.1"
"680.0";"156.579"
"690.0";"159.508"
"700.0";"159.797"
"710.0";"160.598"
"720.0";"160.863"
"730.0";"158.832"
"740.0";"161.77"
"750.0";"158.538"
"760.0";"160.344"
"770.0";"159.43"
"780.0";"157.666"
"790.0";"157.258"
"800.0";"161.125"
"810.0";"159.504"
"820.0";"158.37"
"830.0";"159.686"
