# This .csv file was created 12.10.2024 14:27
# extracted out of file prod_mindist_neg1_mol17_55.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CLAD/6fxb_clad_1
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"Protein_neg1-MOL17"
"0.0";"3.100943"
"10.0";"3.016638"
"20.0";"2.96009"
"30.0";"2.957259"
"40.0";"3.030091"
"50.0";"3.118401"
"60.0";"3.119977"
"70.0";"3.075212"
"80.0";"3.161122"
"90.0";"3.094905"
"100.0";"3.099383"
"110.0";"3.136588"
"120.0";"3.302613"
"130.0";"3.10167"
"140.0";"3.069464"
"150.0";"3.046461"
"160.0";"3.130268"
"170.0";"3.103218"
"180.0";"3.061554"
"190.0";"3.002759"
"200.0";"3.121595"
"210.0";"3.057041"
"220.0";"3.122019"
"230.0";"3.091239"
"240.0";"3.05133"
"250.0";"3.056729"
"260.0";"3.111705"
"270.0";"3.119967"
"280.0";"3.087355"
"290.0";"3.046379"
"300.0";"3.068113"
"310.0";"3.002498"
"320.0";"3.066415"
"330.0";"2.903203"
"340.0";"3.051276"
"350.0";"2.996331"
"360.0";"3.139347"
"370.0";"2.961756"
"380.0";"2.908893"
"390.0";"3.015109"
"400.0";"3.128061"
"410.0";"3.067783"
"420.0";"3.046408"
"430.0";"3.063291"
"440.0";"3.054656"
"450.0";"3.089145"
"460.0";"3.135741"
"470.0";"3.115026"
"480.0";"3.108832"
"490.0";"3.099936"
"500.0";"3.084682"
"510.0";"3.085152"
"520.0";"3.142077"
"530.0";"3.032841"
"540.0";"3.082241"
"550.0";"3.102772"
"560.0";"3.114336"
"570.0";"3.042009"
"580.0";"3.031203"
"590.0";"3.116648"
"600.0";"3.016459"
"610.0";"3.092819"
"620.0";"3.093442"
"630.0";"3.019582"
"640.0";"3.092539"
"650.0";"3.10997"
"660.0";"3.108321"
"670.0";"3.104326"
"680.0";"3.138075"
"690.0";"3.039657"
"700.0";"3.059797"
"710.0";"3.084471"
"720.0";"3.083746"
"730.0";"3.00973"
"740.0";"3.040449"
"750.0";"3.14593"
"760.0";"3.046971"
"770.0";"3.121784"
"780.0";"3.167119"
"790.0";"3.213475"
"800.0";"3.174929"
"810.0";"3.155941"
"820.0";"3.202133"
"830.0";"3.136932"
"840.0";"3.119706"
"850.0";"3.082677"
"860.0";"3.070965"
"870.0";"3.128774"
"880.0";"3.108945"
"890.0";"3.16399"
"900.0";"3.143952"
"910.0";"3.140172"
"920.0";"3.135138"
"930.0";"3.060335"
"940.0";"3.100222"
"950.0";"3.139335"
"960.0";"3.135434"
"970.0";"3.160237"
"980.0";"3.17593"
"990.0";"3.215227"
"1000.0";"3.250822"
"1010.0";"3.226727"
"1020.0";"3.296619"
"1030.0";"3.200806"
"1040.0";"3.229841"
"1050.0";"3.175522"
"1060.0";"3.185899"
"1070.0";"3.098183"
"1080.0";"3.211884"
"1090.0";"3.203173"
"1100.0";"3.232692"
"1110.0";"3.228876"
"1120.0";"3.206603"
"1130.0";"3.225632"
"1140.0";"3.189835"
"1150.0";"3.185626"
"1160.0";"3.097703"
"1170.0";"2.989"
"1180.0";"3.057473"
