# This .csv file was created 12.10.2024 22:36
# extracted out of file prod_sasa.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/NOLIGAND/6fxb_noligand_1
# Original file was created by command :
"Solvent Accessible Surface"
"Time (ps)";"Total"
"0.0";"159.507"
"10.0";"159.952"
"20.0";"157.004"
"30.0";"159.103"
"40.0";"159.545"
"50.0";"161.786"
"60.0";"161.516"
"70.0";"161.482"
"80.0";"162.689"
"90.0";"161.597"
"100.0";"159.961"
"110.0";"161.653"
"120.0";"162.375"
"130.0";"160.898"
"140.0";"158.807"
"150.0";"160.491"
"160.0";"162.145"
"170.0";"159.212"
"180.0";"158.944"
"190.0";"162.079"
"200.0";"161.755"
"210.0";"161.162"
"220.0";"163.202"
"230.0";"159.715"
"240.0";"160.72"
"250.0";"159.946"
"260.0";"159.961"
"270.0";"160.163"
"280.0";"160.601"
"290.0";"160.065"
"300.0";"161.125"
"310.0";"159.246"
"320.0";"157.644"
"330.0";"161.152"
"340.0";"156.925"
"350.0";"158.597"
"360.0";"158.177"
"370.0";"160.364"
"380.0";"160.178"
"390.0";"158.006"
"400.0";"159.147"
"410.0";"159.759"
"420.0";"161.757"
"430.0";"160.986"
"440.0";"159.9"
"450.0";"160.745"
"460.0";"160.829"
"470.0";"160.516"
"480.0";"160.983"
"490.0";"158.607"
"500.0";"162.561"
"510.0";"163.244"
"520.0";"161.004"
"530.0";"162.051"
"540.0";"162.47"
"550.0";"160.675"
"560.0";"160.035"
"570.0";"158.269"
"580.0";"158.241"
"590.0";"159.606"
"600.0";"159.455"
"610.0";"158.311"
"620.0";"160.926"
"630.0";"161.049"
"640.0";"158.413"
"650.0";"160.528"
"660.0";"157.25"
"670.0";"158.273"
"680.0";"158.461"
"690.0";"155.862"
"700.0";"159.79"
"710.0";"156.422"
"720.0";"158.416"
"730.0";"156.207"
"740.0";"156.31"
"750.0";"159.114"
"760.0";"159.863"
"770.0";"157.858"
"780.0";"158.993"
"790.0";"157.716"
"800.0";"160.171"
"810.0";"160.344"
"820.0";"159.395"
"830.0";"159.16"
"840.0";"157.084"
"850.0";"158.85"
"860.0";"162.703"
"870.0";"159.949"
"880.0";"158.725"
"890.0";"157.371"
"900.0";"157.982"
"910.0";"161.253"
"920.0";"161.712"
"930.0";"158.104"
"940.0";"157.799"
"950.0";"157.985"
"960.0";"159.968"
"970.0";"157.79"
"980.0";"156.549"
"990.0";"158.503"
"1000.0";"157.489"
"1010.0";"158.28"
"1020.0";"156.922"
"1030.0";"157.404"
"1040.0";"157.597"
"1050.0";"158.408"
"1060.0";"157.932"
"1070.0";"157.91"
"1080.0";"159.284"
"1090.0";"159.549"
"1100.0";"158.16"
"1110.0";"158.87"
"1120.0";"158.432"
"1130.0";"156.821"
"1140.0";"159.145"
"1150.0";"160.639"
"1160.0";"160.221"
"1170.0";"161.426"
"1180.0";"158.322"
"1190.0";"159.458"
"1200.0";"160.459"
"1210.0";"161.315"
"1220.0";"159.78"
"1230.0";"159.893"
"1240.0";"159.13"
"1250.0";"160.754"
"1260.0";"160.974"
"1270.0";"161.282"
"1280.0";"159.955"
"1290.0";"158.06"
"1300.0";"157.161"
"1310.0";"159.81"
"1320.0";"159.859"
"1330.0";"158.775"
"1340.0";"159.777"
"1350.0";"158.806"
"1360.0";"159.734"
"1370.0";"159.87"
"1380.0";"158.742"
"1390.0";"155.7"
"1400.0";"159.222"
"1410.0";"158.188"
"1420.0";"157.473"
"1430.0";"159.181"
"1440.0";"158.951"
"1450.0";"160.46"
"1460.0";"158.62"
"1470.0";"158.812"
"1480.0";"159.015"
"1490.0";"159.953"
"1500.0";"159.924"
"1510.0";"160.572"
"1520.0";"159.678"
"1530.0";"157.704"
"1540.0";"156.993"
"1550.0";"156.118"
"1560.0";"158.925"
"1570.0";"157.924"
"1580.0";"157.956"
"1590.0";"156.611"
"1600.0";"156.45"
"1610.0";"157.562"
"1620.0";"159.047"
"1630.0";"161.015"
"1640.0";"156.515"
"1650.0";"156.609"
"1660.0";"157.441"
"1670.0";"159.026"
"1680.0";"157.086"
"1690.0";"156.08"
"1700.0";"156.515"
"1710.0";"155.689"
"1720.0";"155.031"
"1730.0";"155.023"
"1740.0";"156.509"
"1750.0";"154.368"
"1760.0";"155.947"
"1770.0";"157.721"
"1780.0";"157.273"
"1790.0";"156.145"
"1800.0";"158.039"
"1810.0";"157.888"
"1820.0";"158.322"
"1830.0";"156.3"
"1840.0";"158.505"
"1850.0";"157.781"
"1860.0";"160.356"
"1870.0";"160.773"
"1880.0";"161.288"
"1890.0";"160.316"
"1900.0";"157.437"
"1910.0";"157.452"
"1920.0";"158.488"
"1930.0";"156.573"
"1940.0";"156.664"
"1950.0";"159.027"
"1960.0";"161.238"
"1970.0";"159.767"
"1980.0";"159.614"
"1990.0";"159.957"
"2000.0";"159.459"
"2010.0";"160.595"
"2020.0";"158.649"
"2030.0";"157.632"
"2040.0";"160.198"
"2050.0";"159.779"
"2060.0";"156.135"
"2070.0";"158.252"
"2080.0";"159.015"
"2090.0";"159.484"
"2100.0";"159.272"
"2110.0";"159.614"
"2120.0";"157.064"
"2130.0";"158.775"
"2140.0";"157.381"
"2150.0";"161.958"
"2160.0";"159.553"
"2170.0";"160.319"
"2180.0";"160.348"
"2190.0";"156.737"
"2200.0";"160.09"
"2210.0";"157.651"
"2220.0";"156.55"
"2230.0";"156.989"
"2240.0";"157.147"
"2250.0";"157.95"
"2260.0";"159.01"
"2270.0";"159.09"
"2280.0";"156.669"
"2290.0";"157.065"
"2300.0";"158.267"
"2310.0";"159.156"
"2320.0";"158.388"
"2330.0";"159.454"
"2340.0";"157.093"
"2350.0";"155.818"
"2360.0";"157.806"
"2370.0";"158.19"
"2380.0";"157.705"
"2390.0";"157.905"
"2400.0";"157.491"
"2410.0";"156.05"
"2420.0";"157.783"
"2430.0";"156.399"
"2440.0";"156.206"
"2450.0";"157.497"
"2460.0";"154.683"
"2470.0";"154.336"
"2480.0";"155.606"
"2490.0";"156.619"
"2500.0";"156.489"
"2510.0";"155.722"
"2520.0";"157.532"
"2530.0";"157.164"
