# This .csv file was created 12.10.2024 14:33
# extracted out of file mindist_major_allergenic_epitope_r_41-60_MOL17.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CAD/6fxb_cad_3
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"r_41-60-MOL17"
"0.0";"3.805161"
"10.0";"4.037634"
"20.0";"4.0274"
"30.0";"3.958398"
"40.0";"4.02291"
"50.0";"3.971044"
"60.0";"3.953087"
"70.0";"4.087384"
"80.0";"4.064287"
"90.0";"4.070289"
"100.0";"3.946722"
"110.0";"3.923102"
"120.0";"3.887944"
"130.0";"3.829191"
"140.0";"4.118401"
"150.0";"4.16326"
"160.0";"4.294541"
"170.0";"4.348654"
"180.0";"4.249344"
"190.0";"4.296268"
"200.0";"4.160846"
"210.0";"4.286568"
"220.0";"4.320011"
"230.0";"4.444451"
"240.0";"4.499066"
"250.0";"4.336923"
"260.0";"4.454872"
"270.0";"4.609202"
"280.0";"4.876344"
"290.0";"4.744457"
"300.0";"4.752863"
"310.0";"4.978712"
"320.0";"4.69597"
"330.0";"4.626721"
"340.0";"4.609849"
"350.0";"4.663634"
"360.0";"4.838302"
"370.0";"4.661044"
"380.0";"4.513018"
"390.0";"4.434988"
"400.0";"4.539302"
"410.0";"4.765702"
"420.0";"4.589702"
"430.0";"4.706246"
"440.0";"4.900514"
"450.0";"5.317581"
"460.0";"5.067125"
"470.0";"5.100249"
"480.0";"5.26277"
"490.0";"5.52861"
"500.0";"5.491858"
"510.0";"5.39478"
"520.0";"5.883137"
"530.0";"5.925709"
"540.0";"5.550943"
"550.0";"5.667065"
"560.0";"5.503025"
"570.0";"5.72669"
"580.0";"5.646593"
"590.0";"5.380469"
"600.0";"5.169229"
"610.0";"5.255536"
"620.0";"5.187491"
"630.0";"5.303491"
"640.0";"5.177671"
"650.0";"5.077196"
"660.0";"4.966909"
"670.0";"4.761318"
"680.0";"4.617184"
"690.0";"4.456993"
"700.0";"4.301575"
"710.0";"4.628595"
"720.0";"4.930157"
"730.0";"5.035254"
"740.0";"4.963351"
"750.0";"4.958341"
"760.0";"4.975742"
"770.0";"4.997491"
"780.0";"5.047556"
"790.0";"4.906895"
"800.0";"5.015963"
"810.0";"5.143819"
"820.0";"5.019684"
"830.0";"4.919085"
"840.0";"4.995543"
"850.0";"4.594615"
"860.0";"4.69244"
"870.0";"4.581491"
"880.0";"4.695665"
"890.0";"4.52054"
"900.0";"4.458146"
"910.0";"4.549488"
"920.0";"4.517535"
"930.0";"4.589664"
"940.0";"4.338641"
"950.0";"4.588326"
"960.0";"4.726326"
"970.0";"4.576235"
"980.0";"4.172558"
"990.0";"4.334417"
"1000.0";"4.188251"
"1010.0";"4.229161"
"1020.0";"4.241495"
"1030.0";"4.172978"
"1040.0";"4.203232"
"1050.0";"4.151285"
"1060.0";"4.139293"
"1070.0";"4.234516"
"1080.0";"4.093111"
"1090.0";"4.283157"
"1100.0";"4.225868"
"1110.0";"4.163163"
"1120.0";"4.22421"
"1130.0";"4.339948"
"1140.0";"4.562801"
"1150.0";"4.420264"
"1160.0";"4.593672"
"1170.0";"4.409765"
"1180.0";"4.451227"
"1190.0";"4.424523"
"1200.0";"4.517316"
"1210.0";"4.346795"
"1220.0";"4.405509"
"1230.0";"4.397697"
"1240.0";"4.344539"
"1250.0";"4.126106"
"1260.0";"4.334589"
"1270.0";"4.303647"
"1280.0";"4.283948"
"1290.0";"4.320556"
"1300.0";"4.365749"
"1310.0";"4.510651"
"1320.0";"4.406987"
"1330.0";"4.421203"
"1340.0";"4.241307"
"1350.0";"4.368116"
"1360.0";"4.335346"
"1370.0";"4.118194"
"1380.0";"4.252889"
"1390.0";"4.22338"
"1400.0";"4.425404"
"1410.0";"4.384462"
"1420.0";"4.619425"
"1430.0";"4.505167"
"1440.0";"4.417814"
"1450.0";"4.181893"
"1460.0";"4.132182"
"1470.0";"4.048326"
"1480.0";"4.131852"
"1490.0";"4.100028"
"1500.0";"4.147008"
"1510.0";"4.264473"
"1520.0";"4.123887"
"1530.0";"4.126896"
"1540.0";"4.116451"
"1550.0";"4.159946"
"1560.0";"3.913135"
"1570.0";"4.081303"
"1580.0";"4.151653"
"1590.0";"4.299061"
"1600.0";"4.061213"
"1610.0";"4.234506"
"1620.0";"4.250825"
"1630.0";"4.451427"
"1640.0";"4.653857"
"1650.0";"4.711369"
"1660.0";"4.633923"
"1670.0";"4.678465"
"1680.0";"4.619829"
"1690.0";"4.400904"
"1700.0";"4.285956"
"1710.0";"4.333044"
"1720.0";"4.438664"
"1730.0";"4.127444"
"1740.0";"4.352762"
"1750.0";"4.258164"
"1760.0";"4.222737"
"1770.0";"4.201377"
"1780.0";"4.315773"
"1790.0";"4.379521"
"1800.0";"4.303254"
"1810.0";"4.196425"
"1820.0";"4.276315"
"1830.0";"4.491364"
"1840.0";"4.463105"
"1850.0";"4.205485"
"1860.0";"3.991228"
"1870.0";"4.157562"
"1880.0";"3.996414"
"1890.0";"4.125216"
"1900.0";"4.263676"
"1910.0";"4.232281"
"1920.0";"4.216771"
"1930.0";"4.074883"
"1940.0";"3.999897"
"1950.0";"3.874557"
"1960.0";"3.861703"
"1970.0";"3.779097"
"1980.0";"3.621579"
"1990.0";"3.719286"
"2000.0";"4.073794"
"2010.0";"3.897128"
"2020.0";"3.940416"
"2030.0";"3.912159"
"2040.0";"3.988216"
"2050.0";"4.126975"
"2060.0";"4.374449"
"2070.0";"4.417602"
