# This .csv file was created 12.10.2024 14:33
# extracted out of file prod_mindist_neg2_mol11_55.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CAD/6fxb_cad_3
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"Protein_neg2-MOL11"
"0.0";"2.125062"
"10.0";"2.177197"
"20.0";"1.970286"
"30.0";"2.017737"
"40.0";"2.212532"
"50.0";"2.275822"
"60.0";"2.608343"
"70.0";"2.397693"
"80.0";"2.822975"
"90.0";"2.974977"
"100.0";"2.881956"
"110.0";"3.120051"
"120.0";"3.293621"
"130.0";"3.349847"
"140.0";"3.252457"
"150.0";"2.860488"
"160.0";"2.693003"
"170.0";"2.872333"
"180.0";"2.929027"
"190.0";"2.928882"
"200.0";"2.778577"
"210.0";"2.981808"
"220.0";"2.904076"
"230.0";"2.78491"
"240.0";"2.897003"
"250.0";"3.152183"
"260.0";"3.019222"
"270.0";"3.313879"
"280.0";"3.357921"
"290.0";"3.324167"
"300.0";"3.353278"
"310.0";"3.549506"
"320.0";"3.415061"
"330.0";"3.57617"
"340.0";"3.646952"
"350.0";"3.519619"
"360.0";"3.748657"
"370.0";"3.569764"
"380.0";"3.539515"
"390.0";"3.691744"
"400.0";"3.501543"
"410.0";"3.503313"
"420.0";"4.003707"
"430.0";"4.077643"
"440.0";"4.270317"
"450.0";"4.298231"
"460.0";"4.630191"
"470.0";"4.780268"
"480.0";"4.933491"
"490.0";"4.786107"
"500.0";"4.777029"
"510.0";"4.779944"
"520.0";"4.728162"
"530.0";"4.67068"
"540.0";"4.594813"
"550.0";"4.670158"
"560.0";"4.579546"
"570.0";"4.897402"
"580.0";"4.913378"
"590.0";"4.698644"
"600.0";"4.770489"
"610.0";"4.599036"
"620.0";"4.722608"
"630.0";"4.635786"
"640.0";"4.624613"
"650.0";"4.637273"
"660.0";"4.666688"
"670.0";"4.550655"
"680.0";"4.761719"
"690.0";"4.829027"
"700.0";"4.728152"
"710.0";"4.739599"
"720.0";"5.058446"
"730.0";"5.098072"
"740.0";"5.129588"
"750.0";"4.900427"
"760.0";"4.733061"
"770.0";"4.836211"
"780.0";"5.021331"
"790.0";"5.114098"
"800.0";"4.905998"
"810.0";"4.924515"
"820.0";"5.060121"
"830.0";"5.076071"
"840.0";"5.262054"
"850.0";"5.287106"
"860.0";"5.253081"
"870.0";"5.369648"
"880.0";"5.200992"
"890.0";"5.338496"
"900.0";"5.505779"
"910.0";"5.510185"
"920.0";"5.463632"
"930.0";"5.476907"
"940.0";"5.316614"
"950.0";"5.403397"
"960.0";"5.461522"
"970.0";"5.313403"
"980.0";"5.313675"
"990.0";"5.116159"
"1000.0";"5.116745"
"1010.0";"5.173109"
"1020.0";"5.301676"
"1030.0";"5.101763"
"1040.0";"4.969774"
"1050.0";"4.942818"
"1060.0";"4.877949"
"1070.0";"4.883461"
"1080.0";"4.818854"
"1090.0";"5.02773"
"1100.0";"5.244007"
"1110.0";"5.077077"
"1120.0";"4.979759"
"1130.0";"4.914429"
"1140.0";"4.915267"
"1150.0";"5.01572"
"1160.0";"5.318386"
"1170.0";"5.211969"
"1180.0";"5.172158"
"1190.0";"5.164354"
"1200.0";"5.085821"
"1210.0";"4.890381"
"1220.0";"4.662241"
"1230.0";"4.639307"
"1240.0";"4.748136"
"1250.0";"4.596298"
"1260.0";"4.907188"
"1270.0";"4.595313"
"1280.0";"4.450896"
"1290.0";"4.286495"
"1300.0";"4.299544"
"1310.0";"4.391122"
"1320.0";"4.453632"
"1330.0";"4.408583"
"1340.0";"4.37538"
"1350.0";"4.30053"
"1360.0";"4.178105"
"1370.0";"4.124917"
"1380.0";"4.110598"
"1390.0";"4.033471"
"1400.0";"3.925475"
"1410.0";"4.098711"
"1420.0";"3.814063"
"1430.0";"3.729284"
"1440.0";"3.452584"
"1450.0";"3.500476"
"1460.0";"3.527609"
"1470.0";"3.653813"
"1480.0";"3.375411"
"1490.0";"3.152242"
"1500.0";"2.804317"
"1510.0";"2.751841"
"1520.0";"3.023345"
"1530.0";"3.197866"
"1540.0";"3.180989"
"1550.0";"3.033452"
"1560.0";"2.913226"
"1570.0";"2.997784"
"1580.0";"3.097111"
"1590.0";"3.09398"
"1600.0";"3.17301"
"1610.0";"2.934374"
"1620.0";"3.044681"
"1630.0";"2.956034"
"1640.0";"2.789264"
"1650.0";"2.833558"
"1660.0";"2.873962"
"1670.0";"2.956323"
"1680.0";"3.128151"
"1690.0";"2.958791"
"1700.0";"3.082315"
"1710.0";"3.083045"
"1720.0";"3.357093"
"1730.0";"3.739317"
"1740.0";"3.996475"
"1750.0";"4.143921"
"1760.0";"4.341726"
"1770.0";"4.505738"
"1780.0";"4.484778"
"1790.0";"4.535319"
"1800.0";"4.544465"
"1810.0";"4.474487"
"1820.0";"4.554714"
"1830.0";"4.785069"
"1840.0";"4.773604"
"1850.0";"4.698852"
"1860.0";"4.86225"
"1870.0";"4.801941"
"1880.0";"4.658416"
"1890.0";"4.675709"
"1900.0";"4.3601"
"1910.0";"4.370948"
