# This .csv file was created 12.10.2024 14:34
# extracted out of file prod_sasa.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CAB/6fxb_cab_2
# Original file was created by command :
"Solvent Accessible Surface"
"Time (ps)";"Total"
"0.0";"159.245"
"10.0";"159.499"
"20.0";"164.187"
"30.0";"162.292"
"40.0";"164.574"
"50.0";"161.795"
"60.0";"163.495"
"70.0";"162.377"
"80.0";"163.721"
"90.0";"163.918"
"100.0";"161.175"
"110.0";"161.988"
"120.0";"163.511"
"130.0";"159.556"
"140.0";"162.558"
"150.0";"158.844"
"160.0";"160.295"
"170.0";"160.194"
"180.0";"162.59"
"190.0";"161.44"
"200.0";"165.061"
"210.0";"162.118"
"220.0";"161.402"
"230.0";"162.254"
"240.0";"161.838"
"250.0";"162.37"
"260.0";"164.141"
"270.0";"163.454"
"280.0";"158.422"
"290.0";"161.278"
"300.0";"161.19"
"310.0";"160.252"
"320.0";"162.536"
"330.0";"160.988"
"340.0";"161.052"
"350.0";"163.701"
"360.0";"160.675"
"370.0";"155.076"
"380.0";"158.197"
"390.0";"160.683"
"400.0";"160.08"
"410.0";"158.455"
"420.0";"162.72"
"430.0";"159.797"
"440.0";"160.08"
"450.0";"160.698"
"460.0";"160.576"
"470.0";"160.883"
"480.0";"158.64"
"490.0";"160.541"
"500.0";"156.145"
"510.0";"157.587"
"520.0";"159.425"
"530.0";"160.209"
"540.0";"159.326"
"550.0";"157.117"
"560.0";"159.835"
"570.0";"155.51"
"580.0";"157.269"
"590.0";"157.693"
"600.0";"156.725"
"610.0";"156.872"
"620.0";"155.432"
"630.0";"156.029"
"640.0";"157.41"
"650.0";"159.453"
"660.0";"157.542"
"670.0";"157.024"
"680.0";"160.204"
"690.0";"155.55"
"700.0";"161.653"
"710.0";"159.562"
"720.0";"159.887"
"730.0";"158.921"
"740.0";"157.316"
"750.0";"158.442"
"760.0";"160.551"
"770.0";"159.827"
"780.0";"158.168"
"790.0";"159.436"
"800.0";"160.437"
"810.0";"158.118"
"820.0";"158.981"
"830.0";"158.491"
"840.0";"158.398"
"850.0";"157.978"
"860.0";"158.79"
"870.0";"159.205"
"880.0";"157.409"
"890.0";"158.515"
"900.0";"161.841"
"910.0";"157.911"
"920.0";"157.316"
"930.0";"156.906"
"940.0";"157.808"
"950.0";"158.589"
"960.0";"159.568"
"970.0";"156.826"
"980.0";"157.871"
"990.0";"158.771"
"1000.0";"158.783"
"1010.0";"159.229"
"1020.0";"160.59"
"1030.0";"159.018"
"1040.0";"160.118"
"1050.0";"157.939"
"1060.0";"158.573"
"1070.0";"158.224"
"1080.0";"158.459"
"1090.0";"159.804"
"1100.0";"158.272"
"1110.0";"157.885"
"1120.0";"159.345"
"1130.0";"158.367"
"1140.0";"157.23"
"1150.0";"158.758"
"1160.0";"160.676"
"1170.0";"158.183"
"1180.0";"160.889"
"1190.0";"158.302"
"1200.0";"158.222"
"1210.0";"158.88"
"1220.0";"159.24"
"1230.0";"159.681"
"1240.0";"163.191"
"1250.0";"159.536"
"1260.0";"157.009"
"1270.0";"157.517"
"1280.0";"160.006"
"1290.0";"158.227"
"1300.0";"159.57"
"1310.0";"159.685"
"1320.0";"159.251"
"1330.0";"158.696"
"1340.0";"160.538"
"1350.0";"157.464"
"1360.0";"157.013"
"1370.0";"157.682"
"1380.0";"156.459"
"1390.0";"156.639"
"1400.0";"157.993"
"1410.0";"158.546"
"1420.0";"159.098"
"1430.0";"160.127"
"1440.0";"158.178"
"1450.0";"159.838"
"1460.0";"158.301"
"1470.0";"159.543"
"1480.0";"157.444"
"1490.0";"158.76"
"1500.0";"156.395"
"1510.0";"158.762"
"1520.0";"160.543"
"1530.0";"158.929"
"1540.0";"160.213"
"1550.0";"159.248"
"1560.0";"159.477"
"1570.0";"159.387"
"1580.0";"156.459"
"1590.0";"157.903"
"1600.0";"157.896"
"1610.0";"160.05"
"1620.0";"159.651"
"1630.0";"158.635"
"1640.0";"157.317"
"1650.0";"156.265"
"1660.0";"157.569"
"1670.0";"158.596"
"1680.0";"156.881"
"1690.0";"157.447"
"1700.0";"159.047"
"1710.0";"156.97"
"1720.0";"160.837"
"1730.0";"156.859"
"1740.0";"159.48"
"1750.0";"157.374"
"1760.0";"157.853"
"1770.0";"159.091"
"1780.0";"157.098"
"1790.0";"155.705"
"1800.0";"156.67"
"1810.0";"157.615"
"1820.0";"158.796"
"1830.0";"158.431"
"1840.0";"157.861"
"1850.0";"159.074"
"1860.0";"158.942"
"1870.0";"158.716"
"1880.0";"159.766"
"1890.0";"159.279"
"1900.0";"162.397"
"1910.0";"161.324"
"1920.0";"161.16"
"1930.0";"160.796"
"1940.0";"160.837"
"1950.0";"161.599"
"1960.0";"158.992"
"1970.0";"158.166"
"1980.0";"156.264"
"1990.0";"156.579"
"2000.0";"159.636"
"2010.0";"159.286"
"2020.0";"155.804"
"2030.0";"157.375"
"2040.0";"158.266"
