# This .csv file was created 12.10.2024 14:33
# extracted out of file prod_sasa.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CAD/6fxb_cad_3
# Original file was created by command :
"Solvent Accessible Surface"
"Time (ps)";"Total"
"0.0";"161.211"
"10.0";"160.952"
"20.0";"158.855"
"30.0";"161.8"
"40.0";"161.297"
"50.0";"160.148"
"60.0";"159.594"
"70.0";"162.586"
"80.0";"161.455"
"90.0";"159.695"
"100.0";"160.668"
"110.0";"162.203"
"120.0";"162.529"
"130.0";"161.08"
"140.0";"162.43"
"150.0";"161.386"
"160.0";"164.419"
"170.0";"161.398"
"180.0";"160.256"
"190.0";"161.121"
"200.0";"160.997"
"210.0";"160.357"
"220.0";"160.742"
"230.0";"161.206"
"240.0";"156.522"
"250.0";"159.257"
"260.0";"156.791"
"270.0";"156.749"
"280.0";"159.759"
"290.0";"158.821"
"300.0";"158.146"
"310.0";"156.759"
"320.0";"158.035"
"330.0";"161.274"
"340.0";"159.595"
"350.0";"159.145"
"360.0";"158.23"
"370.0";"158.273"
"380.0";"159.4"
"390.0";"159.807"
"400.0";"156.98"
"410.0";"158.495"
"420.0";"160.02"
"430.0";"160.261"
"440.0";"160.078"
"450.0";"158.829"
"460.0";"160.78"
"470.0";"158.651"
"480.0";"160.201"
"490.0";"161.725"
"500.0";"157.517"
"510.0";"159.067"
"520.0";"159.756"
"530.0";"159.889"
"540.0";"161.55"
"550.0";"159.625"
"560.0";"162.802"
"570.0";"158.796"
"580.0";"162.377"
"590.0";"160.666"
"600.0";"160.533"
"610.0";"159.956"
"620.0";"160.588"
"630.0";"161.33"
"640.0";"158.277"
"650.0";"162.304"
"660.0";"162.546"
"670.0";"160.484"
"680.0";"163.006"
"690.0";"161.038"
"700.0";"160.875"
"710.0";"161.613"
"720.0";"158.559"
"730.0";"159.154"
"740.0";"160.984"
"750.0";"162.261"
"760.0";"159.884"
"770.0";"159.16"
"780.0";"160.594"
"790.0";"159.567"
"800.0";"160.637"
"810.0";"159.509"
"820.0";"162.043"
"830.0";"161.367"
"840.0";"160.373"
"850.0";"159.808"
"860.0";"163.063"
"870.0";"162.206"
"880.0";"158.687"
"890.0";"159.563"
"900.0";"159.667"
"910.0";"159.794"
"920.0";"160.226"
"930.0";"159.003"
"940.0";"158.483"
"950.0";"161.535"
"960.0";"160.605"
"970.0";"159.636"
"980.0";"159.023"
"990.0";"157.567"
"1000.0";"160.069"
"1010.0";"162.297"
"1020.0";"158.795"
"1030.0";"161.176"
"1040.0";"161.585"
"1050.0";"161.034"
"1060.0";"158.994"
"1070.0";"157.932"
"1080.0";"160.039"
"1090.0";"158.978"
"1100.0";"159.227"
"1110.0";"160.932"
"1120.0";"158.141"
"1130.0";"157.86"
"1140.0";"160.519"
"1150.0";"159.713"
"1160.0";"159.991"
"1170.0";"160.076"
"1180.0";"160.395"
"1190.0";"158.992"
"1200.0";"160.717"
"1210.0";"156.21"
"1220.0";"158.891"
"1230.0";"158.781"
"1240.0";"157.511"
"1250.0";"158.866"
"1260.0";"159.078"
"1270.0";"161.252"
"1280.0";"160.366"
"1290.0";"161.297"
"1300.0";"162.566"
"1310.0";"159.133"
"1320.0";"157.042"
"1330.0";"156.989"
"1340.0";"159.734"
"1350.0";"157.235"
"1360.0";"158.669"
"1370.0";"160.973"
"1380.0";"156.373"
"1390.0";"158.957"
"1400.0";"160.84"
"1410.0";"157.315"
"1420.0";"158.309"
"1430.0";"157.972"
"1440.0";"159.142"
"1450.0";"158.743"
"1460.0";"155.392"
"1470.0";"158.168"
"1480.0";"159.28"
"1490.0";"158.842"
"1500.0";"157.847"
"1510.0";"159.629"
"1520.0";"162.06"
"1530.0";"156.076"
"1540.0";"159.945"
"1550.0";"160.254"
"1560.0";"158.114"
"1570.0";"158.544"
"1580.0";"160.046"
"1590.0";"159.554"
"1600.0";"159.391"
"1610.0";"159.058"
"1620.0";"156.798"
"1630.0";"158.649"
"1640.0";"160.221"
"1650.0";"159.942"
"1660.0";"155.908"
"1670.0";"158.41"
"1680.0";"158.954"
"1690.0";"158.925"
"1700.0";"156.325"
"1710.0";"158.158"
"1720.0";"158.782"
"1730.0";"157.475"
"1740.0";"157.225"
"1750.0";"157.12"
"1760.0";"158.699"
"1770.0";"155.836"
"1780.0";"157.246"
"1790.0";"158.27"
"1800.0";"158.748"
"1810.0";"156.336"
"1820.0";"160.053"
"1830.0";"160.581"
"1840.0";"158.868"
"1850.0";"155.337"
"1860.0";"158.357"
"1870.0";"159.212"
"1880.0";"158.811"
"1890.0";"160.68"
"1900.0";"160.622"
"1910.0";"160.379"
"1920.0";"160.257"
"1930.0";"161.205"
"1940.0";"161.191"
"1950.0";"160.381"
"1960.0";"157.12"
"1970.0";"159.424"
"1980.0";"156.119"
"1990.0";"155.72"
"2000.0";"156.059"
"2010.0";"155.582"
"2020.0";"158.278"
"2030.0";"158.027"
"2040.0";"159.167"
"2050.0";"159.927"
"2060.0";"155.579"
"2070.0";"157.206"
"2080.0";"157.478"
"2090.0";"155.302"
"2100.0";"157.739"
"2110.0";"157.29"
"2120.0";"157.344"
"2130.0";"157.775"
"2140.0";"156.839"
"2150.0";"157.498"
"2160.0";"156.049"
"2170.0";"157.795"
"2180.0";"161.167"
"2190.0";"160.867"
"2200.0";"157.298"
"2210.0";"159.733"
"2220.0";"157.588"
"2230.0";"158.464"
"2240.0";"158.381"
"2250.0";"157.86"
"2260.0";"158.767"
"2270.0";"158.873"
"2280.0";"156.967"
"2290.0";"157.308"
"2300.0";"159.655"
"2310.0";"158.795"
"2320.0";"160.356"
"2330.0";"159.725"
"2340.0";"159.626"
"2350.0";"158.719"
"2360.0";"159.383"
"2370.0";"161.108"
"2380.0";"159.475"
"2390.0";"158.293"
"2400.0";"159.157"
"2410.0";"158.422"
"2420.0";"157.882"
"2430.0";"162.054"
"2440.0";"158.044"
"2450.0";"158.692"
"2460.0";"160.923"
"2470.0";"157.092"
"2480.0";"158.292"
"2490.0";"160.661"
"2500.0";"156.216"
"2510.0";"155.139"
"2520.0";"158.034"
"2530.0";"156.733"
"2540.0";"156.495"
"2550.0";"158.042"
"2560.0";"159.309"
"2570.0";"158.522"
"2580.0";"154.897"
"2590.0";"157.585"
"2600.0";"156.655"
"2610.0";"156.392"
"2620.0";"159.099"
"2630.0";"158.554"
"2640.0";"154.157"
"2650.0";"159.229"
"2660.0";"158.227"
"2670.0";"158.427"
"2680.0";"159.754"
"2690.0";"159.027"
"2700.0";"157.741"
"2710.0";"159.01"
"2720.0";"161.733"
"2730.0";"156.713"
"2740.0";"156.041"
"2750.0";"159.54"
"2760.0";"159.521"
"2770.0";"160.741"
"2780.0";"160.401"
"2790.0";"157.723"
"2800.0";"157.015"
"2810.0";"156.91"
"2820.0";"159.538"
"2830.0";"159.489"
"2840.0";"154.835"
"2850.0";"154.76"
"2860.0";"155.523"
"2870.0";"156.772"
"2880.0";"156.787"
"2890.0";"158.808"
"2900.0";"158.99"
"2910.0";"157.049"
"2920.0";"157.975"
"2930.0";"157.471"
"2940.0";"158.239"
"2950.0";"157.648"
"2960.0";"158.282"
"2970.0";"155.774"
"2980.0";"157.081"
"2990.0";"159.673"
"3000.0";"159.288"
"3010.0";"159.938"
"3020.0";"155.862"
"3030.0";"157.31"
"3040.0";"156.874"
"3050.0";"158.381"
"3060.0";"160.368"
"3070.0";"158.741"
"3080.0";"157.45"
"3090.0";"160.731"
"3100.0";"157.625"
"3110.0";"156.714"
"3120.0";"157.818"
"3130.0";"156.886"
"3140.0";"157.006"
"3150.0";"161.268"
"3160.0";"157.192"
"3170.0";"157.674"
"3180.0";"158.761"
"3190.0";"158.778"
"3200.0";"158.776"
"3210.0";"159.279"
"3220.0";"157.738"
"3230.0";"158.905"
"3240.0";"159.14"
"3250.0";"157.788"
"3260.0";"157.734"
"3270.0";"159.084"
"3280.0";"158.6"
"3290.0";"158.033"
"3300.0";"159.672"
"3310.0";"159.009"
"3320.0";"157.702"
"3330.0";"158.342"
"3340.0";"157.743"
"3350.0";"162.819"
"3360.0";"157.915"
"3370.0";"158.9"
"3380.0";"158.126"
"3390.0";"156.599"
"3400.0";"158.638"
"3410.0";"160.059"
"3420.0";"157.647"
"3430.0";"158.533"
"3440.0";"158.545"
"3450.0";"158.412"
"3460.0";"157.133"
"3470.0";"161.125"
"3480.0";"160.075"
"3490.0";"159.422"
"3500.0";"159.638"
"3510.0";"158.31"
"3520.0";"154.801"
"3530.0";"155.229"
"3540.0";"158.384"
"3550.0";"159.182"
"3560.0";"158.661"
"3570.0";"157.842"
"3580.0";"157.185"
"3590.0";"156.115"
"3600.0";"156.224"
"3610.0";"155.962"
"3620.0";"156.679"
"3630.0";"157.761"
"3640.0";"157.605"
"3650.0";"157.507"
"3660.0";"153.803"
"3670.0";"155.352"
"3680.0";"157.327"
"3690.0";"153.837"
"3700.0";"159.895"
"3710.0";"157.431"
"3720.0";"157.829"
"3730.0";"161.759"
"3740.0";"157.084"
"3750.0";"159.988"
"3760.0";"156.441"
"3770.0";"156.817"
"3780.0";"158.691"
"3790.0";"155.692"
"3800.0";"157.106"
"3810.0";"156.654"
"3820.0";"158.144"
"3830.0";"157.381"
"3840.0";"159.421"
"3850.0";"159.13"
"3860.0";"155.3"
"3870.0";"159.273"
"3880.0";"158.188"
"3890.0";"157.975"
"3900.0";"158.92"
"3910.0";"156.94"
"3920.0";"156.448"
"3930.0";"157.99"
"3940.0";"158.156"
"3950.0";"155.292"
"3960.0";"158.223"
"3970.0";"157.282"
"3980.0";"157.052"
"3990.0";"156.544"
"4000.0";"156.868"
"4010.0";"157.49"
"4020.0";"155.119"
"4030.0";"158.069"
"4040.0";"157.329"
"4050.0";"157.483"
"4060.0";"158.849"
"4070.0";"157.583"
"4080.0";"156.198"
"4090.0";"154.701"
"4100.0";"156.378"
"4110.0";"155.996"
"4120.0";"156.441"
"4130.0";"159.592"
"4140.0";"156.842"
"4150.0";"154.28"
"4160.0";"158.595"
"4170.0";"157.373"
"4180.0";"153.99"
"4190.0";"155.993"
"4200.0";"158.335"
"4210.0";"157.903"
"4220.0";"157.148"
"4230.0";"156.424"
"4240.0";"156.537"
"4250.0";"155.739"
"4260.0";"157.04"
"4270.0";"156.999"
"4280.0";"157.666"
"4290.0";"156.501"
"4300.0";"155.152"
"4310.0";"157.188"
"4320.0";"159.406"
"4330.0";"158.296"
"4340.0";"157.625"
"4350.0";"157.526"
"4360.0";"161.83"
"4370.0";"157.428"
"4380.0";"157.671"
"4390.0";"159.117"
"4400.0";"155.573"
"4410.0";"157.215"
"4420.0";"159.294"
"4430.0";"155.872"
"4440.0";"156.555"
"4450.0";"155.114"
"4460.0";"157.043"
"4470.0";"155.107"
"4480.0";"156.271"
"4490.0";"156.178"
"4500.0";"157.347"
"4510.0";"156.412"
"4520.0";"159.626"
"4530.0";"156.512"
"4540.0";"157.857"
"4550.0";"157.858"
"4560.0";"157.916"
"4570.0";"157.304"
"4580.0";"157.274"
"4590.0";"158.589"
"4600.0";"156.739"
"4610.0";"155.194"
"4620.0";"156.958"
"4630.0";"156.947"
"4640.0";"158.621"
"4650.0";"156.751"
"4660.0";"157.312"
"4670.0";"157.417"
"4680.0";"160.467"
"4690.0";"156.699"
"4700.0";"158.775"
"4710.0";"159.265"
"4720.0";"160.546"
"4730.0";"158.588"
"4740.0";"159.5"
"4750.0";"159.144"
"4760.0";"159.7"
"4770.0";"157.142"
"4780.0";"157.045"
"4790.0";"157.904"
"4800.0";"156.564"
"4810.0";"159.09"
"4820.0";"158.323"
"4830.0";"158.668"
"4840.0";"158.844"
"4850.0";"159.92"
"4860.0";"157.759"
"4870.0";"161.475"
"4880.0";"161.23"
"4890.0";"159.843"
"4900.0";"160.819"
"4910.0";"159.603"
"4920.0";"156.969"
"4930.0";"157.691"
"4940.0";"159.939"
"4950.0";"160.395"
"4960.0";"156.754"
"4970.0";"157.127"
"4980.0";"158.361"
"4990.0";"157.827"
"5000.0";"157.744"
"5010.0";"156.744"
"5020.0";"155.177"
"5030.0";"155.156"
"5040.0";"154.915"
"5050.0";"156.445"
"5060.0";"155.427"
"5070.0";"157.677"
"5080.0";"157.373"
"5090.0";"154.279"
"5100.0";"156.927"
"5110.0";"157.567"
"5120.0";"157.051"
"5130.0";"155.249"
"5140.0";"152.985"
"5150.0";"157.508"
"5160.0";"157.521"
"5170.0";"157.352"
"5180.0";"158.294"
"5190.0";"159.242"
"5200.0";"158.4"
"5210.0";"160.435"
"5220.0";"159.006"
"5230.0";"161.26"
"5240.0";"157.649"
"5250.0";"160.408"
"5260.0";"158.525"
"5270.0";"161.756"
"5280.0";"160.912"
"5290.0";"160.32"
"5300.0";"161.381"
"5310.0";"159.343"
"5320.0";"157.367"
"5330.0";"159.166"
"5340.0";"160.961"
"5350.0";"158.376"
"5360.0";"158.742"
"5370.0";"159.207"
"5380.0";"158.418"
"5390.0";"160.443"
"5400.0";"158.954"
"5410.0";"157.748"
"5420.0";"158.961"
"5430.0";"159.279"
"5440.0";"157.646"
"5450.0";"156.551"
"5460.0";"158.26"
"5470.0";"156.417"
"5480.0";"157.75"
"5490.0";"160.246"
"5500.0";"156.355"
"5510.0";"156.49"
"5520.0";"157.887"
"5530.0";"158.26"
"5540.0";"159.761"
"5550.0";"158.415"
"5560.0";"158.368"
"5570.0";"154.362"
"5580.0";"155.057"
"5590.0";"155.655"
"5600.0";"155.852"
"5610.0";"157.131"
"5620.0";"154.308"
"5630.0";"157.708"
"5640.0";"159.409"
"5650.0";"158.687"
"5660.0";"159.95"
"5670.0";"158.017"
"5680.0";"157.146"
"5690.0";"158.236"
"5700.0";"156.627"
"5710.0";"160.493"
"5720.0";"156.155"
"5730.0";"157.528"
"5740.0";"159.168"
"5750.0";"157.785"
"5760.0";"157.245"
"5770.0";"155.982"
"5780.0";"156.679"
"5790.0";"157.545"
"5800.0";"160.977"
"5810.0";"159.296"
"5820.0";"158.11"
"5830.0";"159.348"
"5840.0";"156.289"
"5850.0";"155.74"
"5860.0";"155.769"
"5870.0";"157.242"
"5880.0";"158.632"
"5890.0";"153.139"
"5900.0";"154.022"
"5910.0";"156.729"
"5920.0";"156.538"
"5930.0";"157.704"
"5940.0";"158.008"
"5950.0";"155.506"
"5960.0";"158.993"
"5970.0";"159.383"
"5980.0";"158.001"
"5990.0";"156.129"
