# This .csv file was created 12.10.2024 14:32
# extracted out of file prod_sasa.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CAD/6fxb_cad_1
# Original file was created by command :
"Solvent Accessible Surface"
"Time (ps)";"Total"
"0.0";"161.158"
"10.0";"158.972"
"20.0";"160.246"
"30.0";"160.6"
"40.0";"162.194"
"50.0";"160.924"
"60.0";"160.797"
"70.0";"159.176"
"80.0";"160.456"
"90.0";"161.089"
"100.0";"159.687"
"110.0";"162.345"
"120.0";"160.891"
"130.0";"157.778"
"140.0";"159.989"
"150.0";"157.646"
"160.0";"155.701"
"170.0";"158.088"
"180.0";"158.286"
"190.0";"159.59"
"200.0";"162.392"
"210.0";"159.889"
"220.0";"156.577"
"230.0";"161.271"
"240.0";"160.79"
"250.0";"155.587"
"260.0";"157.657"
"270.0";"161.172"
"280.0";"159.699"
"290.0";"159.08"
"300.0";"158.628"
"310.0";"159.777"
"320.0";"158.813"
"330.0";"154.702"
"340.0";"157.237"
"350.0";"156.916"
"360.0";"156.222"
"370.0";"155.521"
"380.0";"159.728"
"390.0";"157.077"
"400.0";"156.367"
"410.0";"158.051"
"420.0";"157.516"
"430.0";"159.328"
"440.0";"159.718"
"450.0";"159.622"
"460.0";"159.089"
"470.0";"159.44"
"480.0";"158.519"
"490.0";"158.745"
"500.0";"158.436"
"510.0";"158.173"
"520.0";"158.443"
"530.0";"156.3"
"540.0";"158.328"
"550.0";"158.618"
"560.0";"157.577"
"570.0";"156.918"
"580.0";"158.341"
"590.0";"157.992"
"600.0";"160.015"
"610.0";"157.146"
"620.0";"158.123"
"630.0";"157.348"
"640.0";"158.168"
"650.0";"158.681"
"660.0";"159.948"
"670.0";"159.016"
"680.0";"157.131"
"690.0";"157.494"
"700.0";"157.29"
"710.0";"157.499"
"720.0";"154.986"
"730.0";"160.133"
"740.0";"157.747"
"750.0";"159.419"
"760.0";"157.239"
"770.0";"157.748"
"780.0";"158.113"
"790.0";"155.369"
"800.0";"154.917"
"810.0";"154.526"
"820.0";"155.036"
"830.0";"156.687"
"840.0";"154.858"
"850.0";"156.39"
"860.0";"156.04"
"870.0";"155.979"
"880.0";"157.216"
"890.0";"156.37"
"900.0";"154.086"
"910.0";"152.645"
"920.0";"154.716"
"930.0";"155.581"
"940.0";"156.706"
"950.0";"155.241"
"960.0";"153.537"
"970.0";"156.162"
"980.0";"157.146"
"990.0";"158.562"
"1000.0";"155.118"
"1010.0";"158.648"
"1020.0";"153.497"
"1030.0";"155.281"
"1040.0";"154.92"
"1050.0";"153.209"
"1060.0";"154.346"
"1070.0";"154.845"
"1080.0";"155.124"
"1090.0";"157.188"
"1100.0";"156.957"
"1110.0";"156.49"
"1120.0";"154.86"
"1130.0";"157.17"
"1140.0";"156.632"
"1150.0";"153.436"
"1160.0";"153.872"
"1170.0";"154.86"
"1180.0";"155.441"
"1190.0";"156.17"
"1200.0";"156.678"
"1210.0";"154.672"
"1220.0";"159.333"
"1230.0";"156.862"
"1240.0";"155.11"
"1250.0";"153.965"
"1260.0";"156.154"
"1270.0";"155.22"
"1280.0";"156.294"
"1290.0";"154.279"
"1300.0";"155.088"
"1310.0";"155.674"
"1320.0";"154.869"
"1330.0";"154.917"
"1340.0";"154.356"
"1350.0";"157.463"
"1360.0";"155.486"
"1370.0";"155.539"
"1380.0";"154.645"
"1390.0";"156.044"
"1400.0";"153.527"
"1410.0";"156.483"
"1420.0";"156.843"
"1430.0";"157.287"
"1440.0";"157.636"
"1450.0";"156.387"
"1460.0";"154.928"
"1470.0";"153.553"
"1480.0";"151.924"
"1490.0";"154.159"
"1500.0";"153.187"
"1510.0";"154.667"
"1520.0";"153.273"
"1530.0";"157.19"
"1540.0";"157.006"
"1550.0";"156.738"
"1560.0";"155.011"
"1570.0";"156.825"
"1580.0";"154.442"
"1590.0";"158.828"
"1600.0";"154.246"
"1610.0";"158.928"
"1620.0";"158.049"
"1630.0";"157.653"
"1640.0";"155.956"
"1650.0";"154.026"
"1660.0";"155.929"
"1670.0";"156.916"
"1680.0";"157.415"
"1690.0";"155.568"
"1700.0";"157.326"
"1710.0";"155.251"
"1720.0";"156.053"
"1730.0";"155.793"
"1740.0";"153.45"
"1750.0";"153.712"
"1760.0";"156.511"
"1770.0";"157.233"
"1780.0";"157.229"
"1790.0";"155.089"
"1800.0";"156.972"
"1810.0";"156.853"
"1820.0";"155.281"
"1830.0";"156.331"
"1840.0";"155.221"
"1850.0";"157.932"
"1860.0";"157.497"
"1870.0";"153.708"
"1880.0";"156.534"
"1890.0";"152.997"
"1900.0";"155.896"
"1910.0";"154.99"
"1920.0";"154.039"
"1930.0";"155.493"
"1940.0";"155.063"
"1950.0";"157.482"
"1960.0";"152.575"
"1970.0";"154.952"
"1980.0";"155.436"
"1990.0";"155.738"
"2000.0";"155.747"
"2010.0";"155.743"
"2020.0";"154.574"
"2030.0";"158.233"
"2040.0";"156.928"
"2050.0";"157.151"
"2060.0";"156.713"
"2070.0";"155.131"
"2080.0";"158.737"
"2090.0";"157.327"
"2100.0";"155.829"
"2110.0";"158.921"
"2120.0";"155.201"
"2130.0";"155.956"
"2140.0";"155.691"
"2150.0";"157.212"
"2160.0";"158.381"
"2170.0";"160.187"
"2180.0";"157.718"
"2190.0";"157.397"
"2200.0";"157.652"
"2210.0";"156.561"
"2220.0";"158.046"
"2230.0";"157.091"
"2240.0";"158.87"
"2250.0";"156.797"
"2260.0";"157.046"
"2270.0";"160.22"
"2280.0";"159.055"
"2290.0";"158.465"
"2300.0";"157.742"
"2310.0";"157.467"
"2320.0";"160.934"
"2330.0";"157.224"
"2340.0";"157.931"
"2350.0";"158.027"
"2360.0";"156.295"
"2370.0";"157.088"
"2380.0";"155.464"
"2390.0";"154.16"
"2400.0";"156.355"
"2410.0";"155.053"
"2420.0";"156.962"
"2430.0";"157.562"
"2440.0";"154.769"
"2450.0";"155.761"
"2460.0";"156.946"
"2470.0";"157.463"
"2480.0";"157.212"
"2490.0";"155.952"
"2500.0";"154.61"
"2510.0";"156.012"
"2520.0";"158.145"
"2530.0";"156.552"
"2540.0";"154.722"
"2550.0";"155.821"
"2560.0";"156.824"
"2570.0";"155.51"
"2580.0";"157.043"
"2590.0";"155.304"
"2600.0";"157.876"
"2610.0";"157.899"
"2620.0";"152.761"
"2630.0";"158.485"
"2640.0";"155.512"
"2650.0";"155.002"
"2660.0";"154.162"
"2670.0";"158.446"
"2680.0";"154.166"
"2690.0";"159.861"
"2700.0";"157.203"
"2710.0";"160.375"
"2720.0";"158.614"
"2730.0";"156.717"
"2740.0";"158.128"
"2750.0";"155.416"
"2760.0";"160.449"
"2770.0";"154.906"
"2780.0";"156.025"
"2790.0";"157.618"
"2800.0";"158.348"
"2810.0";"154.843"
"2820.0";"151.875"
"2830.0";"152.441"
"2840.0";"153.154"
"2850.0";"155.892"
"2860.0";"154.919"
"2870.0";"156.876"
"2880.0";"152.536"
"2890.0";"153.244"
"2900.0";"152.203"
"2910.0";"156.429"
"2920.0";"152.744"
"2930.0";"154.7"
"2940.0";"153.008"
"2950.0";"154.201"
"2960.0";"151.478"
"2970.0";"154.166"
"2980.0";"154.676"
"2990.0";"153.24"
"3000.0";"155.073"
"3010.0";"154.893"
"3020.0";"154.488"
"3030.0";"153.231"
"3040.0";"155.457"
"3050.0";"154.104"
"3060.0";"152.622"
"3070.0";"154.266"
"3080.0";"155.492"
"3090.0";"157.06"
"3100.0";"155.176"
"3110.0";"154.162"
"3120.0";"153.508"
"3130.0";"157.193"
"3140.0";"154.732"
"3150.0";"156.403"
"3160.0";"152.463"
"3170.0";"153.341"
"3180.0";"154.06"
"3190.0";"156.101"
"3200.0";"155.005"
"3210.0";"155.689"
"3220.0";"153.884"
"3230.0";"155.443"
"3240.0";"154.916"
"3250.0";"154.72"
"3260.0";"154.481"
"3270.0";"156.152"
"3280.0";"155.368"
"3290.0";"156.262"
"3300.0";"154.782"
"3310.0";"155.649"
"3320.0";"157.493"
"3330.0";"154.941"
"3340.0";"156.031"
"3350.0";"156.146"
"3360.0";"157.362"
"3370.0";"155.912"
"3380.0";"154.154"
"3390.0";"155.896"
"3400.0";"154.638"
"3410.0";"152.45"
"3420.0";"156.07"
"3430.0";"154.235"
"3440.0";"154.188"
"3450.0";"153.382"
"3460.0";"153.321"
"3470.0";"155.028"
"3480.0";"154.57"
"3490.0";"155.928"
"3500.0";"156.903"
"3510.0";"158.404"
"3520.0";"155.341"
"3530.0";"155.267"
"3540.0";"153.075"
"3550.0";"153.52"
"3560.0";"155.97"
