# This .csv file was created 12.10.2024 14:33
# extracted out of file prod_center_rottrans_p2_gyration.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CAD/6fxb_cad_2
# Original file was created by command :
"Radius of gyration (total and around axes)"
"Time (ps)";"Rg";"Rg\sX\N";"Rg\sY\N";"Rg\sZ\N"
"0.0";"1.4915";"1.20545";"1.23347";"1.21431"
"10.0";"1.49309";"1.20099";"1.23866";"1.21737"
"20.0";"1.48786";"1.20981";"1.22715";"1.20745"
"30.0";"1.48813";"1.21094";"1.23107";"1.20298"
"40.0";"1.49008";"1.20795";"1.23078";"1.21106"
"50.0";"1.48741";"1.20591";"1.22272";"1.21473"
"60.0";"1.48884";"1.21197";"1.22562";"1.20925"
"70.0";"1.48695";"1.20826";"1.22394";"1.20999"
"80.0";"1.48132";"1.20541";"1.21932";"1.20369"
"90.0";"1.48731";"1.20558";"1.22566";"1.21182"
"100.0";"1.48367";"1.20167";"1.22523";"1.2072"
"110.0";"1.4918";"1.21549";"1.2324";"1.2061"
"120.0";"1.48914";"1.20797";"1.23014";"1.20938"
"130.0";"1.48378";"1.19927";"1.22594";"1.20913"
"140.0";"1.4901";"1.21055";"1.22644";"1.21293"
"150.0";"1.48329";"1.19465";"1.2255";"1.21296"
"160.0";"1.48346";"1.20719";"1.22308";"1.20336"
"170.0";"1.48539";"1.20378";"1.22447";"1.2101"
"180.0";"1.48352";"1.19745";"1.22498";"1.21127"
"190.0";"1.49118";"1.20773";"1.23081";"1.21398"
"200.0";"1.48927";"1.20469";"1.2319";"1.2112"
"210.0";"1.48746";"1.20579";"1.22618";"1.21144"
"220.0";"1.48968";"1.20561";"1.23282";"1.21036"
"230.0";"1.4885";"1.20192";"1.23175";"1.21222"
"240.0";"1.49288";"1.20696";"1.23193";"1.21777"
"250.0";"1.48882";"1.20224";"1.23376";"1.21063"
"260.0";"1.49017";"1.20175";"1.23521";"1.21295"
"270.0";"1.48722";"1.20128";"1.22772";"1.21378"
"280.0";"1.48281";"1.20334";"1.22319";"1.2055"
"290.0";"1.48291";"1.20133";"1.22213";"1.20882"
"300.0";"1.48741";"1.20434";"1.22721";"1.21172"
"310.0";"1.48966";"1.2031";"1.23041";"1.21525"
"320.0";"1.48934";"1.20642";"1.22958";"1.21201"
"330.0";"1.48827";"1.206";"1.2235";"1.21595"
"340.0";"1.48818";"1.20745";"1.2191";"1.21869"
"350.0";"1.49228";"1.21022";"1.22806";"1.21698"
"360.0";"1.48871";"1.20311";"1.2306";"1.21272"
"370.0";"1.48603";"1.20377";"1.22972";"1.20636"
"380.0";"1.48936";"1.20706";"1.23362";"1.20729"
"390.0";"1.48819";"1.20811";"1.22403";"1.21311"
"400.0";"1.49484";"1.21143";"1.23437";"1.21567"
"410.0";"1.48913";"1.20047";"1.22996";"1.217"
"420.0";"1.49271";"1.20336";"1.23663";"1.21615"
"430.0";"1.49033";"1.20445";"1.23079";"1.21516"
"440.0";"1.48954";"1.20118";"1.2346";"1.21259"
"450.0";"1.49078";"1.20661";"1.23675";"1.20807"
"460.0";"1.49627";"1.20846";"1.24017";"1.21625"
"470.0";"1.49421";"1.20471";"1.23849";"1.21661"
"480.0";"1.49331";"1.2132";"1.23391";"1.21058"
"490.0";"1.4944";"1.19876";"1.24376";"1.21757"
"500.0";"1.49727";"1.21159";"1.24235";"1.21337"
"510.0";"1.49469";"1.20973";"1.23911";"1.21217"
"520.0";"1.49515";"1.20539";"1.23877";"1.21797"
"530.0";"1.49543";"1.21201";"1.23962";"1.21121"
"540.0";"1.49131";"1.20563";"1.23444";"1.2127"
"550.0";"1.49124";"1.2023";"1.23462";"1.21564"
"560.0";"1.49004";"1.20057";"1.24137";"1.20751"
"570.0";"1.48712";"1.20542";"1.23154";"1.20553"
"580.0";"1.48795";"1.2046";"1.23171";"1.20822"
"590.0";"1.49781";"1.20452";"1.24576";"1.21823"
"600.0";"1.48795";"1.20113";"1.23322";"1.21015"
"610.0";"1.49391";"1.20604";"1.24178";"1.21121"
"620.0";"1.48947";"1.2015";"1.23696";"1.20969"
"630.0";"1.49224";"1.20849";"1.23791";"1.20859"
"640.0";"1.49106";"1.20591";"1.23807";"1.2081"
"650.0";"1.49161";"1.20913";"1.23535";"1.20902"
"660.0";"1.4947";"1.20523";"1.241";"1.21473"
"670.0";"1.49052";"1.20733";"1.23745";"1.20597"
"680.0";"1.48141";"1.20634";"1.22775";"1.19438"
"690.0";"1.49136";"1.20849";"1.239";"1.2053"
"700.0";"1.49589";"1.21401";"1.24163";"1.20827"
"710.0";"1.49281";"1.21076";"1.23752";"1.20812"
"720.0";"1.49295";"1.21228";"1.23641";"1.20809"
"730.0";"1.49315";"1.2107";"1.23534";"1.21124"
"740.0";"1.49295";"1.2081";"1.23961";"1.20899"
"750.0";"1.49328";"1.20677";"1.24123";"1.20947"
"760.0";"1.49838";"1.22168";"1.24198";"1.20636"
"770.0";"1.49311";"1.21196";"1.24286";"1.20215"
"780.0";"1.48895";"1.21282";"1.23502";"1.19906"
"790.0";"1.48919";"1.20517";"1.24127";"1.20091"
"800.0";"1.4911";"1.21464";"1.24115";"1.19622"
"810.0";"1.48802";"1.20193";"1.23639";"1.20628"
"820.0";"1.48645";"1.20141";"1.23994";"1.19926"
"830.0";"1.48711";"1.20751";"1.23556";"1.1993"
"840.0";"1.4909";"1.20873";"1.24288";"1.19991"
"850.0";"1.4923";"1.21158";"1.24262";"1.2008"
"860.0";"1.49274";"1.21312";"1.24673";"1.19606"
"870.0";"1.48992";"1.21378";"1.2413";"1.194"
"880.0";"1.49041";"1.21343";"1.23808";"1.19891"
"890.0";"1.48955";"1.20905";"1.23945";"1.19979"
"900.0";"1.49015";"1.21711";"1.23631";"1.19637"
"910.0";"1.48968";"1.20979";"1.23714";"1.20174"
"920.0";"1.49068";"1.21431";"1.23896";"1.19779"
"930.0";"1.48897";"1.21044";"1.23721";"1.19925"
"940.0";"1.49365";"1.22306";"1.23574";"1.1996"
"950.0";"1.48908";"1.21014";"1.23214";"1.20503"
"960.0";"1.4919";"1.21574";"1.23231";"1.2062"
"970.0";"1.48852";"1.2046";"1.2342";"1.2071"
"980.0";"1.49489";"1.20779";"1.24336";"1.21024"
"990.0";"1.48869";"1.20581";"1.2366";"1.20386"
"1000.0";"1.4883";"1.21273";"1.23378";"1.19881"
"1010.0";"1.49038";"1.21492";"1.23126";"1.20435"
"1020.0";"1.49318";"1.20942";"1.23385";"1.21413"
"1030.0";"1.49617";"1.2126";"1.24354";"1.20841"
"1040.0";"1.4879";"1.20265";"1.23513";"1.20656"
"1050.0";"1.49";"1.20422";"1.23545";"1.20985"
"1060.0";"1.48669";"1.20492";"1.23013";"1.20642"
"1070.0";"1.48989";"1.20125";"1.23957";"1.20831"
"1080.0";"1.48671";"1.2046";"1.23564";"1.20115"
"1090.0";"1.48769";"1.20867";"1.23379";"1.20139"
"1100.0";"1.48745";"1.20334";"1.23517";"1.20473"
"1110.0";"1.48895";"1.20835";"1.23634";"1.2022"
"1120.0";"1.49096";"1.20272";"1.23941";"1.20966"
"1130.0";"1.48635";"1.2066";"1.23533";"1.19855"
"1140.0";"1.49057";"1.20575";"1.23891";"1.20617"
"1150.0";"1.49155";"1.21293";"1.23581";"1.20459"
"1160.0";"1.49303";"1.21735";"1.23966";"1.1998"
"1170.0";"1.4875";"1.20833";"1.23366";"1.20139"
"1180.0";"1.4911";"1.20516";"1.23842";"1.20858"
"1190.0";"1.48851";"1.20627";"1.23356";"1.20605"
"1200.0";"1.48885";"1.20978";"1.23591";"1.20096"
"1210.0";"1.48837";"1.21101";"1.2323";"1.20224"
"1220.0";"1.48893";"1.21";"1.23723";"1.19959"
"1230.0";"1.48492";"1.1991";"1.24012";"1.19759"
"1240.0";"1.48977";"1.20585";"1.2381";"1.20494"
"1250.0";"1.4856";"1.20048";"1.23303";"1.20521"
"1260.0";"1.48792";"1.20707";"1.2349";"1.20241"
"1270.0";"1.48932";"1.20709";"1.23233";"1.2085"
"1280.0";"1.4951";"1.20901";"1.23934";"1.21367"
"1290.0";"1.48084";"1.20657";"1.22048";"1.20017"
"1300.0";"1.48861";"1.2062";"1.23434";"1.20558"
"1310.0";"1.48375";"1.19866";"1.22878";"1.2068"
"1320.0";"1.48676";"1.20691";"1.22792";"1.20686"
"1330.0";"1.49408";"1.20755";"1.2352";"1.21682"
"1340.0";"1.49227";"1.20203";"1.2397";"1.21327"
"1350.0";"1.4924";"1.21126";"1.23511";"1.20908"
"1360.0";"1.48935";"1.20677";"1.23523";"1.20592"
"1370.0";"1.48758";"1.20235";"1.23549";"1.2057"
"1380.0";"1.49026";"1.20862";"1.23351";"1.20808"
"1390.0";"1.49798";"1.21413";"1.24603";"1.20881"
"1400.0";"1.49471";"1.21211";"1.24152";"1.20738"
"1410.0";"1.48969";"1.20469";"1.23482";"1.20926"
"1420.0";"1.49025";"1.21282";"1.23074";"1.20666"
"1430.0";"1.49354";"1.20621";"1.23771";"1.21428"
"1440.0";"1.49718";"1.21216";"1.24187";"1.21307"
"1450.0";"1.48801";"1.2097";"1.22857";"1.20648"
"1460.0";"1.49425";"1.21425";"1.24389";"1.20163"
"1470.0";"1.49631";"1.21695";"1.23244";"1.21572"
"1480.0";"1.49234";"1.20798";"1.23777";"1.20949"
"1490.0";"1.48909";"1.20762";"1.23366";"1.20603"
"1500.0";"1.48988";"1.20872";"1.23122";"1.20936"
"1510.0";"1.49288";"1.21292";"1.23781";"1.20584"
"1520.0";"1.4899";"1.21044";"1.2336";"1.20528"
"1530.0";"1.49121";"1.2084";"1.23919";"1.20482"
"1540.0";"1.48857";"1.21194";"1.23549";"1.19851"
"1550.0";"1.49178";"1.20549";"1.2379";"1.21046"
"1560.0";"1.48901";"1.20666";"1.23628";"1.20412"
"1570.0";"1.48572";"1.20799";"1.22931";"1.20179"
"1580.0";"1.4907";"1.2044";"1.23489";"1.21195"
"1590.0";"1.49374";"1.2101";"1.23771";"1.2109"
"1600.0";"1.49528";"1.20887";"1.24832";"1.20501"
"1610.0";"1.48779";"1.20382";"1.23993";"1.20018"
"1620.0";"1.48855";"1.20025";"1.23799";"1.20762"
"1630.0";"1.48874";"1.20982";"1.23741";"1.19911"
"1640.0";"1.49023";"1.21124";"1.23506";"1.2038"
"1650.0";"1.48216";"1.20475";"1.22881";"1.19675"
"1660.0";"1.48608";"1.20802";"1.22979";"1.20214"
"1670.0";"1.48475";"1.20964";"1.22693";"1.20017"
"1680.0";"1.49069";"1.20865";"1.23392";"1.20868"
"1690.0";"1.48449";"1.20288";"1.2326";"1.20051"
"1700.0";"1.48641";"1.20571";"1.23142";"1.20362"
"1710.0";"1.48667";"1.21126";"1.228";"1.2022"
"1720.0";"1.48969";"1.20387";"1.23454";"1.21036"
"1730.0";"1.4849";"1.20873";"1.22592";"1.20248"
"1740.0";"1.48746";"1.21323";"1.22747";"1.2027"
"1750.0";"1.49053";"1.20826";"1.23607";"1.20647"
"1760.0";"1.48461";"1.20594";"1.23192";"1.19842"
"1770.0";"1.48589";"1.21185";"1.22687";"1.20082"
"1780.0";"1.48421";"1.20645";"1.23051";"1.19836"
"1790.0";"1.4909";"1.20299";"1.23963";"1.20901"
"1800.0";"1.48822";"1.20308";"1.23516";"1.20689"
"1810.0";"1.48541";"1.20772";"1.23011";"1.20046"
"1820.0";"1.49116";"1.2139";"1.23977";"1.19855"
"1830.0";"1.491";"1.21096";"1.23784";"1.2031"
"1840.0";"1.48585";"1.21135";"1.2353";"1.19254"
"1850.0";"1.49478";"1.2166";"1.24724";"1.19708"
"1860.0";"1.48687";"1.21125";"1.2359";"1.19455"
"1870.0";"1.48611";"1.2137";"1.23193";"1.1943"
"1880.0";"1.48535";"1.20626";"1.23099";"1.20089"
"1890.0";"1.48682";"1.21016";"1.22936";"1.20228"
"1900.0";"1.4889";"1.2086";"1.2338";"1.20444"
"1910.0";"1.49109";"1.21391";"1.23815";"1.20005"
"1920.0";"1.49171";"1.20484";"1.23765";"1.2112"
"1930.0";"1.48645";"1.2057";"1.23449";"1.20059"
"1940.0";"1.48964";"1.21068";"1.23796";"1.19991"
"1950.0";"1.48936";"1.20733";"1.2344";"1.20623"
"1960.0";"1.4883";"1.21033";"1.22675";"1.20842"
"1970.0";"1.48826";"1.20786";"1.23833";"1.19892"
"1980.0";"1.49319";"1.20783";"1.23284";"1.21676"
"1990.0";"1.48795";"1.20874";"1.22724";"1.20864"
"2000.0";"1.48536";"1.20364";"1.2295";"1.20506"
"2010.0";"1.48514";"1.19864";"1.22752";"1.21151"
"2020.0";"1.48626";"1.20336";"1.22813";"1.20896"
"2030.0";"1.48051";"1.19577";"1.22575";"1.20478"
"2040.0";"1.48643";"1.19875";"1.22979";"1.21226"
"2050.0";"1.49124";"1.21066";"1.23173";"1.21026"
"2060.0";"1.48912";"1.20531";"1.23343";"1.20864"
"2070.0";"1.48529";"1.2003";"1.23069";"1.20699"
"2080.0";"1.48435";"1.20806";"1.22719";"1.2005"
"2090.0";"1.48625";"1.20519";"1.22884";"1.20638"
"2100.0";"1.48604";"1.19603";"1.23624";"1.20742"
"2110.0";"1.47992";"1.19781";"1.22368";"1.20341"
"2120.0";"1.4865";"1.20898";"1.22905";"1.20298"
"2130.0";"1.48424";"1.2075";"1.2273";"1.20066"
"2140.0";"1.48922";"1.20952";"1.23038";"1.20781"
"2150.0";"1.48655";"1.20534";"1.22803";"1.2078"
"2160.0";"1.49136";"1.21119";"1.23714";"1.2045"
"2170.0";"1.48875";"1.2092";"1.23443";"1.20283"
"2180.0";"1.48749";"1.20202";"1.23643";"1.20484"
"2190.0";"1.48431";"1.19793";"1.23047";"1.20716"
"2200.0";"1.49001";"1.20562";"1.23348";"1.21048"
"2210.0";"1.48548";"1.20272";"1.22874";"1.20704"
"2220.0";"1.48528";"1.2065";"1.22526";"1.20632"
"2230.0";"1.48667";"1.2082";"1.23006";"1.20315"
"2240.0";"1.4896";"1.21053";"1.23309";"1.20497"
"2250.0";"1.4831";"1.204";"1.2261";"1.2026"
"2260.0";"1.48662";"1.20719";"1.22797";"1.20619"
"2270.0";"1.48669";"1.20755";"1.23104";"1.20285"
"2280.0";"1.4867";"1.20873";"1.22783";"1.20497"
"2290.0";"1.48697";"1.21353";"1.22544";"1.20326"
"2300.0";"1.48424";"1.20874";"1.22891";"1.19777"
"2310.0";"1.48588";"1.21045";"1.22674";"1.20232"
"2320.0";"1.48507";"1.20819";"1.23137";"1.19787"
"2330.0";"1.48685";"1.20644";"1.23018";"1.20524"
"2340.0";"1.48535";"1.20752";"1.23476";"1.19574"
"2350.0";"1.48397";"1.20749";"1.2241";"1.20328"
"2360.0";"1.48419";"1.19998";"1.23182";"1.20345"
"2370.0";"1.48686";"1.20566";"1.2309";"1.20532"
