# This .csv file was created 12.10.2024 14:31
# extracted out of file prod_center_rottrans_p2_gyration.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CLA/6fxb_cla_2
# Original file was created by command :
"Radius of gyration (total and around axes)"
"Time (ps)";"Rg";"Rg\sX\N";"Rg\sY\N";"Rg\sZ\N"
"0.0";"1.48684";"1.20134";"1.23178";"1.20867"
"10.0";"1.49152";"1.21181";"1.23816";"1.20322"
"20.0";"1.48505";"1.19892";"1.22716";"1.21136"
"30.0";"1.48495";"1.21233";"1.22453";"1.2004"
"40.0";"1.48693";"1.20765";"1.23222";"1.20215"
"50.0";"1.48729";"1.21242";"1.22661";"1.20395"
"60.0";"1.48864";"1.21728";"1.23075";"1.19815"
"70.0";"1.48882";"1.20718";"1.23267";"1.20682"
"80.0";"1.49087";"1.20394";"1.23689";"1.21079"
"90.0";"1.49279";"1.20003";"1.2397";"1.21651"
"100.0";"1.48792";"1.2005";"1.23572";"1.20814"
"110.0";"1.48825";"1.20509";"1.22959";"1.21064"
"120.0";"1.49049";"1.21022";"1.23576";"1.20474"
"130.0";"1.48568";"1.20164";"1.23398";"1.20326"
"140.0";"1.49107";"1.21048";"1.23534";"1.20634"
"150.0";"1.484";"1.20286";"1.23112";"1.20081"
"160.0";"1.48978";"1.20406";"1.2435";"1.20118"
"170.0";"1.49091";"1.21048";"1.24361";"1.19741"
"180.0";"1.4885";"1.2033";"1.24236";"1.19994"
"190.0";"1.48991";"1.20608";"1.23958";"1.20353"
"200.0";"1.48758";"1.20338";"1.24391";"1.19597"
"210.0";"1.49037";"1.2017";"1.24388";"1.20461"
"220.0";"1.49037";"1.20437";"1.24527";"1.2005"
"230.0";"1.49108";"1.20032";"1.24749";"1.20402"
"240.0";"1.49527";"1.20303";"1.25244";"1.20655"
"250.0";"1.49541";"1.2069";"1.24742";"1.20823"
"260.0";"1.49193";"1.21783";"1.23304";"1.20341"
"270.0";"1.48585";"1.19721";"1.24193";"1.19991"
"280.0";"1.48466";"1.20147";"1.23631";"1.19853"
"290.0";"1.48009";"1.20173";"1.2292";"1.19425"
"300.0";"1.49265";"1.20972";"1.23192";"1.21447"
"310.0";"1.48859";"1.21018";"1.23093";"1.20502"
"320.0";"1.49108";"1.20727";"1.23243";"1.21255"
"330.0";"1.48831";"1.21306";"1.23587";"1.19634"
"340.0";"1.48471";"1.20145";"1.23162";"1.20348"
"350.0";"1.485";"1.19821";"1.23283";"1.20619"
"360.0";"1.48757";"1.21321";"1.23269";"1.19763"
"370.0";"1.48392";"1.20471";"1.23555";"1.19421"
"380.0";"1.48492";"1.19286";"1.23768";"1.20633"
"390.0";"1.49097";"1.20571";"1.24096";"1.2051"
"400.0";"1.48923";"1.20546";"1.24158";"1.20041"
"410.0";"1.48914";"1.20686";"1.23679";"1.20371"
"420.0";"1.48319";"1.20573";"1.23275";"1.19425"
"430.0";"1.48678";"1.20167";"1.23497";"1.20493"
"440.0";"1.48759";"1.20514";"1.23814";"1.20022"
"450.0";"1.4887";"1.2142";"1.22534";"1.20695"
"460.0";"1.48361";"1.20895";"1.22337";"1.20167"
"470.0";"1.48155";"1.20273";"1.22568";"1.20048"
"480.0";"1.48786";"1.20945";"1.23208";"1.20278"
"490.0";"1.48369";"1.20799";"1.22574";"1.2004"
"500.0";"1.49006";"1.21066";"1.2295";"1.20963"
"510.0";"1.48551";"1.21019";"1.23036";"1.19796"
"520.0";"1.49119";"1.21186";"1.23233";"1.20832"
"530.0";"1.48834";"1.20351";"1.23339";"1.20857"
"540.0";"1.48529";"1.20268";"1.22827";"1.20708"
"550.0";"1.49001";"1.20575";"1.23609";"1.20768"
"560.0";"1.48418";"1.20806";"1.22986";"1.19733"
"570.0";"1.49002";"1.20766";"1.24272";"1.19896"
"580.0";"1.49402";"1.21405";"1.24044";"1.20481"
"590.0";"1.48961";"1.20072";"1.24011";"1.2076"
"600.0";"1.4906";"1.20566";"1.24167";"1.20351"
"610.0";"1.48825";"1.2069";"1.2362";"1.20207"
"620.0";"1.48536";"1.20394";"1.23296";"1.20123"
"630.0";"1.49292";"1.21439";"1.23388";"1.20848"
"640.0";"1.48954";"1.20814";"1.23726";"1.20293"
"650.0";"1.48648";"1.20655";"1.2315";"1.20287"
"660.0";"1.48963";"1.20777";"1.23808";"1.2027"
"670.0";"1.48791";"1.20698";"1.23905";"1.19822"
"680.0";"1.4874";"1.20524";"1.23838";"1.19938"
"690.0";"1.48458";"1.19938";"1.23859";"1.19806"
"700.0";"1.49229";"1.20798";"1.24153";"1.20549"
"710.0";"1.4879";"1.20646";"1.23914";"1.19862"
