# This .csv file was created 12.10.2024 14:33
# extracted out of file prod_mindist_mol7_outer_dimer_area.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CAD/6fxb_cad_3
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"MOL7-outer_dimer_area"
"0.0";"4.155571"
"10.0";"4.153793"
"20.0";"4.373373"
"30.0";"4.503915"
"40.0";"4.247868"
"50.0";"4.187456"
"60.0";"4.161699"
"70.0";"4.179366"
"80.0";"4.387068"
"90.0";"4.689554"
"100.0";"4.776352"
"110.0";"4.892731"
"120.0";"4.974887"
"130.0";"4.747966"
"140.0";"4.80628"
"150.0";"4.751948"
"160.0";"4.75106"
"170.0";"4.698298"
"180.0";"4.456998"
"190.0";"4.423441"
"200.0";"4.47519"
"210.0";"4.800535"
"220.0";"4.725814"
"230.0";"4.761214"
"240.0";"4.567727"
"250.0";"4.683475"
"260.0";"4.80569"
"270.0";"4.903022"
"280.0";"5.12961"
"290.0";"5.140743"
"300.0";"5.085607"
"310.0";"5.081221"
"320.0";"5.087801"
"330.0";"5.143554"
"340.0";"5.212643"
"350.0";"5.142017"
"360.0";"5.117872"
"370.0";"4.949856"
"380.0";"4.94292"
"390.0";"5.076934"
"400.0";"5.115742"
"410.0";"5.202027"
"420.0";"5.348353"
"430.0";"5.341786"
"440.0";"5.259879"
"450.0";"5.241443"
"460.0";"5.308567"
"470.0";"5.538492"
"480.0";"5.622528"
"490.0";"5.817876"
"500.0";"5.689154"
"510.0";"5.806725"
"520.0";"5.896347"
"530.0";"6.219065"
"540.0";"6.279922"
"550.0";"6.292439"
"560.0";"6.446529"
"570.0";"6.54814"
"580.0";"6.471848"
"590.0";"6.483672"
"600.0";"6.625737"
"610.0";"6.710635"
"620.0";"6.557123"
"630.0";"6.31543"
"640.0";"6.476345"
"650.0";"6.294524"
"660.0";"6.432853"
"670.0";"6.355105"
"680.0";"6.107901"
"690.0";"5.969691"
"700.0";"5.755669"
"710.0";"5.750678"
"720.0";"5.998884"
"730.0";"6.086665"
"740.0";"5.977872"
"750.0";"5.959005"
"760.0";"5.759879"
"770.0";"5.545432"
"780.0";"5.445956"
"790.0";"5.699022"
"800.0";"5.731243"
"810.0";"5.712564"
"820.0";"5.709046"
"830.0";"5.951996"
"840.0";"5.969546"
"850.0";"5.750872"
"860.0";"5.674556"
"870.0";"5.709895"
"880.0";"5.76825"
"890.0";"5.535173"
"900.0";"5.49556"
"910.0";"5.593765"
"920.0";"5.628626"
"930.0";"6.047676"
"940.0";"5.996106"
