Time (ps);Coul-SR:Protein-MOL;LJ-SR:Protein-MOL
0.0;-0.10187731730465041;-0.033154026090031076
10.0;-0.09120594369749987;-0.03705837175058403
20.0;-0.10143423027289038;-0.03163373264927135
30.0;-0.1080463065512979;-0.02983853121137206
40.0;-0.08347329646552634;-0.0360712183115619
50.0;-0.09385705472437994;-0.03451203168319304
60.0;-0.1138688926275424;-0.026674563580084465
70.0;-0.1010066780042562;-0.022972993984721933
80.0;-0.08039363630733021;-0.033096335201759
90.0;-0.09515778139578572;-0.02353123704561821
100.0;-0.1053149905394976;-0.020295999514526847
110.0;-0.09310201845835156;-0.02704627719585951
120.0;-0.08227563757852444;-0.03711843209519532
130.0;-0.10382668146262726;-0.02939552489446238
140.0;-0.10927530628578463;-0.029613678199839934
150.0;-0.10399075694298143;-0.02794770766981027
160.0;-0.09866256393725785;-0.03326424196716925
170.0;-0.09888892768187958;-0.036618791744631285
180.0;-0.11215388971395768;-0.030181592576876998
190.0;-0.10334179002116421;-0.03205721041949839
200.0;-0.10369454958788052;-0.024913934731703072
210.0;-0.09565258766377518;-0.03323697094607657
220.0;-0.08709969920742557;-0.03290479806148984
230.0;-0.09690599419376451;-0.03350385903750481
240.0;-0.09847694062176564;-0.03271166641111154
250.0;-0.11240833526940733;-0.0338602221566399
260.0;-0.12429227729907968;-0.027133980904516207
270.0;-0.10772466203931126;-0.024311005492858008
280.0;-0.10946213390168942;-0.023350035678741107
290.0;-0.10595977672977755;-0.02100729406060911
300.0;-0.095916134774196;-0.02195789491988416
310.0;-0.09927333582122877;-0.02322527159525131
320.0;-0.0934320656816528;-0.022176786787736897
330.0;-0.10596815264704788;-0.024831963304686434
340.0;-0.10897496444124191;-0.021297020270058586
350.0;-0.07930156021238492;-0.0242571359452072
360.0;-0.07049143462048917;-0.027445031599570246
370.0;-0.12254178634384891;-0.018788646515830242
380.0;-0.09111765777917188;-0.023380545169385192
390.0;-0.08659558279674859;-0.020766221129237143
400.0;-0.11141397598420182;-0.020740116256848008
410.0;-0.10861108710053946;-0.01987176756364554
420.0;-0.09474596175478064;-0.028621076115485568
430.0;-0.1091416401994247;-0.02855668222462109
440.0;-0.09905836404752684;-0.021323775909244242
450.0;-0.10148699576273854;-0.02347613534052346
460.0;-0.10915167589252395;-0.023979116183604925
470.0;-0.10857533800606363;-0.026674869052196327
480.0;-0.11349595539353688;-0.018046300896998147
490.0;-0.09930974710156129;-0.02694022816509507
500.0;-0.10011480030726842;-0.02516491013668366
510.0;-0.09069846794118201;-0.023646988690300314
520.0;-0.10604851711359824;-0.022887311900648487
530.0;-0.10388313267329208;-0.018610275253457084
540.0;-0.10061929805013928;-0.02627027236149799
550.0;-0.12224537885669537;-0.017342114330462018
560.0;-0.11049590392009927;-0.019061392059065617
570.0;-0.11883334970654173;-0.026351237751580648
580.0;-0.11431899006632713;-0.028133266102957927
590.0;-0.11255902648973648;-0.03045324150722617
600.0;-0.10114019422797804;-0.0343019637706889
610.0;-0.11300068362549702;-0.02928926298482083
620.0;-0.09865383714847933;-0.02903297288713976
630.0;-0.11784949296473066;-0.020991418521043824
640.0;-0.1124680351535599;-0.031268279029802185
650.0;-0.10478175953765774;-0.02735195558951104
660.0;-0.11902117369852228;-0.021058128160643758
670.0;-0.10556869719099723;-0.02461691290097455
680.0;-0.1142785256370931;-0.02681265597585365
690.0;-0.11031584874377476;-0.02915233826798644
700.0;-0.1169424867132867;-0.032614282828282826
710.0;-0.10228388929108426;-0.02946652930147946
720.0;-0.11268841724531561;-0.02646955391999193
730.0;-0.11468918468904332;-0.02567999736104653
740.0;-0.10684801533071608;-0.027200490110818466
750.0;-0.11581635389896525;-0.026227464393785323
760.0;-0.1097926487328313;-0.021177033661904883
770.0;-0.1105062097888917;-0.029837530786629807
780.0;-0.09985684708021471;-0.029139318716764014
790.0;-0.10036587640301564;-0.03194246147386364
800.0;-0.10622497432098459;-0.03361821747169083
810.0;-0.10890267257646905;-0.02617299556764822
820.0;-0.11338160796825533;-0.0227484991638022
830.0;-0.11175179590622619;-0.029000703675472684
840.0;-0.11275385289294333;-0.023621898948077293
850.0;-0.1080753998548258;-0.02405246483279936
860.0;-0.1176630403586344;-0.025207949994787295
870.0;-0.12077330709098308;-0.026513634514136346
880.0;-0.10228312842261808;-0.031661477625766446
890.0;-0.09547273302708023;-0.03114004625132393
900.0;-0.1130913970952044;-0.0252659071692961
910.0;-0.1127681843498504;-0.02715296506752444
920.0;-0.10734631333241795;-0.024592033752324837
930.0;-0.12376150135532035;-0.02443267737086722
940.0;-0.1122471908658973;-0.023469786349324534
950.0;-0.09840289968118365;-0.028091788776426162
960.0;-0.09475459574733042;-0.028259022135051836
970.0;-0.06994339528677743;-0.027590534716479993
980.0;-0.06935201323079052;-0.02857635782245336
990.0;-0.07701106481687156;-0.031535775574834835
1000.0;-0.07184801148254816;-0.029536779763726893
1010.0;-0.07682884957824235;-0.025860587996081257
1020.0;-0.07996229572719546;-0.018626141251298845
1030.0;-0.0709785659775649;-0.02932531487318211
1040.0;-0.06764495930934183;-0.02258132221431445
1050.0;-0.05701556068904703;-0.025127989741296868
1060.0;-0.07350103525919217;-0.023413715297432608
1070.0;-0.059593555770838094;-0.027225661360585574
1080.0;-0.05177288285980293;-0.023177195558582598
1090.0;-0.05367182440337657;-0.02185073500735951
1100.0;-0.061936872515339726;-0.02970059035213877
1110.0;-0.05687605261849725;-0.029234430691223622
1120.0;-0.06972662402539506;-0.025676930713730155
1130.0;-0.056030986633726076;-0.028053289940453564
1140.0;-0.08517081934225855;-0.026204868582535394
1150.0;-0.05950493040641651;-0.02969270817028044
1160.0;-0.09157802720153009;-0.03069423717584114
1170.0;-0.11512230940303356;-0.022928852857392736
1180.0;-0.10163123133514136;-0.021550983509461018
1190.0;-0.07517062588054746;-0.026362182373955923
1200.0;-0.07454498124031682;-0.026447031116807802
1210.0;-0.05970389763779527;-0.024175788681902566
1220.0;-0.05961005437689989;-0.02870456507920524
1230.0;-0.07678195816879853;-0.02791566497250931
1240.0;-0.06527442496079638;-0.024247603024550667
1250.0;-0.060151301725982896;-0.02150154564223937
1260.0;-0.07202842316347954;-0.02173922289694364
1270.0;-0.06805283004241806;-0.02669286210403592
1280.0;-0.058819260628811584;-0.0298275853360438
1290.0;-0.06125698990061812;-0.02813905466313695
1300.0;-0.06610973666080237;-0.02475322853487199
1310.0;-0.07456867902949105;-0.026562492694789892
1320.0;-0.06681485430649126;-0.03084349919129914
1330.0;-0.0942578989610737;-0.020564223926517144
1340.0;-0.09921108280015525;-0.019745493132332502
1350.0;-0.07059735173466467;-0.031118264063344676
1360.0;-0.07247574762556012;-0.031124853626102133
1370.0;-0.07399688488131549;-0.02707722941114348
1380.0;-0.08576550299604152;-0.02517966113075787
1390.0;-0.08772444937939192;-0.022990809778745198
1400.0;-0.06864865052225815;-0.02920733959214126
1410.0;-0.07773872644058101;-0.02955548835139688
1420.0;-0.08749094650335736;-0.022235442394304812
1430.0;-0.07100528226521155;-0.02741220469450282
1440.0;-0.07568263312010658;-0.02880694002840231
1450.0;-0.0872129914389926;-0.02603398039598596
1460.0;-0.08790686457475289;-0.025029740591536242
1470.0;-0.08464664850032877;-0.02495435423094431
1480.0;-0.08140443244600702;-0.018921806253139127
1490.0;-0.06987722201936515;-0.02619895997280316
1500.0;-0.07119452254398245;-0.019197417435871444
1510.0;-0.058383238008131354;-0.02414754336618033
1520.0;-0.0706498503640627;-0.023445273972602737
1530.0;-0.06467974224095954;-0.025742756413542116
1540.0;-0.07870206633530277;-0.0157092356747632
1550.0;-0.0626632689355648;-0.025641198035618457
1560.0;-0.06954143371238472;-0.022929164400369354
