# This .csv file was created 12.10.2024 14:31
# extracted out of file prod_center_rottrans_gyration.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CLA/6fxb_cla_3
# Original file was created by command :
"Radius of gyration (total and around axes)"
"Time (ps)";"Rg";"Rg\sX\N";"Rg\sY\N";"Rg\sZ\N"
"0.0";"2.13536";"1.95588";"1.95185";"1.21833"
"10.0";"2.15343";"1.97755";"1.97133";"1.21558"
"20.0";"2.1459";"1.96573";"1.96354";"1.22074"
"30.0";"2.1459";"1.96671";"1.96665";"1.21414"
"40.0";"2.15105";"1.97219";"1.97037";"1.21744"
"50.0";"2.14153";"1.96011";"1.95905";"1.22162"
"60.0";"2.14228";"1.96043";"1.96351";"1.21656"
"70.0";"2.14";"1.95843";"1.9611";"1.21567"
"80.0";"2.14655";"1.96545";"1.96861";"1.21527"
"90.0";"2.1482";"1.96648";"1.97058";"1.21627"
"100.0";"2.16483";"1.98296";"1.98805";"1.22003"
"110.0";"2.16377";"1.98422";"1.98606";"1.21748"
"120.0";"2.14781";"1.96639";"1.96622";"1.22208"
"130.0";"2.16304";"1.98475";"1.98213";"1.22042"
"140.0";"2.15394";"1.97309";"1.97554";"1.21782"
"150.0";"2.15261";"1.97334";"1.97256";"1.21752"
"160.0";"2.14149";"1.96333";"1.96065";"1.21371"
"170.0";"2.14208";"1.96052";"1.96271";"1.21701"
"180.0";"2.14908";"1.97244";"1.96774";"1.21434"
"190.0";"2.14598";"1.96717";"1.96576";"1.21512"
"200.0";"2.15699";"1.98132";"1.97637";"1.21388"
"210.0";"2.15176";"1.97374";"1.97117";"1.21616"
"220.0";"2.14426";"1.96463";"1.962";"1.2192"
"230.0";"2.14645";"1.96823";"1.96354";"1.21862"
"240.0";"2.15009";"1.97184";"1.96477";"1.22364"
"250.0";"2.14653";"1.96605";"1.96418";"1.22142"
"260.0";"2.14045";"1.96036";"1.95724";"1.22035"
"270.0";"2.14193";"1.96075";"1.95974";"1.22091"
"280.0";"2.13694";"1.95804";"1.95448";"1.21619"
"290.0";"2.14846";"1.97059";"1.96443";"1.22045"
"300.0";"2.15992";"1.98145";"1.98201";"1.2149"
"310.0";"2.14484";"1.96563";"1.95999";"1.22287"
"320.0";"2.13465";"1.95338";"1.9519";"1.21978"
"330.0";"2.15227";"1.97364";"1.96783";"1.22348"
"340.0";"2.15981";"1.98224";"1.97888";"1.21833"
"350.0";"2.16598";"1.98842";"1.98341";"1.22279"
"360.0";"2.1564";"1.97851";"1.9772";"1.21503"
"370.0";"2.16886";"1.99423";"1.98742";"1.21702"
"380.0";"2.15956";"1.98136";"1.97706";"1.2218"
"390.0";"2.15813";"1.98058";"1.97789";"1.21667"
"400.0";"2.15806";"1.97707";"1.97702";"1.22354"
"410.0";"2.15799";"1.97898";"1.97566";"1.2224"
"420.0";"2.15502";"1.97437";"1.97363";"1.22263"
"430.0";"2.15797";"1.97987";"1.97557";"1.22105"
"440.0";"2.16425";"1.98626";"1.98257";"1.22154"
"450.0";"2.14728";"1.96589";"1.96552";"1.22214"
"460.0";"2.14892";"1.96762";"1.96612";"1.22416"
"470.0";"2.14782";"1.96546";"1.96259";"1.22941"
"480.0";"2.15723";"1.97608";"1.97926";"1.21859"
"490.0";"2.14994";"1.96739";"1.96845";"1.22438"
"500.0";"2.15376";"1.97559";"1.97065";"1.22105"
"510.0";"2.15413";"1.97519";"1.97257";"1.21991"
"520.0";"2.15316";"1.97382";"1.97083";"1.2215"
"530.0";"2.16454";"1.98535";"1.98392";"1.22184"
"540.0";"2.15845";"1.97956";"1.97954";"1.21677"
"550.0";"2.16683";"1.98835";"1.98716";"1.21982"
"560.0";"2.15852";"1.97994";"1.97815";"1.21867"
"570.0";"2.1603";"1.97976";"1.97954";"1.22302"
"580.0";"2.16223";"1.98547";"1.98325";"1.21453"
"590.0";"2.15857";"1.98043";"1.97667";"1.22046"
