# This .csv file was created 12.10.2024 14:27
# extracted out of file prod_mindist_pos2_mol16_55.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CLAD/6fxb_clad_1
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"Protein_pos1-MOL16"
"0.0";"3.805489"
"10.0";"3.679977"
"20.0";"3.600449"
"30.0";"3.624604"
"40.0";"3.506314"
"50.0";"3.670154"
"60.0";"3.647093"
"70.0";"3.784592"
"80.0";"3.90435"
"90.0";"3.887194"
"100.0";"4.066143"
"110.0";"3.964846"
"120.0";"3.876808"
"130.0";"3.98211"
"140.0";"3.876271"
"150.0";"3.834726"
"160.0";"3.901214"
"170.0";"4.003523"
"180.0";"3.813265"
"190.0";"3.577441"
"200.0";"3.594218"
"210.0";"3.620446"
"220.0";"3.684909"
"230.0";"3.58094"
"240.0";"3.457604"
"250.0";"3.217062"
"260.0";"3.272382"
"270.0";"3.226022"
"280.0";"3.178389"
"290.0";"3.24317"
"300.0";"3.280608"
"310.0";"3.424826"
"320.0";"3.351759"
"330.0";"3.496898"
"340.0";"3.443105"
"350.0";"3.854352"
"360.0";"4.061727"
"370.0";"3.943732"
"380.0";"4.144446"
"390.0";"4.296672"
"400.0";"4.084075"
"410.0";"3.969284"
"420.0";"3.479827"
"430.0";"3.483042"
"440.0";"3.499509"
"450.0";"3.762499"
"460.0";"3.747881"
"470.0";"3.846021"
"480.0";"4.132621"
"490.0";"4.173177"
"500.0";"3.948844"
"510.0";"3.923757"
"520.0";"3.87709"
"530.0";"3.986604"
"540.0";"4.178574"
"550.0";"4.178961"
"560.0";"4.069531"
"570.0";"3.976365"
"580.0";"3.981149"
"590.0";"3.817803"
"600.0";"3.837438"
"610.0";"3.697685"
"620.0";"3.732618"
"630.0";"3.794233"
"640.0";"3.645662"
"650.0";"3.846994"
"660.0";"3.612333"
"670.0";"3.51654"
"680.0";"3.809043"
"690.0";"3.341004"
"700.0";"3.36972"
"710.0";"3.501037"
"720.0";"3.473647"
"730.0";"3.326668"
"740.0";"3.342749"
"750.0";"3.100675"
"760.0";"3.193264"
"770.0";"3.128672"
"780.0";"3.062476"
"790.0";"2.947866"
"800.0";"2.862336"
"810.0";"2.874936"
"820.0";"2.746585"
"830.0";"3.041782"
"840.0";"3.210115"
"850.0";"3.143164"
"860.0";"3.239484"
"870.0";"2.960458"
"880.0";"2.88952"
"890.0";"2.920773"
"900.0";"3.018956"
"910.0";"3.293989"
"920.0";"3.239781"
"930.0";"3.203205"
"940.0";"3.097398"
"950.0";"3.009118"
"960.0";"3.050101"
"970.0";"3.12319"
"980.0";"3.037921"
"990.0";"3.155464"
"1000.0";"3.025456"
"1010.0";"2.899178"
"1020.0";"2.727409"
"1030.0";"2.605862"
"1040.0";"2.746887"
"1050.0";"2.802063"
"1060.0";"2.619565"
"1070.0";"2.80713"
"1080.0";"2.671002"
