# This .csv file was created 12.10.2024 14:32
# extracted out of file mindist_major_allergenic_epitope_r_203-222_MOL_2.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CAD/6fxb_cad_1
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"r_203-222-MOL"
"0.0";"1.241023"
"10.0";"1.425294"
"20.0";"1.355431"
"30.0";"1.349075"
"40.0";"1.458553"
"50.0";"1.671623"
"60.0";"1.741002"
"70.0";"1.874934"
"80.0";"1.899053"
"90.0";"2.048024"
"100.0";"1.830482"
"110.0";"1.820567"
"120.0";"1.989428"
"130.0";"1.952781"
"140.0";"1.908385"
"150.0";"2.046628"
"160.0";"2.106601"
"170.0";"1.954959"
"180.0";"2.099675"
"190.0";"2.057871"
"200.0";"1.976466"
"210.0";"1.812366"
"220.0";"1.950082"
"230.0";"1.878606"
"240.0";"1.899249"
"250.0";"1.849529"
"260.0";"1.830842"
"270.0";"1.806219"
"280.0";"1.855606"
"290.0";"1.676266"
"300.0";"1.625869"
"310.0";"1.718237"
"320.0";"1.652505"
"330.0";"1.530632"
"340.0";"1.63452"
"350.0";"1.658164"
"360.0";"1.429541"
"370.0";"1.389487"
"380.0";"1.432773"
"390.0";"1.381426"
"400.0";"1.384885"
"410.0";"1.186738"
"420.0";"1.039717"
"430.0";"1.004572"
"440.0";"1.058035"
"450.0";"0.963223"
"460.0";"0.8575633"
"470.0";"0.6477592"
"480.0";"0.7833325"
"490.0";"0.5855539"
"500.0";"0.8893915"
"510.0";"0.874403"
"520.0";"0.8443794"
"530.0";"1.085373"
"540.0";"1.046111"
"550.0";"0.9357232"
"560.0";"1.145468"
"570.0";"1.207181"
"580.0";"1.035601"
"590.0";"0.9857413"
"600.0";"0.9617534"
"610.0";"0.9295343"
"620.0";"0.7733893"
"630.0";"0.6757081"
"640.0";"0.8209209"
"650.0";"1.034141"
"660.0";"1.238931"
"670.0";"1.339374"
"680.0";"1.561002"
"690.0";"1.460613"
"700.0";"1.422641"
"710.0";"1.413754"
"720.0";"1.584549"
"730.0";"1.373307"
"740.0";"1.289506"
"750.0";"1.235004"
"760.0";"1.01197"
"770.0";"0.9461324"
"780.0";"1.189301"
"790.0";"1.293242"
"800.0";"1.28033"
"810.0";"1.038771"
"820.0";"1.03495"
"830.0";"1.323291"
"840.0";"1.486926"
"850.0";"1.739686"
"860.0";"1.751409"
"870.0";"1.657185"
"880.0";"1.318737"
"890.0";"1.301999"
"900.0";"1.387202"
"910.0";"1.578472"
"920.0";"1.444862"
"930.0";"1.504422"
"940.0";"1.597363"
"950.0";"1.519557"
"960.0";"1.238081"
"970.0";"1.313813"
"980.0";"1.335528"
"990.0";"1.548528"
"1000.0";"1.613647"
"1010.0";"1.519705"
"1020.0";"1.834662"
"1030.0";"1.816275"
"1040.0";"1.656635"
"1050.0";"1.857686"
"1060.0";"1.826447"
"1070.0";"1.806332"
"1080.0";"1.946633"
"1090.0";"1.841397"
"1100.0";"1.758716"
"1110.0";"1.828689"
"1120.0";"1.686838"
"1130.0";"1.891554"
"1140.0";"1.877614"
"1150.0";"1.806103"
"1160.0";"1.804629"
"1170.0";"1.687349"
"1180.0";"1.747966"
"1190.0";"1.784572"
"1200.0";"1.753547"
"1210.0";"1.789835"
"1220.0";"1.794619"
"1230.0";"1.910982"
"1240.0";"1.869439"
"1250.0";"1.824962"
"1260.0";"1.884072"
"1270.0";"1.836511"
"1280.0";"1.829397"
"1290.0";"1.863347"
"1300.0";"1.738639"
"1310.0";"1.783916"
"1320.0";"1.774927"
"1330.0";"1.836017"
"1340.0";"1.754192"
"1350.0";"1.856078"
"1360.0";"1.891023"
"1370.0";"1.878623"
"1380.0";"1.813869"
"1390.0";"1.817933"
"1400.0";"1.631199"
"1410.0";"1.584505"
"1420.0";"1.509958"
"1430.0";"1.555029"
"1440.0";"1.506822"
"1450.0";"1.657475"
"1460.0";"1.740787"
"1470.0";"1.763717"
"1480.0";"1.603409"
"1490.0";"1.746874"
"1500.0";"1.776089"
"1510.0";"1.788777"
"1520.0";"1.485976"
"1530.0";"1.563156"
"1540.0";"1.691364"
"1550.0";"1.421898"
"1560.0";"1.396972"
"1570.0";"1.45263"
"1580.0";"1.43388"
"1590.0";"1.484298"
"1600.0";"1.294061"
"1610.0";"1.430552"
"1620.0";"1.533661"
"1630.0";"1.52811"
"1640.0";"1.737851"
"1650.0";"1.74607"
"1660.0";"1.859912"
"1670.0";"1.860764"
"1680.0";"1.76255"
"1690.0";"1.832285"
"1700.0";"1.848438"
"1710.0";"1.890582"
"1720.0";"1.814392"
"1730.0";"1.772586"
"1740.0";"1.902105"
"1750.0";"1.971572"
"1760.0";"1.884011"
"1770.0";"1.855527"
"1780.0";"1.806536"
"1790.0";"1.799368"
"1800.0";"1.710668"
"1810.0";"1.850929"
"1820.0";"1.800362"
"1830.0";"1.859331"
"1840.0";"1.817794"
"1850.0";"1.847931"
"1860.0";"1.84247"
"1870.0";"1.800806"
"1880.0";"1.828325"
"1890.0";"1.914889"
"1900.0";"2.045026"
"1910.0";"1.998557"
"1920.0";"2.011102"
"1930.0";"2.114446"
"1940.0";"2.137948"
"1950.0";"2.139476"
"1960.0";"2.153494"
"1970.0";"1.973508"
"1980.0";"2.080463"
"1990.0";"1.857752"
"2000.0";"2.019913"
"2010.0";"2.208358"
"2020.0";"2.133087"
"2030.0";"2.146004"
"2040.0";"2.092"
"2050.0";"2.087678"
"2060.0";"2.120038"
"2070.0";"2.225096"
"2080.0";"2.330722"
"2090.0";"2.11558"
"2100.0";"2.053749"
"2110.0";"1.993347"
"2120.0";"1.983854"
"2130.0";"1.935537"
"2140.0";"1.979051"
"2150.0";"2.012228"
"2160.0";"1.998318"
"2170.0";"1.945697"
"2180.0";"1.965825"
"2190.0";"1.915455"
"2200.0";"1.893471"
"2210.0";"1.88737"
"2220.0";"1.871166"
"2230.0";"1.875728"
"2240.0";"1.698214"
"2250.0";"1.836481"
"2260.0";"1.910526"
"2270.0";"1.934444"
"2280.0";"1.903715"
"2290.0";"1.957196"
"2300.0";"1.783288"
"2310.0";"1.788701"
"2320.0";"1.706851"
"2330.0";"1.763394"
"2340.0";"1.697165"
"2350.0";"1.940905"
"2360.0";"1.805318"
"2370.0";"1.722302"
"2380.0";"1.473489"
"2390.0";"1.620944"
"2400.0";"1.664063"
"2410.0";"1.649666"
"2420.0";"1.386132"
"2430.0";"1.418462"
"2440.0";"1.835459"
"2450.0";"1.910673"
"2460.0";"1.737542"
"2470.0";"1.69517"
"2480.0";"1.88201"
"2490.0";"1.889072"
"2500.0";"1.863791"
"2510.0";"1.713996"
"2520.0";"1.531026"
"2530.0";"1.613999"
"2540.0";"1.417168"
"2550.0";"1.136861"
"2560.0";"0.9545813"
"2570.0";"1.23748"
"2580.0";"1.469432"
"2590.0";"1.530283"
"2600.0";"1.685551"
"2610.0";"1.591084"
"2620.0";"1.578366"
"2630.0";"1.611841"
"2640.0";"1.404838"
"2650.0";"1.286824"
"2660.0";"1.337832"
"2670.0";"1.26781"
"2680.0";"1.067189"
"2690.0";"1.062125"
"2700.0";"1.150002"
"2710.0";"1.009568"
"2720.0";"0.8128952"
"2730.0";"0.7661889"
"2740.0";"0.6299985"
"2750.0";"0.508698"
"2760.0";"0.6540229"
"2770.0";"0.8949704"
"2780.0";"0.7207638"
"2790.0";"0.8788773"
"2800.0";"0.7772412"
"2810.0";"0.9492949"
"2820.0";"0.9256541"
"2830.0";"0.7554302"
"2840.0";"0.5560737"
"2850.0";"0.3649507"
"2860.0";"0.4231341"
"2870.0";"0.5234535"
"2880.0";"0.6695264"
"2890.0";"0.5617761"
"2900.0";"0.2599905"
"2910.0";"0.5491345"
"2920.0";"0.5907805"
"2930.0";"0.5930741"
"2940.0";"0.2968747"
"2950.0";"0.5612652"
"2960.0";"0.3275926"
"2970.0";"0.3269497"
"2980.0";"0.4299365"
"2990.0";"0.4828005"
"3000.0";"0.4623707"
"3010.0";"0.396223"
"3020.0";"0.3772608"
"3030.0";"0.3209642"
"3040.0";"0.3191391"
"3050.0";"0.4607929"
"3060.0";"0.5107427"
"3070.0";"0.609045"
"3080.0";"0.5095661"
"3090.0";"0.6059793"
"3100.0";"0.9067556"
"3110.0";"0.9301603"
"3120.0";"0.9092432"
"3130.0";"0.9312084"
"3140.0";"0.6429689"
"3150.0";"0.5155226"
"3160.0";"0.6159885"
"3170.0";"0.7657706"
"3180.0";"0.9386355"
"3190.0";"1.107309"
"3200.0";"1.203884"
"3210.0";"1.240279"
"3220.0";"1.122475"
"3230.0";"0.9867715"
"3240.0";"0.9848825"
"3250.0";"1.193064"
"3260.0";"1.231489"
"3270.0";"1.269158"
"3280.0";"1.282346"
"3290.0";"1.26339"
"3300.0";"1.303556"
"3310.0";"1.038066"
"3320.0";"1.177602"
"3330.0";"1.235623"
"3340.0";"1.258399"
"3350.0";"1.263394"
"3360.0";"1.160119"
"3370.0";"1.030401"
"3380.0";"1.346898"
"3390.0";"1.386139"
"3400.0";"1.286723"
"3410.0";"1.266944"
"3420.0";"1.252436"
"3430.0";"1.288664"
"3440.0";"1.167772"
"3450.0";"1.256774"
"3460.0";"1.073096"
"3470.0";"1.25682"
"3480.0";"0.8783854"
"3490.0";"0.6726322"
"3500.0";"0.6504113"
"3510.0";"0.5372544"
"3520.0";"0.4055874"
"3530.0";"0.5096208"
"3540.0";"0.4702202"
"3550.0";"0.5936805"
"3560.0";"0.650161"
"3570.0";"0.6844707"
"3580.0";"0.570955"
"3590.0";"0.5000981"
"3600.0";"0.4073556"
"3610.0";"0.6036493"
"3620.0";"0.5262902"
"3630.0";"0.6238245"
"3640.0";"0.5339742"
"3650.0";"0.5617123"
"3660.0";"0.6119183"
"3670.0";"0.5523677"
"3680.0";"0.6582585"
"3690.0";"0.6521091"
"3700.0";"0.6139155"
"3710.0";"0.6006089"
"3720.0";"0.7212853"
"3730.0";"0.8128606"
"3740.0";"0.7783481"
"3750.0";"0.720881"
"3760.0";"0.6874744"
"3770.0";"0.7052812"
"3780.0";"0.7105493"
"3790.0";"0.9592144"
"3800.0";"0.8284997"
"3810.0";"0.8337133"
"3820.0";"0.9992642"
"3830.0";"1.302814"
"3840.0";"1.027417"
"3850.0";"0.9527297"
"3860.0";"1.101009"
"3870.0";"1.278257"
"3880.0";"1.290384"
"3890.0";"1.302615"
"3900.0";"1.21578"
"3910.0";"1.018889"
"3920.0";"1.015806"
"3930.0";"1.320654"
"3940.0";"1.352007"
"3950.0";"1.452641"
"3960.0";"1.414408"
"3970.0";"1.378756"
"3980.0";"1.355592"
"3990.0";"1.128627"
"4000.0";"1.061549"
"4010.0";"1.05276"
"4020.0";"1.019656"
"4030.0";"1.019793"
"4040.0";"1.019219"
"4050.0";"0.9792345"
"4060.0";"0.9248189"
"4070.0";"1.061611"
"4080.0";"1.2341"
"4090.0";"1.118385"
"4100.0";"1.049659"
"4110.0";"1.204489"
"4120.0";"1.19236"
"4130.0";"1.217852"
"4140.0";"1.291761"
"4150.0";"1.297876"
"4160.0";"1.294043"
"4170.0";"1.206546"
"4180.0";"1.10698"
"4190.0";"1.093783"
"4200.0";"1.113198"
"4210.0";"1.067791"
"4220.0";"1.095512"
"4230.0";"1.278053"
"4240.0";"1.04958"
"4250.0";"1.009173"
"4260.0";"1.155518"
"4270.0";"1.210759"
"4280.0";"1.309133"
"4290.0";"1.155946"
"4300.0";"1.369996"
"4310.0";"1.3869"
"4320.0";"1.488996"
"4330.0";"1.508266"
"4340.0";"1.458273"
"4350.0";"1.333001"
"4360.0";"1.551763"
"4370.0";"1.57676"
"4380.0";"1.572623"
"4390.0";"1.404554"
"4400.0";"1.487447"
"4410.0";"1.330065"
"4420.0";"1.292306"
"4430.0";"1.216169"
"4440.0";"1.210146"
"4450.0";"1.168981"
"4460.0";"1.287111"
"4470.0";"1.202787"
"4480.0";"1.493901"
"4490.0";"1.346758"
"4500.0";"1.301623"
"4510.0";"1.340108"
"4520.0";"1.108221"
"4530.0";"1.19913"
"4540.0";"1.165525"
"4550.0";"1.147354"
"4560.0";"1.183344"
"4570.0";"1.150861"
"4580.0";"1.131865"
"4590.0";"1.009373"
"4600.0";"0.8429016"
"4610.0";"0.9085822"
"4620.0";"0.8975413"
"4630.0";"0.892091"
"4640.0";"0.8790538"
"4650.0";"0.8644501"
"4660.0";"0.9330781"
"4670.0";"1.22719"
"4680.0";"0.962504"
"4690.0";"0.9580511"
"4700.0";"0.9266394"
"4710.0";"0.9172612"
"4720.0";"0.9254349"
"4730.0";"1.01923"
"4740.0";"0.9022829"
"4750.0";"0.8122221"
"4760.0";"0.769016"
"4770.0";"1.032606"
"4780.0";"0.8539678"
"4790.0";"0.8666815"
"4800.0";"0.9313456"
"4810.0";"0.8699287"
"4820.0";"1.022135"
"4830.0";"0.9408758"
"4840.0";"0.9791305"
"4850.0";"0.9495143"
"4860.0";"0.9641452"
"4870.0";"1.16649"
"4880.0";"1.03249"
"4890.0";"0.786997"
"4900.0";"0.9055268"
"4910.0";"0.7982919"
"4920.0";"0.9141309"
"4930.0";"0.9057181"
"4940.0";"1.070089"
"4950.0";"1.434438"
"4960.0";"1.473055"
"4970.0";"1.283598"
"4980.0";"1.341082"
"4990.0";"1.431558"
"5000.0";"1.180503"
"5010.0";"0.9961073"
"5020.0";"1.210027"
"5030.0";"1.22927"
"5040.0";"1.128259"
"5050.0";"1.00427"
"5060.0";"0.8238819"
"5070.0";"0.6131653"
"5080.0";"0.7519912"
"5090.0";"0.563714"
"5100.0";"0.7152301"
"5110.0";"0.593674"
"5120.0";"0.6369775"
"5130.0";"0.4854802"
"5140.0";"0.7556326"
"5150.0";"0.7705452"
"5160.0";"0.6579676"
"5170.0";"0.7872655"
"5180.0";"0.7871547"
"5190.0";"0.8487086"
"5200.0";"0.7023798"
"5210.0";"0.6696305"
"5220.0";"0.6673156"
"5230.0";"0.6788775"
"5240.0";"0.7185915"
"5250.0";"0.8904752"
"5260.0";"0.806608"
"5270.0";"0.8978435"
"5280.0";"0.8280767"
"5290.0";"0.9029517"
"5300.0";"1.020349"
"5310.0";"1.141356"
"5320.0";"1.165578"
"5330.0";"1.12054"
"5340.0";"1.304629"
"5350.0";"1.235473"
"5360.0";"1.206048"
"5370.0";"1.343067"
"5380.0";"1.69308"
"5390.0";"1.218643"
"5400.0";"1.276162"
"5410.0";"1.237226"
"5420.0";"1.12983"
"5430.0";"1.075345"
"5440.0";"1.052347"
"5450.0";"1.362888"
"5460.0";"1.094781"
"5470.0";"1.181225"
"5480.0";"0.9802214"
"5490.0";"1.038372"
"5500.0";"1.078396"
"5510.0";"1.218589"
"5520.0";"0.9955528"
"5530.0";"1.004382"
"5540.0";"0.985526"
"5550.0";"0.6312346"
"5560.0";"0.6834637"
"5570.0";"0.5015464"
"5580.0";"0.8116192"
"5590.0";"0.6906452"
"5600.0";"0.7246889"
"5610.0";"0.7845517"
"5620.0";"0.7411386"
"5630.0";"0.8144745"
"5640.0";"0.4881408"
"5650.0";"0.5890707"
"5660.0";"0.5511057"
"5670.0";"0.8296618"
"5680.0";"0.8305472"
"5690.0";"0.8345647"
"5700.0";"0.7252752"
"5710.0";"0.6619462"
"5720.0";"0.6790501"
"5730.0";"0.7958516"
"5740.0";"0.85488"
"5750.0";"0.9970783"
"5760.0";"1.033257"
"5770.0";"1.071394"
"5780.0";"1.083673"
"5790.0";"0.961109"
"5800.0";"1.122558"
"5810.0";"1.25013"
"5820.0";"1.241914"
"5830.0";"1.409236"
"5840.0";"1.438808"
"5850.0";"1.602941"
"5860.0";"1.747638"
"5870.0";"1.795892"
"5880.0";"1.787997"
"5890.0";"1.667522"
"5900.0";"1.49101"
"5910.0";"1.40919"
"5920.0";"1.578558"
"5930.0";"1.698393"
"5940.0";"1.905444"
"5950.0";"1.85452"
"5960.0";"2.025966"
"5970.0";"2.004043"
"5980.0";"2.153514"
"5990.0";"2.208777"
"6000.0";"2.29866"
"6010.0";"2.451729"
"6020.0";"2.326611"
"6030.0";"2.33533"
"6040.0";"2.522209"
"6050.0";"2.503503"
"6060.0";"2.157736"
"6070.0";"2.322798"
"6080.0";"1.999907"
"6090.0";"1.847352"
"6100.0";"2.007546"
"6110.0";"2.029869"
"6120.0";"2.1202"
"6130.0";"2.111111"
"6140.0";"2.039738"
"6150.0";"1.885008"
"6160.0";"1.956679"
"6170.0";"1.712561"
"6180.0";"1.9703"
"6190.0";"2.079611"
"6200.0";"2.207382"
"6210.0";"2.347275"
"6220.0";"2.098385"
"6230.0";"2.1565"
"6240.0";"2.280824"
"6250.0";"1.999871"
"6260.0";"1.667583"
"6270.0";"1.828754"
"6280.0";"2.002929"
"6290.0";"1.749202"
"6300.0";"1.663285"
"6310.0";"1.479622"
"6320.0";"1.398464"
"6330.0";"1.299125"
"6340.0";"1.381921"
"6350.0";"1.192665"
"6360.0";"1.232805"
"6370.0";"1.358518"
"6380.0";"1.572666"
"6390.0";"1.382296"
"6400.0";"1.327969"
"6410.0";"0.9630652"
"6420.0";"0.8395488"
"6430.0";"1.091807"
"6440.0";"1.222367"
"6450.0";"0.8594291"
"6460.0";"0.9554926"
"6470.0";"0.8101326"
"6480.0";"0.8492504"
"6490.0";"0.8904908"
"6500.0";"0.8400494"
