# This .csv file was created 12.10.2024 14:28
# extracted out of file prod_mindist_neg2_mol5_55.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CLAD/6fxb_clad_3
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"Protein_neg2-MOL5"
"0.0";"0.4213469"
"10.0";"0.4556238"
"20.0";"0.4546494"
"30.0";"0.57232"
"40.0";"0.637794"
"50.0";"0.4272403"
"60.0";"0.488121"
"70.0";"0.4743145"
"80.0";"0.4393493"
"90.0";"0.5337388"
"100.0";"0.5413179"
"110.0";"0.4724499"
"120.0";"0.4389088"
"130.0";"0.6340134"
"140.0";"0.6621398"
"150.0";"0.6106039"
"160.0";"0.4935949"
"170.0";"0.6349598"
"180.0";"0.5371006"
"190.0";"0.4541333"
"200.0";"0.4007357"
"210.0";"0.499218"
"220.0";"0.452818"
"230.0";"0.4607589"
"240.0";"0.4879644"
"250.0";"0.6550861"
"260.0";"0.5476438"
"270.0";"0.6912445"
"280.0";"0.5326554"
"290.0";"0.4991"
"300.0";"0.5631278"
"310.0";"0.5749649"
"320.0";"0.4383339"
"330.0";"0.4774667"
"340.0";"0.453895"
"350.0";"0.4823966"
"360.0";"0.4942397"
"370.0";"0.5070999"
"380.0";"0.4185623"
"390.0";"0.3683667"
"400.0";"0.4567214"
"410.0";"0.5562528"
"420.0";"0.5428749"
"430.0";"0.4658701"
"440.0";"0.4083574"
"450.0";"0.3260708"
"460.0";"0.3818759"
"470.0";"0.4546352"
"480.0";"0.4437926"
"490.0";"0.6458018"
"500.0";"0.6542746"
"510.0";"0.7137215"
"520.0";"0.668378"
"530.0";"0.8225994"
"540.0";"0.705695"
"550.0";"0.7307754"
"560.0";"0.7666353"
"570.0";"0.8624674"
"580.0";"0.7949753"
"590.0";"0.7407815"
"600.0";"0.7437995"
"610.0";"0.7444329"
"620.0";"0.9678811"
"630.0";"1.070605"
"640.0";"1.099735"
"650.0";"1.371867"
"660.0";"1.439457"
"670.0";"1.242894"
"680.0";"1.27852"
"690.0";"1.501925"
"700.0";"1.419839"
