# This .csv file was created 12.10.2024 22:36
# extracted out of file prod_center_rottrans_p1_gyration.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/NOLIGAND/6fxb_noligand_2
# Original file was created by command :
"Radius of gyration (total and around axes)"
"Time (ps)";"Rg";"Rg\sX\N";"Rg\sY\N";"Rg\sZ\N"
"0.0";"1.48844";"1.22713";"1.19869";"1.21991"
"10.0";"1.48825";"1.22449";"1.20285";"1.21801"
"20.0";"1.48962";"1.22707";"1.20371";"1.21793"
"30.0";"1.48289";"1.22137";"1.20264";"1.20825"
"40.0";"1.47997";"1.21881";"1.19303";"1.21317"
"50.0";"1.48167";"1.2175";"1.19393";"1.21776"
"60.0";"1.48825";"1.23079";"1.19877";"1.21569"
"70.0";"1.49389";"1.2341";"1.20519";"1.21981"
"80.0";"1.48746";"1.23345";"1.19579";"1.21398"
"90.0";"1.49654";"1.2402";"1.2082";"1.21713"
"100.0";"1.48887";"1.23636";"1.1956";"1.21468"
"110.0";"1.49127";"1.22962";"1.21173";"1.21142"
"120.0";"1.48952";"1.22919";"1.20387";"1.21537"
"130.0";"1.49068";"1.22991";"1.20691";"1.21448"
"140.0";"1.49325";"1.23464";"1.20205";"1.2208"
"150.0";"1.49186";"1.23472";"1.20907";"1.21034"
"160.0";"1.49365";"1.22746";"1.21381";"1.21737"
"170.0";"1.4977";"1.23557";"1.20887";"1.22401"
"180.0";"1.49552";"1.23287";"1.20568";"1.22454"
"190.0";"1.50184";"1.2387";"1.21774";"1.22221"
"200.0";"1.49553";"1.23335";"1.21327";"1.21656"
"210.0";"1.49464";"1.22936";"1.20862";"1.22304"
"220.0";"1.49541";"1.23736";"1.20421";"1.22118"
"230.0";"1.4945";"1.23724";"1.20024";"1.22299"
"240.0";"1.49604";"1.23699";"1.21243";"1.21497"
"250.0";"1.49478";"1.23839";"1.20483";"1.21799"
"260.0";"1.49733";"1.23231";"1.21098";"1.22432"
"270.0";"1.49043";"1.23066";"1.20815";"1.21187"
"280.0";"1.49166";"1.23238";"1.2106";"1.2107"
"290.0";"1.49673";"1.23443";"1.21374";"1.21796"
"300.0";"1.49461";"1.23252";"1.20702";"1.22136"
"310.0";"1.48974";"1.22805";"1.20537";"1.21559"
"320.0";"1.49414";"1.23621";"1.20868";"1.21483"
"330.0";"1.4964";"1.24141";"1.20543";"1.21832"
"340.0";"1.4939";"1.23412";"1.20924";"1.2158"
"350.0";"1.4936";"1.23392";"1.21015";"1.21435"
"360.0";"1.48911";"1.23241";"1.20713";"1.20785"
"370.0";"1.49422";"1.23623";"1.20784";"1.21583"
"380.0";"1.49414";"1.23511";"1.20529";"1.21929"
"390.0";"1.50199";"1.24582";"1.21528";"1.21778"
"400.0";"1.49695";"1.23814";"1.20981";"1.21863"
"410.0";"1.49405";"1.23296";"1.21531";"1.21127"
"420.0";"1.49069";"1.22387";"1.21215";"1.21539"
"430.0";"1.49238";"1.22836";"1.2087";"1.21844"
"440.0";"1.49221";"1.23212";"1.20501";"1.21787"
"450.0";"1.4946";"1.23372";"1.21066";"1.21652"
"460.0";"1.49363";"1.2295";"1.2126";"1.21646"
"470.0";"1.49655";"1.23906";"1.21771";"1.20881"
"480.0";"1.49717";"1.23761";"1.20645";"1.22305"
"490.0";"1.49407";"1.23693";"1.204";"1.21855"
"500.0";"1.49287";"1.23289";"1.20715";"1.2166"
"510.0";"1.49876";"1.24213";"1.20837";"1.22046"
"520.0";"1.49105";"1.23192";"1.20139";"1.2188"
"530.0";"1.49805";"1.24128";"1.20251";"1.22535"
"540.0";"1.49391";"1.23243";"1.20372";"1.223"
"550.0";"1.49498";"1.23022";"1.20894";"1.22268"
"560.0";"1.50004";"1.2404";"1.20789";"1.22584"
"570.0";"1.49267";"1.23366";"1.21017";"1.21231"
"580.0";"1.48713";"1.23343";"1.19838";"1.21064"
"590.0";"1.49056";"1.23283";"1.20015";"1.2179"
"600.0";"1.49497";"1.24233";"1.20241";"1.21683"
"610.0";"1.49479";"1.24126";"1.19594";"1.22385"
"620.0";"1.48688";"1.22849";"1.19348";"1.21985"
"630.0";"1.48534";"1.23031";"1.19735";"1.21044"
"640.0";"1.49405";"1.23674";"1.20394";"1.21876"
"650.0";"1.49778";"1.23586";"1.20503";"1.22771"
"660.0";"1.49839";"1.23525";"1.20467";"1.23014"
"670.0";"1.49559";"1.23233";"1.20696";"1.22401"
"680.0";"1.4908";"1.23182";"1.2021";"1.21761"
"690.0";"1.49012";"1.22894";"1.20189";"1.21905"
"700.0";"1.48939";"1.22965";"1.1981";"1.22027"
"710.0";"1.49596";"1.23656";"1.20958";"1.21803"
"720.0";"1.49829";"1.2401";"1.20818";"1.22155"
"730.0";"1.49039";"1.2304";"1.19979";"1.2203"
"740.0";"1.494";"1.23617";"1.20364";"1.21952"
"750.0";"1.49138";"1.23158";"1.20082";"1.22052"
"760.0";"1.49263";"1.23868";"1.20168";"1.21554"
"770.0";"1.49011";"1.22983";"1.20347";"1.21656"
"780.0";"1.48207";"1.22186";"1.19547";"1.21283"
"790.0";"1.48937";"1.22619";"1.19965";"1.22219"
"800.0";"1.48927";"1.2244";"1.19909";"1.22428"
"810.0";"1.49425";"1.22815";"1.20798";"1.22391"
"820.0";"1.48896";"1.23038";"1.19683";"1.21973"
"830.0";"1.4915";"1.23383";"1.20424";"1.21517"
"840.0";"1.49396";"1.23463";"1.20356";"1.22105"
"850.0";"1.49196";"1.23412";"1.2016";"1.21861"
"860.0";"1.49285";"1.23771";"1.19263";"1.22593"
"870.0";"1.49051";"1.22684";"1.19958";"1.22439"
"880.0";"1.48313";"1.22709";"1.19501";"1.2106"
"890.0";"1.48773";"1.23004";"1.20524";"1.20874"
"900.0";"1.49079";"1.23169";"1.20314";"1.21668"
"910.0";"1.48613";"1.22675";"1.20089";"1.21248"
"920.0";"1.48932";"1.22607";"1.20442";"1.21748"
"930.0";"1.49764";"1.23914";"1.21523";"1.21392"
"940.0";"1.49386";"1.23241";"1.20092";"1.22564"
"950.0";"1.488";"1.22497";"1.2015";"1.21825"
"960.0";"1.48983";"1.22382";"1.20492";"1.2205"
"970.0";"1.4921";"1.22896";"1.20001";"1.2257"
"980.0";"1.50076";"1.23734";"1.21078";"1.22784"
"990.0";"1.49248";"1.22878";"1.20447";"1.22244"
"1000.0";"1.49064";"1.22707";"1.20427";"1.21985"
"1010.0";"1.49036";"1.22245";"1.21134";"1.2168"
"1020.0";"1.48872";"1.22703";"1.20213";"1.21732"
"1030.0";"1.49151";"1.2316";"1.20041";"1.22123"
"1040.0";"1.49524";"1.23313";"1.20583";"1.22345"
"1050.0";"1.49082";"1.22681";"1.20608";"1.21877"
"1060.0";"1.49128";"1.22795";"1.2072";"1.21763"
"1070.0";"1.49206";"1.23692";"1.20424";"1.21338"
"1080.0";"1.49814";"1.23588";"1.20981";"1.22386"
"1090.0";"1.49551";"1.24218";"1.19867";"1.222"
"1100.0";"1.49295";"1.23839";"1.2035";"1.21481"
"1110.0";"1.49444";"1.23432";"1.20504";"1.22108"
"1120.0";"1.49373";"1.23099";"1.20775";"1.22001"
"1130.0";"1.4927";"1.23272";"1.20296";"1.22048"
"1140.0";"1.49512";"1.23436";"1.19549";"1.23203"
"1150.0";"1.4977";"1.23575";"1.20333";"1.22929"
"1160.0";"1.4943";"1.23584";"1.20035";"1.22382"
"1170.0";"1.49699";"1.23704";"1.20459";"1.22501"
"1180.0";"1.495";"1.23267";"1.20449";"1.22464"
"1190.0";"1.49309";"1.23349";"1.19577";"1.22771"
"1200.0";"1.49518";"1.23485";"1.20364";"1.22373"
"1210.0";"1.49314";"1.23552";"1.19848";"1.22314"
"1220.0";"1.49681";"1.23779";"1.2054";"1.22303"
"1230.0";"1.48978";"1.2327";"1.19814";"1.21811"
"1240.0";"1.49235";"1.22897";"1.19901";"1.22729"
"1250.0";"1.49202";"1.23037";"1.19959";"1.22451"
"1260.0";"1.49052";"1.23116";"1.19896";"1.22067"
"1270.0";"1.49413";"1.23372";"1.1943";"1.23144"
"1280.0";"1.48859";"1.22626";"1.19298";"1.22673"
"1290.0";"1.49153";"1.22743";"1.19574";"1.23001"
"1300.0";"1.49559";"1.23393";"1.1982";"1.23098"
"1310.0";"1.49194";"1.22815";"1.20154";"1.22464"
"1320.0";"1.49224";"1.23031";"1.20452";"1.22026"
"1330.0";"1.49095";"1.23387";"1.1957";"1.22219"
"1340.0";"1.49024";"1.23386";"1.1973";"1.21889"
"1350.0";"1.48885";"1.2251";"1.19383";"1.22772"
"1360.0";"1.49001";"1.23008";"1.19407";"1.2253"
"1370.0";"1.48517";"1.22474";"1.19079";"1.22209"
"1380.0";"1.49301";"1.23004";"1.20096";"1.2259"
"1390.0";"1.48896";"1.22839";"1.20074";"1.2179"
"1400.0";"1.48473";"1.22338";"1.19604";"1.21724"
"1410.0";"1.48923";"1.22629";"1.19997";"1.22144"
"1420.0";"1.4898";"1.2294";"1.20205";"1.21764"
"1430.0";"1.49055";"1.22809";"1.2112";"1.21172"
"1440.0";"1.48639";"1.22495";"1.20281";"1.21303"
"1450.0";"1.48913";"1.2297";"1.20388";"1.2139"
"1460.0";"1.48838";"1.23094";"1.20334";"1.21132"
"1470.0";"1.48985";"1.2261";"1.2078";"1.2154"
"1480.0";"1.49409";"1.23241";"1.20443";"1.22275"
"1490.0";"1.48943";"1.22988";"1.20633";"1.21201"
"1500.0";"1.49046";"1.22977";"1.20976";"1.21124"
"1510.0";"1.49278";"1.23522";"1.20584";"1.21531"
"1520.0";"1.49414";"1.22989";"1.20973";"1.22017"
"1530.0";"1.48689";"1.22844";"1.20146";"1.21208"
"1540.0";"1.49216";"1.23542";"1.20885";"1.21058"
"1550.0";"1.49121";"1.23297";"1.20217";"1.21736"
"1560.0";"1.48632";"1.22578";"1.19888";"1.21592"
"1570.0";"1.48819";"1.23003";"1.20226";"1.21285"
"1580.0";"1.49071";"1.23443";"1.20698";"1.20988"
