# This .csv file was created 12.10.2024 14:27
# extracted out of file prod_mindist_mol3_dimer_area.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CLAD/6fxb_clad_1
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"MOL3-dimer_area"
"0.0";"3.292406"
"10.0";"3.47206"
"20.0";"3.453401"
"30.0";"3.841852"
"40.0";"3.62478"
"50.0";"3.528705"
"60.0";"3.624127"
"70.0";"3.773592"
"80.0";"3.563492"
"90.0";"3.389782"
"100.0";"3.46763"
"110.0";"3.209518"
"120.0";"3.410517"
"130.0";"3.589129"
"140.0";"3.438867"
"150.0";"3.486945"
"160.0";"3.519922"
"170.0";"3.388473"
"180.0";"3.219429"
"190.0";"3.084704"
"200.0";"3.150325"
"210.0";"2.941057"
"220.0";"2.820875"
"230.0";"3.022542"
"240.0";"2.958272"
"250.0";"2.86603"
"260.0";"2.901036"
"270.0";"2.876289"
"280.0";"2.949959"
"290.0";"2.94787"
"300.0";"2.941681"
"310.0";"3.160644"
"320.0";"3.256695"
"330.0";"3.264528"
"340.0";"3.158539"
"350.0";"3.043366"
"360.0";"2.904057"
"370.0";"3.011356"
"380.0";"2.837173"
"390.0";"2.911118"
"400.0";"2.890239"
"410.0";"3.132799"
"420.0";"2.949233"
"430.0";"2.916667"
"440.0";"2.938231"
"450.0";"2.947263"
"460.0";"2.787694"
"470.0";"2.764213"
"480.0";"2.801361"
"490.0";"2.807628"
"500.0";"2.940809"
"510.0";"2.771658"
"520.0";"2.434956"
"530.0";"2.509944"
"540.0";"2.477045"
"550.0";"2.567506"
"560.0";"2.569925"
"570.0";"2.386234"
"580.0";"2.289415"
"590.0";"2.580257"
"600.0";"2.589623"
"610.0";"2.526254"
"620.0";"2.492024"
"630.0";"2.500669"
"640.0";"2.569832"
"650.0";"2.67968"
"660.0";"2.693558"
"670.0";"2.872691"
"680.0";"2.813966"
"690.0";"2.624167"
"700.0";"2.58959"
"710.0";"2.447713"
"720.0";"2.398555"
"730.0";"2.542937"
"740.0";"2.615694"
"750.0";"2.630409"
"760.0";"2.748272"
"770.0";"2.783029"
"780.0";"2.973757"
"790.0";"3.045257"
"800.0";"2.961692"
"810.0";"3.184029"
"820.0";"3.049512"
"830.0";"3.113592"
"840.0";"3.174366"
"850.0";"3.194748"
"860.0";"3.33102"
"870.0";"3.190717"
"880.0";"3.398815"
"890.0";"3.294209"
"900.0";"3.302791"
"910.0";"3.2256"
"920.0";"3.244309"
"930.0";"3.087485"
"940.0";"3.28694"
"950.0";"3.156844"
"960.0";"2.910732"
"970.0";"2.981827"
"980.0";"2.893058"
"990.0";"3.013185"
"1000.0";"2.996747"
"1010.0";"2.982774"
"1020.0";"3.227192"
"1030.0";"3.301479"
"1040.0";"3.295482"
"1050.0";"3.498416"
"1060.0";"3.56416"
"1070.0";"3.664888"
"1080.0";"3.915495"
"1090.0";"4.089858"
"1100.0";"4.216156"
"1110.0";"3.983266"
"1120.0";"3.971696"
"1130.0";"3.90906"
"1140.0";"3.905302"
"1150.0";"3.763712"
"1160.0";"3.450068"
"1170.0";"3.53379"
"1180.0";"3.699044"
"1190.0";"3.549677"
"1200.0";"3.628746"
"1210.0";"3.327699"
"1220.0";"3.248641"
"1230.0";"3.523017"
"1240.0";"3.448829"
"1250.0";"3.487953"
"1260.0";"3.538841"
"1270.0";"3.597673"
"1280.0";"3.59122"
"1290.0";"3.54083"
"1300.0";"3.757762"
"1310.0";"4.070321"
"1320.0";"3.940486"
"1330.0";"4.116937"
"1340.0";"3.865157"
"1350.0";"3.698568"
"1360.0";"3.631818"
"1370.0";"3.567938"
"1380.0";"3.63798"
"1390.0";"3.516141"
"1400.0";"3.580819"
"1410.0";"3.655506"
"1420.0";"3.594184"
"1430.0";"3.601258"
"1440.0";"3.648337"
"1450.0";"3.845685"
"1460.0";"3.89043"
"1470.0";"3.658011"
"1480.0";"3.664675"
"1490.0";"3.610073"
"1500.0";"3.620613"
"1510.0";"3.721325"
"1520.0";"3.373766"
"1530.0";"3.234333"
"1540.0";"3.332577"
"1550.0";"3.40183"
"1560.0";"3.263523"
"1570.0";"3.607688"
"1580.0";"3.514817"
"1590.0";"3.323786"
"1600.0";"3.329041"
"1610.0";"3.3612"
"1620.0";"3.102134"
"1630.0";"3.27845"
"1640.0";"3.252453"
"1650.0";"3.258672"
