# This .csv file was created 12.10.2024 14:28
# extracted out of file prod_sasa.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CLAD/6fxb_clad_2
# Original file was created by command :
"Solvent Accessible Surface"
"Time (ps)";"Total"
"0.0";"158.817"
"10.0";"159.377"
"20.0";"160.868"
"30.0";"158.565"
"40.0";"160.655"
"50.0";"156.965"
"60.0";"159.036"
"70.0";"160.329"
"80.0";"156.745"
"90.0";"157.52"
"100.0";"160.507"
"110.0";"159.009"
"120.0";"158.039"
"130.0";"159.301"
"140.0";"160.568"
"150.0";"160.209"
"160.0";"157.708"
"170.0";"158.191"
"180.0";"161.231"
"190.0";"159.573"
"200.0";"160.587"
"210.0";"161.763"
"220.0";"159.084"
"230.0";"157.979"
"240.0";"159.221"
"250.0";"157.107"
"260.0";"159.241"
"270.0";"157.81"
"280.0";"159.233"
"290.0";"159.666"
"300.0";"158.851"
"310.0";"160.701"
"320.0";"161.079"
"330.0";"157.854"
"340.0";"160.196"
"350.0";"159.435"
"360.0";"159.924"
"370.0";"161.705"
"380.0";"160.078"
"390.0";"162.069"
"400.0";"159.936"
"410.0";"160.478"
"420.0";"160.635"
"430.0";"160.057"
"440.0";"160.473"
"450.0";"162.045"
"460.0";"162.582"
"470.0";"160.25"
"480.0";"158.536"
"490.0";"161.834"
"500.0";"159.407"
"510.0";"159.313"
"520.0";"160.863"
"530.0";"162.777"
"540.0";"159.104"
"550.0";"159.786"
"560.0";"159.685"
"570.0";"161.122"
"580.0";"161.776"
"590.0";"162.754"
"600.0";"160.843"
"610.0";"157.398"
"620.0";"159.542"
"630.0";"158.431"
"640.0";"157.756"
"650.0";"159.665"
"660.0";"159.106"
"670.0";"158.245"
"680.0";"157.477"
"690.0";"158.284"
"700.0";"159.859"
"710.0";"159.701"
"720.0";"157.652"
"730.0";"159.76"
"740.0";"163.236"
"750.0";"163.447"
"760.0";"161.445"
"770.0";"158.894"
"780.0";"160.549"
"790.0";"160.288"
"800.0";"159.925"
"810.0";"160.709"
"820.0";"159.493"
"830.0";"161.132"
"840.0";"160.802"
"850.0";"161.986"
"860.0";"160.417"
"870.0";"161.871"
"880.0";"161.708"
"890.0";"162.644"
"900.0";"159.691"
"910.0";"160.996"
"920.0";"162.682"
"930.0";"162.297"
"940.0";"162.059"
"950.0";"160.965"
"960.0";"161.684"
"970.0";"161.671"
"980.0";"160.25"
"990.0";"157.988"
"1000.0";"159.875"
"1010.0";"159.782"
"1020.0";"158.027"
"1030.0";"160.816"
"1040.0";"160.61"
"1050.0";"160.662"
