# This .csv file was created 12.10.2024 14:35
# extracted out of file prod_center_rottrans_p2_gyration.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CA/6fxb_ca_3
# Original file was created by command :
"Radius of gyration (total and around axes)"
"Time (ps)";"Rg";"Rg\sX\N";"Rg\sY\N";"Rg\sZ\N"
"0.0";"1.48584";"1.19831";"1.22875";"1.2123"
"10.0";"1.49134";"1.19819";"1.24206";"1.21235"
"20.0";"1.48574";"1.20176";"1.22627";"1.21115"
"30.0";"1.49563";"1.20847";"1.24115";"1.21367"
"40.0";"1.4876";"1.20729";"1.23553";"1.20076"
"50.0";"1.49397";"1.20767";"1.24171";"1.20977"
"60.0";"1.48958";"1.20706";"1.24111";"1.20015"
"70.0";"1.49017";"1.19524";"1.24228";"1.21217"
"80.0";"1.49198";"1.20526";"1.23962";"1.20941"
"90.0";"1.48635";"1.19727";"1.23597";"1.20723"
"100.0";"1.48733";"1.20146";"1.23685";"1.20457"
"110.0";"1.48969";"1.20368";"1.23672";"1.20831"
"120.0";"1.48952";"1.21013";"1.23833";"1.19979"
"130.0";"1.49289";"1.20939";"1.23613";"1.2111"
"140.0";"1.48578";"1.20799";"1.22398";"1.20736"
"150.0";"1.49185";"1.20853";"1.23605";"1.20949"
"160.0";"1.49751";"1.20873";"1.2404";"1.21878"
"170.0";"1.49002";"1.20025";"1.23922";"1.20999"
"180.0";"1.49088";"1.20262";"1.23534";"1.2137"
"190.0";"1.49127";"1.20427";"1.23561";"1.21275"
"200.0";"1.48874";"1.20204";"1.23146";"1.21296"
"210.0";"1.48701";"1.20384";"1.231";"1.20741"
"220.0";"1.4864";"1.20405";"1.22702";"1.20973"
"230.0";"1.49018";"1.20551";"1.23585";"1.20859"
"240.0";"1.49199";"1.21096";"1.23193";"1.21161"
"250.0";"1.4909";"1.21343";"1.23074";"1.20767"
"260.0";"1.48971";"1.20376";"1.23062";"1.21448"
"270.0";"1.4894";"1.20714";"1.22707";"1.21396"
"280.0";"1.48206";"1.19906";"1.21835";"1.21279"
"290.0";"1.49395";"1.20348";"1.23929";"1.21637"
"300.0";"1.48211";"1.20314";"1.22323";"1.20394"
"310.0";"1.48547";"1.20552";"1.22405";"1.20899"
"320.0";"1.48921";"1.20385";"1.23219";"1.21158"
"330.0";"1.48716";"1.20642";"1.22948";"1.20673"
"340.0";"1.48856";"1.20739";"1.23425";"1.20436"
"350.0";"1.48911";"1.20579";"1.23697";"1.20452"
"360.0";"1.48709";"1.19882";"1.23676";"1.20669"
"370.0";"1.48849";"1.2055";"1.2372";"1.20305"
"380.0";"1.49005";"1.20174";"1.23651";"1.21134"
"390.0";"1.48937";"1.20301";"1.23541";"1.20953"
"400.0";"1.49407";"1.2095";"1.23767";"1.21236"
"410.0";"1.48747";"1.18979";"1.23556";"1.21775"
"420.0";"1.49058";"1.19699";"1.23694";"1.21691"
"430.0";"1.49416";"1.20379";"1.23719";"1.21873"
"440.0";"1.4903";"1.19753";"1.23676";"1.21587"
"450.0";"1.48788";"1.19786";"1.23569";"1.21069"
"460.0";"1.48827";"1.1969";"1.23741";"1.21084"
"470.0";"1.49229";"1.20325";"1.23988";"1.21191"
"480.0";"1.48834";"1.20182";"1.23305";"1.21057"
