# This .csv file was created 12.10.2024 22:36
# extracted out of file prod_center_rottrans_p1_gyration.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/NOLIGAND/6fxb_noligand_3
# Original file was created by command :
"Radius of gyration (total and around axes)"
"Time (ps)";"Rg";"Rg\sX\N";"Rg\sY\N";"Rg\sZ\N"
"0.0";"1.48844";"1.22713";"1.19869";"1.21991"
"10.0";"1.49254";"1.23228";"1.20536";"1.21818"
"20.0";"1.48711";"1.22641";"1.20294";"1.2132"
"30.0";"1.4857";"1.22179";"1.20568";"1.21169"
"40.0";"1.48536";"1.22117";"1.20355";"1.21359"
"50.0";"1.48983";"1.22867";"1.20907";"1.2115"
"60.0";"1.49023";"1.22712";"1.20576";"1.21734"
"70.0";"1.49007";"1.23039";"1.20652";"1.21289"
"80.0";"1.49313";"1.2317";"1.20344";"1.2221"
"90.0";"1.49179";"1.22946";"1.2004";"1.22407"
"100.0";"1.49427";"1.23374";"1.20377";"1.2225"
"110.0";"1.49621";"1.23219";"1.21015";"1.22251"
"120.0";"1.49084";"1.2341";"1.20244";"1.21505"
"130.0";"1.4996";"1.2384";"1.2122";"1.22251"
"140.0";"1.48932";"1.2257";"1.19498";"1.22712"
"150.0";"1.49043";"1.23248";"1.19441";"1.22358"
"160.0";"1.49436";"1.23695";"1.19956";"1.22362"
"170.0";"1.49891";"1.23808";"1.20622";"1.22704"
"180.0";"1.49572";"1.24193";"1.20175";"1.21973"
"190.0";"1.49702";"1.23791";"1.19763";"1.23101"
"200.0";"1.49006";"1.23385";"1.19651";"1.21923"
"210.0";"1.4903";"1.23019";"1.19129";"1.22859"
"220.0";"1.49895";"1.24466";"1.19962";"1.22695"
"230.0";"1.49343";"1.2361";"1.19719";"1.22451"
"240.0";"1.48824";"1.22371";"1.19873";"1.22282"
"250.0";"1.48924";"1.23494";"1.19487";"1.21774"
"260.0";"1.49543";"1.23445";"1.20119";"1.22715"
"270.0";"1.49344";"1.23869";"1.20254";"1.21666"
"280.0";"1.48914";"1.23794";"1.19628";"1.21305"
"290.0";"1.48691";"1.23008";"1.19883";"1.21305"
"300.0";"1.49355";"1.23874";"1.20542";"1.21404"
"310.0";"1.4907";"1.23473";"1.19987";"1.21659"
"320.0";"1.48755";"1.22515";"1.2032";"1.21529"
"330.0";"1.49223";"1.23156";"1.19979";"1.22363"
"340.0";"1.48972";"1.23185";"1.20257";"1.21444"
"350.0";"1.48822";"1.22563";"1.19698";"1.22255"
"360.0";"1.48426";"1.22126";"1.20163";"1.2127"
"370.0";"1.48302";"1.21901";"1.20155";"1.21201"
"380.0";"1.48727";"1.22877";"1.19379";"1.22023"
"390.0";"1.48425";"1.22429";"1.20024";"1.21099"
"400.0";"1.48561";"1.21839";"1.20424";"1.21631"
"410.0";"1.49374";"1.23232";"1.2054";"1.22103"
"420.0";"1.48828";"1.22785";"1.20063";"1.21689"
"430.0";"1.49029";"1.22938";"1.20178";"1.21913"
"440.0";"1.49403";"1.23454";"1.20832";"1.21661"
"450.0";"1.49057";"1.22554";"1.20425";"1.22123"
"460.0";"1.48447";"1.22308";"1.19674";"1.21623"
"470.0";"1.48832";"1.23045";"1.19831";"1.21664"
"480.0";"1.4844";"1.22166";"1.199";"1.21527"
"490.0";"1.49223";"1.23321";"1.20235";"1.21944"
"500.0";"1.48893";"1.23247";"1.1943";"1.22003"
"510.0";"1.49137";"1.2291";"1.20019";"1.22362"
"520.0";"1.49044";"1.23024";"1.20394";"1.2165"
"530.0";"1.49417";"1.2333";"1.20297";"1.22348"
"540.0";"1.49038";"1.23311";"1.20758";"1.20982"
"550.0";"1.49525";"1.23877";"1.20559";"1.218"
"560.0";"1.49438";"1.23517";"1.20551";"1.21961"
"570.0";"1.49081";"1.23566";"1.20724";"1.20861"
"580.0";"1.49154";"1.23088";"1.20357";"1.21891"
"590.0";"1.49512";"1.23789";"1.19995";"1.22414"
"600.0";"1.48996";"1.2328";"1.1995";"1.21712"
"610.0";"1.49278";"1.23451";"1.19919";"1.22258"
"620.0";"1.48681";"1.23443";"1.18976";"1.21731"
"630.0";"1.49007";"1.22798";"1.19564";"1.22602"
"640.0";"1.49272";"1.23043";"1.20031";"1.22546"
"650.0";"1.49262";"1.23331";"1.20286";"1.21978"
"660.0";"1.49056";"1.22927";"1.2017";"1.21996"
"670.0";"1.48831";"1.2259";"1.19826";"1.22126"
"680.0";"1.48882";"1.23412";"1.19707";"1.21538"
"690.0";"1.49425";"1.23265";"1.203";"1.22431"
"700.0";"1.49336";"1.23755";"1.19682";"1.22326"
"710.0";"1.48645";"1.22241";"1.19425";"1.22414"
"720.0";"1.48951";"1.23125";"1.1984";"1.21865"
"730.0";"1.48766";"1.22764";"1.19628";"1.21986"
"740.0";"1.49277";"1.23625";"1.20285";"1.21719"
"750.0";"1.48535";"1.22467";"1.19753";"1.216"
