# This .csv file was created 12.10.2024 14:27
# extracted out of file prod_mindist_mol4_outer_dimer_area.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CLAD/6fxb_clad_1
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"MOL4-outer_dimer_area"
"0.0";"5.195262"
"10.0";"4.968142"
"20.0";"5.245886"
"30.0";"5.25292"
"40.0";"5.465989"
"50.0";"5.299356"
"60.0";"5.31151"
"70.0";"5.213359"
"80.0";"5.273078"
"90.0";"5.411534"
"100.0";"5.489028"
"110.0";"5.431081"
"120.0";"5.343718"
"130.0";"5.201637"
"140.0";"5.080155"
"150.0";"4.995545"
"160.0";"5.049957"
"170.0";"5.053312"
"180.0";"5.226587"
"190.0";"5.283716"
"200.0";"5.403715"
"210.0";"5.203012"
"220.0";"5.211346"
"230.0";"5.335817"
"240.0";"5.336003"
"250.0";"5.544166"
"260.0";"5.495894"
"270.0";"5.470157"
"280.0";"5.49504"
"290.0";"5.263148"
"300.0";"5.23884"
"310.0";"5.229916"
"320.0";"5.165238"
"330.0";"5.14438"
"340.0";"4.928933"
"350.0";"4.817534"
"360.0";"4.676815"
"370.0";"4.862491"
"380.0";"4.632841"
"390.0";"4.746843"
"400.0";"4.763595"
"410.0";"4.73445"
"420.0";"4.891764"
"430.0";"5.100539"
"440.0";"4.914222"
"450.0";"4.837609"
"460.0";"4.885202"
"470.0";"4.886642"
"480.0";"4.846603"
"490.0";"4.734991"
"500.0";"4.760531"
"510.0";"4.745386"
"520.0";"4.842963"
"530.0";"4.885748"
"540.0";"4.866614"
"550.0";"4.68413"
"560.0";"4.572434"
"570.0";"4.673703"
"580.0";"4.637973"
"590.0";"4.582928"
"600.0";"4.30422"
"610.0";"4.084314"
"620.0";"4.326156"
"630.0";"4.390105"
"640.0";"4.482967"
"650.0";"4.454036"
"660.0";"4.390436"
"670.0";"4.450219"
"680.0";"4.305653"
"690.0";"4.403683"
"700.0";"4.234869"
"710.0";"4.309622"
"720.0";"4.120146"
"730.0";"4.073228"
"740.0";"4.118425"
"750.0";"4.175583"
"760.0";"3.959002"
"770.0";"4.089586"
"780.0";"4.179352"
"790.0";"4.273951"
"800.0";"4.112473"
"810.0";"4.300899"
"820.0";"4.379718"
"830.0";"4.441924"
"840.0";"4.618081"
"850.0";"4.614946"
"860.0";"4.622343"
"870.0";"4.632491"
"880.0";"4.698581"
"890.0";"4.598143"
"900.0";"4.767878"
"910.0";"4.623864"
"920.0";"4.509183"
"930.0";"4.678401"
"940.0";"4.510309"
"950.0";"4.479549"
"960.0";"4.564351"
"970.0";"4.563786"
"980.0";"4.380549"
"990.0";"4.237471"
"1000.0";"4.400143"
"1010.0";"4.463168"
"1020.0";"4.418"
"1030.0";"4.618758"
"1040.0";"4.756234"
"1050.0";"4.831995"
"1060.0";"4.795499"
"1070.0";"4.858213"
"1080.0";"4.691132"
"1090.0";"4.582338"
"1100.0";"4.790879"
"1110.0";"4.73146"
"1120.0";"4.779984"
"1130.0";"4.717024"
"1140.0";"4.740316"
"1150.0";"4.683415"
"1160.0";"4.844285"
"1170.0";"4.79217"
"1180.0";"4.828576"
"1190.0";"5.00069"
"1200.0";"5.017639"
"1210.0";"4.84753"
"1220.0";"4.744787"
"1230.0";"4.943392"
"1240.0";"5.027541"
"1250.0";"4.988833"
"1260.0";"4.896916"
"1270.0";"4.619954"
"1280.0";"4.598337"
"1290.0";"4.774554"
"1300.0";"4.586085"
"1310.0";"4.887031"
"1320.0";"5.193692"
"1330.0";"4.919987"
"1340.0";"4.838555"
"1350.0";"4.827611"
"1360.0";"4.910532"
"1370.0";"4.744626"
"1380.0";"4.870864"
"1390.0";"4.945017"
"1400.0";"4.688066"
"1410.0";"4.703214"
"1420.0";"4.89432"
"1430.0";"4.881738"
"1440.0";"4.871898"
"1450.0";"5.117396"
"1460.0";"4.955904"
"1470.0";"5.189152"
"1480.0";"5.248335"
"1490.0";"5.483655"
"1500.0";"5.352642"
"1510.0";"5.355785"
"1520.0";"5.431447"
"1530.0";"5.340488"
"1540.0";"5.252814"
"1550.0";"5.376395"
"1560.0";"5.445636"
"1570.0";"5.61667"
"1580.0";"5.628871"
"1590.0";"5.737666"
"1600.0";"5.980034"
"1610.0";"5.984691"
"1620.0";"6.197024"
"1630.0";"6.333831"
"1640.0";"6.336797"
"1650.0";"6.358015"
"1660.0";"6.480811"
"1670.0";"6.247452"
"1680.0";"6.211616"
"1690.0";"6.563593"
"1700.0";"6.704849"
"1710.0";"6.573103"
"1720.0";"6.687526"
"1730.0";"6.64739"
"1740.0";"6.904406"
"1750.0";"6.693629"
"1760.0";"6.68995"
"1770.0";"6.587554"
"1780.0";"6.567106"
"1790.0";"6.450531"
"1800.0";"6.285729"
"1810.0";"6.230787"
"1820.0";"6.166111"
"1830.0";"6.184844"
"1840.0";"6.199822"
"1850.0";"6.205022"
"1860.0";"6.343314"
"1870.0";"6.353882"
"1880.0";"6.414038"
"1890.0";"6.358798"
"1900.0";"6.543077"
"1910.0";"6.545594"
"1920.0";"6.711282"
"1930.0";"6.669838"
"1940.0";"6.438022"
"1950.0";"6.410411"
"1960.0";"6.38969"
"1970.0";"6.162494"
"1980.0";"6.203685"
"1990.0";"6.438298"
"2000.0";"6.54026"
"2010.0";"6.389664"
"2020.0";"6.631461"
"2030.0";"6.652678"
"2040.0";"6.831596"
"2050.0";"6.792799"
"2060.0";"6.833373"
"2070.0";"6.621694"
"2080.0";"6.703165"
"2090.0";"6.720474"
"2100.0";"6.798128"
"2110.0";"6.53163"
"2120.0";"6.215546"
"2130.0";"6.307853"
"2140.0";"6.341585"
"2150.0";"6.20639"
"2160.0";"6.041929"
"2170.0";"6.071532"
"2180.0";"5.80447"
"2190.0";"5.631827"
"2200.0";"5.765499"
"2210.0";"5.9457"
"2220.0";"6.064641"
"2230.0";"6.112413"
"2240.0";"6.021006"
"2250.0";"6.245255"
"2260.0";"6.303518"
"2270.0";"6.122197"
"2280.0";"6.2746"
"2290.0";"6.500942"
"2300.0";"6.524673"
"2310.0";"6.397954"
"2320.0";"6.327032"
"2330.0";"6.348847"
"2340.0";"6.33941"
"2350.0";"6.46009"
"2360.0";"6.284938"
"2370.0";"6.141815"
"2380.0";"6.176546"
"2390.0";"6.271241"
"2400.0";"6.140432"
"2410.0";"6.121408"
"2420.0";"5.912692"
"2430.0";"6.193279"
"2440.0";"6.138556"
"2450.0";"6.08531"
"2460.0";"6.253315"
"2470.0";"6.354318"
"2480.0";"6.345226"
"2490.0";"6.341176"
"2500.0";"6.156318"
"2510.0";"6.15891"
"2520.0";"6.151202"
"2530.0";"6.085777"
"2540.0";"6.057843"
"2550.0";"6.015772"
"2560.0";"6.065446"
"2570.0";"6.151123"
"2580.0";"6.231163"
"2590.0";"6.219764"
"2600.0";"6.198776"
"2610.0";"6.014792"
"2620.0";"6.016398"
"2630.0";"5.874575"
"2640.0";"6.025919"
"2650.0";"6.037651"
"2660.0";"6.033816"
"2670.0";"6.013288"
"2680.0";"5.96857"
"2690.0";"5.91695"
"2700.0";"6.028587"
"2710.0";"6.080367"
"2720.0";"6.153453"
"2730.0";"6.253354"
"2740.0";"6.227983"
"2750.0";"6.264156"
"2760.0";"6.258678"
"2770.0";"6.349645"
"2780.0";"6.497882"
"2790.0";"6.369041"
"2800.0";"6.450677"
"2810.0";"6.439332"
"2820.0";"6.441132"
"2830.0";"6.394272"
"2840.0";"6.519663"
"2850.0";"6.430479"
"2860.0";"6.467239"
"2870.0";"6.378824"
"2880.0";"6.350471"
"2890.0";"6.309925"
"2900.0";"6.243574"
"2910.0";"6.266015"
"2920.0";"6.362048"
"2930.0";"6.312367"
"2940.0";"6.421679"
"2950.0";"6.363065"
"2960.0";"6.358975"
