# This .csv file was created 12.10.2024 14:29
# extracted out of file prod_mindist_mol14_outer_dimer_area.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CLAB/6fxb_clab_2
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"MOL14-outer_dimer_area"
"0.0";"2.312198"
"10.0";"2.330327"
"20.0";"2.338472"
"30.0";"2.286659"
"40.0";"2.285326"
"50.0";"2.282374"
"60.0";"2.303041"
"70.0";"2.299426"
"80.0";"2.269499"
"90.0";"2.238484"
"100.0";"2.282049"
"110.0";"2.2412"
"120.0";"2.244339"
"130.0";"2.24749"
"140.0";"2.223907"
"150.0";"2.25031"
"160.0";"2.233226"
"170.0";"2.2786"
"180.0";"2.216705"
"190.0";"2.220276"
"200.0";"2.295202"
"210.0";"2.238676"
"220.0";"2.256862"
"230.0";"2.304979"
"240.0";"2.243693"
"250.0";"2.280604"
"260.0";"2.340168"
"270.0";"2.244496"
"280.0";"2.291007"
"290.0";"2.287038"
"300.0";"2.287253"
"310.0";"2.300589"
"320.0";"2.230468"
"330.0";"2.183037"
"340.0";"2.224392"
"350.0";"2.2118"
"360.0";"2.18096"
"370.0";"2.260551"
"380.0";"2.201726"
"390.0";"2.30653"
"400.0";"2.23153"
"410.0";"2.232409"
"420.0";"2.268613"
"430.0";"2.212388"
"440.0";"2.263009"
"450.0";"2.330795"
"460.0";"2.207136"
"470.0";"2.274208"
"480.0";"2.267688"
"490.0";"2.174995"
"500.0";"2.217948"
"510.0";"2.238439"
"520.0";"2.298016"
"530.0";"2.221215"
"540.0";"2.219515"
"550.0";"2.255052"
"560.0";"2.208334"
"570.0";"2.27572"
"580.0";"2.204895"
"590.0";"2.27535"
"600.0";"2.299616"
"610.0";"2.268799"
"620.0";"2.217687"
"630.0";"2.253368"
"640.0";"2.185312"
"650.0";"2.269806"
"660.0";"2.317196"
"670.0";"2.279327"
"680.0";"2.287127"
"690.0";"2.34377"
"700.0";"2.343459"
"710.0";"2.292893"
"720.0";"2.30565"
"730.0";"2.333661"
"740.0";"2.332613"
"750.0";"2.270725"
"760.0";"2.284144"
"770.0";"2.29148"
"780.0";"2.219552"
"790.0";"2.273119"
"800.0";"2.266979"
"810.0";"2.291968"
"820.0";"2.270413"
"830.0";"2.269204"
"840.0";"2.31063"
"850.0";"2.274465"
"860.0";"2.222616"
"870.0";"2.296615"
"880.0";"2.310702"
"890.0";"2.343565"
"900.0";"2.284993"
"910.0";"2.33523"
"920.0";"2.258563"
"930.0";"2.289914"
"940.0";"2.238601"
"950.0";"2.249219"
"960.0";"2.23399"
"970.0";"2.224364"
"980.0";"2.270751"
"990.0";"2.195655"
"1000.0";"2.252717"
"1010.0";"2.207856"
"1020.0";"2.234303"
"1030.0";"2.280397"
"1040.0";"2.273671"
"1050.0";"2.222987"
"1060.0";"2.204864"
"1070.0";"2.217491"
"1080.0";"2.171994"
"1090.0";"2.223684"
"1100.0";"2.21763"
"1110.0";"2.217672"
"1120.0";"2.176635"
"1130.0";"2.296331"
"1140.0";"2.207012"
"1150.0";"2.203857"
"1160.0";"2.197995"
"1170.0";"2.285914"
"1180.0";"2.287895"
"1190.0";"2.267293"
"1200.0";"2.326942"
"1210.0";"2.242481"
"1220.0";"2.310835"
"1230.0";"2.345106"
"1240.0";"2.311011"
"1250.0";"2.274141"
"1260.0";"2.317166"
"1270.0";"2.353048"
"1280.0";"2.23297"
"1290.0";"2.280041"
"1300.0";"2.266729"
"1310.0";"2.25377"
"1320.0";"2.333474"
"1330.0";"2.372925"
"1340.0";"2.215526"
"1350.0";"2.261151"
"1360.0";"2.319813"
"1370.0";"2.269307"
"1380.0";"2.246288"
"1390.0";"2.266438"
"1400.0";"2.330129"
"1410.0";"2.308859"
"1420.0";"2.31992"
"1430.0";"2.303138"
"1440.0";"2.313381"
"1450.0";"2.296082"
"1460.0";"2.317477"
"1470.0";"2.295156"
"1480.0";"2.24315"
"1490.0";"2.275983"
"1500.0";"2.232779"
"1510.0";"2.256751"
"1520.0";"2.300843"
"1530.0";"2.277405"
"1540.0";"2.3186"
"1550.0";"2.216411"
"1560.0";"2.243876"
"1570.0";"2.280919"
"1580.0";"2.233388"
"1590.0";"2.324015"
"1600.0";"2.354704"
"1610.0";"2.272299"
"1620.0";"2.259358"
"1630.0";"2.315473"
"1640.0";"2.310413"
"1650.0";"2.289986"
"1660.0";"2.246593"
"1670.0";"2.282603"
"1680.0";"2.29296"
"1690.0";"2.310555"
"1700.0";"2.336542"
"1710.0";"2.28154"
"1720.0";"2.341607"
"1730.0";"2.254181"
"1740.0";"2.297662"
"1750.0";"2.23685"
"1760.0";"2.311163"
"1770.0";"2.273275"
"1780.0";"2.308015"
"1790.0";"2.262058"
"1800.0";"2.2341"
"1810.0";"2.340611"
"1820.0";"2.270211"
