# This .csv file was created 12.10.2024 14:34
# extracted out of file prod_mindist_neg1_mol10_55.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CAB/6fxb_cab_1
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"Protein_neg1-MOL10"
"0.0";"3.854548"
"10.0";"4.112556"
"20.0";"4.194052"
"30.0";"4.281209"
"40.0";"4.164451"
"50.0";"3.995731"
"60.0";"4.109477"
"70.0";"3.929944"
"80.0";"3.892411"
"90.0";"3.939887"
"100.0";"3.719553"
"110.0";"3.505536"
"120.0";"3.58683"
"130.0";"3.542028"
"140.0";"3.557878"
"150.0";"3.364312"
"160.0";"3.30203"
"170.0";"3.344338"
"180.0";"3.362524"
"190.0";"3.029562"
"200.0";"3.216189"
"210.0";"3.228241"
"220.0";"3.132531"
"230.0";"2.9924"
"240.0";"3.178676"
"250.0";"2.985523"
"260.0";"2.905268"
"270.0";"2.649077"
"280.0";"2.528367"
"290.0";"2.52915"
"300.0";"2.691931"
"310.0";"2.909164"
"320.0";"3.088838"
"330.0";"2.928536"
"340.0";"2.407303"
"350.0";"2.398987"
"360.0";"2.525027"
"370.0";"2.932687"
"380.0";"3.027188"
"390.0";"2.940678"
"400.0";"3.090878"
"410.0";"3.338334"
"420.0";"3.175387"
"430.0";"2.885333"
"440.0";"2.841197"
"450.0";"2.764807"
"460.0";"2.781376"
"470.0";"2.652375"
"480.0";"2.838907"
"490.0";"3.205405"
"500.0";"3.215117"
"510.0";"3.174669"
"520.0";"3.32925"
"530.0";"3.008602"
"540.0";"2.959022"
"550.0";"3.038388"
"560.0";"3.20027"
"570.0";"3.182555"
"580.0";"3.168791"
"590.0";"3.064019"
"600.0";"2.992279"
"610.0";"3.114488"
"620.0";"3.175439"
"630.0";"2.784624"
"640.0";"2.986051"
"650.0";"2.964062"
"660.0";"2.736996"
"670.0";"2.820403"
"680.0";"2.969055"
"690.0";"3.052269"
"700.0";"2.941267"
"710.0";"3.106751"
"720.0";"3.313271"
"730.0";"3.575054"
"740.0";"3.735269"
"750.0";"4.014699"
"760.0";"4.082994"
