# This .csv file was created 12.10.2024 14:33
# extracted out of file prod_center_rottrans_gyration.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CAD/6fxb_cad_2
# Original file was created by command :
"Radius of gyration (total and around axes)"
"Time (ps)";"Rg";"Rg\sX\N";"Rg\sY\N";"Rg\sZ\N"
"0.0";"2.14174";"1.96073";"1.95846";"1.2223"
"10.0";"2.14058";"1.9552";"1.95591";"1.23115"
"20.0";"2.14275";"1.96376";"1.95568";"1.22545"
"30.0";"2.15082";"1.97358";"1.96672";"1.22026"
"40.0";"2.15404";"1.97484";"1.9699";"1.22444"
"50.0";"2.14933";"1.97144";"1.96476";"1.22161"
"60.0";"2.1552";"1.97816";"1.97182";"1.22007"
"70.0";"2.14149";"1.96265";"1.95599";"1.22233"
"80.0";"2.1498";"1.97471";"1.96541";"1.21693"
"90.0";"2.15291";"1.97519";"1.96807";"1.22285"
"100.0";"2.15761";"1.98178";"1.97657";"1.21501"
"110.0";"2.16214";"1.98697";"1.97894";"1.2188"
"120.0";"2.15456";"1.97603";"1.97085";"1.22282"
"130.0";"2.15072";"1.97332";"1.96773";"1.2187"
"140.0";"2.15568";"1.97961";"1.97134";"1.2202"
"150.0";"2.15067";"1.97144";"1.96916";"1.21927"
"160.0";"2.15795";"1.98238";"1.97512";"1.21761"
"170.0";"2.15584";"1.97782";"1.97352";"1.22013"
"180.0";"2.14537";"1.96419";"1.96338";"1.2216"
"190.0";"2.15906";"1.98141";"1.974";"1.22493"
"200.0";"2.14998";"1.96998";"1.96488";"1.22609"
"210.0";"2.16579";"1.98991";"1.98326";"1.21992"
"220.0";"2.16275";"1.98513";"1.9811";"1.22045"
"230.0";"2.154";"1.97426";"1.97068";"1.22397"
"240.0";"2.15948";"1.98015";"1.97531";"1.22632"
"250.0";"2.159";"1.98133";"1.9772";"1.21965"
"260.0";"2.16529";"1.98493";"1.98531";"1.22291"
"270.0";"2.16024";"1.98027";"1.97765";"1.22505"
"280.0";"2.15902";"1.98286";"1.97706";"1.21747"
"290.0";"2.14949";"1.9701";"1.96583";"1.22265"
"300.0";"2.14804";"1.9687";"1.96342";"1.22366"
"310.0";"2.15045";"1.97087";"1.9675";"1.2221"
"320.0";"2.16133";"1.98304";"1.97974";"1.22101"
"330.0";"2.15799";"1.9814";"1.97174";"1.22479"
"340.0";"2.15876";"1.98254";"1.97188";"1.22547"
"350.0";"2.1631";"1.98413";"1.97901";"1.22669"
"360.0";"2.15238";"1.97271";"1.9687";"1.22397"
"370.0";"2.16337";"1.9876";"1.98224";"1.21675"
"380.0";"2.15759";"1.98134";"1.97517";"1.21796"
"390.0";"2.16259";"1.98805";"1.9783";"1.21966"
"400.0";"2.15604";"1.97704";"1.97018";"1.22749"
"410.0";"2.15111";"1.96942";"1.9672";"1.22722"
"420.0";"2.15286";"1.97216";"1.97035";"1.2239"
"430.0";"2.14954";"1.97061";"1.96367";"1.22543"
"440.0";"2.1504";"1.97055";"1.96736";"1.22266"
"450.0";"2.16496";"1.9866";"1.98514";"1.21931"
"460.0";"2.15633";"1.97515";"1.97119";"1.22993"
"470.0";"2.16121";"1.98165";"1.97779";"1.22598"
"480.0";"2.16216";"1.98397";"1.97935";"1.22307"
"490.0";"2.15839";"1.97577";"1.97837";"1.2246"
"500.0";"2.15283";"1.97182";"1.97219";"1.22138"
"510.0";"2.15189";"1.97144";"1.97004";"1.22216"
"520.0";"2.15058";"1.96858";"1.96412";"1.23162"
"530.0";"2.15121";"1.97008";"1.96615";"1.2282"
"540.0";"2.1563";"1.97681";"1.97101";"1.22745"
"550.0";"2.14988";"1.9683";"1.96734";"1.22446"
"560.0";"2.16704";"1.98933";"1.99009";"1.21418"
"570.0";"2.15922";"1.98251";"1.98027";"1.21355"
"580.0";"2.15051";"1.97235";"1.96866";"1.21804"
"590.0";"2.14516";"1.96329";"1.96227";"1.22408"
"600.0";"2.14139";"1.96148";"1.95747";"1.22148"
"610.0";"2.14697";"1.96537";"1.96686";"1.21972"
"620.0";"2.15075";"1.97037";"1.97184";"1.21693"
"630.0";"2.15389";"1.97388";"1.97495";"1.21731"
"640.0";"2.16485";"1.98907";"1.98765";"1.21078"
"650.0";"2.15564";"1.97691";"1.97436";"1.21952"
"660.0";"2.15974";"1.97963";"1.98137";"1.21828"
"670.0";"2.15487";"1.97597";"1.97627";"1.21528"
"680.0";"2.1606";"1.98326";"1.98262";"1.21339"
"690.0";"2.15379";"1.97093";"1.97389";"1.22345"
"700.0";"2.1682";"1.98896";"1.99165";"1.21636"
"710.0";"2.15872";"1.97958";"1.98104";"1.21529"
"720.0";"2.15478";"1.97597";"1.97495";"1.21705"
"730.0";"2.15748";"1.97672";"1.97714";"1.22185"
"740.0";"2.15604";"1.97374";"1.9766";"1.22249"
"750.0";"2.15553";"1.97484";"1.97501";"1.22144"
"760.0";"2.16638";"1.98787";"1.98672";"1.21973"
"770.0";"2.1537";"1.97303";"1.97453";"1.21868"
"780.0";"2.14837";"1.96914";"1.96696";"1.21841"
"790.0";"2.14708";"1.96335";"1.9694";"1.21926"
