# This .csv file was created 12.10.2024 14:35
# extracted out of file prod_center_rottrans_p1_gyration.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CA/6fxb_ca_1
# Original file was created by command :
"Radius of gyration (total and around axes)"
"Time (ps)";"Rg";"Rg\sX\N";"Rg\sY\N";"Rg\sZ\N"
"0.0";"1.48691";"1.2269";"1.19937";"1.21574"
"10.0";"1.48419";"1.22711";"1.19448";"1.21369"
"20.0";"1.48332";"1.21455";"1.19954";"1.21921"
"30.0";"1.48727";"1.22505";"1.19747";"1.22035"
"40.0";"1.48212";"1.22606";"1.19898";"1.20524"
"50.0";"1.4844";"1.22372";"1.19834";"1.21383"
"60.0";"1.48671";"1.23118";"1.19921";"1.21108"
"70.0";"1.49079";"1.22647";"1.20537";"1.21975"
"80.0";"1.48559";"1.22333";"1.2023";"1.21321"
"90.0";"1.48178";"1.22444";"1.19848";"1.20655"
"100.0";"1.48871";"1.2247";"1.20962";"1.2122"
"110.0";"1.48482";"1.21948";"1.1976";"1.21984"
"120.0";"1.48975";"1.22462";"1.20005";"1.22429"
"130.0";"1.4887";"1.22809";"1.19887";"1.21941"
"140.0";"1.48431";"1.22259";"1.19287";"1.22011"
"150.0";"1.48991";"1.22528";"1.20881";"1.21537"
"160.0";"1.48772";"1.22392";"1.20349";"1.21666"
"170.0";"1.48978";"1.22871";"1.20523";"1.21515"
"180.0";"1.48923";"1.22753";"1.19876";"1.22138"
"190.0";"1.48515";"1.22365";"1.19931";"1.21478"
"200.0";"1.48921";"1.22701";"1.20103";"1.21962"
"210.0";"1.48337";"1.22289";"1.19848";"1.21202"
"220.0";"1.4889";"1.23095";"1.19447";"1.22132"
"230.0";"1.48398";"1.22506";"1.19512";"1.21463"
"240.0";"1.48775";"1.22904";"1.20153";"1.2135"
"250.0";"1.49158";"1.23288";"1.1989";"1.22157"
"260.0";"1.48222";"1.22156";"1.19325";"1.21568"
"270.0";"1.48271";"1.22127";"1.19376";"1.21668"
"280.0";"1.48953";"1.22832";"1.19644";"1.22358"
"290.0";"1.49044";"1.22487";"1.2003";"1.22549"
"300.0";"1.48558";"1.22376";"1.19542";"1.21954"
"310.0";"1.48044";"1.22194";"1.19142";"1.21277"
"320.0";"1.48686";"1.22626";"1.19739";"1.21822"
"330.0";"1.48756";"1.22422";"1.19557";"1.22375"
"340.0";"1.49071";"1.23063";"1.20002";"1.22064"
"350.0";"1.49116";"1.22811";"1.20107";"1.22324"
"360.0";"1.48732";"1.22838";"1.19344";"1.22106"
"370.0";"1.49321";"1.2309";"1.19622";"1.23016"
"380.0";"1.49135";"1.22527";"1.19839";"1.22917"
"390.0";"1.49334";"1.22671";"1.20118";"1.22982"
"400.0";"1.49222";"1.22463";"1.20326";"1.22716"
"410.0";"1.48816";"1.22375";"1.19969";"1.22164"
"420.0";"1.4929";"1.23077";"1.20081";"1.22506"
"430.0";"1.49418";"1.2292";"1.21078";"1.21994"
"440.0";"1.49083";"1.22778";"1.1952";"1.2285"
"450.0";"1.48873";"1.22707";"1.20012";"1.21929"
"460.0";"1.48385";"1.21718";"1.19556";"1.22177"
"470.0";"1.49148";"1.23101";"1.19759";"1.22451"
"480.0";"1.48944";"1.23064";"1.19659";"1.22089"
"490.0";"1.48938";"1.22899";"1.20246";"1.21662"
"500.0";"1.49268";"1.22487";"1.20749";"1.22386"
"510.0";"1.48916";"1.22202";"1.20425";"1.22132"
"520.0";"1.484";"1.21949";"1.19355";"1.22181"
"530.0";"1.48648";"1.22629";"1.19467";"1.21993"
"540.0";"1.48721";"1.2269";"1.19037";"1.22529"
"550.0";"1.48821";"1.22834";"1.19504";"1.22173"
"560.0";"1.48761";"1.22434";"1.19685";"1.22249"
"570.0";"1.48622";"1.22159";"1.20337";"1.21545"
"580.0";"1.48529";"1.22289";"1.19904";"1.21614"
"590.0";"1.48424";"1.22086";"1.19326";"1.22129"
"600.0";"1.48579";"1.22466";"1.19457";"1.21998"
"610.0";"1.49121";"1.22674";"1.20096";"1.22484"
"620.0";"1.489";"1.22439";"1.20158";"1.22119"
"630.0";"1.48711";"1.22334";"1.19759";"1.22156"
"640.0";"1.48446";"1.22409";"1.19435";"1.21753"
"650.0";"1.48871";"1.22786";"1.19994";"1.21861"
"660.0";"1.49429";"1.22835";"1.20122";"1.23047"
"670.0";"1.49182";"1.22655";"1.19989";"1.22754"
"680.0";"1.49269";"1.22512";"1.20514";"1.22596"
"690.0";"1.49011";"1.22907";"1.2101";"1.21074"
"700.0";"1.48699";"1.23033";"1.20091";"1.21095"
"710.0";"1.49184";"1.22963";"1.20607";"1.21843"
"720.0";"1.49032";"1.23382";"1.20678";"1.20975"
"730.0";"1.49192";"1.23517";"1.205";"1.21409"
"740.0";"1.48779";"1.23032";"1.20242";"1.21142"
"750.0";"1.48818";"1.22772";"1.20044";"1.21697"
"760.0";"1.48971";"1.22704";"1.1996";"1.2222"
"770.0";"1.48957";"1.22664";"1.19717";"1.22466"
"780.0";"1.48979";"1.23354";"1.19542";"1.21996"
"790.0";"1.48698";"1.22983";"1.19774";"1.21456"
"800.0";"1.48698";"1.22772";"1.20028";"1.21418"
"810.0";"1.49054";"1.23084";"1.20154";"1.21851"
"820.0";"1.48622";"1.22868";"1.20344";"1.20821"
"830.0";"1.48583";"1.22871";"1.19583";"1.21476"
"840.0";"1.49095";"1.2335";"1.19503";"1.22322"
"850.0";"1.48878";"1.22864";"1.19817";"1.21975"
"860.0";"1.49359";"1.23183";"1.20281";"1.22371"
"870.0";"1.4955";"1.23408";"1.20559";"1.22338"
"880.0";"1.49578";"1.23996";"1.20458";"1.2191"
"890.0";"1.48951";"1.23035";"1.19957";"1.21843"
"900.0";"1.49614";"1.23608";"1.20843";"1.22011"
"910.0";"1.48897";"1.22705";"1.20635";"1.21371"
"920.0";"1.49428";"1.23222";"1.21586";"1.21205"
"930.0";"1.4883";"1.2267";"1.20395";"1.21481"
"940.0";"1.49461";"1.23836";"1.20349";"1.21892"
"950.0";"1.49302";"1.23599";"1.20958";"1.2114"
"960.0";"1.4899";"1.23375";"1.20565";"1.20991"
"970.0";"1.49472";"1.23343";"1.20851";"1.21923"
"980.0";"1.48951";"1.23319";"1.19987";"1.21525"
"990.0";"1.49357";"1.23619";"1.20083";"1.2212"
"1000.0";"1.48531";"1.22505";"1.19995";"1.21311"
"1010.0";"1.49647";"1.2383";"1.20927";"1.21782"
"1020.0";"1.49161";"1.23564";"1.19838";"1.21937"
"1030.0";"1.48665";"1.22823";"1.19771";"1.21538"
"1040.0";"1.48318";"1.22917";"1.19308";"1.21053"
"1050.0";"1.48741";"1.22931";"1.20069";"1.21322"
"1060.0";"1.48978";"1.22557";"1.20267";"1.22083"
"1070.0";"1.48727";"1.23046";"1.19971";"1.21268"
"1080.0";"1.48598";"1.22649";"1.19654";"1.21667"
"1090.0";"1.48279";"1.21694";"1.20393";"1.21117"
"1100.0";"1.48649";"1.22303";"1.20407";"1.21397"
"1110.0";"1.4874";"1.22867";"1.20242";"1.21214"
"1120.0";"1.4877";"1.23159";"1.20212";"1.21022"
"1130.0";"1.48825";"1.23052";"1.19886";"1.21587"
"1140.0";"1.4868";"1.22393";"1.20084";"1.21702"
"1150.0";"1.48836";"1.2314";"1.20149";"1.21265"
"1160.0";"1.49603";"1.23366";"1.21415";"1.21661"
"1170.0";"1.49267";"1.22838";"1.20723";"1.22059"
"1180.0";"1.49015";"1.23277";"1.19815";"1.21894"
"1190.0";"1.494";"1.23775";"1.20253";"1.21899"
"1200.0";"1.48848";"1.23116";"1.1999";"1.21475"
"1210.0";"1.48935";"1.2336";"1.19817";"1.21611"
"1220.0";"1.49135";"1.23439";"1.20165";"1.21678"
"1230.0";"1.48914";"1.23308";"1.20061";"1.21372"
"1240.0";"1.49087";"1.24498";"1.19418";"1.21218"
"1250.0";"1.49109";"1.23208";"1.20367";"1.2165"
"1260.0";"1.49229";"1.2434";"1.20084";"1.21069"
"1270.0";"1.49196";"1.23735";"1.20748";"1.20948"
"1280.0";"1.4908";"1.23255";"1.20729";"1.21172"
"1290.0";"1.4896";"1.23159";"1.20643";"1.21059"
"1300.0";"1.49594";"1.23994";"1.21541";"1.20872"
"1310.0";"1.49661";"1.24173";"1.20443";"1.21949"
"1320.0";"1.49744";"1.23654";"1.20913";"1.22215"
"1330.0";"1.49085";"1.22806";"1.20405";"1.2196"
"1340.0";"1.49814";"1.24299";"1.20823";"1.21819"
"1350.0";"1.49146";"1.23643";"1.20133";"1.2153"
"1360.0";"1.49529";"1.24112";"1.2006";"1.22065"
"1370.0";"1.4902";"1.23479";"1.20595";"1.20929"
"1380.0";"1.48983";"1.23241";"1.20144";"1.21528"
"1390.0";"1.48957";"1.23055";"1.20197";"1.216"
"1400.0";"1.48916";"1.22956";"1.20046";"1.21748"
"1410.0";"1.49045";"1.23197";"1.21145";"1.20728"
"1420.0";"1.49703";"1.24263";"1.20341";"1.2206"
"1430.0";"1.49428";"1.24093";"1.19897";"1.21996"
"1440.0";"1.4861";"1.22588";"1.20332";"1.21088"
"1450.0";"1.49118";"1.23685";"1.20257";"1.21294"
"1460.0";"1.49374";"1.23437";"1.20383";"1.2205"
"1470.0";"1.49324";"1.23138";"1.20691";"1.21926"
"1480.0";"1.49356";"1.23716";"1.20986";"1.21126"
"1490.0";"1.496";"1.23797";"1.20663";"1.21963"
"1500.0";"1.49348";"1.23458";"1.20916";"1.21438"
"1510.0";"1.4947";"1.23814";"1.20964";"1.21327"
"1520.0";"1.49263";"1.23753";"1.20749";"1.21094"
"1530.0";"1.49032";"1.23122";"1.20497";"1.21419"
"1540.0";"1.49351";"1.23407";"1.20739";"1.21674"
"1550.0";"1.49113";"1.23287";"1.20018";"1.21923"
"1560.0";"1.48641";"1.22528";"1.20179";"1.21376"
"1570.0";"1.49285";"1.23844";"1.20704";"1.21099"
"1580.0";"1.48473";"1.22834";"1.20238";"1.20595"
"1590.0";"1.49277";"1.23261";"1.20193";"1.22179"
"1600.0";"1.48863";"1.23029";"1.20543";"1.21052"
"1610.0";"1.49368";"1.23822";"1.20369";"1.2166"
"1620.0";"1.48881";"1.22976";"1.20305";"1.21386"
"1630.0";"1.4844";"1.22929";"1.19959";"1.20695"
"1640.0";"1.49259";"1.2312";"1.21235";"1.21244"
"1650.0";"1.49092";"1.23559";"1.21115";"1.20503"
