Time (ps);Coul-SR:Protein-MOL;LJ-SR:Protein-MOL
0.0;-0.14980756782274815;-0.02104316611065651
10.0;-0.13174254922963866;-0.019233570503319343
20.0;-0.10616761454481863;-0.02973354620515639
30.0;-0.13090288571860853;-0.015253486502843163
40.0;-0.11623564363476509;-0.025007317822140624
50.0;-0.10260108095733093;-0.024523653289278285
60.0;-0.09263785794799703;-0.035268327380726223
70.0;-0.14312912042758472;-0.02052137076790856
80.0;-0.14074510621989295;-0.021659143198997942
90.0;-0.13247415715364455;-0.0279115190588295
100.0;-0.1809796468668734;-0.014262190875675134
110.0;-0.14536011240582686;-0.02635892466781987
120.0;-0.12496302339196172;-0.023293621936009368
130.0;-0.11613679701355009;-0.026301667097930564
140.0;-0.12904936359846378;-0.03255371797463237
150.0;-0.12887152049586048;-0.0411011460152718
160.0;-0.12009218701132918;-0.03791069379288335
170.0;-0.08380487786332097;-0.034178505528625294
180.0;-0.07636122845297841;-0.04063319784296001
190.0;-0.1462808208864369;-0.03641687972165088
200.0;-0.1054294829066303;-0.038317358481038226
210.0;-0.15150831782539856;-0.035033773758681816
220.0;-0.11373713405918025;-0.03004825192219291
230.0;-0.11682151452333818;-0.03563921488066335
240.0;-0.11455709818278892;-0.040507197338062274
250.0;-0.1388448242697545;-0.04167339906498006
260.0;-0.14672074897108855;-0.03502036798715613
270.0;-0.15582564957843176;-0.036490374400220495
280.0;-0.14494455414576196;-0.036693854970996725
290.0;-0.13872918038544274;-0.045643614732867994
300.0;-0.11901363639202948;-0.0546468380286089
310.0;-0.15054754200805445;-0.04723442419613437
320.0;-0.17355559819497746;-0.052715569569619626
330.0;-0.17258384007124228;-0.04932113741292087
340.0;-0.16408000199948763;-0.04304879468386226
350.0;-0.1693682926212192;-0.04346862278782052
360.0;-0.21616032026033988;-0.04842154026121098
370.0;-0.2029087065876516;-0.04030272877618522
380.0;-0.19619808683528173;-0.057425596345902705
390.0;-0.2025478241420149;-0.05332070910893129
400.0;-0.1977803871691228;-0.04225628302436676
410.0;-0.19301890701364646;-0.04408731450333227
420.0;-0.15792119775325414;-0.051036555628686274
430.0;-0.17307128834079855;-0.043716311507541246
440.0;-0.15199599232396915;-0.0549278882019152
450.0;-0.15986048172462738;-0.05097099133123796
460.0;-0.13838361043685435;-0.04269463683000403
470.0;-0.14106357270901138;-0.051576704256509356
480.0;-0.1358926369632952;-0.051881244521788085
490.0;-0.13228740559541702;-0.05611670292976488
500.0;-0.1709140212957768;-0.04896902719025615
510.0;-0.14802852973470987;-0.06012928004392054
520.0;-0.15476102576558615;-0.04944623168839034
530.0;-0.1514137745101109;-0.05980720194891
540.0;-0.11458248869577284;-0.0629446001425247
550.0;-0.12796696892919054;-0.06827251220797693
560.0;-0.1677371509863915;-0.05560826814998784
570.0;-0.19118484076872;-0.044505460968917956
580.0;-0.22262709116645288;-0.04975497823051015
