# This .csv file was created 12.10.2024 14:31
# extracted out of file prod_mindist_neg2_mol11_55.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CLA/6fxb_cla_2
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"Protein_neg2-MOL11"
"0.0";"4.046139"
"10.0";"4.050961"
"20.0";"4.003508"
"30.0";"4.01458"
"40.0";"4.310915"
"50.0";"4.517549"
"60.0";"4.764475"
"70.0";"4.582813"
"80.0";"4.510012"
"90.0";"4.195755"
"100.0";"4.322683"
"110.0";"4.466285"
"120.0";"4.456074"
"130.0";"4.612238"
"140.0";"4.430081"
"150.0";"4.488115"
"160.0";"4.401289"
"170.0";"4.287261"
"180.0";"4.298503"
"190.0";"4.476247"
"200.0";"4.512441"
"210.0";"4.520841"
"220.0";"4.533428"
"230.0";"4.509137"
"240.0";"4.313952"
"250.0";"4.217141"
"260.0";"4.260423"
"270.0";"4.026134"
"280.0";"4.078432"
"290.0";"4.079378"
"300.0";"4.092787"
"310.0";"4.247478"
"320.0";"4.172705"
"330.0";"4.081275"
"340.0";"4.100051"
"350.0";"4.05224"
"360.0";"3.791459"
"370.0";"3.981721"
"380.0";"4.109972"
"390.0";"4.01088"
"400.0";"3.852297"
"410.0";"3.892771"
"420.0";"3.624301"
"430.0";"3.659998"
"440.0";"3.677092"
"450.0";"3.796223"
"460.0";"3.47331"
"470.0";"3.481786"
"480.0";"3.256279"
"490.0";"3.300587"
"500.0";"3.394841"
"510.0";"3.258818"
"520.0";"3.505317"
"530.0";"3.363754"
"540.0";"3.225471"
"550.0";"3.411869"
"560.0";"3.846086"
"570.0";"3.464885"
"580.0";"3.565688"
"590.0";"3.442245"
"600.0";"3.599046"
"610.0";"3.723743"
"620.0";"3.595715"
"630.0";"3.436167"
"640.0";"3.581613"
"650.0";"3.320996"
"660.0";"3.522402"
"670.0";"3.5747"
"680.0";"3.646893"
"690.0";"3.640151"
"700.0";"3.512259"
"710.0";"3.367895"
"720.0";"3.50639"
"730.0";"3.261647"
"740.0";"3.361806"
"750.0";"3.202213"
"760.0";"3.187152"
"770.0";"3.399319"
"780.0";"3.426134"
"790.0";"3.531895"
"800.0";"3.326002"
"810.0";"3.278357"
"820.0";"3.149225"
"830.0";"2.681815"
"840.0";"2.877701"
"850.0";"2.994015"
"860.0";"2.969474"
"870.0";"3.14662"
"880.0";"3.338016"
"890.0";"3.329484"
"900.0";"3.289193"
"910.0";"3.438157"
"920.0";"3.721721"
"930.0";"3.847016"
"940.0";"3.682205"
"950.0";"3.581157"
"960.0";"3.572397"
"970.0";"4.021048"
