# This .csv file was created 12.10.2024 14:29
# extracted out of file ie_prod_mol.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CLAB/6fxb_clab_1
# Original file was created by command :
"GROMACS Energies"
"Time (ps)";"Coul-SR:Protein-MOL";"LJ-SR:Protein-MOL"
"0.0";"-349.897217";"-88.474785"
"10.0";"-380.955597";"-71.900215"
"20.0";"-334.367737";"-104.994484"
"30.0";"-346.02243";"-114.731781"
"40.0";"-369.321045";"-111.039154"
"50.0";"-353.111908";"-144.852524"
"60.0";"-412.814392";"-133.796356"
"70.0";"-408.319611";"-119.910149"
"80.0";"-331.289001";"-130.455154"
"90.0";"-404.206573";"-152.739868"
"100.0";"-509.497772";"-116.821938"
"110.0";"-447.550049";"-137.721558"
"120.0";"-453.042328";"-133.884201"
"130.0";"-433.227234";"-124.159309"
"140.0";"-448.07135";"-122.469948"
"150.0";"-532.244385";"-99.977814"
"160.0";"-482.086945";"-123.088417"
"170.0";"-491.764008";"-136.091644"
"180.0";"-433.326324";"-146.540634"
"190.0";"-534.240723";"-103.317535"
"200.0";"-531.123047";"-132.449646"
"210.0";"-509.30304";"-129.203323"
"220.0";"-528.544312";"-121.788635"
"230.0";"-527.044312";"-168.730392"
"240.0";"-425.278107";"-168.183334"
"250.0";"-481.533051";"-120.837418"
"260.0";"-518.551575";"-138.64624"
"270.0";"-464.370758";"-124.413452"
"280.0";"-508.126221";"-130.424301"
"290.0";"-516.697021";"-141.482086"
"300.0";"-559.757141";"-114.800957"
"310.0";"-431.96701";"-130.41571"
"320.0";"-538.07666";"-127.948021"
"330.0";"-481.520569";"-148.821274"
"340.0";"-399.79422";"-78.967705"
"350.0";"-419.243774";"-111.670364"
"360.0";"-425.630493";"-124.969322"
"370.0";"-386.055573";"-141.22023"
"380.0";"-425.942108";"-133.186493"
"390.0";"-324.483734";"-162.42308"
"400.0";"-359.948669";"-128.241577"
"410.0";"-381.863464";"-126.747032"
"420.0";"-391.280487";"-135.710358"
"430.0";"-404.476196";"-147.498871"
"440.0";"-384.857697";"-140.504639"
"450.0";"-329.415527";"-128.294601"
"460.0";"-293.438141";"-141.601562"
"470.0";"-370.284637";"-126.577385"
"480.0";"-335.042053";"-122.336891"
"490.0";"-329.136444";"-134.553131"
"500.0";"-331.986389";"-121.011322"
"510.0";"-346.242126";"-130.194214"
"520.0";"-342.473145";"-149.213409"
"530.0";"-301.359711";"-136.388748"
"540.0";"-302.20578";"-132.824875"
"550.0";"-318.18869";"-130.902145"
"560.0";"-344.669678";"-126.836662"
"570.0";"-456.729675";"-72.963837"
"580.0";"-363.629059";"-130.574234"
"590.0";"-508.401184";"-72.306511"
"600.0";"-414.213593";"-93.261032"
"610.0";"-381.633972";"-102.628822"
"620.0";"-406.65979";"-133.988022"
"630.0";"-373.99588";"-119.53878"
"640.0";"-436.982849";"-125.378433"
"650.0";"-494.036865";"-149.822144"
"660.0";"-480.367676";"-136.705597"
"670.0";"-497.826233";"-142.297882"
"680.0";"-457.727112";"-130.79216"
"690.0";"-551.901001";"-128.085785"
"700.0";"-496.48999";"-128.798981"
"710.0";"-445.454315";"-151.272766"
"720.0";"-481.686829";"-113.110565"
"730.0";"-500.513184";"-122.548103"
"740.0";"-492.775177";"-76.536781"
"750.0";"-403.6604";"-124.9291"
"760.0";"-469.510193";"-111.44017"
"770.0";"-407.299896";"-102.571518"
"780.0";"-458.364136";"-101.068604"
"790.0";"-478.978241";"-106.451172"
"800.0";"-442.915222";"-120.109718"
"810.0";"-472.654358";"-104.17141"
"820.0";"-451.228516";"-102.474007"
"830.0";"-513.492737";"-89.874413"
"840.0";"-385.870178";"-123.919708"
"850.0";"-320.892212";"-95.112572"
"860.0";"-457.823303";"-75.363571"
"870.0";"-388.241211";"-104.442215"
"880.0";"-460.388245";"-87.460381"
"890.0";"-400.78476";"-109.775391"
"900.0";"-336.276825";"-137.534821"
"910.0";"-366.987885";"-105.679886"
"920.0";"-379.109436";"-119.981575"
"930.0";"-425.528381";"-77.474747"
"940.0";"-354.794159";"-89.780273"
"950.0";"-363.994751";"-107.023071"
"960.0";"-345.425171";"-113.496056"
"970.0";"-294.816467";"-128.560638"
"980.0";"-396.623322";"-107.206367"
"990.0";"-403.302765";"-127.394554"
"1000.0";"-378.064423";"-84.273689"
"1010.0";"-373.756409";"-95.363304"
"1020.0";"-351.440247";"-122.491989"
"1030.0";"-338.426117";"-102.910179"
"1040.0";"-408.805298";"-105.023819"
"1050.0";"-366.390808";"-116.88414"
"1060.0";"-435.434906";"-98.834465"
"1070.0";"-435.894073";"-118.725739"
"1080.0";"-346.36377";"-114.731522"
"1090.0";"-345.694214";"-118.203041"
"1100.0";"-381.09375";"-91.06916"
"1110.0";"-240.28717";"-86.959717"
"1120.0";"-257.805023";"-109.681862"
"1130.0";"-265.746826";"-102.086929"
"1140.0";"-253.805679";"-132.046783"
"1150.0";"-249.880508";"-133.91983"
"1160.0";"-270.839111";"-113.453957"
"1170.0";"-262.289398";"-112.418938"
"1180.0";"-352.747833";"-86.746185"
"1190.0";"-354.033142";"-67.391083"
"1200.0";"-326.469666";"-98.948563"
"1210.0";"-371.856384";"-96.778358"
"1220.0";"-363.535828";"-102.216904"
"1230.0";"-306.501373";"-93.369537"
"1240.0";"-371.918762";"-128.108597"
"1250.0";"-339.365814";"-101.312851"
"1260.0";"-387.672668";"-102.243866"
"1270.0";"-372.350525";"-103.758751"
"1280.0";"-372.746124";"-87.717445"
"1290.0";"-351.844788";"-69.617035"
"1300.0";"-367.543091";"-99.990303"
"1310.0";"-356.058044";"-106.578575"
"1320.0";"-416.094421";"-85.577042"
"1330.0";"-443.449799";"-71.338371"
"1340.0";"-452.80249";"-66.383095"
"1350.0";"-426.543365";"-112.200203"
"1360.0";"-435.402985";"-116.797302"
"1370.0";"-401.346832";"-144.576675"
"1380.0";"-486.706696";"-106.386398"
"1390.0";"-398.176605";"-109.435738"
"1400.0";"-423.421692";"-121.332649"
"1410.0";"-451.997345";"-98.196541"
"1420.0";"-454.498474";"-69.437965"
"1430.0";"-444.964691";"-100.611855"
"1440.0";"-471.304199";"-142.088745"
"1450.0";"-460.293152";"-133.846069"
"1460.0";"-532.34436";"-98.377655"
"1470.0";"-432.350098";"-102.885872"
"1480.0";"-462.207764";"-121.583755"
"1490.0";"-508.9646";"-123.072617"
"1500.0";"-456.665375";"-142.029922"
"1510.0";"-502.688538";"-121.131416"
"1520.0";"-465.092834";"-92.645561"
"1530.0";"-526.341797";"-96.703346"
"1540.0";"-516.660278";"-86.855179"
"1550.0";"-391.75946";"-95.360489"
"1560.0";"-457.326477";"-108.677254"
"1570.0";"-417.429077";"-118.832985"
"1580.0";"-394.637817";"-91.910278"
"1590.0";"-456.869781";"-79.954872"
"1600.0";"-450.363342";"-84.461044"
"1610.0";"-482.749878";"-89.482292"
"1620.0";"-452.129395";"-117.669327"
"1630.0";"-349.061401";"-116.085045"
"1640.0";"-553.925781";"-134.114868"
"1650.0";"-465.427948";"-124.502808"
"1660.0";"-519.233826";"-96.234993"
"1670.0";"-515.992188";"-104.796028"
"1680.0";"-526.142395";"-84.341774"
"1690.0";"-513.585571";"-124.76696"
"1700.0";"-565.123291";"-88.741043"
"1710.0";"-386.40683";"-105.249374"
"1720.0";"-530.596802";"-90.488121"
"1730.0";"-349.625977";"-134.214996"
"1740.0";"-430.258087";"-95.246048"
"1750.0";"-449.683258";"-60.679989"
"1760.0";"-387.584808";"-85.265022"
"1770.0";"-439.357941";"-78.152908"
"1780.0";"-409.46817";"-100.582153"
"1790.0";"-332.345886";"-95.942024"
"1800.0";"-326.132568";"-95.845886"
"1810.0";"-273.070221";"-103.080078"
"1820.0";"-370.022095";"-83.007668"
"1830.0";"-351.32724";"-72.571144"
"1840.0";"-344.32309";"-82.651863"
"1850.0";"-337.71109";"-107.112602"
"1860.0";"-361.45575";"-90.657181"
"1870.0";"-416.994781";"-66.012749"
"1880.0";"-396.867371";"-64.226952"
"1890.0";"-401.861694";"-73.835297"
"1900.0";"-402.587524";"-90.767982"
"1910.0";"-348.797638";"-113.110413"
"1920.0";"-392.803253";"-106.887169"
"1930.0";"-353.133728";"-135.731567"
"1940.0";"-444.071655";"-115.141739"
