# This .csv file was created 12.10.2024 14:34
# extracted out of file mindist_major_allergenic_epitope_r_149-162_MOL18.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CAB/6fxb_cab_2
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"r_149-162-MOL18"
"0.0";"4.471085"
"10.0";"4.757479"
"20.0";"4.658384"
"30.0";"4.726724"
"40.0";"4.960575"
"50.0";"4.94612"
"60.0";"4.890673"
"70.0";"4.842158"
"80.0";"4.577128"
"90.0";"4.879777"
"100.0";"4.987991"
"110.0";"4.970118"
"120.0";"4.971053"
"130.0";"4.73796"
"140.0";"4.968948"
"150.0";"4.959366"
"160.0";"5.057976"
"170.0";"5.296765"
"180.0";"5.009269"
"190.0";"4.881851"
"200.0";"5.348649"
"210.0";"5.079087"
"220.0";"4.768004"
"230.0";"4.769773"
"240.0";"5.002142"
"250.0";"4.871234"
"260.0";"5.16241"
"270.0";"5.084655"
"280.0";"5.159056"
"290.0";"5.424969"
"300.0";"5.464671"
"310.0";"5.480446"
"320.0";"5.556971"
"330.0";"5.689883"
"340.0";"5.644974"
"350.0";"5.306612"
"360.0";"5.224674"
"370.0";"5.132763"
"380.0";"5.324108"
"390.0";"5.524449"
"400.0";"5.46092"
"410.0";"5.409667"
"420.0";"5.560506"
"430.0";"5.350778"
"440.0";"5.261011"
"450.0";"5.044395"
"460.0";"5.327237"
"470.0";"5.745326"
"480.0";"5.707234"
"490.0";"5.753179"
"500.0";"5.927273"
"510.0";"5.64713"
"520.0";"5.800886"
"530.0";"5.948449"
"540.0";"5.953488"
"550.0";"5.913977"
"560.0";"6.120175"
"570.0";"6.099659"
"580.0";"6.076808"
"590.0";"6.170703"
"600.0";"6.136178"
"610.0";"6.245986"
"620.0";"5.95326"
"630.0";"6.174896"
"640.0";"6.115464"
"650.0";"6.069569"
"660.0";"6.08041"
"670.0";"5.875777"
"680.0";"5.909003"
"690.0";"5.878842"
"700.0";"5.93853"
"710.0";"5.872603"
"720.0";"5.547606"
"730.0";"5.790472"
"740.0";"5.952329"
"750.0";"5.98377"
"760.0";"5.851185"
"770.0";"6.009697"
"780.0";"5.783205"
"790.0";"5.975504"
"800.0";"5.848649"
"810.0";"5.833178"
"820.0";"6.034195"
"830.0";"6.215434"
"840.0";"6.163853"
"850.0";"5.879351"
"860.0";"6.162576"
"870.0";"5.967167"
"880.0";"6.009245"
"890.0";"6.007067"
"900.0";"5.945375"
"910.0";"5.421477"
"920.0";"5.589998"
"930.0";"5.58769"
"940.0";"5.487833"
"950.0";"5.443946"
"960.0";"5.362353"
"970.0";"5.393658"
"980.0";"5.371305"
"990.0";"5.385296"
"1000.0";"5.347532"
"1010.0";"5.415456"
"1020.0";"5.482618"
"1030.0";"5.790226"
"1040.0";"5.768965"
"1050.0";"5.659624"
"1060.0";"5.377905"
"1070.0";"5.341755"
"1080.0";"5.502518"
"1090.0";"5.487123"
"1100.0";"5.674163"
"1110.0";"5.810153"
"1120.0";"5.760717"
"1130.0";"5.693704"
"1140.0";"5.669623"
"1150.0";"5.804081"
"1160.0";"5.656556"
"1170.0";"5.610259"
"1180.0";"5.436298"
"1190.0";"5.464315"
"1200.0";"5.350553"
"1210.0";"5.489664"
"1220.0";"5.569006"
"1230.0";"5.524039"
"1240.0";"5.408534"
"1250.0";"5.303191"
"1260.0";"5.263934"
"1270.0";"5.184514"
"1280.0";"5.232771"
"1290.0";"5.166122"
"1300.0";"5.106151"
"1310.0";"5.194137"
"1320.0";"5.281851"
"1330.0";"5.315667"
"1340.0";"5.336718"
"1350.0";"5.187965"
"1360.0";"5.272201"
"1370.0";"5.331803"
"1380.0";"5.404437"
"1390.0";"5.366447"
"1400.0";"5.277443"
"1410.0";"5.053608"
"1420.0";"5.189219"
"1430.0";"5.196623"
"1440.0";"5.036922"
"1450.0";"4.847443"
"1460.0";"4.606494"
"1470.0";"4.734111"
"1480.0";"4.836354"
"1490.0";"5.040912"
"1500.0";"4.878293"
"1510.0";"4.918664"
"1520.0";"4.775834"
"1530.0";"4.869803"
"1540.0";"4.798353"
"1550.0";"4.717301"
"1560.0";"4.726375"
"1570.0";"4.677575"
"1580.0";"4.689746"
"1590.0";"4.883813"
"1600.0";"4.927505"
"1610.0";"5.017097"
"1620.0";"5.115688"
"1630.0";"5.005962"
"1640.0";"5.128659"
"1650.0";"4.874581"
"1660.0";"4.54439"
"1670.0";"4.42215"
"1680.0";"4.304541"
"1690.0";"4.300438"
"1700.0";"4.424441"
"1710.0";"4.005229"
"1720.0";"4.079058"
"1730.0";"4.037714"
"1740.0";"4.204609"
"1750.0";"4.17876"
"1760.0";"4.234542"
"1770.0";"3.977181"
"1780.0";"4.08249"
"1790.0";"4.171012"
"1800.0";"4.148726"
"1810.0";"4.299966"
"1820.0";"4.394796"
"1830.0";"4.129633"
"1840.0";"4.16795"
"1850.0";"4.302805"
"1860.0";"4.474344"
"1870.0";"4.247531"
"1880.0";"4.243053"
"1890.0";"4.372382"
"1900.0";"4.277298"
"1910.0";"4.133184"
"1920.0";"4.020034"
"1930.0";"4.165774"
"1940.0";"4.626313"
"1950.0";"4.451561"
"1960.0";"4.160756"
"1970.0";"4.326491"
"1980.0";"4.270162"
"1990.0";"4.362833"
"2000.0";"4.465501"
"2010.0";"4.486697"
"2020.0";"4.230013"
"2030.0";"4.17394"
"2040.0";"3.922385"
"2050.0";"3.637774"
"2060.0";"3.627314"
"2070.0";"3.905941"
"2080.0";"4.044922"
"2090.0";"3.965379"
"2100.0";"4.107986"
"2110.0";"4.468035"
"2120.0";"4.706348"
"2130.0";"4.396789"
"2140.0";"4.3201"
"2150.0";"4.259291"
"2160.0";"4.079744"
"2170.0";"4.259322"
"2180.0";"4.442981"
"2190.0";"4.415347"
"2200.0";"4.147868"
"2210.0";"4.523341"
"2220.0";"4.407268"
"2230.0";"4.44928"
"2240.0";"4.576261"
"2250.0";"4.437224"
"2260.0";"4.33848"
"2270.0";"4.615056"
"2280.0";"4.648289"
"2290.0";"4.365615"
"2300.0";"4.631659"
"2310.0";"4.660187"
"2320.0";"4.847728"
"2330.0";"4.832788"
"2340.0";"4.842443"
"2350.0";"4.288883"
"2360.0";"4.235678"
"2370.0";"4.055899"
"2380.0";"4.212204"
"2390.0";"4.115237"
"2400.0";"4.074537"
"2410.0";"3.946614"
"2420.0";"3.71186"
"2430.0";"3.543976"
"2440.0";"3.53476"
"2450.0";"3.491035"
"2460.0";"3.452176"
"2470.0";"3.470932"
"2480.0";"3.392207"
"2490.0";"3.160891"
"2500.0";"3.339596"
"2510.0";"3.517617"
"2520.0";"3.054421"
"2530.0";"2.961806"
"2540.0";"3.081066"
"2550.0";"2.782011"
"2560.0";"2.840571"
"2570.0";"2.748504"
"2580.0";"2.397233"
"2590.0";"2.393745"
"2600.0";"2.706868"
"2610.0";"2.62063"
"2620.0";"2.699851"
"2630.0";"2.446464"
"2640.0";"2.566284"
"2650.0";"2.647073"
"2660.0";"2.978614"
"2670.0";"2.968595"
"2680.0";"3.145238"
"2690.0";"3.149793"
"2700.0";"3.058815"
"2710.0";"3.02837"
"2720.0";"3.160452"
"2730.0";"3.166646"
"2740.0";"2.938411"
"2750.0";"2.855265"
"2760.0";"2.565984"
"2770.0";"2.774986"
"2780.0";"2.895822"
"2790.0";"3.127381"
"2800.0";"3.105008"
"2810.0";"3.345678"
"2820.0";"3.095036"
"2830.0";"3.041727"
"2840.0";"2.924767"
"2850.0";"2.930877"
"2860.0";"3.040128"
"2870.0";"3.004837"
"2880.0";"3.064191"
"2890.0";"3.056844"
"2900.0";"3.152139"
"2910.0";"3.204184"
"2920.0";"3.246202"
"2930.0";"3.290144"
"2940.0";"3.355915"
"2950.0";"3.148923"
"2960.0";"3.140742"
"2970.0";"3.348562"
"2980.0";"3.289528"
"2990.0";"3.445003"
"3000.0";"3.302874"
"3010.0";"3.08069"
"3020.0";"3.09513"
"3030.0";"3.188509"
"3040.0";"3.323023"
"3050.0";"3.171868"
"3060.0";"3.28522"
"3070.0";"3.408629"
"3080.0";"3.417799"
"3090.0";"3.611792"
"3100.0";"3.729611"
"3110.0";"3.682717"
"3120.0";"3.860301"
"3130.0";"3.994511"
"3140.0";"3.725119"
"3150.0";"3.956214"
"3160.0";"3.953958"
"3170.0";"3.864454"
"3180.0";"3.668468"
"3190.0";"3.244014"
"3200.0";"3.449224"
"3210.0";"3.392768"
"3220.0";"3.531273"
"3230.0";"3.516135"
"3240.0";"3.786912"
"3250.0";"3.942983"
"3260.0";"4.107087"
"3270.0";"3.80392"
"3280.0";"3.795872"
"3290.0";"3.901899"
"3300.0";"3.92968"
"3310.0";"3.742958"
"3320.0";"4.100268"
"3330.0";"4.407625"
"3340.0";"4.418733"
"3350.0";"4.393942"
"3360.0";"4.362009"
"3370.0";"4.268082"
"3380.0";"4.161988"
"3390.0";"4.498337"
"3400.0";"4.492803"
"3410.0";"4.783581"
"3420.0";"4.609585"
"3430.0";"4.702337"
"3440.0";"4.714417"
"3450.0";"4.722079"
"3460.0";"4.795568"
"3470.0";"4.563384"
"3480.0";"4.538783"
"3490.0";"4.587471"
"3500.0";"4.654426"
"3510.0";"4.689669"
"3520.0";"4.721073"
"3530.0";"4.790203"
"3540.0";"4.602389"
"3550.0";"4.904672"
"3560.0";"5.043023"
"3570.0";"5.002409"
