# This .csv file was created 12.10.2024 14:34
# extracted out of file prod_center_rottrans_gyration.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CAB/6fxb_cab_1
# Original file was created by command :
"Radius of gyration (total and around axes)"
"Time (ps)";"Rg";"Rg\sX\N";"Rg\sY\N";"Rg\sZ\N"
"0.0";"2.1444";"1.96132";"1.96516";"1.21995"
"10.0";"2.14845";"1.96715";"1.96736";"1.22125"
"20.0";"2.15001";"1.97069";"1.96783";"1.2203"
"30.0";"2.14906";"1.96997";"1.96844";"1.21714"
"40.0";"2.14394";"1.96461";"1.95852";"1.22371"
"50.0";"2.14761";"1.97033";"1.96301";"1.22019"
"60.0";"2.15377";"1.97446";"1.96867";"1.2261"
"70.0";"2.14136";"1.95954";"1.95826";"1.22322"
"80.0";"2.13585";"1.95501";"1.95166";"1.22173"
"90.0";"2.14304";"1.96452";"1.95962";"1.21894"
"100.0";"2.14078";"1.9622";"1.95661";"1.21957"
"110.0";"2.14331";"1.96362";"1.96232";"1.21698"
"120.0";"2.13689";"1.95729";"1.95451";"1.21717"
"130.0";"2.13819";"1.95688";"1.95554";"1.22075"
"140.0";"2.15147";"1.97282";"1.97265";"1.21419"
"150.0";"2.14448";"1.96624";"1.96208";"1.21727"
"160.0";"2.13358";"1.95428";"1.95129";"1.21553"
"170.0";"2.13216";"1.95137";"1.94979";"1.21766"
"180.0";"2.13843";"1.95894";"1.9583";"1.21383"
"190.0";"2.14189";"1.96273";"1.96171";"1.2144"
"200.0";"2.14883";"1.97059";"1.96947";"1.21364"
"210.0";"2.14307";"1.96624";"1.96231";"1.21192"
"220.0";"2.13956";"1.96244";"1.95532";"1.21697"
"230.0";"2.14311";"1.96369";"1.96195";"1.21675"
"240.0";"2.15131";"1.97265";"1.97305";"1.21325"
"250.0";"2.14295";"1.9636";"1.96336";"1.21407"
"260.0";"2.1439";"1.96365";"1.9648";"1.21501"
"270.0";"2.13691";"1.9568";"1.9563";"1.21516"
"280.0";"2.14829";"1.9679";"1.96912";"1.21666"
"290.0";"2.13542";"1.95541";"1.9539";"1.21601"
"300.0";"2.13977";"1.95956";"1.95704";"1.21957"
"310.0";"2.15354";"1.97119";"1.97724";"1.21673"
"320.0";"2.14198";"1.96081";"1.9624";"1.21669"
