# This .csv file was created 12.10.2024 14:28
# extracted out of file prod_center_rottrans_p2_gyration.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CLAD/6fxb_clad_3
# Original file was created by command :
"Radius of gyration (total and around axes)"
"Time (ps)";"Rg";"Rg\sX\N";"Rg\sY\N";"Rg\sZ\N"
"0.0";"1.48602";"1.19517";"1.23505";"1.20943"
"10.0";"1.48448";"1.19985";"1.23018";"1.20599"
"20.0";"1.48272";"1.20104";"1.22613";"1.20459"
"30.0";"1.47991";"1.20024";"1.22232";"1.20234"
"40.0";"1.48439";"1.19661";"1.22967";"1.20948"
"50.0";"1.48581";"1.20316";"1.22851";"1.20766"
"60.0";"1.48657";"1.20537";"1.22692";"1.20894"
"70.0";"1.48084";"1.20101";"1.22604";"1.20007"
"80.0";"1.48651";"1.2058";"1.22947";"1.20577"
"90.0";"1.49074";"1.20482";"1.23334";"1.21323"
"100.0";"1.4833";"1.19273";"1.2318";"1.20848"
"110.0";"1.47809";"1.19578";"1.22184";"1.2028"
"120.0";"1.4861";"1.19844";"1.23066";"1.21088"
"130.0";"1.48604";"1.20596";"1.22595";"1.20804"
"140.0";"1.4886";"1.20176";"1.231";"1.21337"
"150.0";"1.48694";"1.20092";"1.22811";"1.21308"
"160.0";"1.49502";"1.20816";"1.23853";"1.21513"
"170.0";"1.49219";"1.20348";"1.23375";"1.2177"
"180.0";"1.49019";"1.20445";"1.23636";"1.20915"
"190.0";"1.49073";"1.20075";"1.23469";"1.21583"
"200.0";"1.49405";"1.21195";"1.23981";"1.20764"
"210.0";"1.48682";"1.19559";"1.23537";"1.21067"
"220.0";"1.4956";"1.20477";"1.24134";"1.21707"
"230.0";"1.48817";"1.20599";"1.22815";"1.211"
"240.0";"1.49054";"1.20209";"1.2384";"1.21027"
"250.0";"1.49118";"1.19717";"1.24118";"1.21387"
"260.0";"1.49135";"1.20498";"1.24195";"1.20575"
"270.0";"1.48826";"1.20319";"1.23839";"1.20355"
"280.0";"1.4918";"1.19963";"1.24032";"1.21385"
"290.0";"1.49567";"1.20634";"1.24086";"1.21616"
"300.0";"1.50113";"1.21019";"1.25066";"1.21577"
"310.0";"1.48723";"1.19947";"1.23856";"1.20455"
"320.0";"1.49374";"1.20673";"1.2472";"1.20451"
"330.0";"1.48942";"1.20004";"1.24301";"1.20481"
"340.0";"1.49031";"1.19999";"1.24122";"1.2089"
"350.0";"1.48899";"1.20301";"1.23929";"1.20462"
"360.0";"1.48967";"1.19777";"1.23816";"1.21267"
"370.0";"1.49095";"1.20644";"1.23852";"1.20683"
"380.0";"1.49098";"1.2006";"1.24308";"1.20803"
"390.0";"1.49272";"1.20706";"1.23906";"1.21002"
"400.0";"1.48925";"1.20139";"1.23555";"1.21071"
"410.0";"1.48899";"1.20391";"1.23918";"1.20382"
"420.0";"1.49584";"1.20146";"1.24155";"1.22069"
"430.0";"1.49378";"1.20652";"1.24291";"1.20922"
"440.0";"1.49853";"1.20914";"1.24324";"1.21799"
"450.0";"1.49214";"1.19846";"1.24096";"1.21518"
"460.0";"1.49526";"1.20412";"1.24278";"1.21539"
"470.0";"1.48869";"1.20096";"1.23414";"1.2112"
"480.0";"1.48871";"1.20119";"1.23667";"1.20842"
"490.0";"1.49503";"1.20867";"1.23583";"1.21741"
"500.0";"1.49425";"1.21414";"1.23711";"1.20872"
"510.0";"1.49551";"1.20769";"1.24549";"1.20968"
"520.0";"1.49248";"1.20097";"1.23821";"1.21636"
"530.0";"1.48954";"1.19819";"1.23897";"1.21109"
"540.0";"1.489";"1.20431";"1.23076";"1.21208"
"550.0";"1.48872";"1.20353";"1.23142";"1.2115"
"560.0";"1.4853";"1.19727";"1.23763";"1.20293"
"570.0";"1.4893";"1.21037";"1.24216";"1.19502"
"580.0";"1.48772";"1.2052";"1.23925";"1.19931"
"590.0";"1.48826";"1.20099";"1.23996";"1.20413"
"600.0";"1.48513";"1.2027";"1.23481";"1.19999"
"610.0";"1.4882";"1.19586";"1.2429";"1.20607"
"620.0";"1.49661";"1.20492";"1.2502";"1.21031"
"630.0";"1.48817";"1.19831";"1.24141";"1.2051"
"640.0";"1.49005";"1.20347";"1.23923";"1.20683"
"650.0";"1.48802";"1.19359";"1.24211";"1.20869"
"660.0";"1.48304";"1.19396";"1.23609";"1.20223"
"670.0";"1.48639";"1.19669";"1.24042";"1.20333"
"680.0";"1.48711";"1.19307";"1.24277";"1.20627"
"690.0";"1.49203";"1.19679";"1.24718";"1.2102"
