# This .csv file was created 12.10.2024 14:30
# extracted out of file mindist_major_allergenic_epitope_r_203-222_MOL_2.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CLAB/6fxb_clab_2
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"r_203-222-MOL"
"0.0";"1.746767"
"10.0";"1.669824"
"20.0";"1.827065"
"30.0";"1.901357"
"40.0";"1.882129"
"50.0";"1.736793"
"60.0";"1.645056"
"70.0";"1.64727"
"80.0";"1.592357"
"90.0";"1.572614"
"100.0";"1.618077"
"110.0";"1.571039"
"120.0";"1.495656"
"130.0";"1.50345"
"140.0";"1.634376"
"150.0";"1.641611"
"160.0";"1.748854"
"170.0";"1.632412"
"180.0";"1.533691"
"190.0";"1.782604"
"200.0";"1.88282"
"210.0";"1.571849"
"220.0";"1.541788"
"230.0";"1.707456"
"240.0";"1.591252"
"250.0";"1.50671"
"260.0";"1.609407"
"270.0";"1.800228"
"280.0";"1.718016"
"290.0";"1.689133"
"300.0";"1.665755"
"310.0";"1.654647"
"320.0";"1.750314"
"330.0";"1.847132"
"340.0";"1.701796"
"350.0";"1.822777"
"360.0";"1.829705"
"370.0";"1.703844"
"380.0";"1.712124"
"390.0";"1.761109"
"400.0";"1.754766"
"410.0";"1.830084"
"420.0";"1.790289"
"430.0";"1.772651"
"440.0";"1.651175"
"450.0";"1.83769"
"460.0";"1.852031"
"470.0";"1.899652"
"480.0";"1.732911"
"490.0";"1.710451"
"500.0";"1.804989"
"510.0";"1.72784"
"520.0";"1.808386"
"530.0";"1.693454"
"540.0";"1.531798"
"550.0";"1.661711"
"560.0";"1.580657"
"570.0";"1.576812"
"580.0";"1.431698"
"590.0";"1.351837"
"600.0";"1.270599"
"610.0";"1.379626"
"620.0";"1.389995"
"630.0";"1.490815"
"640.0";"1.396225"
"650.0";"1.436852"
"660.0";"1.473944"
"670.0";"1.512506"
"680.0";"1.430925"
"690.0";"1.156853"
"700.0";"1.332526"
"710.0";"1.346932"
"720.0";"0.9936529"
"730.0";"0.906628"
"740.0";"1.014372"
"750.0";"0.6678663"
"760.0";"0.8262263"
"770.0";"0.955184"
"780.0";"1.283039"
"790.0";"1.393083"
"800.0";"1.382415"
"810.0";"1.108012"
"820.0";"1.097964"
"830.0";"0.9472583"
"840.0";"1.020419"
"850.0";"1.035391"
"860.0";"0.9349768"
"870.0";"0.7762131"
"880.0";"0.8604338"
"890.0";"0.6603073"
"900.0";"0.5005255"
"910.0";"0.7019954"
"920.0";"0.8625274"
"930.0";"0.8776724"
"940.0";"0.8010408"
"950.0";"0.6412094"
"960.0";"0.8840415"
"970.0";"0.6746753"
"980.0";"0.6851234"
"990.0";"0.8353736"
"1000.0";"0.9813796"
"1010.0";"1.177712"
"1020.0";"1.211996"
"1030.0";"1.260745"
"1040.0";"0.908289"
"1050.0";"0.8383541"
"1060.0";"0.9261321"
"1070.0";"0.7733905"
"1080.0";"1.107213"
"1090.0";"1.197628"
"1100.0";"1.275312"
"1110.0";"1.266823"
"1120.0";"1.283627"
"1130.0";"1.30084"
"1140.0";"1.398689"
"1150.0";"1.534328"
"1160.0";"1.332267"
"1170.0";"1.412485"
"1180.0";"1.390725"
"1190.0";"1.452921"
"1200.0";"1.829949"
"1210.0";"1.706434"
"1220.0";"1.565052"
"1230.0";"1.850997"
"1240.0";"1.879134"
"1250.0";"1.823905"
"1260.0";"1.69659"
