# This .csv file was created 12.10.2024 14:36
# extracted out of file mindist_major_allergenic_epitope_r_149-162_MOL10.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CA/6fxb_ca_3
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"r_149-162-MOL10"
"0.0";"2.699787"
"10.0";"2.553037"
"20.0";"2.612078"
"30.0";"2.702621"
"40.0";"2.925612"
"50.0";"3.054915"
"60.0";"2.993276"
"70.0";"3.095899"
"80.0";"3.320119"
"90.0";"3.16861"
"100.0";"2.950725"
"110.0";"2.819845"
"120.0";"3.046368"
"130.0";"2.719724"
"140.0";"2.552034"
"150.0";"2.600714"
"160.0";"2.650839"
"170.0";"2.913132"
"180.0";"2.808887"
"190.0";"2.621869"
"200.0";"2.947001"
"210.0";"3.038946"
"220.0";"2.75697"
"230.0";"2.595956"
"240.0";"3.013812"
"250.0";"3.060223"
"260.0";"2.907191"
"270.0";"2.803133"
"280.0";"3.099828"
"290.0";"3.383569"
"300.0";"3.323633"
"310.0";"3.357203"
"320.0";"3.364128"
"330.0";"3.185894"
"340.0";"3.167913"
"350.0";"3.085793"
"360.0";"3.114678"
"370.0";"3.118751"
"380.0";"2.883165"
"390.0";"2.900909"
"400.0";"3.015877"
"410.0";"3.404048"
"420.0";"3.430989"
"430.0";"2.818515"
"440.0";"3.132175"
"450.0";"3.068239"
"460.0";"3.242124"
"470.0";"3.661181"
"480.0";"3.400951"
"490.0";"3.563639"
"500.0";"3.495595"
"510.0";"3.563622"
"520.0";"3.803516"
"530.0";"3.674121"
"540.0";"3.614887"
"550.0";"3.760749"
"560.0";"4.055545"
"570.0";"4.121138"
"580.0";"4.465144"
"590.0";"4.512974"
"600.0";"4.638399"
"610.0";"4.597634"
"620.0";"4.902322"
"630.0";"4.76512"
"640.0";"4.919495"
"650.0";"4.791595"
"660.0";"4.846393"
"670.0";"4.41189"
"680.0";"4.350524"
"690.0";"4.469999"
"700.0";"4.396316"
"710.0";"4.956916"
"720.0";"4.793254"
"730.0";"4.76056"
"740.0";"4.773536"
"750.0";"4.448767"
"760.0";"4.28221"
"770.0";"4.503408"
"780.0";"4.493532"
"790.0";"4.172199"
"800.0";"4.01295"
"810.0";"4.166814"
"820.0";"3.911956"
"830.0";"3.843559"
"840.0";"3.904344"
"850.0";"4.214972"
"860.0";"4.152393"
"870.0";"4.402793"
"880.0";"4.323327"
"890.0";"4.243968"
"900.0";"4.043556"
"910.0";"4.125729"
"920.0";"4.529212"
"930.0";"4.784653"
"940.0";"4.684218"
