# This .csv file was created 12.10.2024 14:29
# extracted out of file ie_prod_mol.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CLAB/6fxb_clab_2
# Original file was created by command :
"GROMACS Energies"
"Time (ps)";"Coul-SR:Protein-MOL";"LJ-SR:Protein-MOL"
"0.0";"-350.345184";"-88.636627"
"10.0";"-303.708191";"-122.608986"
"20.0";"-350.673645";"-108.117287"
"30.0";"-336.199158";"-125.038704"
"40.0";"-332.183533";"-119.714722"
"50.0";"-298.352478";"-133.747726"
"60.0";"-349.092896";"-114.349106"
"70.0";"-334.753021";"-110.752464"
"80.0";"-351.267212";"-96.337982"
"90.0";"-408.134613";"-77.281151"
"100.0";"-435.540283";"-63.103825"
"110.0";"-381.241882";"-108.172813"
"120.0";"-428.929169";"-99.572456"
"130.0";"-281.288605";"-120.352608"
"140.0";"-310.787201";"-127.875885"
"150.0";"-341.937622";"-116.549561"
"160.0";"-367.64505";"-137.069229"
"170.0";"-373.629791";"-101.816269"
"180.0";"-338.321594";"-146.510651"
"190.0";"-429.525452";"-76.381996"
"200.0";"-468.272858";"-85.254906"
"210.0";"-416.741638";"-133.738388"
"220.0";"-426.309204";"-133.164581"
"230.0";"-436.666809";"-123.451721"
"240.0";"-401.2052";"-112.965118"
"250.0";"-395.191437";"-97.969444"
"260.0";"-310.737488";"-101.054504"
"270.0";"-375.696625";"-112.529465"
"280.0";"-326.567932";"-106.346832"
"290.0";"-373.340454";"-119.881294"
"300.0";"-361.415375";"-121.081055"
"310.0";"-382.198608";"-105.766022"
"320.0";"-347.279419";"-122.608566"
"330.0";"-377.018524";"-87.729309"
"340.0";"-393.63208";"-116.116188"
"350.0";"-381.473053";"-122.060097"
"360.0";"-398.760681";"-158.041061"
"370.0";"-370.861145";"-141.585907"
"380.0";"-381.670227";"-125.953583"
"390.0";"-474.511169";"-62.647297"
"400.0";"-273.251282";"-114.821281"
"410.0";"-226.896576";"-110.934364"
"420.0";"-248.939468";"-93.257515"
"430.0";"-228.587204";"-105.452797"
"440.0";"-303.935974";"-96.656693"
"450.0";"-261.767975";"-70.696854"
"460.0";"-257.359894";"-120.824165"
"470.0";"-313.210236";"-78.771271"
"480.0";"-263.194885";"-96.343811"
"490.0";"-292.19342";"-102.543831"
"500.0";"-195.005737";"-115.244896"
"510.0";"-234.030426";"-95.552681"
"520.0";"-232.903168";"-100.478752"
"530.0";"-253.965897";"-77.022942"
"540.0";"-209.389496";"-91.859772"
"550.0";"-236.390503";"-78.027298"
"560.0";"-171.506775";"-107.354584"
