# This .csv file was created 12.10.2024 14:32
# extracted out of file prod_center_rottrans_gyration.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CAD/6fxb_cad_1
# Original file was created by command :
"Radius of gyration (total and around axes)"
"Time (ps)";"Rg";"Rg\sX\N";"Rg\sY\N";"Rg\sZ\N"
"0.0";"2.14174";"1.96073";"1.95846";"1.2223"
"10.0";"2.14091";"1.9595";"1.95813";"1.22194"
"20.0";"2.14576";"1.96634";"1.96087";"1.22355"
"30.0";"2.14474";"1.9658";"1.95811";"1.22527"
"40.0";"2.14645";"1.96938";"1.96185";"1.21952"
"50.0";"2.15068";"1.97317";"1.96558";"1.22226"
"60.0";"2.15993";"1.98249";"1.9784";"1.21912"
"70.0";"2.15208";"1.97535";"1.96976";"1.21692"
"80.0";"2.14952";"1.971";"1.96712";"1.21922"
"90.0";"2.14942";"1.9708";"1.96593";"1.22112"
"100.0";"2.14955";"1.96916";"1.9671";"1.2223"
"110.0";"2.1571";"1.98002";"1.97332";"1.22133"
"120.0";"2.1513";"1.97366";"1.96747";"1.22063"
"130.0";"2.1524";"1.97529";"1.96911";"1.21924"
"140.0";"2.16139";"1.98357";"1.97884";"1.22183"
"150.0";"2.14793";"1.96737";"1.96562";"1.22189"
"160.0";"2.15344";"1.97727";"1.97007";"1.21812"
"170.0";"2.14683";"1.9658";"1.96297";"1.22481"
"180.0";"2.14714";"1.96838";"1.96518";"1.2182"
"190.0";"2.1475";"1.96809";"1.96255";"1.22413"
"200.0";"2.14167";"1.96096";"1.95436";"1.22827"
"210.0";"2.14541";"1.9655";"1.95959";"1.2257"
"220.0";"2.13181";"1.95144";"1.94327";"1.22672"
"230.0";"2.14687";"1.96922";"1.95817";"1.22712"
"240.0";"2.13379";"1.953";"1.94601";"1.22675"
"250.0";"2.13527";"1.9563";"1.94997";"1.22035"
"260.0";"2.14408";"1.96523";"1.95612";"1.22703"
"270.0";"2.14899";"1.97024";"1.96252";"1.22599"
"280.0";"2.14483";"1.96296";"1.95828";"1.22983"
"290.0";"2.15415";"1.97558";"1.96955";"1.22421"
"300.0";"2.15344";"1.97566";"1.96777";"1.22443"
"310.0";"2.15618";"1.97533";"1.97363";"1.2252"
"320.0";"2.14685";"1.97014";"1.96289";"1.21801"
"330.0";"2.13605";"1.95359";"1.95306";"1.22251"
"340.0";"2.14104";"1.95995";"1.95796";"1.22191"
"350.0";"2.14447";"1.9611";"1.96114";"1.22699"
"360.0";"2.14371";"1.96352";"1.96154";"1.2198"
"370.0";"2.13242";"1.94916";"1.94802";"1.22493"
"380.0";"2.14547";"1.9625";"1.96011";"1.22987"
"390.0";"2.14133";"1.96055";"1.95711";"1.22333"
"400.0";"2.13715";"1.95654";"1.95267";"1.22222"
"410.0";"2.14754";"1.96721";"1.96344";"1.22427"
"420.0";"2.1386";"1.95653";"1.95427";"1.22477"
"430.0";"2.15066";"1.97241";"1.96494";"1.22444"
"440.0";"2.14708";"1.96665";"1.96187";"1.22608"
"450.0";"2.15421";"1.973";"1.97224";"1.22424"
"460.0";"2.14622";"1.96581";"1.9589";"1.22915"
"470.0";"2.14631";"1.96641";"1.95867";"1.22888"
"480.0";"2.14552";"1.96544";"1.95659";"1.23096"
"490.0";"2.1508";"1.97257";"1.9633";"1.22734"
"500.0";"2.14731";"1.96989";"1.9608";"1.2234"
"510.0";"2.15192";"1.97262";"1.96275";"1.23205"
"520.0";"2.14971";"1.97139";"1.96246";"1.22672"
"530.0";"2.15139";"1.97067";"1.96466";"1.23025"
"540.0";"2.15023";"1.97116";"1.96473";"1.22529"
"550.0";"2.1451";"1.96234";"1.95889";"1.2308"
"560.0";"2.14555";"1.96728";"1.96051";"1.22186"
"570.0";"2.14953";"1.97286";"1.96303";"1.22283"
"580.0";"2.15121";"1.97272";"1.96423";"1.22702"
"590.0";"2.14066";"1.96145";"1.95114";"1.22907"
"600.0";"2.14359";"1.9616";"1.9558";"1.23164"
"610.0";"2.14041";"1.9617";"1.95195";"1.2265"
"620.0";"2.13554";"1.95649";"1.94511";"1.22873"
"630.0";"2.12834";"1.94522";"1.93806";"1.23277"
"640.0";"2.13939";"1.95907";"1.95045";"1.22954"
"650.0";"2.14173";"1.96129";"1.95245";"1.23099"
"660.0";"2.14167";"1.95988";"1.95172";"1.23417"
"670.0";"2.1472";"1.96698";"1.95838";"1.23153"
"680.0";"2.13257";"1.9468";"1.94124";"1.23987"
"690.0";"2.13779";"1.95464";"1.9496";"1.23239"
"700.0";"2.13165";"1.94898";"1.94094";"1.23374"
"710.0";"2.13278";"1.95247";"1.9427";"1.22933"
"720.0";"2.11806";"1.93862";"1.92165";"1.23344"
"730.0";"2.14714";"1.96888";"1.95889";"1.22748"
"740.0";"2.13541";"1.95392";"1.94328";"1.23525"
"750.0";"2.13372";"1.95007";"1.94264";"1.23649"
"760.0";"2.12584";"1.94154";"1.93328";"1.23745"
"770.0";"2.12855";"1.94741";"1.93594";"1.23335"
"780.0";"2.12899";"1.94409";"1.93948";"1.23456"
"790.0";"2.13261";"1.94808";"1.94338";"1.23463"
"800.0";"2.12952";"1.94619";"1.93769";"1.23587"
"810.0";"2.12195";"1.93903";"1.92969";"1.2336"
"820.0";"2.13419";"1.95309";"1.94495";"1.2297"
"830.0";"2.13658";"1.95399";"1.94752";"1.23249"
"840.0";"2.13213";"1.94962";"1.94401";"1.22954"
"850.0";"2.13092";"1.94576";"1.9414";"1.23557"
"860.0";"2.13416";"1.95213";"1.94538";"1.23043"
"870.0";"2.13359";"1.95279";"1.94312";"1.23096"
"880.0";"2.12494";"1.94223";"1.93185";"1.23547"
"890.0";"2.13183";"1.94779";"1.94262";"1.2336"
"900.0";"2.13178";"1.94985";"1.94122";"1.23237"
"910.0";"2.12311";"1.94086";"1.93332";"1.22904"
"920.0";"2.12595";"1.94368";"1.93688";"1.2288"
"930.0";"2.1298";"1.94867";"1.93892";"1.23099"
"940.0";"2.12468";"1.94076";"1.93501";"1.23195"
"950.0";"2.13233";"1.95227";"1.94218";"1.22891"
"960.0";"2.12477";"1.93928";"1.93282";"1.23801"
"970.0";"2.12102";"1.93848";"1.92936";"1.23179"
"980.0";"2.12566";"1.94249";"1.93461";"1.23323"
"990.0";"2.13076";"1.9488";"1.94027";"1.23198"
"1000.0";"2.11769";"1.93562";"1.92412";"1.23304"
"1010.0";"2.13042";"1.94774";"1.93635";"1.23863"
"1020.0";"2.1204";"1.93699";"1.92841";"1.23347"
"1030.0";"2.12806";"1.94603";"1.9381";"1.23046"
"1040.0";"2.11548";"1.93258";"1.92376";"1.23076"
"1050.0";"2.11915";"1.93326";"1.93064";"1.23157"
"1060.0";"2.12258";"1.93942";"1.93165";"1.23211"
"1070.0";"2.12903";"1.94861";"1.93842";"1.22922"
"1080.0";"2.12491";"1.94191";"1.93427";"1.23213"
"1090.0";"2.12796";"1.94371";"1.93572";"1.23748"
"1100.0";"2.12416";"1.94279";"1.9295";"1.23561"
"1110.0";"2.1274";"1.94381";"1.93329";"1.23923"
"1120.0";"2.14023";"1.95912";"1.95224";"1.22956"
"1130.0";"2.13819";"1.95582";"1.94835";"1.23386"
"1140.0";"2.1399";"1.96085";"1.949";"1.23077"
"1150.0";"2.13071";"1.94907";"1.93718";"1.23627"
"1160.0";"2.1385";"1.95869";"1.94997";"1.2278"
"1170.0";"2.13544";"1.95486";"1.94623";"1.22919"
"1180.0";"2.12833";"1.94475";"1.93651";"1.23589"
"1190.0";"2.12198";"1.93741";"1.92788";"1.23908"
"1200.0";"2.12394";"1.94069";"1.93208";"1.23411"
"1210.0";"2.11821";"1.93324";"1.92552";"1.23634"
"1220.0";"2.13972";"1.95671";"1.94774";"1.23871"
"1230.0";"2.12677";"1.94414";"1.93268";"1.23746"
"1240.0";"2.1328";"1.95348";"1.94171";"1.22937"
"1250.0";"2.12195";"1.9381";"1.93265";"1.23044"
"1260.0";"2.12428";"1.93902";"1.93646";"1.23106"
"1270.0";"2.12866";"1.94573";"1.93825";"1.23275"
"1280.0";"2.13734";"1.95398";"1.94888";"1.23302"
"1290.0";"2.12499";"1.93784";"1.93877";"1.23173"
"1300.0";"2.12832";"1.9437";"1.94083";"1.23073"
"1310.0";"2.12971";"1.94818";"1.9375";"1.23367"
"1320.0";"2.12176";"1.93715";"1.93095";"1.23396"
"1330.0";"2.12896";"1.94674";"1.93426";"1.23846"
"1340.0";"2.12768";"1.943";"1.94021";"1.23061"
"1350.0";"2.13332";"1.95202";"1.94372";"1.2303"
"1360.0";"2.12872";"1.94326";"1.93829";"1.23679"
"1370.0";"2.12831";"1.943";"1.94017";"1.23284"
"1380.0";"2.12908";"1.94443";"1.94244";"1.22965"
"1390.0";"2.13344";"1.9507";"1.94625";"1.22884"
"1400.0";"2.13318";"1.94886";"1.94568";"1.23176"
"1410.0";"2.12978";"1.94375";"1.94029";"1.23653"
"1420.0";"2.12703";"1.94416";"1.9351";"1.23457"
"1430.0";"2.13806";"1.95593";"1.94885";"1.23246"
"1440.0";"2.12838";"1.94428";"1.9381";"1.23432"
"1450.0";"2.12293";"1.9391";"1.93541";"1.2279"
"1460.0";"2.12302";"1.93529";"1.93514";"1.23462"
"1470.0";"2.12357";"1.93792";"1.93434";"1.23366"
"1480.0";"2.12827";"1.94593";"1.94105";"1.22667"
"1490.0";"2.13287";"1.94996";"1.94652";"1.2276"
"1500.0";"2.12647";"1.94108";"1.93946";"1.23064"
"1510.0";"2.13033";"1.94894";"1.94256";"1.22666"
"1520.0";"2.12406";"1.94255";"1.93839";"1.22163"
"1530.0";"2.12403";"1.94091";"1.9364";"1.22731"
"1540.0";"2.12593";"1.94122";"1.93807";"1.23073"
"1550.0";"2.13421";"1.95154";"1.9478";"1.2277"
"1560.0";"2.13651";"1.95603";"1.94985";"1.22533"
"1570.0";"2.13393";"1.95164";"1.94358";"1.23324"
"1580.0";"2.13558";"1.95459";"1.94691";"1.22903"
"1590.0";"2.13625";"1.95272";"1.94977";"1.2298"
"1600.0";"2.14114";"1.95808";"1.95407";"1.23146"
"1610.0";"2.13753";"1.95256";"1.9516";"1.23159"
"1620.0";"2.13891";"1.95875";"1.9491";"1.2305"
"1630.0";"2.13466";"1.95386";"1.94775";"1.22567"
"1640.0";"2.14595";"1.96406";"1.96326";"1.22403"
"1650.0";"2.13927";"1.95605";"1.95309";"1.22975"
"1660.0";"2.137";"1.95895";"1.94964";"1.22266"
"1670.0";"2.15179";"1.97129";"1.96838";"1.22472"
"1680.0";"2.14604";"1.96543";"1.96398";"1.22102"
"1690.0";"2.1413";"1.96097";"1.95621";"1.22402"
"1700.0";"2.14753";"1.96946";"1.96209";"1.22279"
"1710.0";"2.14051";"1.96212";"1.95219";"1.22583"
"1720.0";"2.13188";"1.95133";"1.94624";"1.2224"
"1730.0";"2.13643";"1.95555";"1.95263";"1.22135"
"1740.0";"2.14203";"1.96404";"1.95715";"1.2201"
"1750.0";"2.1322";"1.95055";"1.94669";"1.22406"
"1760.0";"2.13855";"1.95783";"1.95159";"1.22678"
"1770.0";"2.14131";"1.96292";"1.95553";"1.222"
"1780.0";"2.14675";"1.9674";"1.96422";"1.21995"
"1790.0";"2.14606";"1.9659";"1.96332";"1.22137"
"1800.0";"2.14636";"1.96469";"1.96308";"1.22477"
"1810.0";"2.14607";"1.96583";"1.96045";"1.22612"
"1820.0";"2.14841";"1.96834";"1.96324";"1.22582"
"1830.0";"2.13876";"1.95745";"1.95266";"1.2264"
"1840.0";"2.13443";"1.95142";"1.9481";"1.22818"
"1850.0";"2.15086";"1.97007";"1.96514";"1.22861"
"1860.0";"2.14366";"1.96133";"1.95717";"1.23013"
"1870.0";"2.13723";"1.95609";"1.94905";"1.22898"
"1880.0";"2.14117";"1.95779";"1.95269";"1.23419"
"1890.0";"2.12298";"1.93911";"1.93543";"1.22803"
"1900.0";"2.13974";"1.95812";"1.95501";"1.22502"
"1910.0";"2.136";"1.95459";"1.94744";"1.22965"
"1920.0";"2.1387";"1.95862";"1.95422";"1.22183"
"1930.0";"2.13961";"1.95869";"1.95202";"1.22842"
"1940.0";"2.14728";"1.96712";"1.96312";"1.22403"
"1950.0";"2.14306";"1.96006";"1.95735";"1.2298"
"1960.0";"2.13562";"1.95383";"1.95101";"1.22387"
"1970.0";"2.13573";"1.9511";"1.95074";"1.229"
"1980.0";"2.14154";"1.95918";"1.95838";"1.22422"
"1990.0";"2.15354";"1.97334";"1.97078";"1.2237"
"2000.0";"2.13812";"1.95359";"1.95326";"1.22936"
"2010.0";"2.13874";"1.95238";"1.95502";"1.23065"
"2020.0";"2.13023";"1.94295";"1.94482";"1.23223"
"2030.0";"2.14845";"1.96483";"1.9654";"1.22814"
"2040.0";"2.13957";"1.95681";"1.9564";"1.2243"
"2050.0";"2.14003";"1.95722";"1.95418";"1.22881"
"2060.0";"2.1466";"1.96671";"1.96275";"1.22287"
"2070.0";"2.14326";"1.96179";"1.95873";"1.22552"
"2080.0";"2.13482";"1.95294";"1.9486";"1.22635"
"2090.0";"2.13998";"1.95726";"1.95384";"1.2291"
"2100.0";"2.12833";"1.94544";"1.94243";"1.22549"
"2110.0";"2.13174";"1.95035";"1.94043";"1.23268"
"2120.0";"2.14409";"1.96324";"1.95773";"1.2277"
"2130.0";"2.13489";"1.95039";"1.94764";"1.23215"
"2140.0";"2.1386";"1.95915";"1.95318";"1.22231"
"2150.0";"2.15276";"1.97439";"1.96748";"1.22456"
"2160.0";"2.14547";"1.9648";"1.95723";"1.23083"
"2170.0";"2.14692";"1.96739";"1.95838";"1.2299"
"2180.0";"2.148";"1.96921";"1.9618";"1.22529"
"2190.0";"2.13793";"1.9553";"1.95407";"1.2247"
"2200.0";"2.13909";"1.95751";"1.95442";"1.22468"
"2210.0";"2.14819";"1.97108";"1.96659";"1.21524"
"2220.0";"2.1379";"1.95814";"1.95431";"1.21968"
"2230.0";"2.13686";"1.95739";"1.95155";"1.22164"
"2240.0";"2.14374";"1.96558";"1.95857";"1.22135"
"2250.0";"2.12589";"1.94415";"1.93875";"1.22488"
"2260.0";"2.12668";"1.94538";"1.94029";"1.22322"
"2270.0";"2.14181";"1.96068";"1.95774";"1.22379"
"2280.0";"2.14616";"1.96526";"1.96638";"1.21785"
"2290.0";"2.14219";"1.96195";"1.95781";"1.22299"
"2300.0";"2.14586";"1.96747";"1.96175";"1.22067"
"2310.0";"2.14165";"1.96228";"1.95584";"1.22371"
"2320.0";"2.14898";"1.96994";"1.96477";"1.22283"
"2330.0";"2.14627";"1.96544";"1.96486";"1.22039"
"2340.0";"2.14557";"1.96776";"1.9614";"1.21975"
"2350.0";"2.15109";"1.96933";"1.96931";"1.22388"
"2360.0";"2.14696";"1.96986";"1.96259";"1.21935"
"2370.0";"2.14474";"1.96187";"1.95931";"1.22962"
"2380.0";"2.14632";"1.96591";"1.96466";"1.2201"
"2390.0";"2.14317";"1.96579";"1.95848";"1.21916"
"2400.0";"2.14602";"1.96395";"1.96527";"1.22123"
"2410.0";"2.13992";"1.95959";"1.96058";"1.21433"
"2420.0";"2.14074";"1.95784";"1.96188";"1.21795"
"2430.0";"2.1498";"1.96923";"1.96887";"1.22025"
"2440.0";"2.14135";"1.9612";"1.95668";"1.22304"
"2450.0";"2.14084";"1.96218";"1.95651";"1.21995"
"2460.0";"2.14817";"1.96814";"1.96644";"1.22017"
"2470.0";"2.14181";"1.96168";"1.95745";"1.22265"
"2480.0";"2.15173";"1.97507";"1.9703";"1.21527"
"2490.0";"2.13731";"1.95782";"1.94939";"1.22596"
"2500.0";"2.13155";"1.95396";"1.94317";"1.22194"
"2510.0";"2.14355";"1.9645";"1.95773";"1.22378"
"2520.0";"2.14469";"1.96578";"1.96066";"1.22102"
"2530.0";"2.14606";"1.96498";"1.96293";"1.22348"
"2540.0";"2.13183";"1.94862";"1.94808";"1.22362"
"2550.0";"2.15102";"1.9719";"1.96789";"1.22179"
"2560.0";"2.14746";"1.96698";"1.96483";"1.22214"
"2570.0";"2.15771";"1.97901";"1.97941";"1.21528"
"2580.0";"2.15886";"1.981";"1.97983";"1.21545"
"2590.0";"2.15129";"1.97079";"1.96884";"1.22302"
"2600.0";"2.15814";"1.97938";"1.97944";"1.21616"
"2610.0";"2.16079";"1.98384";"1.97899";"1.21901"
"2620.0";"2.14903";"1.97123";"1.96401";"1.22211"
"2630.0";"2.15677";"1.97728";"1.97089";"1.22853"
"2640.0";"2.1515";"1.97304";"1.96661";"1.22369"
"2650.0";"2.14487";"1.96255";"1.9622";"1.2244"
"2660.0";"2.14529";"1.9641";"1.9623";"1.22321"
"2670.0";"2.15868";"1.97966";"1.97652";"1.22235"
"2680.0";"2.1449";"1.96086";"1.96503";"1.22265"
"2690.0";"2.15139";"1.96972";"1.96962";"1.22385"
"2700.0";"2.14786";"1.96758";"1.96593";"1.22082"
"2710.0";"2.14415";"1.96296";"1.96079";"1.22347"
