# This .csv file was created 12.10.2024 14:28
# extracted out of file mindist_major_allergenic_epitope_r_149-162_MOL7.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CLAD/6fxb_clad_3
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"r_149-162-MOL7"
"0.0";"3.03092"
"10.0";"3.051459"
"20.0";"3.042834"
"30.0";"3.258305"
"40.0";"3.26009"
"50.0";"3.246305"
"60.0";"3.283715"
"70.0";"3.381567"
"80.0";"3.487421"
"90.0";"3.522281"
"100.0";"3.516897"
"110.0";"3.399709"
"120.0";"3.309623"
"130.0";"3.633257"
"140.0";"3.598765"
"150.0";"3.509794"
"160.0";"3.29061"
"170.0";"3.452533"
"180.0";"3.399892"
"190.0";"3.285565"
"200.0";"3.177398"
"210.0";"3.1378"
"220.0";"3.138307"
"230.0";"3.078533"
"240.0";"2.947762"
"250.0";"2.892102"
"260.0";"3.092156"
"270.0";"3.057884"
"280.0";"3.223041"
"290.0";"2.788619"
"300.0";"2.951653"
"310.0";"2.87256"
"320.0";"3.008823"
"330.0";"3.051172"
"340.0";"3.051719"
"350.0";"2.933332"
"360.0";"2.838182"
"370.0";"2.949104"
"380.0";"3.154025"
"390.0";"2.885056"
"400.0";"2.948035"
"410.0";"3.050555"
"420.0";"3.186096"
"430.0";"3.113748"
"440.0";"3.199786"
"450.0";"3.192014"
"460.0";"3.190309"
"470.0";"3.340526"
"480.0";"3.378998"
"490.0";"3.529802"
"500.0";"3.313841"
"510.0";"3.226473"
"520.0";"3.009887"
"530.0";"2.76517"
"540.0";"2.952106"
"550.0";"2.815474"
"560.0";"3.061589"
"570.0";"3.016941"
"580.0";"2.974376"
"590.0";"2.767238"
"600.0";"2.758606"
"610.0";"2.861492"
"620.0";"2.77297"
"630.0";"2.844809"
"640.0";"2.949352"
"650.0";"2.933965"
"660.0";"2.855685"
"670.0";"2.70644"
"680.0";"2.558225"
"690.0";"2.577498"
"700.0";"2.596353"
"710.0";"2.803122"
"720.0";"2.891237"
"730.0";"3.032305"
"740.0";"3.096021"
"750.0";"3.071085"
"760.0";"2.967686"
"770.0";"3.173168"
"780.0";"3.013716"
"790.0";"3.031906"
"800.0";"3.216033"
"810.0";"3.133206"
"820.0";"3.339723"
"830.0";"3.228152"
"840.0";"3.714846"
"850.0";"3.652302"
"860.0";"3.59212"
"870.0";"3.376954"
"880.0";"3.695937"
"890.0";"3.598082"
"900.0";"3.667199"
"910.0";"3.624948"
"920.0";"3.634689"
"930.0";"3.678103"
"940.0";"3.457675"
"950.0";"3.520358"
"960.0";"3.544914"
"970.0";"3.359295"
"980.0";"3.558802"
"990.0";"3.562105"
"1000.0";"3.603616"
"1010.0";"3.575749"
"1020.0";"3.523329"
"1030.0";"3.529065"
"1040.0";"3.717252"
"1050.0";"3.785188"
"1060.0";"3.71358"
"1070.0";"3.465055"
"1080.0";"3.547642"
"1090.0";"3.716947"
"1100.0";"3.729812"
"1110.0";"3.743397"
"1120.0";"3.749284"
"1130.0";"3.666718"
"1140.0";"3.575709"
"1150.0";"3.641674"
"1160.0";"3.664952"
"1170.0";"3.93815"
"1180.0";"3.97945"
"1190.0";"4.040771"
"1200.0";"4.007779"
"1210.0";"4.156284"
"1220.0";"3.998255"
"1230.0";"3.785149"
"1240.0";"3.891334"
"1250.0";"3.825685"
"1260.0";"3.789505"
"1270.0";"3.882301"
"1280.0";"3.791805"
"1290.0";"3.900426"
"1300.0";"3.907095"
"1310.0";"3.914661"
"1320.0";"3.890444"
"1330.0";"3.927334"
"1340.0";"3.630501"
"1350.0";"3.499195"
"1360.0";"3.327431"
"1370.0";"3.311745"
"1380.0";"3.209726"
"1390.0";"3.266791"
"1400.0";"3.466377"
"1410.0";"3.372723"
"1420.0";"3.461463"
"1430.0";"3.410318"
"1440.0";"3.408712"
"1450.0";"3.582778"
"1460.0";"3.36852"
"1470.0";"3.451078"
"1480.0";"3.49529"
"1490.0";"3.455398"
"1500.0";"3.545758"
"1510.0";"3.700239"
"1520.0";"3.775239"
"1530.0";"3.564228"
"1540.0";"3.323352"
"1550.0";"3.298449"
"1560.0";"3.327748"
"1570.0";"3.20855"
"1580.0";"3.088125"
"1590.0";"3.132523"
"1600.0";"3.025324"
"1610.0";"3.154981"
"1620.0";"3.042304"
"1630.0";"2.883518"
"1640.0";"3.01882"
"1650.0";"3.03924"
"1660.0";"2.98788"
"1670.0";"3.172347"
"1680.0";"3.072154"
"1690.0";"3.234473"
"1700.0";"3.15997"
"1710.0";"3.119594"
"1720.0";"3.262813"
"1730.0";"3.330447"
"1740.0";"3.183165"
"1750.0";"3.338563"
"1760.0";"3.57365"
"1770.0";"3.705811"
"1780.0";"3.56374"
"1790.0";"3.468205"
"1800.0";"3.638803"
"1810.0";"3.637424"
"1820.0";"3.539621"
"1830.0";"3.712128"
"1840.0";"3.732197"
"1850.0";"3.666027"
"1860.0";"3.729029"
"1870.0";"3.712153"
"1880.0";"3.613741"
"1890.0";"3.56043"
"1900.0";"3.717933"
"1910.0";"3.624774"
"1920.0";"3.833328"
"1930.0";"3.733698"
"1940.0";"3.712899"
"1950.0";"3.850576"
"1960.0";"4.084325"
"1970.0";"4.072748"
"1980.0";"4.119063"
"1990.0";"4.016044"
"2000.0";"4.213865"
"2010.0";"4.248012"
"2020.0";"3.874877"
"2030.0";"3.845846"
"2040.0";"3.770421"
"2050.0";"3.856425"
"2060.0";"3.880878"
"2070.0";"3.661083"
"2080.0";"3.673047"
"2090.0";"3.758371"
"2100.0";"3.826342"
"2110.0";"3.894882"
"2120.0";"3.768257"
"2130.0";"3.823771"
"2140.0";"3.67373"
"2150.0";"3.627116"
"2160.0";"3.268513"
"2170.0";"3.148314"
"2180.0";"3.368001"
"2190.0";"3.276696"
"2200.0";"3.156914"
"2210.0";"3.192279"
"2220.0";"3.471925"
"2230.0";"3.533025"
"2240.0";"3.545647"
"2250.0";"3.59701"
"2260.0";"3.415978"
"2270.0";"3.548766"
"2280.0";"3.515369"
"2290.0";"3.263777"
"2300.0";"3.134544"
"2310.0";"3.01678"
"2320.0";"3.131704"
"2330.0";"3.118197"
"2340.0";"2.966683"
"2350.0";"2.862083"
"2360.0";"3.0863"
"2370.0";"3.058761"
"2380.0";"3.244368"
"2390.0";"3.286484"
"2400.0";"3.251079"
"2410.0";"3.406168"
"2420.0";"3.348203"
"2430.0";"3.319738"
"2440.0";"3.444897"
"2450.0";"3.504554"
"2460.0";"3.565743"
"2470.0";"3.579434"
"2480.0";"3.28721"
"2490.0";"3.125678"
"2500.0";"3.388869"
"2510.0";"3.264971"
"2520.0";"3.413944"
"2530.0";"3.066824"
"2540.0";"2.968556"
"2550.0";"3.230058"
"2560.0";"3.315345"
"2570.0";"3.328026"
"2580.0";"3.16648"
"2590.0";"3.129031"
"2600.0";"3.15691"
"2610.0";"3.404892"
"2620.0";"3.373765"
"2630.0";"3.353485"
"2640.0";"3.460777"
"2650.0";"3.545418"
"2660.0";"3.536768"
"2670.0";"3.5515"
"2680.0";"3.606743"
"2690.0";"3.514611"
"2700.0";"3.707268"
"2710.0";"3.574328"
"2720.0";"3.528531"
"2730.0";"3.756071"
"2740.0";"3.685514"
"2750.0";"3.675106"
"2760.0";"3.481664"
"2770.0";"3.422246"
"2780.0";"3.57033"
"2790.0";"3.571865"
"2800.0";"3.433422"
"2810.0";"3.268111"
"2820.0";"3.259787"
"2830.0";"3.329777"
"2840.0";"3.209763"
