# This .csv file was created 12.10.2024 14:36
# extracted out of file mindist_major_allergenic_epitope_r_41-60_MOL.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CA/6fxb_ca_3
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"r_41-60-MOL"
"0.0";"0.9531413"
"10.0";"1.030354"
"20.0";"0.9338738"
"30.0";"0.9992026"
"40.0";"0.9777842"
"50.0";"0.8717144"
"60.0";"0.9161161"
"70.0";"0.9050887"
"80.0";"1.036561"
"90.0";"1.160237"
"100.0";"1.088979"
"110.0";"1.160269"
"120.0";"1.302792"
"130.0";"1.311247"
"140.0";"1.366398"
"150.0";"1.475139"
"160.0";"1.397491"
"170.0";"1.38778"
"180.0";"1.343899"
"190.0";"1.372264"
"200.0";"1.397861"
"210.0";"1.280607"
"220.0";"1.227514"
"230.0";"1.235886"
"240.0";"1.383891"
"250.0";"1.408195"
"260.0";"1.480012"
"270.0";"1.452444"
"280.0";"1.468986"
"290.0";"1.124181"
"300.0";"1.139855"
"310.0";"0.9497752"
"320.0";"0.9528118"
"330.0";"0.7822367"
"340.0";"1.007506"
"350.0";"1.258705"
"360.0";"1.265936"
"370.0";"1.210997"
"380.0";"1.333076"
"390.0";"1.314431"
"400.0";"1.304435"
"410.0";"1.310056"
"420.0";"1.318692"
"430.0";"1.340092"
"440.0";"1.265338"
"450.0";"1.266703"
"460.0";"1.485759"
"470.0";"1.288051"
"480.0";"1.308578"
"490.0";"1.34453"
"500.0";"1.373954"
"510.0";"1.325019"
"520.0";"1.243906"
"530.0";"1.297436"
"540.0";"1.284138"
"550.0";"1.310252"
"560.0";"1.298786"
"570.0";"1.26509"
"580.0";"1.242392"
"590.0";"1.247458"
"600.0";"1.258224"
"610.0";"1.313437"
"620.0";"1.287061"
"630.0";"1.3043"
"640.0";"1.346407"
"650.0";"1.28472"
"660.0";"1.260877"
"670.0";"1.272289"
"680.0";"1.049528"
"690.0";"1.222452"
"700.0";"1.362808"
"710.0";"1.235886"
"720.0";"1.241884"
"730.0";"1.355863"
